,(16_exp/8_recip),((2_degree*4_recip)-18),((4_relu-2_relu)-6_rbfFeature),((2_degree/4)-(8_recip+18)),((17_square*2_tanh)-(8_recip+18)),((17_square-6)/(2_degree-7)),((10_relu+0)/7),(id_sin_exp/(9_zscore-13)),((4_relu*6_zscore)+(9_zscore-13)),((4_relu-2_relu)+id_sin),(17_square_sigmoid+1),((3_relu*12)+(9_recip-8)),((4_relu-2_relu)+(5_rbfFeature+14_tanh)),((4_relu-2_relu)*16)
281,45.89812,57.295776,0.3006688,57.25951800000001,-0.027527157000000003,-0.016052332,0.13363758,-1.4866537,55.7407,-0.67674977,1.5021827,-11.874557,-0.18681729,0.0
282,280.9526,57.295776,0.31458354,57.28984499999999,0.003587509000000001,-0.0109592695,3.5481550000000004,31.579601,-9.70124,0.25385252,0.5023797999999999,-143.92383,0.062247925,0.0
283,68.94901,61.27465,-4.7137833,61.24961999999999,-0.015140333999999997,-0.014674023,0.15517822,-8.292095,129.84708999999998,-4.048936,1.5024731000000002,9.765835,-5.286443,-2.7289999
284,60.842125,62.025356,-0.94397336,61.99685,-1.0114535,-0.01278799,0.37235785,-4.841766000000002,-11.08697,-0.2261284,1.5042628,-21.662857,-0.7774340999999999,-0.550612
285,149.30472,57.295776,0.20018408,57.284412,-0.0042402986,-0.01758147,1.3304875,-4.21836,-10.222189,-0.11481476,1.5017806,-69.37755,0.0058631115,0.0
286,75.40148,60.733524,-3.2578197,60.710896,-0.0056988746,-0.013630689,0.18791644,2.189997,31.60232,-3.8979409,1.504232,-7.547922,-2.7462322999999995,-1.6027111
287,215.87486,72.2425,-18.00129,72.234634,0.016210487,-0.008870169,0.5885373,0.63531655,54.638523,-18.855505,1.5060194,-23.470245,-18.19196,-9.536562
288,171.05042,66.99099,-14.239703,66.98116,-0.99704015,-0.00985295,0.5920483,-1.0675538999999998,80.82628000000003,-14.026521,1.5031967,215.6426,-12.953256,-7.270759599999999
289,71.44079599999998,65.36561,-9.764344,65.3414,-0.011030389,-0.012157944,0.16048619,-5.2611504,98.78988,-9.173155,1.5032946000000005,-18.482588,-9.92118,-5.47837
290,52.001144,59.41784300000001,-2.2795649,59.38355,-0.02075439,-0.012906831,0.087111965,-8.01502,33.616512,-1.0799858999999998,1.5033848,-12.476444,-1.8854393,-1.156964
291,263.40067,79.57219,-25.788235,79.56586,-0.9922111,-0.0075957067,1.2901074,3.4260743,33.994040000000005,-25.832674,1.5035305,106.00369,-25.520618,-13.305422
292,165.40953000000005,56.295776,0.29630890000000004,56.285652,-1.0007507,-0.014027845,4.8716345,-8.566432,-6.400926,-0.739201,1.5023435,-76.81851,0.31375998,0.0
293,25.898056,60.392845,-1.7982848000000002,60.328045,-0.050070945,-0.014942128999999997,0.08543797,-0.5176735,7.334014,-2.96611,1.5036812,-5.913396,-1.7003746,-1.035322
294,257.0731,61.504486,-1.0950909,61.497787,-0.9942522,-0.013245255,1.284046,6.4748683,-11.025136,-1.3047819,1.5031103,-123.76875,-0.8216332000000001,-0.542723
295,85.971115,58.33751700000001,-1.1391608,58.318855000000006,-0.0051023085,-0.013200944,0.46154207,-6.36986,37.08156,-0.36323875,1.5033896999999998,20.017525,-1.3150487,-0.472707
296,207.9374,57.295776,0.15932597,57.287483,0.0030027935,-0.015910404,1.4230666,-16.74405,-10.287558,0.9928690999999998,1.5028236,-100.99376,-0.19961187,0.0
297,50.439358,60.52370500000001,-3.8350112,60.491580000000006,-0.018653434,-0.014352529,0.08768139,-6.7091026,117.1983,-3.5638623,1.5033678999999998,-12.000967,-3.7336702000000006,-1.93066
298,69.798454,59.7869,-1.6866728,59.761993,-0.011809748,-0.015051024,0.25987852,-1.3211069,28.453676,-2.5215766,1.5032727,-6.3645287,-1.7549679,-1.105492
299,102.67374,60.115498,-0.81223214,60.098686,-1.0050693000000002,-0.013221391,1.0554155,0.98507476,-12.508404,-1.9997559,1.5029342,-27.970839,-1.2497356000000002,-0.545573
300,131.15031000000002,59.876762,-1.0872889,59.863674,-1.000791,-0.011385889,1.4769392,-18.499176,-14.592141,-1.558764,1.503074,-52.72235,-0.91263604,-0.540231
301,155.45915,78.20298000000003,-13.141717000000002,78.19213,-1.0001076,-0.00670765,2.567952,1.1768669,-17.475441,-12.604047,1.502686,-6.2499733,-12.634557,-6.798285000000001
302,8.579483999999999,56.295776,-0.007280671,56.101414,-1.1780951000000002,-0.011676284,0.5365305,-2.6621552000000004,-5.122316400000001,0.9866325,1.5040867,-3.765536,-0.31403127,0.0
303,139.06609,61.115498,-1.264394,61.10334399999999,0.0027526394,-0.013217898,0.7386126000000001,2.1912804,-11.98994,-0.32979316,1.5037258,-39.529724,-1.1703243,-0.524556
304,59.555046,58.33751700000001,-0.94842196,58.30972,-0.019816633,-0.015418108,0.22343995,-2.2273471,56.775806,-1.262404,1.5019957,0.19906425,-1.3162249,-0.504158
305,196.19342,62.326912,-2.08211,62.3185,-0.9970427,-0.01258268,1.12654,0.4258097,-12.489331,-2.9537616,1.5028422,-75.74576,-1.9769735,-1.001802
306,196.76381,56.295776,-0.22460489,56.28665,-1.0011507,-0.017643118,3.1928675,0.20776963,-6.881303,-0.7682354,1.5019934,-38.113823,0.30904240000000005,0.0
307,17.753895,59.587605,-3.0124946,59.48741,-0.08825587,-0.012629635,0.050584665999999986,-1.0023016,103.68555,-2.8763970000000003,1.5029846000000002,6.710411,-2.6184468,-1.7278950000000002
308,79.2863,57.295773,-0.27449182,57.27336999999999,-0.014958432,-0.016410738,0.19391598,165.13326999999995,62.77688199999999,0.9018014,1.5018612,-20.786549,-0.27312717,0.0
309,21.969002,65.84508000000001,-2.2890828,65.767494,-1.0691322,-0.01256577,0.18312728,-2.4683330000000003,-12.484987,-1.1491122,1.5021107,-5.950862,-1.921757,-1.066256
310,196.33688,56.29578000000001,0.30387592,56.287384,-0.99551594,-0.012904217,1.6643504,1.1992268999999998,-12.802412,0.017671784,1.5032194,-77.585236,-0.29427013,0.0
311,219.68819,66.11791,-5.937482,66.11028,-0.99800754,-0.010724901,1.741856,0.42222348,-5.6945457,-6.8317914,1.5024046999999998,684.935,-6.274437,-3.09639
312,28.417376,65.19864,-7.843763,65.13981,-0.03497929,-0.011988776,0.13190344,-0.2362081,46.64682,-8.91651,1.5059628,70.9735,-7.0598774,-4.1114
313,56.65505600000001,60.80368000000001,-2.8444514,60.77371,-0.015712552,-0.013191446,0.21837091,-1.7030207,25.261438,-3.158593,1.5035651,-11.18285,-3.215669,-1.5885899
314,224.03307,71.9219,-6.2917514,71.91469000000002,-0.9983126,-0.008153673,2.167722,0.979069,-15.6136,-5.2548666,1.5022252,-66.2978,-6.0111217,-2.87988
315,91.87844,75.20071,-4.7383385,75.18224000000002,-0.013250756,-0.009206732,0.8869153000000001,37.165092,-14.490685999999998,-4.036212399999998,1.5013040000000002,-29.367558,-4.969389,-2.64346
316,23.836195,56.295776,0.10130956,56.220978,-1.065048,-0.016125392,0.24277599,-1.4137417,-11.872244,0.2963398,1.5024372,-10.683089,-0.019343238,0.0
317,413.82706,60.024147,-1.267562,60.01998,0.013050884,-0.013613376000000002,2.0798903,0.40120864,-11.340731,-1.6435611,1.5043042,-187.37067,-0.68968797,-0.5446409999999999
318,75.49739,61.87944,-5.8345400000000005,61.857765,-0.0062717814,-0.012828434,0.17329946,-1.5082142,116.106606,-6.991775,1.5038505,-15.741256,-6.286215,-2.954622
319,60.81338,59.7869,-2.3150535,59.75907,-0.017216707,-0.016195213,0.03429441,-12.058828,35.925594,-2.4281554,1.5026517,-14.020166,-1.8159308,-1.051852
320,43.44084,59.587605,-2.0655336,59.54962,-0.016727466,-0.015281321499999997,0.10481867,-3.502206,41.18763,-1.4708917,1.5053151000000002,-10.6625395,-1.7291718,-1.001862
321,16.044672,68.03873399999999,-12.051584,67.93563,-0.092791006,-0.013446949,0.02799574,-2.6287816000000004,94.97161,-11.000088,1.5025783,-8.803164,-12.257298,-6.040296
322,340.66644,72.666,-1.7666548,72.66103000000003,-0.99087787,-0.011676135,4.1879945,6.48784,-7.8978100000000016,-1.4485983999999998,1.5035223,-172.38533,-1.7704551,-1.052084
323,42.333805,58.48944,-0.87184465,58.44724300000001,-0.033290528,-0.014763621,0.13567638,-1.0469686,29.521986,-1.4040653,1.5022272,-14.223935999999998,-0.78729284,-0.580233
324,154.15472,71.04675999999998,-5.701528,71.03543,-0.0033785673,-0.011345138,0.7174552,-0.45383814,-12.034248,-6.988036,1.5019872,-30.3003,-5.442576,-3.344724
325,18.349195,58.514835,-0.69700515,58.42457,-0.07995664,-0.016201286000000002,0.042169113,-0.6343558000000001,35.949974,-1.6636113,1.502578,-5.5200515,-1.0111579,-0.504625
326,206.72073,64.48089,-0.87973374,64.47261999999999,-0.9961576,-0.013178544,2.3781376,0.9519978,-6.788035400000001,-0.7290652,1.5030286,-67.8842,-0.72524774,-0.536556
327,65.607605,58.628235,-0.94714147,58.60216,-0.017511517,-0.015263648,0.36031577,-30.396889,20.317268,-0.04361528,1.5021405,4.1037617,-0.68119836,-0.536863
328,41.704453,57.295776,0.06283125,57.25621999999999,-0.018811528,-0.016845513,0.09096093,-4.194389,29.391565000000003,0.76253897,1.5051854,-13.2301,0.04673032,0.0
329,5.274246,58.499462,-1.2618039,58.17928000000001,-1.3050089,-0.015727902,0.045454547000000005,-0.8544664000000001,-7.3545337,-1.1323816999999998,0.5037924,-2.172898,-0.7202041,-0.52396
330,107.79443,58.465076,-1.1490958999999998,58.449074,-0.008927558,-0.014455564,0.4116053,0.97064,31.204494,-1.9055911,1.5017684,-26.216883000000006,-0.6895725,-0.545114
331,60.65585,68.75494,-1.7053171000000005,68.7275,-0.011099723999999998,-0.008766652,0.3756236,-3.72972,-11.779803,-2.8462043,1.5040817,-15.856087,-2.2917178,-1.017992
332,98.72288,73.36001,-30.310585,73.34272,-0.0017587923999999998,-0.010516867,0.18491256,-0.8122010999999999,290.97617,-30.008821,1.5038841,208.22026,-29.688965000000003,-16.05009
333,205.42216,73.666,-2.3117354,73.65741,-0.0012578983,-0.011735098,2.6592402,6.2256637,-7.794507,-1.1633279,1.5018328,-75.26849,-1.8018191000000003,-1.135674
334,30.167593,57.26689,-0.90006846,57.21149000000001,-1.0456153,-0.017428251000000002,0.029686887,-4.129768,90.92733,-0.08706707,1.502446,-7.990572999999999,-1.3051723,-0.513586
335,117.49511,62.661976,-0.9545813,62.648045,-1.0056379999999998,-0.012353769,1.3964123,8.1764145,-9.894698,-0.8501526,1.5020722,-45.447914,-1.0789733999999995,-0.492467
336,48.30792,57.29578000000001,0.04864028,57.26088000000001,-0.02250335,-0.015992261,0.12722047,-0.7929446,51.73106,-0.75100714,1.5030996,-3.8773642,0.033109114,0.0
337,247.4134,78.94759,-16.708141,78.940865,-0.98730457,-0.0064144153,1.4462209,-0.7031845,-15.421573,-17.961389999999994,1.5048558,3.5703125,-16.797253,-8.663642
338,282.4181,60.31134399999999,-1.0956883,60.30561,0.0019186423,-0.011468062,0.6382338000000001,-1.5629508,-15.82258,-1.2878745,1.5019135,-160.4382,-0.6954465,-0.482279
339,74.39169,72.09719,-31.078505,72.07497,-0.009187604,-0.0097719915,0.24928416,-1.0496893,338.17883,-30.34969,1.5032582,450.57397,-30.074661,-15.580506
340,7.8436027,71.9219,-3.3101714,71.70279000000002,-1.2075318000000002,-0.010046548,0.14285715,-2.6102865,-12.734719,-2.0093968,1.5028946,-3.752277,-3.0198083,-1.6245539
341,36.264965,68.24938,-13.16606,68.20309,-0.030056931,-0.01063487,0.041515686,-2.5141068,70.01706,-12.579861,1.5040588,-11.587364,-12.702936,-6.735078999999999
342,127.94884,95.96209,-9.167058,95.94932,-1.0021763,-0.0071714087,0.70785457,-2.1050143,-13.4420595,-9.536598,1.5026469999999998,-58.35891700000001,-8.665,-4.414842
343,100.25962,63.958076,-5.2185445,63.941845,0.0023589823,-0.013947358,0.26570824,1.2874923,20.688614,-5.9999905,1.5046479,-30.357388,-5.0956116,-2.435235
344,204.43073,61.667255,-2.701653,61.659412,-0.9941976,-0.011554695,2.0062852,0.54060733,-8.357248,-3.5439959,1.503411,-34.872887,-2.9274697,-1.415808
345,13.89237,59.900135,-3.2896154,59.782322,-0.10312122,-0.015091899999999997,0.026192978,-1.5256457,101.40045,-2.587854,0.503672,-6.772913000000001,-3.2107973,-1.477959
346,62.606724,65.11050999999999,-1.7351549,65.08368,-1.0174713,-0.0117200995,0.6508187,-6.6719713,-12.900744,-1.0106373,1.5023394,-22.528421,-1.6798872,-1.0372
347,92.75753,61.77201,-4.855071,61.754276,-0.010008321,-0.01405586,0.40411228,39.585335,86.20853000000002,-4.343036,1.5019319,-18.861244,-5.178121,-2.48909
348,193.90775,57.29578000000001,0.13519633,57.28674300000001,0.0013475707,-0.012595012,0.9103259,0.75897175,-12.462641,-0.27944446,1.5025953,-66.09286,0.1475794,0.0
349,38.645355,58.114285,-0.6908524,58.068573,-0.037779722,-0.015665771000000002,0.11247511,-0.6818555000000001,122.39198,-1.9589329,1.5019834,-2.3829966,-1.3070657,-0.569062
350,292.6664,59.024147,-1.7484495999999998,59.01835,-0.9909705,-0.00917933,1.1137075,-80.13259000000002,-12.383912,-2.7567828,1.5037068999999998,-64.92114000000001,-1.651254,-1.05782
351,63.91686600000001,59.144024,-2.1508188,59.11641,-0.019992704,-0.015116393,0.14199731,-1.6346002,82.76279,-1.8588501,1.5019068000000002,-28.330954,-1.7302221000000002,-1.136706
352,96.927055,67.07798000000001,-6.854767999999999,67.06116,-0.0061077513,-0.013210969,0.36459664,-12.41194,15.048923,-6.09069,1.5026791000000002,-36.393303,-6.762428,-3.4233010000000004
353,227.90622,56.295776,-0.14334433,56.28836999999999,-0.99342424,-0.0155130215,3.2440376,2.008918,-10.829536,0.8414546999999999,1.5034959,-86.71998599999998,-0.2505894,0.0
354,26.917397,58.514835,-1.2240926,58.45443,-0.04412681,-0.01617526,0.07895261,-1.2057216,35.93245,-1.0000302,1.5040696000000002,-11.375195,-1.1548947,-0.486102
355,18.062912,57.295776,0.0967673,57.200912,-0.08221281,-0.008747745,0.5366905,-0.48588184,-6.373578,-0.8414872,0.503165,-6.585663,-0.30103287,0.0
356,70.034134,65.11050999999999,-1.8297724,65.08507,-1.0161064,-0.01053466,1.4150739,-1.1305971,-13.52056,-2.9092848,1.5023339,-23.885487,-1.695627,-1.155234
357,313.1536,59.31134399999999,-0.75117433,59.30604,-0.99780965,-0.014998918,2.4978267999999995,0.30865782,-8.632019,-1.1410902,1.501873,-103.05491,-1.0355575,-0.507012
358,54.61520400000001,60.234024,-2.1004775,60.202785,-0.014853464,-0.015482638,0.0813314,-4.743422,14.055732999999998,-1.2431778,1.5040962,-18.266026,-1.7714663,-1.068416
359,73.89116,62.80499,-4.799566,62.782314,-0.009439535,-0.014871044,0.31184182,24.846252,51.443886,-4.0410843000000005,1.5033085,-9.853452,-5.064382,-2.5801752
360,102.25396,60.76825,-2.2907858,60.7523,-0.0024225004,-0.013579111,0.37981534,2.585157,-2.445142,-1.7206134999999998,1.5033813,-25.72385,-1.7014804,-0.97807
361,18.745445,58.31892,-1.2658504,58.22918000000001,-0.07676126,-0.01702986,0.030228892,-0.5086634,74.37068000000002,-1.6570093999999995,1.5032438999999995,-10.062244,-1.0380855,-0.520081
362,268.63568,63.025356,-1.9813551,63.019363,0.009159505,-0.013615033,3.4058714,0.09631833,-8.18763,-2.989354,1.5037873,-42.84503,-1.698174,-0.951358
363,307.95145,61.115498,-0.7988813,61.10998000000001,0.0061121313,-0.013221513,3.5613983,0.22106183,-9.886117,-1.412091,1.5029064,-93.448616,-0.7196844,-0.529417
364,95.34312,69.01536999999999,-8.683929,68.997795,-0.008214325,-0.009935029,0.6923788000000001,-1.0258383,1.1472076,-8.455954,1.502341,109.64269,-8.011173,-4.647465
365,72.70509,61.504486,-1.2129365,61.480816,-1.0088203000000002,-0.01171618,0.477766,-4.293431299999999,-12.3362055,-9.953976e-06,1.5037115,-32.8377,-0.7164494,-0.5426989999999999
366,76.124794,67.20926,-3.939533,67.18647,-1.0129902,-0.011233849,0.5144588,-21.691181,-13.806039000000002,-3.4634526,1.5024505,-21.086767,-3.8602393,-2.204112
367,144.10515,57.29578000000001,0.24108148,57.28440500000001,0.003960789,-0.017679548,3.0329456,1.1696787,-7.244755,-0.4201944,1.5038333000000002,-52.283966,-0.2949266,0.0
368,24.78562,65.159904,-7.104709,65.09163000000001,-0.05504132,-0.012434721,0.07549666599999999,-0.4341218,31.189209,-7.9906115999999985,1.5033084,0.7530899,-7.1624084,-3.6823711
369,424.55283,56.295776,-0.25920165,56.29175600000001,-0.99174166,-0.014067077,4.7409606,6.572011,-6.265772,-0.6502649,1.5030701000000002,-223.61475,0.20231959,0.0
370,69.990234,69.51788,-2.901598,69.49351999999999,-1.0146073,-0.0120674865,0.81407785,-8.672819,-11.984771,-2.7120678,1.502437,-19.609144,-3.20585,-1.60008
371,58.236923,57.295776,0.29568857,57.266422,-0.012103615,-0.01513247,0.26214740000000003,-19.90911,2.1172056,0.9614058,1.504312,-11.465769,0.29503632,0.0
372,158.61218,57.295776,-0.31439525,57.28500699999999,0.0023390092,-0.01095375,1.940376,16.9842,-15.256941,0.7509673000000001,1.5032774,-60.64084,-0.030924773,0.0
373,78.49007399999998,58.84431,-1.0634218,58.822388,-0.0125558,-0.016737966,0.15318015,-23.702238,13.724922,-1.149907,1.5023414,-21.652931,-1.1245698,-0.54268
374,267.7503,56.295776,0.06484383,56.289530000000006,-0.99478257,-0.0111862905,2.5550153,0.26861820000000003,-15.143126,-0.91295755,1.5028659,-100.761185,0.30495694,0.0
375,214.71611,70.952835,-11.310086,70.9446,-0.9898825,-0.010410788,0.9597553,0.76327026,7.7401276,-11.836639,1.5045879,-80.04687,-11.248861,-6.2686253
376,94.57113,58.9328,-1.942424,58.914463,-0.009284758,-0.015471965,0.25777298,1.9533974,123.47062,-1.9911186,1.5022628,-17.36072,-2.1392934,-1.100968
377,104.72798,60.392845,-1.9664627,60.377586,-0.003292271,-0.01447072,0.5106389,2.7575788,7.017042,-1.1537635,1.502991,-22.182507,-2.0502996,-0.93723
378,84.45958,58.114285,-0.9676763,58.09365,-0.010209045,-0.015657363,0.13162522,-22.404074,122.84373,-0.09443444,1.5026064,-27.757433,-1.1466315,-0.555501
379,27.080994,57.295776,0.26719806,57.232197,-0.051976934,-0.015620262,0.05231052,-1.3238012,22.271416,0.13232186,1.5029007,-11.2595215,-0.24981217,0.0
380,253.03783,73.3626,-13.835881,73.35623000000002,-0.9907502,-0.009497258,2.4424143,0.22429271,12.329706,-14.762578,1.5039055,11.488098,-13.414221,-6.6897600000000015
381,33.191956,58.597958,-0.9308786,58.548813,-0.03492486,-0.014900417,0.036971517,-0.68196684,20.313866,-1.9563671,1.5035546999999998,-9.428123,-1.3129018999999995,-0.489307
382,105.587364,60.93360500000001,-4.235985,60.917473,-0.0007421626,-0.013154478999999998,0.24706061,3.253662,68.89474,-4.270877,1.5038469,-33.845234000000005,-3.6966934,-2.1299360000000003
383,50.016106,57.295776,0.19015782,57.261906,-0.026163269,-0.015882471999999998,0.1780138,-3.80721,16.84137,0.6636564,1.5019275,-15.615833,0.14250574,0.0
384,18.304495000000006,59.271492,-1.27386,59.177547,-0.07694065,-0.015312279,0.05618,-3.0854537,-4.955901,-0.011973023,0.5042509,-6.353836,-0.6849926,-0.542096
385,107.211945,57.295776,0.26868352,57.280197,-0.0019960515,-0.015483841000000003,0.32429109999999994,2.9157243,15.762645,0.40401006,1.5033967,-27.979742,0.3019935,0.0
386,26.246977,58.356808,-1.2804871000000002,58.293488,-0.055797417,-0.016721776,0.032918524,-0.6654715999999999,63.52423,-1.5514518,1.5018809,-11.398348,-0.9658706,-0.508011
387,262.4149,72.28529,-11.699872,72.27897,-0.9845039,-0.007959225,1.2616428999999998,0.8472923000000001,-7.8284660000000015,-12.999911,1.5054553,-121.35142,-11.771951,-6.081468599999999
388,178.76743000000005,58.37683000000001,-1.1257944,58.36709200000001,0.0005555032,-0.013038824,1.185385,0.2602957,32.846848,-1.529057,1.502573,-27.490458,-1.1987839,-0.554264
389,73.48080999999998,61.032463,-3.042061,61.00996800000001,-0.01563531,-0.015518227,0.16372535,-4.158186,33.25172,-2.57179,1.5017145,-29.338964,-3.1871102,-1.507416
390,29.61995,62.137672,-6.113057,62.081516,-0.043890417,-0.0128213,0.10938642,-4.0476117,98.55832,-5.008217299999999,1.5030674,-9.101155,-5.693949,-3.053382
391,123.450516,59.90013,-2.0429182,59.88627,-0.0029869191,-0.01263174,0.72992545,-1.8342322,8.558167999999998,-1.3564849,1.5027191999999998,126.89884,-1.805683,-1.074754
392,26.832262,59.08626999999999,-0.97959,59.021717,-0.050509565,-0.0149997575,0.07741628,-0.88630426,-2.064956,-1.2963973999999998,1.5035108,-10.517002,-0.92512614,-0.5493399999999999
393,88.632774,58.102757,-1.3105745,58.08445,-0.006785741999999999,-0.014204868,0.30934015,-0.52720124,105.78266,-1.9638034,1.5028813,443.23734,-0.98698086,-0.484263
394,54.920002,64.58797,-7.075156,64.55705,-0.014241189,-0.011622065,0.17555884,-0.80928785,33.971367,-7.745092999999999,1.5041676000000002,-14.17207,-7.2896743000000015,-3.704897
395,19.279762,62.411476,-5.2726707,62.32391,-0.07640028,-0.013588277,0.029504675,-1.4065355,51.583145,-4.8413477,1.5027908,-6.3238726,-4.961774299999999,-2.6183348
396,89.51799999999999,59.114697,-1.7810485,59.095585,-0.0092087,-0.014925824,0.17235216,16.466766,84.96540999999998,-1.0834663999999998,1.5024743,-24.861988,-1.8750479,-1.0733700000000002
397,23.569027,57.295776,0.29259533,57.222015,-0.0611252,-0.016000345,0.033418313,-2.7992744,90.45415,0.83175796,1.5031576,-8.191744,-0.31311503,0.0
398,84.6426,68.75494,-1.9988601,68.73442,-0.012437753,-0.011691815,2.4474933,17.751873,-10.583828,-2.0177321,1.5020169,-24.484648,-1.6837925,-1.10274
399,122.25988,76.92226,-17.793692,76.908936,-1.00196,-0.008766481999999999,0.98459053,-0.12735228,10.115182,-18.85092,1.5028396000000002,463.89355,-17.481573,-8.776044
400,118.379364,58.465076,-0.6857064,58.451447,-0.0017687678,-0.014453876,0.5330865,-1.5595290000000002,30.527723,-1.9017754,1.502965,126.21655,-1.1242632,-0.478344
401,12.91571,57.295776,-0.29572254,57.163128,-0.11688773,-0.015968138,0.042669,-0.9716004,16.441807,-0.12354321,1.5039413,-3.8955662,0.12047212,0.0
402,37.23324,59.90013,-2.30865,59.85321800000001,-0.039612662,-0.0130010815,0.22015408,-1.815892,10.664752,-1.231726,1.5018246000000002,9.76826,-1.9084435,-1.11541
403,53.25259000000001,76.39437,-1.8630924,76.362724,-0.017284859,-0.0065422035,1.059899,-6.3512406,-8.330549000000001,-1.0462564,1.5035899,-17.337246,-1.7200592,-1.0437
404,134.22208,85.943665,-13.161038,85.930786,-0.0005463632,-0.006734413000000001,1.4102991000000002,-0.96599877,-19.674595,-12.737654,1.5030819,81.74304000000002,-11.949996,-7.110376400000002
405,94.48415,58.34205600000001,-0.7880524,58.32401700000001,-1.0096755,-0.010900211000000002,0.38110736,-1.7934886000000003,-15.716493,-1.6702516,1.5020897,-38.521126,-1.2994099,-0.532954
406,50.886723,56.295776,-0.26187468,56.262596,-1.0218785,-0.017634783,0.54041535,-0.42326674,-5.956997,-0.9866227,1.5028274,-26.066027,0.24350655,0.0
407,200.70776,57.295776,0.19034798,57.28771999999999,0.004274388,-0.012795552,4.7645907,0.6347305,-10.642674,-0.39589748,1.5030828,-62.81085,-0.3130182,0.0
408,36.248615,68.36428000000001,-16.750982,68.31621,-0.035456657,-0.011047507,0.054963045,-2.0855443,167.2704,-16.441185,1.5031548,-14.888267,-16.694416,-9.4422245
409,155.41773999999995,63.661976,-5.0506907,63.651318,8.1906095e-05,-0.013025356,0.6419937,1.8369555,20.523659,-4.0002456,1.5026845,-36.375023,-5.2768625999999985,-2.522435
410,78.61654,59.66611500000001,-0.9000517,59.644176,-1.0105783000000002,-0.012705014,0.32691002,-3.8067575,-14.170306,-0.47847474,0.5028397,-31.737335,-1.2898188,-0.545007
411,24.440004,59.271492,-2.29038,59.20321,-0.051501043,-0.015859941000000002,0.050186325,-0.82157737,74.321175,-2.4361918,1.5041955,-8.548507,-2.0929937,-1.02426
412,73.18858,59.024147,-0.7023249,59.00155,-1.0142752,-0.010389126,0.4593958,-2.139551,-17.131016,-1.9928763,1.502081,-24.09359,-0.8050911999999999,-0.503204
413,37.349155,59.82353000000001,-3.2551088,59.77604,-0.038421378,-0.015688900000000002,0.060763266,-0.6645376000000001,118.645065,-3.6367147000000006,1.5022671,-15.159076999999998,-3.3113269999999995,-1.7192311000000002
414,433.12112,59.31134399999999,-1.1376668,59.307507,-0.9934603,-0.014996373,1.0188104,-20.999794,-11.510118,-0.6951607,1.5025942,-225.7666,-1.2853236,-0.507941
415,22.122332,59.542675,-1.9638869,59.46704,-0.057200987,-0.015333956,0.08909726,-3.0980830000000004,44.27285,-1.0338745,0.5046075,-6.348652,-1.9361465,-1.02941
416,155.48866,56.295776,-0.21281582,56.284336,-1.005878,-0.014828617,1.1420476000000002,6.387721,-12.092005,0.7391604,1.5013902,-56.21563,0.03510737,0.0
417,138.1471,63.281906000000006,-7.193716499999999,63.27026,0.0028220331,-0.013571578,0.2620011,1.1233826999999998,97.82304,-7.1673856,1.5036174,-37.66037,-6.8077493,-3.329823
418,64.54057,57.295776,-0.23939596,57.269978,-0.010808174,-0.013081599,2.1328921000000003,-1.478279,-5.5508419999999985,-0.92003787,1.50375,-21.491467,-0.31614384,0.0
419,38.524193,58.163895,-0.8103223,58.12239,-0.03202795,-0.015532747,0.08376795,-0.6528894000000001,101.72023,-1.8268118,1.5023677,-9.363891,-1.1953094,-0.469199
420,66.16759499999999,64.58797,-7.067988400000001,64.56251999999999,-0.0153992325,-0.01394399,0.1687713,-4.1622949999999985,56.874428,-6.973418700000002,1.5025115,-9.636047,-6.744381,-3.646818
421,12.529903,60.53991,-2.0779512,60.40734000000001,-1.1144084,-0.0151812,0.08436006,-2.4257433,-6.1580596,-1.1444645,1.5045396999999998,-5.397824,-2.0022788,-1.01491
422,50.702606,58.628235,-1.0383421,58.59414,-0.01999691,-0.013616069,0.10011816,-5.633348000000002,11.146999,-0.10208559,1.5035245000000002,-15.649786,-0.95909107,-0.547384
423,10.388221,62.667255,-3.2936819,62.50580600000001,-0.15429601,-0.015658077,0.04261773,-1.1284398000000002,2.7028618,-2.8852450000000003,1.501788,-4.568325,-3.1798490000000004,-1.5513028999999998
424,203.4623,69.028175,-4.112642299999999,69.02001,-0.9930458,-0.009576368,4.9210080000000005,0.17863101,-12.876444,-4.7739096,1.5037768,-42.661087,-3.7543633,-2.024636
425,192.9608,59.992275,-1.8125982,59.983303,-0.99995065,-0.013900697,0.8695536,0.31647822,-3.1464,-2.9510453,1.502256,-60.535084,-1.9332091,-1.098274
426,125.21465,56.295776,-0.20407179,56.282623,-1.0003285,-0.014980987,0.30031458,-1.1541553,-12.720146000000002,-0.2537942,1.5032065,-67.426765,0.21650146,0.0
427,110.631004,58.419224,-0.7426954000000001,58.404495,0.0026702937,-0.014248873,0.76518935,3.2217898,35.2706,-0.32320590000000005,1.5043492,51.938046,-0.7303083,-0.488149
428,309.66016,75.39437,-2.8651993,75.38909,-0.9909318,-0.0117169125,2.7864878,6.827205,-9.18297,-2.014859,1.5035865,-157.91316,-3.30974,-1.4737049
429,45.13715,76.39437,-4.096113,76.35738,-0.029806636,-0.005476191,0.29784140000000003,-3.4382684,-15.041692,-3.612246,1.5017948,-13.16522,-3.947253,-2.04992
