,14_tanh_exp,6_rbfFeature_exp,id_sin_exp,6_tanh_sigmoid,2_tanh_sigmoid,5_rbfFeature_sigmoid,4_recip_sigmoid,14_tanh_sigmoid,17_square_sigmoid,(11_square/3_relu),(5_rbfFeature/3),(id_sin/16_degree),(15_sin/17_degree),(7_square/2_tanh),(9_zscore/3),(4_recip/3),(15_sin/16),(4_square/7),(16_sin/16_exp),(9_recip/16),(2_relu/8_recip),(10_tanh/4),(16_exp/8_recip),(2_tanh/4),(13_rbfFeature/2),(14_sin/3_relu),(5_rbfFeature/3_square),(9_recip/6),(8_zscore/6),(2_degree/4),(2_tanh/2_zscore),(14_rbfFeature/4_square),(8_degree/17),(2_degree/7),(10_relu/2),(5_rbfFeature/2_tanh),(14_tanh/3),(5_rbfFeature*16_degree),(4_relu*6_zscore),(17_degree*3),(17_square*2_tanh),(11_square*2_degree),(5_rbfFeature*5),(5_rbfFeature*2_degree),(8_recip*10),(2_zscore*9),(14_sin*2),(16_sin*4_relu),(17_square*id),(3_relu*2),(16_degree*2_tanh),(2_relu*10_tanh),(17_degree*2_tanh),(6_rbfFeature*10_relu),(3_relu*14),(14_tanh*id),(13_rbfFeature*9_recip),(14_sin*4_square),(14_sin*8_degree),(3_relu*12),(16_sin*8_zscore),(9_zscore*16),(14_rbfFeature*10_relu),(16_exp*2_zscore),(11_square*3),(13_rbfFeature*16_exp),(2_degree*4_recip),(14_sin*11),(id_sin*11_square),(6_tanh*6),(3_relu*9),(14_sin*8_recip),(6_tanh-11),(14_sin-9),(4_relu-2_relu),(id_sin-16_exp),(2_tanh-6),(4_square-3),(7_square-8),(3_relu-13),(16_exp-14),(6_rbfFeature-17_degree),(7_square-6_zscore),(5_rbfFeature-14),(14_sin-7),(10_tanh-10),(7_square-5),(14_tanh-6),(16_exp-18),(17_square-4_recip),(9_recip-8),(17_square-6),(17_square-4_relu),(3_square-5),(2_degree-15),(7_square-12),(5_rbfFeature-11),(14_sin-16),(2_tanh-7),(9_zscore-13),(4_relu-8_recip),(15_sin-11_square),(id_sin-10_relu),(9_zscore-1),(14_tanh-7),(2_degree-7),(5_rbfFeature-13),(16_sin+2),(17_square+8_recip),(3_relu+10),(5_rbfFeature+14_tanh),(2_zscore+7),(7_square+2_relu),(4_square+12),(17_square+17),(16_sin+4_relu),(8_recip+18),(6_tanh+14_recip),(8_degree+9),(6_tanh+9_recip),(14_recip+13),(2_degree+0),(10_relu+0),(14_recip+17),id_sin_zscore,3_square_zscore,10_relu_zscore,7_square_zscore,2_zscore_zscore,4_square_zscore,8_recip_radian,2_degree_radian,3_square_radian,4_square_radian,11_square_radian,6_rbfFeature_radian,Class
487,1.0,1.0283759,0.4193788,0.73105824,0.7310586,0.42243043,0.52774924,0.5,0.50244313,0.00012173818,-0.031280406,-0.030471183,0.0,16.0,-0.07161672,0.011111111,0.0,20.25,0.2902366,15.31657,173.5225,0.047292165,28.544298,0.11111111,-0.0007443259,0.0,-0.0031280408,1.0890847,-0.114228345,63.661972,-0.90085447,0.0039016497,10057.059,143.23944,0.0454547,-0.31280407,0.0,-8.920582,-10.036773,56.64089,0.009772707,0.69750834,-2.8152366,-179.22353,0.026195275,-8.462625,0.0,4.2969294,4.769081,100.0,28.518112,4.256295,5.6640887,0.012718571,0.0,0.0,-0.056744378,0.0,0.0,0.0,-0.38175753,-0.35646147,0.14365214,-1.8260342,0.012173818,-0.012244095,63.661976,0.0,-0.0010578812,6.9999886,76.23593,0.0,0.9651073,-7.623593,-1.0,-2.5139718,-6.0,71.0,-1.352251,10.0,1.644991,-5.636108,17.115196,-0.31280407,-4.0,-0.028917491,7.0,-7.0,1.644991,-0.1013384,-9.728659,-6.990227,-8.990228,91.0,572.95776,16.0,-0.34769508,-0.497735,-3.0,-0.71616715,8.94237,-0.0012173818,-1.3235276,-1.7161672,-4.0,568.95776,-0.31280407,10.477437,0.06740212,10.454547,-0.31280407,2.8899426,26.0,81.0,0.1086297,9.477437,0.05762941,0.99999833,1001.8343,8.623591,0.0,573.95776,1.4545469,0.098857,-1.2298516,-0.8166862,-0.71351504,-0.7790952,-1.1100572,-0.8512147,0.0010058229,9.999999,1.7453293,1.4137167,2.124732e-05,0.0004883564,0.0
488,1.0,1.103548,0.41233844,0.7310586,0.7310586,0.50612915,0.5038461,0.5,0.5033176,0.13070957,0.00037719775,-0.03097343,0.0,1936.0,-0.0018217982,0.00023668639,0.0,96.02273,0.2905937,41.127476,2885.3628,0.015384615,72.02081,0.015384615,0.0024069687,0.0,5.803042e-06,0.33114517,-0.0056225653,58.17725,0.92884386,1.1012546e-05,21743.734,85.943665,0.19100901,0.024517853,0.0,0.7012665,110.83848,429.02335,0.013270579,32128.268,1.5446247,92.71478,0.2883642,22.103823,0.0,31.117245,6.489313,4290.0,28.602282,66.0,6.600359,1.2421334,0.0,0.0,3.2615535,0.0,0.0,6.2070446,-0.16688372,-0.059114184,0.5865597,1.7736129,552.2479,0.26170737,58.17725,0.0,-7.526807,62.0,1334.515,0.0,-1.9148109,-20.531,-1.0,-2.5333202,-61.0,4160.0,1892.2823,64.99848,1.6474094,-6.5018287,1934.2948,0.024517853,-44.0,-11.606595,1873.0,-62.0,1.6474094,-0.0021140361,-23.186617,-61.98673,-64.98673,4162.0,3781.5212,1935.9045,-2.8902931,-0.499204,-43.0,-0.11993288,64.97713,-8.496122,-13.492506,-1.1184169,-44.0,3737.5212,0.023001853,66.47873,0.03614465,77.6066,0.024517853,45.076607,2002.0,4225.0957,0.12846857,65.47873,0.022874074,1.0,2525.3657,21.531,0.001516,3782.5212,13.606595,0.115198,-1.253788,1.0113214,0.3374671,1.490007,1.0766072,1.2565953,0.0003992279,65.99999,73.74016,73.74016,0.14828531,0.0017196806,0.0
489,1.0059164,0.7292858,0.9154508,0.7310586,0.7310586,0.48915595,0.5166605,0.50147474,0.50158554,0.08026136,-0.0028922057,-0.0028515956,0.0010773757,121.0,0.06753013,0.0044444446,0.009092217,20.454546,0.29974774,83.156395,1767.6703,0.06666667,189.71237,0.06666667,-0.013884523,0.0003932644,-0.0001928137,3.2115,0.056672223,61.115494,-1.14185,-0.0013964761,79484.7,83.33931,0.8221875,-0.043383084,0.00039326207,-1.3439506,-11.343546,68.44382,0.0063422103,1103.6729,-0.6507463,-39.77068,0.119071975,-39.375576,0.094383456,7.720787,3.1076832,240.0,30.97868,16.0,4.562921,-4.152896,0.088485,2.8904762,-9.988193,1.3272673,37.34047,0.56041497,0.40838388,0.5476829,-4.1333942,-1.5038528,18.058805,-0.38147435,61.115498,0.0064725406,-0.10635272,14.0,674.415,5.3394266e-05,-0.09723306,-44.9551,-1.0,-1.8055129,-13.0,210.0,10.520607,14.993118,1.7112753,-4.8786106,121.75623,-0.049282085,-10.994101,-12.155,106.0,-13.994102,0.7171743,-0.06032446,-65.518394,-13.993658,-14.993658,210.0,916.7275,120.96264,-1.1406162,-0.53478104,-10.0,1.00607,14.990949,-1.1990044,-13.243339,0.01295197,-10.994102,905.7324,-0.050265085,16.514719,0.0153936725,28.154999,-0.037484154,10.1242285,137.0,225.03735,0.08598021,15.514719,1.0090514,1.005899,6374.9634,45.961,0.012781,917.7324,14.155,0.085536994,-0.12615606,-0.76129204,0.38489643,-0.6550036,-0.8757718,-0.7779703,0.0001579778,15.999999,3.9269907,3.9269907,0.021012373,-0.005509822,1.0
490,1.0030546,0.98976225,2.2043922,0.7310586,0.7310586,0.5754567,0.51470166,0.50076246,0.50238085,2.8343759,0.016007885,0.02555986,0.0,100.0,0.05819681,0.0030959751,0.0,28.9,0.2995622,87.01141,2481.3452,0.05882353,224.04997,0.05882353,-0.0019457424,0.00016052606,0.00084252027,3.6126604,0.087503076,64.03645,-1.3181672,0.0010833271,76675.27,108.86198,1.5084524,0.3041498,0.00016052581,9.405988,-13.727778,106.23732,0.009523613,58625.594,5.1705465,331.1035,0.21945809,-35.6287,0.05794991,8.736696,4.676094,361.0,30.92551,19.0,5.591438,-0.29493245,0.057949997,1.4975452,-1.7362387,0.8814486,22.822088,27.890043,0.5846083,0.59682506,8.973103,-1.3014898,1023.2097,-0.06342351,64.03645,0.022382298,42.568306,13.0,892.3271,2.335423e-05,-6.33847,-46.961533,-2.0,-0.9251296,-12.0,270.0,-30.597122,18.69402,1.7125313,-5.6017284,100.80752,0.3010998,-9.99695,-27.660595,83.0,-12.99695,0.7155813,-0.049299918,-83.63254,-12.990477,-16.990477,344.0,1088.6198,98.532104,-7.0343204,-0.53670204,-9.0,0.7997583,16.992342,-53.85314,-27.870144,0.105739355,-9.99695,1078.6198,-0.0018312037,19.513924,0.01718075,47.660595,0.3071998,9.241371,119.0,290.4679,0.10711262,17.513924,1.0076572,1.00305,7529.628,47.964584,0.309031,1089.6198,29.660595,0.100639,1.1163046,-0.70102316,1.7259135,-0.67982197,-0.7586291,-0.7454173,0.00013364224,18.999998,6.3006387,5.0440016,0.93991464,-0.00017960348,0.0
491,1.0,1.0819399,2.5664008,0.7310586,0.7310586,0.5725555,0.5104152,0.5,0.50457793,3.6990724e-07,0.011691408,0.034228213,0.0,324.0,-0.030919433,0.0016666667,0.0,32.0,0.28589687,13.310023,299.91614,0.0070278198,19.398952,0.041666668,-0.005927652,0.0,0.00046765633,0.31983453,-0.0445605,59.6831,-1.9071466,-0.00040062368,5079.3813,79.57747,0.0068118,0.2922852,0.0,8.048334,-10.765341,193.8359,0.018312315,0.013246327,6.4302745,418.6677,0.014195218,-3.3540635,0.0,11.095301,9.009659,625.0,27.535892,4.216692,7.7534366,0.013411707,0.0,0.0,-0.947934,0.0,0.0,0.0,-0.41201013,-0.3714908,-0.039297145,-0.84788,0.00023119203,-0.23963,59.6831,0.0,8.715981e-06,20.0,159.91727,0.0,0.996959,-6.396691,-1.0,-0.67452705,-19.0,551.0,312.00336,25.0,1.6170315,-7.6746807,324.44855,0.2922852,-18.0,-0.001627326,302.0,-20.0,1.6170315,-0.023354353,-5.599955,-19.981688,-23.981688,603.0,1432.3944,324.0,0.2892442,-0.480592,-17.0,-0.7729858,23.916643,-9.247681e-06,0.7722094,-1.7729858,-18.0,1414.3944,0.2922852,25.462305,0.10166895,25.170296,0.2922852,17.475657,349.0,576.0,0.15363532,24.462305,0.083356634,1.0,693.7538,7.396691,0.0,1433.3944,1.170295,0.135323,1.3312814,-0.5840307,-0.7380989,-0.4150934,-0.52434355,-0.5994372,0.0014548477,24.999998,10.908308,10.053097,1.6140248e-07,0.0013745468,0.0
492,1.0,0.8140329,1.256114,0.7310586,0.7310586,0.5436207,0.50510186,0.5,0.50406945,5.718285e-06,0.0034985498,0.007400126,0.0,1521.0,-0.010301862,0.00040816327,0.0,61.564102,0.29916796,22.249088,1030.0677,0.019078491,35.2742,0.020408163,0.0011606159,0.0,6.997099e-05,0.24928017,-0.015500418,58.465076,2.2131433,0.00013170046,9251.568,73.45612,0.0339103,0.17492749,0.0,5.3901076,48.377026,365.50696,0.016278189,0.819084,8.571447,501.1303,0.08230115,5.40654,0.0,25.099932,8.025147,2500.0,30.813383,46.742302,7.310139,-0.34885982,0.0,0.0,0.69436455,0.0,0.0,0.0,-0.38111943,-0.2770145,0.53614354,0.77366304,0.014295713,0.09936191,58.465076,0.0,6.5195e-05,48.0,598.2724,0.0,0.983091,-11.965448,-1.0,-1.4842043,-47.0,2351.0,1500.3987,50.0,1.7122272,-7.5158935,1520.0127,0.17492749,-39.0,-0.760669,1472.0,-48.0,1.7122272,-0.004129974,-8.635906,-47.983723,-48.983723,2451.0,2864.7888,1521.0,0.15801848,-0.537795,-38.0,-0.5150931,48.951458,-0.00028591426,-1.4674921,-1.5150931,-39.0,2825.7888,0.17492749,50.512245,0.06481869,51.695515,0.17492749,39.451847,1571.0,2401.0,0.1438642,49.512245,0.0485405,1.0,1192.336,12.965448,0.0,2865.7888,2.6955152,0.127586,0.32112566,0.24688186,-0.6061887,0.9995501,0.451846,0.32883334,0.00084719155,49.999996,43.633232,41.905354,4.990145e-06,-0.0035910932,0.0
493,1.0,0.9587806,0.4985249,0.7310408,0.73105824,0.57701814,0.5356537,0.5,0.5018364,0.0,0.044363495,-0.021496737,0.0,16.000027,-0.076171264,0.020408165,0.0,12.25,0.30433854,20.479725,205.41753,0.053774405,51.64031,0.14285691,-0.038339633,0.0,0.006337642,2.314897,-0.11888945,57.295776,-0.8148617,0.0053750556,19617.596,100.26761,0.056554712,0.31054497,0.0,10.05597,-8.5243,34.374546,0.007345678,0.0,1.5527223,124.5502,0.013490479,-14.204209,0.0,3.7489042,3.6287708,49.0,32.381687,2.6349459,4.910641,-0.016663913,0.0,0.0,-3.1063306,0.0,0.0,0.0,-0.31836084,-0.30134693,0.10426676,-2.159557,0.0,-0.4722754,57.29578,0.0,-0.0,4.999546,81.0214,0.0,0.9999092,-11.574486,0.0,-2.4558454,-4.000002,42.0,-13.345362,7.0,1.7597435,-4.952742,17.217756,0.31054446,-4.0,-0.019462168,11.0,-5.0,1.7597435,-0.13551146,-17.770876,-4.9926543,-6.9926543,44.0,401.07043,16.0,0.31054446,-0.565168,-3.0000017,-0.53319883,6.965923,0.0,-1.0919847,-0.53319883,-4.0,397.07043,0.31054446,7.5355577,0.041422628,7.395883,0.31054446,2.7728,23.0,49.0,0.09305269,7.5355577,0.034076937,0.9999092,1692.9397,12.574395,0.0,402.07043,1.395883,0.085707,-0.98543024,-0.83928704,-0.7185887,-0.7790952,-1.2272,-0.86749125,0.00059475476,6.9999995,0.8552113,0.8552113,0.0,-0.0007346618,1.0
494,1.0123997,1.1708578,0.3752234,0.7310586,0.7310586,0.5133558,0.5054346,0.50308084,0.5033373,0.07452032,0.0010687177,-0.034998834,0.0,784.0,-0.009391636,0.00043478262,0.0,75.57143,0.2880207,26.488392,2420.1064,0.02173902,77.367455,0.02173913,-0.0060609537,0.00024647376,2.1374353e-05,0.33200482,-0.0073000346,63.523575,2.0371013,-0.00012455898,23531.768,104.36016,0.12620296,0.053435884,0.0002464675,1.4966114,24.185217,330.9977,0.013349491,10887.733,2.351179,156.14417,0.13563614,6.3561826,0.6285081,21.601086,6.607998,2550.0,28.007608,50.999737,6.619954,1.0152487,0.6162,6.100071,-4.0023966,26.076923,33.506386,29.963402,-0.13369256,-0.22954331,-1.6964084,0.8003527,186.3008,-0.50397056,63.523575,0.023788279,-3.6523662,39.0,647.40936,0.00025970265,-0.93028903,-12.935864,-5.0,-2.6106331,-38.0,2066.0,736.54694,49.959946,1.6180755,-6.4622173,783.47424,0.041111887,-27.987677,-5.436356,740.0,-38.98768,1.6303995,-0.00838964,-34.50488,-38.986652,-45.986652,2456.0,2922.0845,783.40076,-1.8768531,-0.47650132,-27.0,-0.5096358,45.978928,-3.7260158,-7.4165845,-1.4695818,-27.987677,2894.0845,0.0133818835,51.46959,0.034422945,56.43635,0.06575926,28.490894,835.0,2116.5994,0.12888949,46.46959,0.021073453,1.012324,2731.8086,13.948188,0.052378,2923.0845,7.436351,0.127864,-1.3871446,0.24688186,-0.19617273,0.1285457,0.4908936,0.18387055,0.00036780114,50.999996,43.633232,36.931168,0.065031245,0.0027530245,1.0
495,1.0,0.8474704,0.6954868,0.7300852,0.7300852,0.42429227,0.5825702,0.5,0.50266117,0.0002639157,-0.10172584,-0.012175112,0.0,9.044728,-0.027589923,0.11111111,0.0,3.0,0.29553187,40.917797,190.54361,0.28538224,106.89454,0.33168492,-0.047934934,0.0,-0.033908613,7.1002464,-0.0033193156,57.295776,-0.7192871,-0.0035288362,35271.625,57.295776,0.426244,-0.30669418,0.0,-9.102435,-3.9609518,17.734304,0.010592233,0.13609129,-0.9155325,-52.456146,0.020132901,-29.467236,0.0,1.4921346,5.2798576,9.0,29.679192,2.56844,5.882201,-0.21162923,0.0,0.0,-3.0631487,0.0,0.0,0.0,-0.004952865,-0.043087788,-0.040611923,-2.3282366,0.0023752411,-0.24202251,57.295776,0.0,-0.00028751764,2.9851644,63.902218,0.0,0.9669168,-21.30074,0.0,-2.0461366,-2.0049453,6.0,-54.514534,3.0,1.6829933,-6.076934,10.320317,-0.3051775,-3.0,-0.42258525,6.0,-3.0,1.6829933,-0.32268846,-42.213795,-2.989355,-2.989355,6.0,171.88733,9.0,-0.33331552,-0.520574,-2.0049453,-0.08276977,2.9842556,-0.00079174706,-1.6418753,-1.0827698,-3.0,168.88733,-0.3051775,3.497378,0.0263893,4.278732,-0.3051775,1.6166097,12.0,9.0,0.11381888,3.497378,0.015744427,0.9950548,3660.4153,22.295794,0.0,172.88733,2.2787318,0.103174,-0.51468325,-0.85701317,-0.6422346,-0.78736794,-1.3833903,-0.8878369,0.00027479208,2.9999998,0.15707964,0.15707964,1.3818593e-05,-0.0028885074,0.0
496,1.0,1.1610905,1.8000588,0.7310586,0.7310586,0.57359314,0.51784956,0.5,0.50162184,1.2547751e-05,0.02118045,0.0196662,0.0,36.0,-0.04197962,0.005102041,0.0,32.666668,0.2957736,19.930586,297.36218,0.042583056,35.78646,0.071428575,-0.02225955,0.0,0.0015128894,0.94520986,-0.0666448,57.295776,-1.0483643,-0.0014492909,15109.3955,133.69014,0.049083788,0.2965263,0.0,8.863122,-12.741073,64.607635,0.0064873365,0.1409109,3.8548422,237.85588,0.03235254,-9.917649,0.0,6.9766746,3.2242062,196.0,29.889832,8.346279,4.614831,0.1026359,0.0,0.0,-3.2401516,0.0,0.0,0.0,-0.365325,-0.30659664,-0.19519906,-1.607122,0.0024593591,-0.52505577,57.29578,0.0,0.00010326136,11.0,145.56232,0.0,0.986746,-10.397308,0.0,-1.0970297,-10.0,182.0,14.759844,14.0,1.6848491,-4.4654713,36.910076,0.2965263,-6.0,-0.09101021,23.0,-11.0,0.68484914,-0.064941235,-10.842848,-10.993513,-13.993513,183.0,802.14087,36.0,0.28327233,-0.521676,-5.0,-0.5877147,13.952919,-0.00017566851,-0.09935361,-1.5877147,-6.0,796.14087,0.2965263,14.498334,0.05356797,14.687173,0.2965263,5.046133,50.0,196.0,0.08703134,14.498334,1.0470806,1.0,1227.3685,11.397308,0.0,803.14087,1.687173,0.080544,0.8298169,-0.7741435,-0.69339615,-0.75545865,-0.95386696,-0.7927209,0.000821712,13.999999,3.4208453,3.4208453,3.065994e-06,0.002606817,1.0
497,1.0156144,1.0458829,2.713783,0.7310586,0.7310586,0.42167768,0.50657856,0.5038734,0.5023573,0.0042330427,-0.00734628,0.030392604,0.0020423206,256.0,-0.0019268646,0.0006119951,0.019819565,90.25,0.30573624,37.150745,6347.065,0.02631571,229.80647,0.02631579,0.0033297704,0.0003603344,-0.00017084372,0.788848,0.041456267,73.8814,2.42249,-0.00018730403,76429.734,175.46832,0.13671759,-0.31589004,0.00036032,-10.376433,-3.404623,239.23691,0.009429187,511.02222,-10.424372,-886.85913,0.051718228,8.7921505,0.75922465,20.611801,4.695735,2107.0,32.848244,48.99985,5.563649,0.30053437,0.66628504,7.7158923,3.475101,22.373884,114.9936,4.175472,0.6071364,-0.047501706,-1.8119023,0.73235804,7.8268957,0.2894648,73.8814,0.0066105067,0.18171933,27.0,915.8525,0.00011961823,0.57336104,-21.2834,-11.0,-0.7757862,-26.0,1401.0,126.46806,42.96694,1.7586349,-5.518788,256.0896,-0.33138505,-15.984506,-5.699165,223.0,-26.984507,0.77412987,-0.016886603,-108.23304,-26.99057,-37.99057,1816.0,2807.4817,255.9029,-0.74252903,-0.5578156,-15.0,-0.115912184,37.99228,-0.17065807,-5.7008185,-1.0828552,-15.984507,2791.4932,-0.34894705,49.542416,0.01714929,49.69916,-0.3003963,16.412798,305.0,1444.097,0.106533185,38.542416,1.0077201,1.015495,7442.9316,22.298895,0.048552,2808.4932,7.699162,0.112599,1.4102286,-0.041610986,-0.17344323,-0.4954574,0.41279843,-0.15793648,0.00013474123,49.0,32.271137,25.202555,0.0031768628,0.00078298064,1.0
498,1.216303,1.3069456,1.6339417,0.7310586,0.7310586,0.42189723,0.51470166,0.5487982,0.50423485,0.6264851,-0.016578414,0.014917645,0.0043625203,64.0,0.031665884,0.0030959751,0.056631718,36.125,0.30592743,62.806995,4831.501,0.05882353,451.65854,0.05882353,0.0040118853,0.0103726005,-0.0008725481,3.6079667,0.3253391,64.03645,-1.3181672,0.00050970545,111942.99,136.07747,1.0576862,-0.31498986,0.010306105,-10.367492,-16.343063,141.68713,0.016939804,12958.077,-4.409858,-342.90417,0.07902818,-27.371084,3.7445087,9.237387,8.452962,361.0,32.91373,19.0,7.457217,5.379564,3.769182,97.71218,2.750202,56.955948,2871.3909,15.495544,1.7678136,0.34562066,2.9602447,-1.3474456,226.16113,0.13538915,64.03645,0.67994446,5.8444242,10.0,685.5137,0.00077501975,-2.450104,-35.882587,-2.0,-1.2851634,-9.0,270.0,-190.28952,18.697708,1.5777807,-7.1895247,64.96136,-0.5133679,-7.802921,-19.096039,50.0,-9.804184,1.7761587,-0.041883726,-218.20985,-9.98306,-16.98306,347.0,1088.5872,63.184444,-3.7650938,-0.37737358,-7.0,0.29936078,16.996067,-11.870685,-19.605043,-0.3983482,-7.804184,1080.6198,-0.61728084,19.543375,0.020872328,39.09604,-0.11917387,7.241371,83.0,289.81555,0.1470928,17.543375,0.0039325254,1.198378,14605.796,37.079666,0.500669,1089.6198,21.096039,0.328531,0.69292414,-0.70102316,0.9851993,-0.7223676,-0.7586291,-0.7454173,6.863551e-05,18.999998,6.3006387,5.0440016,0.20775034,0.00467212,1.0
499,1.0206586,1.3520033,0.6263965,0.7310586,0.7310586,0.45914638,0.50510186,0.5051119,0.50230974,0.022590647,-0.0026849147,-0.014973568,0.0018567861,256.0,0.0013642045,0.00033456006,0.018754786,150.0625,0.3006469,45.64049,8419.934,0.02040816,223.45454,0.020408163,0.002986606,0.00033523893,-4.4014996e-05,0.80273974,0.036110114,76.0046,0.9637999,-3.6722216e-05,77215.445,232.7641,0.124342844,-0.1637798,0.00033521556,-5.116454,5.6607237,335.94345,0.009239054,5132.093,-6.0598526,-609.9529,0.062393427,25.819603,1.3292223,25.41246,4.6195273,3965.0,31.239836,64.999985,5.50727,2.4375155,1.247511,10.224075,4.830897,49.09943,151.77568,7.422724,0.58055204,0.045372784,-0.71261543,1.7898103,84.0598,0.3348769,76.0046,0.024005653,-0.6446033,31.0,1517.9808,0.00015786613,-0.173895,-24.864483,-16.0,-2.1927907,-30.0,2340.0,126.462555,60.953983,1.704568,-5.2056823,255.88448,-0.18423079,-15.97955,-7.082285,219.0,-30.979551,0.725019,-0.011169109,-104.65251,-30.99076,-48.99076,3684.0,3724.2153,255.87831,-1.3376749,-0.52478844,-15.0,0.03720147,48.99228,-1.3678037,-8.550056,-0.9167835,-15.979552,3708.2256,-0.20979479,65.51862,0.016958829,69.08228,-0.14333165,17.03756,321.0,2401.1216,0.105359055,49.518623,1.0077198,1.020451,7446.833,25.884932,0.066466,3725.2256,9.082285,0.116571,-0.66261023,0.78797215,-0.05382244,-0.4954574,1.0375597,0.32883334,0.0001347355,65.0,64.9437,41.905354,0.02405115,0.0052636936,1.0
500,1.0,0.74226594,0.36917973,0.7239275,0.7239275,0.45865163,0.62245935,0.5,0.5027163,11.133163,-0.08288608,-0.03192751,0.0,4.149259,0.36423752,0.25,0.0,2.0,0.30054677,71.26201,199.51732,0.5,171.99731,0.4820138,-0.055485662,0.0,-0.04144304,19.4091,0.30501246,57.295776,-0.6777291,0.07609843,54834.176,57.295776,8.916259,-0.1719579,0.0,-5.173822,-2.7431946,11.944679,0.010474499,2551.533,-0.3315443,-18.996088,0.1787566,-55.216476,0.0,1.0363659,5.4435415,4.0,30.087727,2.0,5.7575,-5.31494,0.0,0.0,-4.307707,0.0,0.0,1.180682,0.3161045,0.39681858,5.4281063,-2.4524739,44.532654,-0.19132945,57.295776,0.0,-22.187765,1.9280552,77.6364,0.0,-3.7546933,-38.8182,0.0,-2.7206059,-1.0359724,2.0,-95.75866,1.932847,1.7241342,-6.270387,5.3715973,-0.16577215,-2.0,-16.832518,2.0,-2.0,0.7241342,-0.48913464,-60.94046,-1.9891347,-1.9891347,2.0,114.59155,3.409659,-4.884493,-0.544725,-1.0359724,0.66132206,1.9899758,-22.266327,-18.828989,-0.27152497,-2.0,112.59155,-0.23292515,2.518183,0.020889545,19.832518,-0.16577215,0.5775621,6.0,4.590341,0.11510235,2.518183,1.0100242,0.9640276,5754.5684,39.782227,0.067153,115.59155,18.832518,0.104237,-1.4101024,-0.8592289,0.78943634,-0.793277,-1.4224379,-0.8903801,0.00017495517,1.9999999,0.06981317,0.06981317,0.3886207,-0.005201913,0.0
501,1.2759111,1.3020704,0.54388356,0.7310586,0.7310586,0.4488149,0.5056816,0.56061554,0.50267047,0.82674843,-0.004669549,-0.020019338,0.032626554,784.0,0.038445603,0.00051652896,0.3638795,69.14286,0.29776022,112.279144,6618.906,0.022727273,244.69215,0.022727273,0.0028438268,0.0055933483,-0.000106126114,1.5688262,0.035918735,59.90013,3.382313,-0.00014813503,79767.84,94.12878,0.53990185,-0.20546016,0.005537739,-6.2504253,20.877363,260.55438,0.010681842,95875.24,-8.423866,-541.51196,0.17260139,17.62563,11.320937,22.279787,5.362285,2024.0,30.421593,46.0,5.9216905,6.555464,10.941128,122.31757,7.7986493,476.46378,2028.9694,52.814564,0.69113517,0.8981703,-7.1225543,0.5027799,1600.585,0.22246036,59.90013,1.4843543,-22.154282,38.0,2623.0774,0.001710394,-5.031329,-59.369286,-2.0,-2.309579,-37.0,1892.0,640.1107,43.53849,1.4518969,-5.657735,783.5255,-0.45412216,-27.753893,-23.835485,743.0,-37.75634,0.7005589,-0.012045431,-84.27386,-37.98932,-43.98932,1895.0,2635.4114,782.7997,-6.236789,-0.28484964,-27.0,1.2300985,43.99305,-36.183727,-25.444506,0.6916065,-27.75634,2607.6057,-0.66696817,46.50636,0.017631631,68.83549,0.03820035,28.295656,830.0,1937.2003,0.11403485,44.50636,1.0069498,1.248662,8303.861,60.615395,0.71017003,2636.6057,25.835485,0.352015,-0.8623115,-0.0030566417,1.395095,0.1285457,0.29565567,0.0923151,0.0001212967,45.999996,33.789574,33.789574,0.6348972,0.0046068933,1.0
502,1.0,0.87999743,1.4026477,0.7310586,0.7310586,0.5767187,0.5039682,0.5,0.5015939,0.00094311946,0.004833087,0.012260677,0.0,1764.0,-0.009813298,0.0002480159,0.0,94.5,0.2861776,19.777922,2584.874,0.015833665,63.39857,0.015873017,0.00089146773,0.0,7.551698e-05,0.17011273,-0.007615699,60.024147,0.92884386,-7.370211e-05,28103.436,90.03622,0.050695136,0.30931756,0.0,8.536333,88.04419,292.79333,0.0063755433,228.25128,19.177689,1169.6909,0.08543087,10.256097,0.0,29.185034,3.2068982,4224.0,27.597313,65.83638,4.574896,-0.4277245,0.0,0.0,0.5604984,0.0,0.0,0.294848,-0.19756839,-0.30250958,-0.97874886,1.742775,3.8630173,0.09524311,60.02415,0.0,0.020423396,56.0,609.684,0.0,0.754318,-9.526313,-3.0,-1.2804041,-55.0,3905.0,1724.8352,63.998463,1.6187658,-4.702732,1762.6024,0.30931756,-42.0,-2.3483582,1702.0,-56.0,1.6187658,-0.009497473,-29.638443,-55.993626,-62.993626,4034.0,3781.5212,1763.9954,0.06363556,-0.481664,-41.0,-0.62958705,62.97447,-0.060359646,-3.0075173,-1.628051,-42.0,3739.5212,0.30778155,66.46326,0.031908702,67.34588,0.30931756,43.076607,1830.0,3969.0046,0.086222544,63.463253,0.02553316,1.0,2253.5015,10.526313,0.001536,3782.5212,4.345879,0.079847,0.47712606,0.9541546,-0.46345532,1.2867333,1.0766072,1.1263831,0.0004456377,65.99999,71.488686,69.27212,0.0010534745,-0.0022311627,1.0
