,(NOX_tanh_sigmoid-LSTAT_recip),((RM_negative_abs/NOX_tanh)-DIS),((PTRATIO_radian_sigmoid-CRIM_radian_sigmoid)-(LSTAT_radian_cos*LSTAT_square_mmnorm)),((LSTAT_recip_tanh-RM_negative)-PTRATIO_relu_mmnorm_square),((RM_zscore_recip-RAD)-(NOX_tanh_mmnorm*LSTAT_square)),((LSTAT_recip_tanh*RM_relu)-RM_negative_adde),((LSTAT_recip_tanh*RM_relu)-PTRATIO_relu_mmnorm),((PTRATIO_radian_sigmoid*LSTAT_radian_recip)/TAX),((NOX_tanh_mmnorm*LSTAT_square)/NOX_tanh_cos_recip),((RM_zscore_abs*RM_tanh_tanh)/LSTAT_adde_adde),((RM_adde_tanh*AGE_relu)/LSTAT_square_recip),((NOX_tanh_sigmoid-LSTAT_recip)/RM_negative_abs),((NOX_exp_negative-RM)/LSTAT_recip),((LSTAT_tanh_negative*RM_relu)/LSTAT_recip_sigmoid_recip),(RM_relu_relu_square/LSTAT_adde),((LSTAT_recip_tanh*LSTAT_recip)+RM_relu_mmnorm),((NOX_tanh_sigmoid*TAX)+LSTAT_recip),((PTRATIO_radian_sigmoid-LSTAT_tanh)+(NOX_tanh_sigmoid-LSTAT_recip)),((RM_zscore_tanh/RM_negative)+CRIM_radian),((LSTAT_recip_tanh*RM_relu)+NOX_tanh_cos_square),((NOX_tanh_mmnorm*LSTAT_square)+RM_negative),((ZN_recip_relu*RM_zscore_tanh)+LSTAT_recip_sigmoid_sigmoid),((LSTAT_recip_sigmoid/AGE_relu)+LSTAT_recip_tanh),(LSTAT_adde_recip_degree*NOX_exp),((LSTAT_square_relu-ZN_tanh)*TAX),((NOX_exp_negative-RM)*LSTAT_adde_recip_degree),((NOX_tanh_cos*PTRATIO_relu_mmnorm)*LSTAT_square_mmnorm),((RM_negative_abs*LSTAT_recip_tanh)*LSTAT_adde_adde),((NOX_exp_mmnorm-PTRATIO)*(RM_negative_cos/DIS)),((LSTAT_square_relu-ZN_tanh)*LSTAT_recip_tanh_square),((RM_negative_cos*RM_adde)*(LSTAT_square_relu/RM_relu)),((PTRATIO_radian_sigmoid*LSTAT_radian_recip)*(RM_zscore_abs/DIS)),((LSTAT_adde_recip*LSTAT_radian)*PTRATIO_radian_sigmoid),((RM_zscore_abs-NOX_tanh_cos)*LSTAT_recip_tanh_square)
105,0.55648816,10.141373,-0.08919416,5.1319904,-96.26521,3.4875339999999997,-0.5281625,0.0053467974,79.61101,0.021477321,26230.922000000002,0.095109925,-124.068954,-3.0142856,1.7841201,0.44246328,237.06727999999998,0.14668370000000003,0.09624413,1.1434572,83.79552,0.6260187,0.06596951,5.0224967000000005,104164.17,-22.49345,0.14621097,7.772800999999999,-8.908145,0.9975474,360.75507000000005,0.6020267,0.0088415975,-0.0009939162
106,0.5636140000000001,10.005873,-0.13787499,5.109888,-121.636536,3.4301736000000003,-0.570523,0.0047192797,102.19019,0.020200765,31999.174,0.09657539400000001,-140.28638999999998,-2.9961697999999997,1.5931541,0.43877637,237.06015,0.15380955,0.099684566,1.1010966,109.23596,0.6256019,0.059125774000000006,4.507990400000001,133707.11,-20.149012,0.18814181,7.529103299999999,-8.429039,0.99808866,460.19097999999997,0.5238676999999999,0.008991086,-0.0007134725999999999
107,0.5462323,10.703641000000001,-0.04219629,5.418202,-75.062584,3.8428369,-0.4488598,0.006249947,58.26503,0.008759065,16914.592,0.08915167,-110.0292,-3.1721662999999998,2.2334304,0.4966937,237.07752999999997,0.13642782,0.038338736,1.2227598,59.482735,0.6266181,0.076930106,5.733667,76234.8,-26.619278,0.10657028,8.476847,-9.619982,0.9966516,283.11773999999997,0.25394663,0.008634973,-0.0033308014
108,0.53570503,11.119539,-0.010583006,5.7756685999999995,-51.048145,4.282181700000001,-0.3565153,0.0071769967,44.185028,0.011603793999999999,14618.688,0.08274715,-100.07446,-3.3688339999999997,2.7963626,0.56478035,237.08806,0.12590057,-0.03845475,1.3151044,43.280853,0.62723285,0.08667868,6.4298954,57812.32,-31.178086999999998,0.08042292,9.321856,-8.341442,0.99558866,209.88672000000003,0.3056058,0.008432687,-0.004088569
109,0.5528959,10.494465,-0.070865765,5.513569,-97.52781,3.9107459,-0.48295107,0.005663135600000001,70.965416,0.0028762978,22052.387000000002,0.08876158,-123.01648999999999,-3.21461,2.123924,0.51533896,237.07088,0.14309144,0.017298967,1.1886686000000002,73.68208,0.62622875,0.069878854,5.275432,92852.164,-24.811775,0.13015562,8.395203,-8.109191000000001,0.9972493,346.8133,0.06772308,0.00876811,-0.0033356564000000003
110,0.54028153,10.19059,-0.022702724,5.4921207,-68.68222,3.9523191,-0.40737778,0.006773981,49.59897,0.0052750465,9193.6,0.08721251,-102.40136,-3.216576,2.4416173,0.5105999,237.08347999999998,0.13047707,0.022385515,1.2642419,49.656258,0.6269657,0.08631622,6.1312737,64896.0,-28.71309,0.09047692,8.768444,-7.41188,0.9960684000000001,242.21005,0.11958009,0.00851945,-0.004481462
111,0.5236271,10.799174,0.008033417,6.5070879999999995,-44.82398,4.6555176,0.10560775,0.007532818199999999,35.536106,0.029939362999999997,8423.209,0.077978715,-85.7815,-3.5225980000000003,3.5013389999999998,0.61398673,268.825,0.10067558,-0.07959856,1.4304059,33.739967,0.6282196,0.104537345,7.6881843,44593.457,-37.563377,0.033853542,10.275003,-5.9424367,0.9935768,131.70108000000002,0.7451785,0.007945576999999999,-0.0025534667
112,0.560362,9.513699,-0.096867606,5.6685915,-110.868164,3.5590312000000006,-0.1888786,0.0047213715,90.4583,0.018627636,24410.781000000003,0.094767794,-123.86158999999999,-3.0476644,1.8471605,0.45446187,268.78827,0.13741046,0.08416806,1.1359195,97.066414,0.6260756,0.06716027,5.230829,113514.08,-23.12944,0.087737575,7.88612,-6.9398537,0.99746835,357.57782000000003,0.45886270000000007,0.008625048,-0.0013246713
113,0.56353855,9.678343,-0.11597289,5.844426,-124.10772,3.7297778,-0.1971319,0.0044782576000000004,100.54641,0.009278350999999999,27863.297000000002,0.09250469,-133.64484,-3.1350908,1.8735833,0.48837879999999995,268.7851,0.14058703,0.047827777,1.1276661000000001,108.37191000000001,0.6258899,0.06384145,4.9984446,126173.42,-22.619654,0.097635,8.020797,-6.750306,0.9977219,414.6943,0.20837136,0.008689304,-0.002063208
114,0.52635854,10.29497,0.0038300902,6.043382,-71.710396,4.1323669999999995,0.04345739,0.0073237736,37.593693,0.002092229,9194.849,0.0841635,-83.41254,-3.2765033,2.9702067000000003,0.5251286999999999,268.8223,0.103407025,0.009457809000000001,1.3682553999999998,36.54336,0.62806046,0.10162489999999999,7.518869400000001,47175.48,-34.7303,0.03587224,9.478699,-7.760478999999999,0.99392664,156.6003,0.06119285,0.007992393,-0.0075977957
115,0.55860054,9.434103,-0.08784424,5.685346,-105.309425,3.5853562000000005,-0.1775533,0.004856182,85.50565999999999,0.018255292,21906.902000000002,0.09423086,-120.65953,-3.0580037,1.9017558,0.45755586,268.79004,0.13564903,0.08201367,1.1472447000000001,91.41324,0.6261786,0.06921548400000001,5.358214,107299.125,-23.739218,0.08287856,7.962237400000001,-6.668622,0.99732196,339.65884,0.43274364,0.008589825,-0.0014869994
116,0.53899586,9.664827,-0.020031497,5.9528456,-69.27299000000001,3.9694989,-0.041410863,0.0063565973999999996,49.904003,0.0067443987,10509.715,0.08727264400000001,-95.16489399999999,-3.2161655,2.5845133999999996,0.5079364000000001,268.80966,0.11604434,0.027157705,1.2833872,50.63565,0.6273236,0.09004881,6.708816000000001,62623.41,-30.685776,0.04794985400000001,8.944165,-6.3801484,0.99541897,207.56638,0.15567096,0.008216376,-0.004969107
117,0.5249649000000001,9.336449,0.0058859363,5.811763,-50.240035999999996,3.8854512999999997,0.02954185,0.007430430500000001,36.522197999999996,0.01817707,8763.033000000001,0.087189,-79.81533,-3.1565263,2.784733,0.48075113,268.82367,0.10201341,0.062238283,1.3543398000000002,35.556553,0.6281416999999999,0.10313036,7.6055044999999994,45830.883,-34.105,0.034820996,9.170219,-6.1586537,0.99374944,148.72377,0.43882245,0.007968439,-0.004709957
118,0.5569904999999999,9.307315,-0.07984119999999999,5.6309495,-100.28428000000001,3.5352232000000003,-0.17168665,0.0049794037,81.32614000000001,0.021517681,17268.916,0.09485533,-116.81294,-3.0314772,1.9062278000000001,0.44703218,268.79166000000004,0.13403898,0.092258066,1.1531115,86.7112,0.62627274,0.07203253,5.4737425,102054.336,-24.073675,0.078778036,7.9378037,-6.481831,0.9971846,316.79007,0.510415,0.008557881,-0.0012264408
119,0.54857695,8.742633999999999,-0.046693213,5.4983225,-79.86183,3.4330494,-0.13286012,0.005623324,63.767387,0.03153813,12077.131000000001,0.09572098400000001,-101.51781,-2.9707246,2.0115013,0.42117742,268.80008,0.12562543,0.11728743,1.1919378999999999,66.86298000000001,0.6267643,0.08129376,6.063749,80020.26,-26.173769,0.06155119,8.005866000000001,-5.4056664,0.9964118000000001,232.50332999999998,0.69442856,0.008394740999999999,-0.00048236542999999997
120,0.5583511,8.957607000000001,-0.054746523,5.461319400000001,-100.11442,3.5595498,-0.28365758,0.012355513,83.51349,0.022713646,14392.831,0.09511944,-110.04295,-3.0370814999999998,2.016405,0.44725674,118.12240600000001,0.14092731,0.0915632,1.1580110000000001,90.55154399999999,0.6265373000000001,0.07690041,5.9944496,38821.418,-25.676136,0.08471537,8.077746000000001,-7.6076464999999995,0.9967803,276.69693,0.6077551,0.00855044,-0.0013294606
121,0.5578635000000001,9.273931,-0.052890003,5.595805,-99.58544,3.7057738,-0.27143390000000006,0.012442095,82.35521,0.015451165,17125.527,0.0929153,-111.18935,-3.107143,2.1219343999999998,0.47300017,118.12289399999999,0.14043969,0.064505786,1.1702347,89.080246,0.6265658000000001,0.07611613,6.0297356,38282.99,-26.279215,0.08352314,8.277849,-8.204172999999999,0.99673533,284.37237999999996,0.42559218,0.00854092,-0.0022825315
122,0.5721681,9.302274,-0.1284489,5.538557,-154.28287,3.5748334,-0.35937408,0.009902326,130.01807,0.015027651000000001,29865.947,0.09598525599999999,-138.93643,-3.0635934,1.7208948,0.46296546,118.10858999999999,0.15474433,0.0739187,1.0822945,144.153,0.62572956,0.06124687,4.960938,60439.164000000004,-21.501787,0.13258299,7.7603917000000004,-8.524139,0.9979299,444.00052,0.41130024,0.008829305,-0.0012573584
123,0.5885859999999999,9.24416,-0.32156342,5.4171767,-305.1255,3.3680595999999996,-0.4611478,0.006987356,261.12737999999996,0.015076856000000001,62629.8,0.100509904,-194.2296,-2.9856076000000003,1.2191551,0.4412874,118.09217,0.17116219,0.09562155,0.9805208000000001,295.63192999999995,0.6247683,0.04459034,3.6417029999999997,121385.6,-15.570057,0.26753512,7.105245,-8.778379,0.99896854,860.4231,0.41255608,0.009185264,-0.00039526127999999996
124,0.57105774,9.226204,-0.12065013,5.457664,-148.04106000000002,3.4947724,-0.35743546,0.010099472,124.9916,0.019121625,29607.602000000003,0.09713518,-134.78278999999998,-3.0230808,1.7027375,0.44737852,118.1097,0.15363395,0.09036166,1.084233,138.43163,0.6257944000000001,0.062189154,5.046478,58102.6,-21.641077,0.1274092,7.688772,-8.594358,0.9978466999999999,415.53815,0.5468976,0.008806223,-0.0009306325
125,0.5604186,9.444039,-0.06353691,5.575262,-106.76711999999999,3.6712915999999995,-0.28791612,0.011988434,88.70605,0.016003676,19389.31,0.09362155,-115.130356,-3.0940082,2.0442502,0.46920073,118.12033999999998,0.14299482,0.07002537,1.1537524,96.43068000000001,0.6264165,0.073266506,5.843975,41235.187999999995,-25.410784,0.090060115,8.170971,-8.997897,0.9969684000000001,304.95724,0.4811554,0.008591042,-0.0020030488
126,0.59125674,8.967079,-0.37640359999999995,5.1715097000000005,-350.03137000000004,3.100532,-0.48567557,0.006513159,300.53482,0.022287374,71041.08,0.10533703,-201.7465,-2.857971,1.050953,0.39452386,118.0895,0.17383295,0.13910839,0.955993,341.37326,0.62461185,0.041993382999999995,3.4169682999999997,139704.23,-14.144773999999998,0.30809757,6.7294035,-8.364234,0.9991036,864.41437,0.66676396,0.0092459,0.00012197383999999998
127,0.5768681999999999,8.489599,-0.10389449,4.9140773,-170.0948,3.3055258000000003,-0.58408594,0.0045111959999999994,140.25061000000002,0.028370299999999998,28367.623,0.101329386,-129.94572,-2.929272,1.6279781,0.41188762,277.57132,0.16832954,0.12525553,1.0541171,159.2154,0.6258699999999999,0.06346761,5.3714128,129131.805,-21.75579,0.15819202,7.485044,-9.649008,0.99774814,362.73453,0.92917424,0.008913449,-2.5656743999999998e-05
128,0.5700643,9.797754,-0.06667578,5.658856,-131.38509,4.13,-0.4976121,0.005038821,112.41655,0.0076252716000000005,23400.99,0.08864318,-127.696655,-3.3199306000000006,2.2839142999999997,0.55412996,277.57812,0.16152567,-0.026282666,1.1405909,125.749756,0.6262678,0.07011105,5.9053426,103504.375,-26.253443,0.12647608,8.690543,-11.333578999999999,0.997192,333.29123,0.25332785,0.008773344,-0.0027027496
129,0.5805159000000001,8.1969,-0.13232097,4.8544410000000005,-192.79478,3.225775,-0.607837,0.0042283237,159.64365,0.02955352,31852.871,0.10298313,-137.61196999999999,-2.8953211,1.5089442,0.40074748,277.5677,0.17197728,0.14437704,1.030366,182.07396,0.62565655,0.059895396,5.078078700000001,146987.39,-20.415337,0.18028970000000002,7.300753,-8.374848,0.9980213,398.0384,0.86108714,0.008990424,0.00021417547000000003
130,0.55567646,9.5405,-0.015682243000000002,5.7001686,-88.550865,4.2511845,-0.40342748,0.00615456,75.35188000000001,0.010429004,15701.365,0.08604466,-104.887184,-3.3570672999999993,2.7226138,0.56137276,277.59252999999995,0.14713782,-0.031550802,1.2347755,82.14166,0.6271081999999999,0.08445498,6.980914,69378.125,-31.136112,0.0842422,9.225094,-9.654023,0.9958157,222.14659,0.31356259999999997,0.008491105,-0.0037853590000000003
131,0.5534755,9.149692,-0.0138007775,5.5703554,-70.91395,4.1225643,-0.40004808,0.006325241,71.34013,0.0025362126,14685.053,0.087492175,-100.43857,-3.2919257000000006,2.6717536,0.5364333,277.59472999999997,0.14493686,0.011515633,1.2381548999999998,77.55660999999999,0.62723666,0.086711966,7.139378,65684.42,-31.337954999999997,0.07967096,9.110999000000001,-9.136747999999999,0.9955811999999999,214.69782999999998,0.071728855,0.008449524,-0.005242889000000001
132,0.54511344,9.176338000000001,0.0065945759999999996,5.624656,-64.97388000000001,4.2252007,-0.3434118,0.0069736927,58.68979,0.005725381,12105.766000000001,0.08554824400000001,-91.61076,-3.3291593,2.9340627,0.5466743000000001,277.6031,0.13657479999999997,-0.009134783,1.2947912,62.63616999999999,0.6277244000000001,0.09502317,7.727521,54036.973,-34.110034999999996,0.06525633,9.461778,-8.888342999999999,0.99463344,175.7098,0.16297676,0.0082951905,-0.00583977
133,0.5685079000000001,8.040892,-0.05961153,5.0514054,-131.58641,3.4905063999999997,-0.52810574,0.0051595117,107.218796,0.024525803,21550.943,0.09764822,-115.55633,-3.007804,1.9098008999999998,0.43764493,277.57968,0.15996927,0.104994096,1.1100973,120.24718,0.62635875,0.07185098,6.025125,98718.69,-24.819960000000002,0.120553434,7.916222,-7.530185,0.9970562,296.7536,0.60167146,0.008741912,-0.0008446910000000001
134,0.57727146,8.047443,-0.10964392,4.9776754,-172.5491,3.3709311,-0.58268094,0.004479923,142.21555,0.025167901,29484.188,0.10027297,-131.96068,-2.9616225,1.6548123,0.42410392,277.57092,0.16873282,0.12753963,1.0555221000000001,161.46178,0.6258464,0.06293393,5.3392305,130940.97,-21.808529999999998,0.160431,7.5567,-7.6552453,0.9977792,381.4452,0.62728935,0.008921895,-0.00032892424
135,0.57607925,9.326241,-0.10021519999999999,5.556864,-150.58844,3.989812,-0.5418,0.0045723743,136.52263,0.0024399785,28246.402000000002,0.09093595,-139.09538,-3.2608544999999998,2.0394172999999998,0.534992,277.5721,0.16754061,-0.0015720781,1.096403,154.18997,0.6259161,0.064135745,5.434195,125699.37,-23.879341,0.15394412,8.356016,-9.826463,0.99768686,410.51385,0.067926936,0.008896976,-0.002701003
136,0.5758699,8.760534,-0.09789841,5.164072,-165.4398,3.574906,-0.5637059,0.0045886072,135.55838,0.016643543,26704.531000000003,0.09691517,-131.9616,-3.0588741,1.7997173,0.45971477,277.57232999999997,0.16733128,0.08182378,1.0744971,153.4492,0.62592834,0.064608395,5.4508142,124811.56,-22.804602,0.15284538,7.84433,-9.950408,0.9976704,392.27356000000003,0.49764758,0.008892614,-0.0012656933
137,0.56650144,9.801977,-0.051247448,5.6854024,-118.6515,4.177384399999999,-0.47322738,0.005315110600000001,101.03307,0.009175971,20946.22,0.087775245,-121.39432,-3.3375462999999996,2.4066005,0.55901116,277.5817,0.1579628,-0.030527491,1.1649756000000002,112.34192,0.62647605,0.073688336,6.1782923,93023.36,-27.543032,0.11350502,8.845058,-11.06408,0.9968764000000001,298.1207,0.30297378,0.008701719,-0.0028528691999999997
138,0.5881371999999999,8.905378,-0.20200315,5.066839,-259.3092,3.4132354,-0.64037645,0.0036373103999999996,215.73836,0.017340953,44636.06,0.10041612400000001,-164.66243,-2.9971669999999997,1.4270757,0.44212937,277.56006,0.17959857,0.09716966,0.9978266,247.8108,0.6252105,0.052080985,4.448555000000001,198635.03,-18.408846,0.24420768,7.345138,-11.333347,0.9985351,605.96985,0.58035415,0.009155615,-0.00052996003
139,0.58087033,9.436053,-0.13361003,5.368087999999999,-199.42795,3.7655997,-0.5820123,0.0042008376,161.73958000000002,0.006067573000000001,33361.535,0.09443510000000001,-148.00081,-3.1587815,1.7864906999999999,0.49919534,277.56732,0.17233169,0.040086664,1.0561907,184.02438,0.62563586,0.059363812,5.049306400000001,148917.17,-21.690239000000002,0.18267795,7.954721000000001,-12.337394,0.9980471,487.08057,0.20944405,0.008997974,-0.0019332701
140,0.5936508,9.534376,-0.2780817,5.3783364,-336.0948,3.7111187000000005,-0.6594932,0.0032097457,277.04276,0.004055852,54634.832,0.096153356,-194.25555,-3.1508772,1.4181813,0.5023827999999999,277.55453,0.18511218,0.030396918,0.9787098,319.57626,0.62488765,0.046819527,3.9785142,255079.33,-17.13948,0.3140619,7.5589775999999995,-12.807813000000001,0.99885905,835.6926,0.13715631,0.009278957,-0.0011856471
141,0.6059802,7.621689999999999,-0.59290105,4.211023,-665.3398,2.446536,-0.76907605,0.0022536314,561.9819,0.03446124,118404.766,0.12073724,-236.92588999999998,-2.5459623,0.6784683000000001,0.28020814,277.5422,0.19744158,0.21713320000000003,0.8691270000000001,655.7662,0.6241651,0.03412579,2.8801662999999995,517429.03,-10.625408,0.63874,5.810333999999999,-4.354989499999999,0.99943715,550.9374,1.2336782,0.009567173,0.0008040930000000001
142,0.6313191999999999,6.376277,-0.39502108,5.3903584,-725.1086,2.8860787999999995,-0.022043347,0.0029886646999999996,549.28754,0.02965482,71931.23,0.116846055,-208.98946,-2.7518575000000003,0.98829067,0.35433066,269.48505,0.19511056,0.21527687,0.7844894,713.9094,0.62464714,0.04236154,4.6345529999999995,289882.88,-15.114820000000002,0.08493789,6.495208,-6.603368799999999,0.9990738000000001,688.735,1.1446736000000002,0.008934481,0.0006839083
143,0.6307547,6.378685,-0.3867065,5.455922599999999,-703.87604,2.9565837000000004,-0.01653853,0.0030339134,533.0253,0.027813435,69801.63,0.11535382,-207.58983999999998,-2.785735,1.0261079,0.36682755,269.4856,0.19454604,0.2218703,0.78999424,692.54846,0.6246802,0.04292666,4.698175,281300.62,-15.450123999999999,0.08241272,6.590028299999999,-6.6543054999999995,0.99904567,716.6039,1.0075661,0.00892205,0.0005722147000000001
144,0.6344635000000001,5.639606,-0.46658105,4.8872184999999995,-863.41235,2.3520482000000005,-0.056074187000000004,0.0027366336,655.1202400000001,0.04316576,83902.99,0.12940311,-213.59145,-2.4933445,0.7510371,0.25830248,269.4819,0.19825482,0.24466541,0.75045854,853.0013,0.62446284,0.03932782,4.276916,345735.38,-13.0534315,0.101371475,5.8107953000000006,-1.9285125,0.9992232,252.65017999999998,1.6129200000000001,0.009004358,0.0014031788
145,0.6326335999999999,7.3145647,-0.41991824,6.116046400000001,-782.37933,3.6321267999999995,-0.0029956251,0.0028833093,590.1628,0.0050480287,77283.99,0.10320287,-236.83649,-3.12012,1.2312915,0.49353325,269.48373,0.19642496,0.07689518,0.80353713,766.7101,0.62457013,0.041045636,4.485729,311454.5,-15.994342999999999,0.09128495,7.325622,-9.540958,0.9991379000000001,1102.4845,0.18038474,0.008963559,-0.0007024211
146,0.60854477,6.501843,-0.12822472,5.638078,-283.29147,3.2473302000000004,0.11420801,0.0048141736,211.69502000000003,0.032256987,27722.242000000002,0.10812807,-133.48802,-2.8984787,1.6353738000000002,0.39965567,269.5078,0.17233610000000002,0.16787903,0.9207407,271.5945,0.6259803,0.06513806,7.068089,111720.66,-23.716991,0.03251689,7.4566927,-7.16287,0.99760014,325.99045,1.1967139,0.008458998,0.00061841746
147,0.634741,5.557475599999999,-0.47210318,4.9099417,-877.5377,2.3744680000000002,-0.056654498,0.0027143916,665.9002,0.042155944,83452.36,0.12885526,-216.0208,-2.5046992,0.7524579,0.26269066,269.48163,0.19853234,0.23605862,0.7498781999999999,867.0950300000001,0.6244466,0.039164044,4.245085700000001,351424.44,-12.9971485,0.10304537400000001,5.8306629999999995,-1.9881349,0.99923587,286.8701,1.4494398000000002,0.009010578,0.0013429334
148,0.6332941,5.859108,-0.43527874,5.1713862,-807.6614400000001,2.6507635,-0.040358767000000004,0.0028303668,612.4473,0.035311356,75229.68,0.122116104,-214.53247000000002,-2.6387756,0.8664976000000001,0.31260859999999996,269.48306,0.19708544,0.21736212,0.76617396,796.83655,0.6245314000000001,0.04072066,4.410578,323215.03,-13.983785999999998,0.09474526,6.178983000000001,-4.0851245,0.99916947,557.5438,1.1671696000000003,0.008978243,0.0009985816000000001
149,0.6219848000000001,6.448576999999999,-0.24384740000000002,5.593677,-466.12338,3.139462,0.03733936,0.0037368757,351.3475,0.027749175,43663.727,0.11112824,-171.30612,-2.8637214,1.2961787,0.3922849,269.4944,0.18577611,0.18223737,0.8438720999999999,454.5056,0.6251939000000001,0.051977795,5.6643143,185421.33,-18.93313,0.05420197,7.010497,-6.9471455,0.99855286,528.8485,0.9669698,0.008733278,0.000468815
150,0.59768283,7.104266,-0.07544021,6.142894,-208.12599999999998,3.8371763,0.21005374,0.005684822,151.81703000000002,0.009032245999999999,19344.213,0.09762868,-120.00931499999999,-3.1695008,2.2284607999999997,0.4957286,269.51867999999996,0.16147417,0.06609691,1.0165865,192.68805,0.6266151999999999,0.076124206,8.139757000000001,80120.44,-28.995914000000003,0.023219097,8.468278,-8.357489999999999,0.9966563,283.3641,0.3280696,0.008249606,-0.0026666252000000002
151,0.5933036,6.107702,-0.060014106,5.4292492999999995,-182.15547,3.0918784,0.18275613,0.0060358425,134.67231999999998,0.05104984,17635.838,0.10978972,-103.495,-2.8036838,1.8253970000000002,0.35879225,269.52304,0.15709496,0.18332696,0.98928887,170.9544,0.626871,0.08034737,8.556965,71072.44,-27.910690000000002,0.02055689,7.6019254,-5.489802,0.9962319,169.05534,1.9174128000000001,0.00816809,0.0027734726
152,0.5860966,5.5306034,-0.038914636,5.044412,-152.44595,2.7063137999999998,0.1891914,0.006613530699999999,112.17277,0.078646116,12926.702,0.116938666,-89.70374,-2.6093245,1.6929281000000003,0.2848148,269.53027000000003,0.14988792,0.20883708,0.99572414,141.88242,0.6272916000000001,0.08823762,9.225916,59198.44,-28.578996999999998,0.017063182,7.2437606,-2.5112014,0.99547917,66.86984,3.0010486000000003,0.0080373855,0.0071118883999999995
153,0.6052736,6.5106483,-0.110338986,5.7223372,-255.54352000000003,3.3517937999999994,0.13767120000000002,0.0050763763,190.39102,0.029423626,24558.42,0.10602095,-127.87213999999999,-2.9448595,1.7609781999999998,0.4155786,269.51108,0.16906494,0.15576473,0.944204,243.61513,0.6261715999999999,0.06848352,7.3965119999999995,100477.61,-25.069767000000002,0.029208826,7.664389,-7.08662,0.9973322,309.01697,1.0335804,0.008394828,0.0002258234
154,0.6024673,6.982839599999999,-0.0937687,6.145132,-238.12451000000001,3.8154857000000004,0.18136302,0.0053013222999999995,174.5765,0.008214604,21946.98,0.09829781,-128.79668,-3.1658025000000003,2.1058443,0.49641612,269.5139,0.16625863,0.060271397000000004,0.9878957,222.48542999999998,0.6263356,0.07142181,7.674322999999999,92131.6,-27.360403,0.026753165,8.320622,-7.738353699999999,0.9970912000000001,326.09262,0.2707796,0.008340547,-0.0023634848
155,0.60202694,7.019508,-0.10106723,6.16857,-235.89261000000002,3.8427013999999997,0.18557894,0.0053366167,172.27495,0.0070348675,18634.593999999997,0.097858734,-128.29031,-3.178359,2.1336397999999996,0.5008813,269.51434,0.16581827,0.09205216,0.9921117,219.44846,0.62636137,0.07273439999999999,7.717587,90916.97,-27.588938,0.026395781,8.366388,-7.7813134,0.9970524,322.48773,0.23281895,0.008332094,-0.0025397816
156,0.60664696,5.7748356,-0.11881031,5.283969,-266.19277999999997,2.8799427000000004,0.10282037,0.0049662944,198.92494,0.050920464000000006,24486.955,0.115069605,-123.65336,-2.7176347,1.4738343999999999,0.33167437,269.5097,0.17043829,0.21232167,0.90935314,255.2276,0.6260913,0.067362584,7.259238000000001,104981.33,-23.276781,0.030533966000000003,7.0388036,-4.188397,0.9974462,209.59011999999998,1.6628432,0.00842165,0.0025999886
157,0.41408658,10.965886,0.045929637,7.107572599999999,-14.853976000000001,5.713867700000001,1.2657453,0.01746318,9.362936999999999,0.0712441,2052.0332,0.059640873,-40.27382,-3.8473775000000003,6.5959754,0.6947449,254.89432000000002,-0.021915972000000002,-0.084402405,2.224286,3.9771357000000003,0.63512146,0.22017261,14.356728,8490.445,-68.78875,0.0024064663,14.931052,-6.021344999999999,0.96918726,23.163187,3.5161915,0.006180066999999999,0.0037052734000000004
158,0.47643050000000003,9.463609,0.031443126,6.1703696,-29.640603999999996,4.2835754999999995,0.7124533000000001,0.01246594,18.374208,0.01999058,4134.4897,0.07854113,-50.779327,-3.2683566,4.0222154,0.5039706,254.83197,0.040227026,0.073186785,1.6709942,15.364119,0.63153374,0.1596672,11.469151,16661.994,-49.460567,0.0051060445,11.105412,-7.9500839999999995,0.98409384,58.465748,0.89045805,0.0069161946999999994,-0.012994063
159,0.53328687,7.509166199999999,0.021993517999999997,6.5945887999999995,-56.497513,4.6673007,0.6521781999999999,0.010846548000000001,41.703365000000005,0.019063875,5461.21,0.081918105,-65.76581999999999,-3.4748917,4.1926117,0.58325076,269.58307,0.09707898,-0.022820498999999998,1.4587108999999998,48.102104,0.6303638,0.13983583,13.543028,22008.676,-50.443024,0.006120769,11.230714,-7.55938,0.9879180000000001,75.43284,0.7947479000000001,0.0071938746,-0.008005775
160,0.45013332,9.762872999999999,0.039376993,6.3799314,-40.945984,4.6557236,0.9006009,0.014573816000000002,13.443491,0.0034360483000000002,2801.15,0.072021335,-44.446884000000004,-3.4081972,4.7531223,0.5479311,254.85827999999998,0.013958037,0.03011442,1.8591418000000002,9.429348,0.6330514,0.1857299,12.767026,12190.75,-56.34044,0.0036289108000000002,12.292753,-7.9509025,0.9783673,43.382584,0.16114262,0.0065853284,-0.026134826
161,0.053916812,11.882278,0.057406545,7.960325999999999,-5.9684815,8.674251,3.6801286,0.04633294,1.3300836,0.18233986,271.75534,0.0071994676,-16.124037,-4.505182700000001,12.608266,1.0539268,255.25449,-0.32134777,-0.099623986,4.6386695,-5.937703,0.65489244,0.52829075,23.587315,1206.1388,-120.04885,0.0,27.974915000000003,-2.5909743,0.81313044,1.4560098999999997,16.255466000000002,0.0038269218,0.23321798
