,(volatile acidity_sin-alcohol_cos),((volatile acidity_sin-alcohol_cos)/density),((volatile acidity_radian-total sulfur dioxide)/free sulfur dioxide),(total sulfur dioxide_radian_relu+(chlorides_ln*citric acid_cos)),((alcohol_recip*sulphates_recip)+(chlorides_tanh*volatile acidity_radian)),(volatile acidity_ln_abs+alcohol),((residual sugar_rbfFeature-chlorides_exp)*(volatile acidity_sin-density)),((pH_recip*total sulfur dioxide_radian)*(sulphates_recip-density))
241,0.46634972,0.46669975,-3.9988947,-1.5934837,0.12983069,11.867583,0.885231,0.05458777
242,1.4784501,1.4849093999999998,-3.8924955999999997,-0.36896944,0.20927553,10.3447275,0.60662186,0.64556277
243,1.1833035,1.1832443000000001,-2.3996334,-1.9246695,0.12967396,10.760648,1.0447087,0.025982268
244,1.1833035,1.1832443000000001,-2.3996334,-1.9246695,0.12967396,10.760648,1.0447087,0.025982268
245,1.5023081,1.5048663999999998,-3.8314135,-2.075513,0.106184214,10.3155155,0.27603588,0.0048223054
246,1.6259651000000002,1.631103,-3.1867582999999997,-1.6938057,0.20331761,9.885662,0.55338883,0.24392045
247,1.5568678,1.5626497,-6.6354112999999995,-1.3190713,0.23970132,9.810825,0.40715054,0.4881049
248,1.4359596000000001,1.4415094,-4.3323054,-1.9183265999999999,0.21326832,10.434878,0.7347799,0.2209022
249,1.5023081,1.5048663999999998,-3.8314135,-2.075513,0.106184214,10.3155155,0.27603588,0.0048223054
250,1.1536381000000002,1.1553712,-2.3121509999999996,-1.8555233,0.12855653,11.139435,0.78637594,0.05686629
251,1.4538338,1.457916,-2.1243455,-2.0102782,0.14507368,10.410825,0.6004095,0.073769726
252,0.8184347,0.8195821,-4.198778,-1.7693162,0.18024284,11.549822,0.502696,0.10269387
253,1.6968881999999998,1.7038741000000002,-10.748308999999999,-0.6776167,0.17965306,9.754892,0.28923196,0.32483290000000004
254,1.4538338,1.457916,-2.1243455,-2.0102782,0.14507368,10.410825,0.6004095,0.073769726
255,1.5318573999999998,1.5368521000000002,-6.999414999999999,-0.47143102,0.18936858,9.862119,0.30077302,0.48268890000000003
256,1.3083307,1.3109525,-2.5988132999999998,-2.1880841,0.1757598,10.27881,0.67551315,0.043328295999999995
257,1.615229,1.6204143999999998,-4.6656556,-1.6128829,0.16314036,9.563844,0.38675126,0.13883261
258,1.3983023,1.4027913,-5.6241055,0.4283017,0.088329665,10.291597,0.9721931,-0.05214151
259,0.78059554,0.7808688,-2.3567563999999996,-1.62185,0.11950641,11.671183000000001,0.6359800999999999,0.042914062999999995
260,1.3162684,1.321223,-2.49968,-1.7110336,0.16586858,10.408663,0.7696407,0.1294383
261,1.827395,1.8353789,-5.581915400000001,-1.2705236999999998,0.17878172,9.425317999999999,0.16940758,0.23422898
262,1.3359516000000002,1.3416536000000001,-3.4990926,-2.0471983,0.17607287,10.653927000000001,0.36622497,0.13874979999999998
263,1.3538408000000002,1.3588687,-2.130154,-1.6412206000000003,0.16098414,10.294252,0.9075153,0.1293865
264,0.62661546,0.62667817,-5.3980455,-1.9541811999999998,0.10607653,11.479818,0.6993307,0.022877315
265,0.9713463,0.9744646,-1.6659104,-2.1209142000000005,0.13648722,11.547073,1.07877,0.021385128
266,1.6947550999999998,1.6943314999999999,-2.3455698,-1.2787563,0.14317659,9.939262,0.19595842,0.114934646
267,-0.62993467,-0.6316401,-2.4662595,-1.6400998,0.09131853,13.849822,0.98564935,0.031901248
268,1.513829,1.5157995000000002,-3.8557966,-2.0906599999999997,0.11762865,10.016186,0.3205663,0.012796372
269,0.9595975,0.9599815,-5.749214599999999,-1.5739131000000002,0.102397606,11.814798,1.1885006,0.0038340788
270,0.80970764,0.81255156,-2.2589068,-1.3728023999999999,0.14031494,11.30697,0.6333309,0.15717454
271,0.9595975,0.9599815,-5.749214599999999,-1.5739131000000002,0.102397606,11.814798,1.1885006,0.0038340788
272,1.1421834,1.1429263,-3.8231497,-1.0780427,0.1273935,11.094253,0.47227624,0.09960077
273,1.6553103999999998,1.6597085999999999,-3.7987523000000003,-1.8624281999999999,0.16717,9.735472999999999,0.22300181,0.113239184
274,1.6048794,1.6062447,-3.4810612,-0.7505423999999999,0.13915546,9.830783,0.5881142,0.14539842
275,0.80970764,0.81255156,-2.2589068,-1.3728023999999999,0.14031494,11.30697,0.6333309,0.15717454
276,1.513829,1.5157995000000002,-3.8557966,-2.0906599999999997,0.11762865,10.016186,0.3205663,0.012796372
277,0.9595975,0.9599815,-5.749214599999999,-1.5739131000000002,0.102397606,11.814798,1.1885006,0.0038340788
278,-0.68486804,-0.6865157,-2.5988832000000004,-2.1298437000000003,0.097193666,13.739435,0.47265056,0.015588322
279,0.8649553,0.86573446,-4.6993017,-1.4975833,0.12429168,11.41629,0.80040747,0.07271133
280,1.249306,1.2510573999999999,-3.1659105,-2.0615237,0.13145198,10.647074,0.66328883,0.023479893999999998
281,1.1559228000000001,1.1591685,-1.9990575000000002,-0.624207,0.09514635,11.209333,1.0259501,-0.0038275933000000003
282,1.4446018,1.4488033,-4.4159102,-1.7585993000000002,0.19339682,9.753927000000001,0.32320285,0.20848455
283,0.8649553,0.86573446,-4.6993017,-1.4975833,0.12429168,11.41629,0.80040747,0.07271133
284,1.4867872,1.4865643,-2.2184281,-1.0380083,0.14476617,10.327633,0.48957434,0.15285791
285,1.4867872,1.4865643,-2.2184281,-1.0380083,0.14476617,10.327633,0.48957434,0.15285791
286,1.0757918,1.0761147,-1.9596858,-1.3760974,0.12831888,11.098508,0.48739997,0.08720107
287,1.0302446,1.0336556000000001,-1.8273455,-1.443784,0.13933674,11.216289999999999,0.51020676,0.118543535
288,0.88221794,0.88434035,-2.4495463,-1.5319836000000002,0.11052084,11.253927000000001,0.46573913,0.042297278
289,1.3826040000000002,1.3812227,-2.9694748,-0.23416758,0.11518336,10.0675,0.9078294,0.02759744
290,0.88221794,0.88434035,-2.4495463,-1.5319836000000002,0.11052084,11.253927000000001,0.46573913,0.042297278
291,0.67420626,0.6756251,-2.9994183,-0.6349473000000001,0.13529062,12.109438,0.9931953000000001,0.03908434
292,1.1635135,1.164212,-2.6661334,-1.4960189,0.15257016,10.897836999999999,0.72440314,0.1465036
293,1.1328421999999998,1.1369351,-3.1987433,-1.9713253000000002,0.16563028,11.121652000000001,0.6614445,0.05488966
294,1.3306593,1.328799,-3.117298,-1.1268996999999998,0.13051069,10.57881,0.559531,0.07071672400000001
295,1.4765978000000002,1.4764501,-5.398255000000001,-1.8739955000000001,0.1651096,10.193147999999999,0.49861476,0.08689336
296,1.6271226,1.63022,-2.6917505,-1.0656488000000002,0.19549297,10.086329,0.2046036,0.3576179
297,1.5738325,1.5761178999999998,-3.6236254999999997,-1.9782906000000002,0.14360459,10.062036,0.2831789,0.05120938
298,1.5675514,1.5686494,-6.197731,-1.8229355999999999,0.12992924,10.130783000000001,0.5166444,0.036959603
299,1.6056738000000002,1.6081665,-4.1235385,-1.945225,0.14764713,10.000478,0.47873467,0.06416942
300,0.7968228,0.79962146,-2.1995375,-1.6810484,0.15919687,11.334878,0.32570976,0.15868178
301,0.9595975,0.96219546,-2.1424084,-2.1226625,0.15491626,11.814798,0.6661501999999999,0.04595311
302,1.4871054,1.4879981000000002,-2.3323080000000003,-1.8801163,0.14001772,10.349558,0.5287963999999999,0.05422796
303,1.6181581,1.6246568000000001,-4.1976614,-1.3033936000000002,0.19708206,9.900477,0.41789585,0.09253276
304,1.5800299999999998,1.5843076,-7.499054400000001,-0.23607492,0.21029544,9.630783000000001,0.27472275,0.45443973
305,1.4977586,1.4980582,-4.165125,-2.0158720000000003,0.18283094,9.934878,0.7258129,0.09721195
306,1.5807283,1.5861212,-7.7127395000000005,-1.4315941,0.20546799999999998,9.878036,0.6165368,0.2598762
307,1.3957815,1.3966193999999998,-2.3321407,-1.1677122,0.17128085,10.391598,0.91515625,0.04699283
308,1.414043,1.4148918,-2.398499,-1.1854878999999998,0.16866636,10.34397,0.4878093,0.038598693999999996
309,1.2831244,1.2872436,-3.3327708,-2.0586653000000004,0.19892316,10.737874,0.5032285,0.13665660000000002
310,1.4977586,1.4980582,-4.165125,-2.0158720000000003,0.18283094,9.934878,0.7258129,0.09721195
311,1.5052264,1.5112715,-6.9993834,-0.72308123,0.19767039,10.034877999999999,0.6397291,0.47964233
312,1.4411203000000001,1.4437913,-5.157472,-0.55151784,0.16782889,10.276527999999999,0.5919701999999999,0.3035236
313,1.4525793,1.4560738000000002,-4.4997263,-0.105728865,0.20134485,10.155023,0.81983477,0.63488203
314,0.34784853,0.34908779999999995,-2.768989,-1.0832481000000003,0.13423510000000002,12.021651,0.92038244,0.175758
315,0.33847209999999994,0.3397632,-2.6496947,-1.3205311000000002,0.14044479,12.049822,0.44697252,0.1466682
316,1.3117542,1.3122791,-2.4862222999999997,-0.6169658,0.15331641,10.679819,0.7154333,0.26219746
317,1.2571198000000001,1.2588191,-2.4662187,-1.1915065,0.15133993,10.661365,0.45628026,0.22067784
318,0.12981209,0.12995504,-2.8089752,-1.2722756000000002,0.12342788,11.915516,0.48265377,0.12514319
319,1.2571198000000001,1.2588191,-2.4662187,-1.1915065,0.15133993,10.661365,0.45628026,0.22067784
320,0.12981209,0.12995504,-2.8089752,-1.2722756000000002,0.12342788,11.915516,0.48265377,0.12514319
321,1.5352323,1.5356162,-3.4795741999999996,-0.808578,0.16723429,10.194296000000001,0.38675633,0.28735623
322,1.5732605,1.5774409,-2.9981966,-2.2209759,0.17153068,9.778036,0.27801305,0.056333978
323,1.5535332,1.5550883,-2.08542,-0.9245781999999999,0.15130022,10.027633,0.35252225,0.16686366
324,1.4454695,1.4433045,-3.845496,-1.7196852999999999,0.15813611,9.91335,0.49143237,0.12365751
325,1.4454695,1.4433045,-3.845496,-1.7196852999999999,0.15813611,9.91335,0.49143237,0.12365751
326,0.022228569,0.022277579,-2.3317916000000003,-1.4240896,0.11862267,12.134878,0.6743289000000001,0.028324227999999996
327,-0.0573653,-0.057480257,-2.5984643,-1.7344396,0.10558548,12.32098,0.48605618,0.014306649
328,1.2290964,1.2288506000000001,-3.4992144,-1.6690202,0.15425538,11.009333,0.68473864,0.05710475
329,1.4411203000000001,1.4438636,-2.14171,-2.3250616,0.17026842,10.276527999999999,0.38454217,0.050614815
330,-0.645524,-0.6468176,-4.099372,-0.9718114,0.121974885,13.521651,0.5708025,0.11457147
331,-0.645524,-0.6468176,-4.099372,-0.9718114,0.121974885,13.521651,0.5708025,0.11457147
332,1.547717,1.5519071000000002,-5.428089,-0.62257004,0.19767265,9.944727,0.43895262,0.5280374
333,0.5267605,0.5289822,-2.7493892000000004,-1.4786416999999998,0.1758477,11.579819,0.45748708,0.22750720000000002
334,-0.042409777999999995,-0.04256728,-2.2346267999999996,-1.8876936000000002,0.11638322,12.130783000000001,0.30583736,0.07050269
335,-0.29324812,-0.2934829,-2.998267,-1.4071748,0.09912424,12.563844,0.48314118,0.022115579
336,-0.5809274999999999,-0.5839641,-2.665416,-2.3829296,0.11467562,13.34397,0.79149777,0.036158763
337,1.0576969999999999,1.0604542,-1.9997413,-1.3852203,0.15229814,11.1439705,0.8386530999999999,0.17282346
338,-0.012678861999999999,-0.012668726000000002,-3.5354087,-0.17342567,0.08783429,12.21335,0.63543326,-0.00043744437000000003
339,1.2067819,1.207144,-2.4162595000000002,-1.6390147000000002,0.07542984,11.072966000000001,0.5672554,-0.04303147
340,1.3083307,1.3083307,-2.0994067000000003,-2.0188384,0.09250604,10.27881,0.43998098,-0.017919775
341,0.10801491,0.1083182,-3.5985339999999995,-2.1103243999999997,0.10219485,12.167500500000001,0.50784576,0.014898123000000001
342,1.3106146,1.3129779,-2.3321989,-1.6609983,0.13685392,10.741609,0.6309251,0.024814706000000002
343,1.3106146,1.3129779,-2.3321989,-1.6609983,0.13685392,10.741609,0.6309251,0.024814706000000002
344,0.83092153,0.8304233,-5.331675,-1.6363602,0.12063183,11.262118,0.37668820000000003,0.050382078
345,1.5218644,1.5250671,-1.5747011,-1.6035051000000002,0.12550366,10.278336,0.5381178000000001,0.072286084
346,-0.23700702,-0.23807837,-1.9991633000000002,-2.0371509999999997,0.09237161,12.504567,0.30477116,0.021232786
347,-0.37322804,-0.37375128,-2.4985744999999997,-1.599899,0.0903988,12.71335,0.64623886,0.0066463114
348,1.3702577,1.3731413000000001,-3.066015,-1.5009568000000002,0.10956323,10.579819,0.58614755,0.022990076
349,1.7065182,1.7075426999999999,-2.544209,-1.8864634999999998,0.12497165,9.642071000000001,0.42417565,0.023764206
350,1.5101774,1.5095736000000002,-1.9993123,-1.587647,0.10431801,10.300477,0.5260760999999999,0.0036198501
351,1.7135566000000002,1.7145854,-2.362375,-1.8896215,0.12950023,9.629413000000001,0.21657315,0.027825769
352,1.6092845,1.6134796,-2.3735492000000002,-2.076333,0.14833887,9.707969,0.5175912,0.03777169
353,-0.40191346,-0.40119135,-3.3474239999999997,-0.14843404,0.10100484,13.634878,0.7565970000000001,0.12547383
354,-0.57761014,-0.5827382,-4.0739837,0.3762567,0.1426714,13.460648,0.5104012,0.62355524
355,-0.29119372,-0.29251,-1.8815830000000002,-1.9924134999999998,0.12909272,13.087683,0.24752556,0.10129309
356,0.39418359999999997,0.39414418,-1.896305,-1.2319448,0.10387704,11.891598,0.6233108,0.040123828
357,-0.23983574,-0.24055742,-2.416056,-1.1956282,0.114806645,12.5675,0.49651629999999997,0.05254124
358,0.9778553,0.9778553,-2.2992494,-1.3495190000000001,0.113936976,11.24397,0.68337595,0.022488825
359,1.3013466999999999,1.3000466,-4.0993366,-1.2044266000000001,0.15064216,10.767584,0.47349253,0.10600323
360,1.6439105999999999,1.6483612,-5.784842,-0.8380188000000001,0.15318127,9.756675,0.23940694,0.19112715
361,1.3241569,1.3265446,-2.3805783,-1.463798,0.11167389,10.698507000000001,0.38204724,0.026076627999999998
362,1.3870955,1.388206,-6.164979499999999,-1.4327683,0.17929903,10.544727,0.44262585,0.16652745
363,1.1582139,1.1596053999999998,-2.4986618,-1.8754942,0.11325782,10.976528,0.4912129,0.013188499
364,1.41603,1.4129216999999998,-5.9984665,-1.2331849,0.13787517,10.486133,0.29851976,0.08778863
365,-0.3126722,-0.31333017,-2.9989529,-1.5948133,0.091905855,12.667500500000001,0.43813288,0.008698518
366,1.41603,1.4129216999999998,-5.9984665,-1.2331849,0.13787517,10.486133,0.29851976,0.08778863
367,1.4549651000000001,1.4549651000000001,-2.1809057999999997,-1.693372,0.16179185,9.553385,0.30512908,0.05955444
368,1.3331802,1.3334469,-4.999604,-0.28679335,0.16715907,10.478809,0.8231681999999999,0.23162657
369,-0.5771225,-0.57932395,-2.9992144,-1.9323231,0.07409439999999999,13.309334,0.5349215,-0.010921380500000001
370,1.5817283000000002,1.5856925,-1.7996185000000002,-1.6645102999999999,0.13034019,10.167879,0.45078546,0.087641604
371,0.9863491,0.98961484,-2.2723465,-2.2185373,0.13235217,10.127116000000001,0.7639325,0.02007198
372,0.66169345,0.6638843000000001,-1.7690428,-1.5947513999999998,0.09103811,11.872966,1.0218014000000002,-0.008502849
373,1.4975308,1.503696,-5.9992003,-0.93358517,0.17354652,9.797836,0.5741795,0.24366467
374,0.592939,0.5921101,-7.832140400000001,-1.1344098,0.11494703,11.691597999999999,0.68279696,0.06354443
375,-0.20629662,-0.20662723,-2.4984290000000002,-1.3212609,0.10326606,12.416186,0.3971602,0.017953642
376,0.43053982,0.43041068,-2.473271,-1.418449,0.082511455,11.798508,0.42752826,-0.025011534
377,-0.5771225,-0.57932395,-2.9992144,-1.9323231,0.07409439999999999,13.309334,0.5349215,-0.010921380500000001
378,-0.15765178,-0.15784119,-3.998182,-1.5011326,0.07690489,13.770004,0.2892467,0.0015221043
379,0.6020901999999999,0.6033571999999999,-2.4996946,-1.1485931999999999,0.13296217,11.667500500000001,0.89523923,0.13625321
380,1.2567736,1.2600497,-2.454133,-1.834976,0.13334098,10.747073,0.49875504,0.037082538
381,1.2422613999999998,1.2405246,-2.5289857000000002,-1.1663059999999998,0.12561418,10.879477,0.6665071,0.060971312
382,1.2567736,1.2600497,-2.454133,-1.834976,0.13334098,10.747073,0.49875504,0.037082538
383,1.2567736,1.2600497,-2.454133,-1.834976,0.13334098,10.747073,0.49875504,0.037082538
384,1.4630208,1.4659526000000003,-2.347439,-1.4042729999999999,0.14765848,9.873344,0.642455,0.09737596
385,1.5515096000000002,1.5547746,-3.3626367999999993,-1.7562768,0.13663533,10.162035000000001,0.5725658,0.059849575
386,1.4889796,1.491814,-2.0865467,-1.5109739,0.14771327,9.816186,0.53171504,0.08678569
387,1.5978047,1.6022911,-2.4699106,-1.7767667,0.19380935,10.015516,0.54939246,0.18927267
388,1.4187916999999999,1.4214924999999998,-2.3039987,-1.4237075000000001,0.14759071,9.976528,0.36884183,0.09526711
389,1.2099919,1.2121738000000002,-3.0620854,-1.3764938999999998,0.14349189999999998,10.967584,0.6962146,0.11537886
390,-0.19357973,-0.19506220000000002,-7.332097500000001,-1.5613276000000003,0.09520297,13.062517999999999,0.17368661,0.09798296
391,1.2422613999999998,1.2405246,-2.5289857000000002,-1.1663059999999998,0.12561418,10.879477,0.6665071,0.060971312
392,1.3587877,1.3615106000000001,-4.332257,-1.7166612,0.20692670000000002,10.494252000000001,0.62454504,0.13738920000000002
393,1.564781,1.5694895,-7.3068,-0.13635695,0.20479469,9.507969000000001,0.40786555,0.4485437
394,1.4538338,1.4542701,-4.1649213,-1.7645372,0.17786959,10.410825,0.5484616999999999,0.10867784
395,-0.5458313,-0.5456131,-5.427649,-1.3069520000000001,0.12863073,13.994252,0.45270184,0.1372313
396,1.5597785,1.5607148000000002,-1.8233408,0.060894727999999995,0.19214244,10.207885000000001,0.4978623,0.5534588
397,0.5519353,0.5525984,-3.7684387999999998,-1.1738191,0.14075378,11.527633,0.29487129999999995,0.14513355
398,0.5519353,0.5525984,-3.7684387999999998,-1.1738191,0.14075378,11.527633,0.29487129999999995,0.14513355
399,1.69223,1.6985145000000001,-4.665183,-1.9495789000000001,0.19427694,9.667879,0.44189456,0.19434543
400,1.5597785,1.5607148000000002,-1.8233408,0.060894727999999995,0.19214244,10.207885000000001,0.4978623,0.5534588
401,0.4514103,0.45372429999999997,-1.899773,-2.0405853,0.19727293,12.147074,0.5318229999999999,0.22835094
402,0.9373161,0.9373161,-3.3679802000000003,-0.99733055,0.1568384,11.233969,0.43015066,0.23037238
403,1.0401795,1.0408039,-4.098953,-1.4594573999999998,0.15205956,11.010825,0.40213215,0.13355350000000002
404,1.5842589,1.5883888000000002,-1.7991971000000002,-2.115791,0.18104923,9.471064,0.23564892,0.09279420000000001
405,1.0856266,1.0893303,-2.2722354,-2.0996914,0.13059503,11.271183,1.0258358,0.041450202
406,0.6202692,0.62144995,-3.1102578999999997,-1.9761558999999997,0.14293331,11.620981,0.8357411,0.081503235
407,0.57451814,0.57474804,-2.4994327999999997,-1.3527557,0.14760359,11.741609,0.6333736,0.09676725
408,0.033741564,0.033843093,-2.6656777999999997,-1.1834697,0.12744449,12.378810000000001,0.75888705,0.037779782000000005
409,1.428636,1.4313556,-1.8843066000000002,-1.4911413,0.1833096,10.376529,0.8005810999999999,0.21206042
410,1.414043,1.4158834999999999,-3.3074036,-0.8801595,0.17037839999999999,10.34397,0.8783808000000001,0.272754
411,1.4321377,1.4340019,-3.3909629999999997,-1.0112437,0.17040627,10.298508,0.58422154,0.24738157
412,1.6628125,1.6684854,-5.132478,-0.9292712,0.16928929999999998,9.607885000000001,0.48828444,0.23257339999999999
413,-0.25817785,-0.2585398,-3.1655033,-1.6813544999999999,0.104906894,12.61629,0.52339387,0.022402834
414,1.4940523,1.4967464,-5.082955,-0.1727612,0.17335016,10.153927000000001,0.36646864,0.4187698
415,1.6553608,1.6530466000000001,-4.322172599999999,0.25465655,0.10196616,9.621584,0.4892896,-0.047071125
416,-0.185817,-0.18637614,-3.3319370000000004,-1.4141211999999999,0.13042624,12.4339695,0.37760562,0.05548129
417,1.0235609,1.0280844999999998,-3.646761,-0.21545076,0.19933137,11.044727,0.3601091,0.68432605
418,0.93190503,0.932278,-2.8561954,-1.4941396999999998,0.12731683,11.367583,0.45195922,0.034065105
419,1.5853266000000001,1.5891403999999998,-1.5290165,-1.8105293999999998,0.14942996,10.161365,0.34751013,0.118583
420,-0.18924642,-0.18977779,-1.9140065,-1.1192185,0.11695767,12.379819,0.3134884,0.13286011
421,-0.22008955,-0.22115108,-1.4995419,-1.9911863999999997,0.146044,12.474354,0.37253392,0.18814197
422,0.9146208,0.9187552,-3.998883,-1.9494615000000002,0.209294,10.940822,0.12943494,0.39806822
423,0.23327692,0.23379126,-3.9993019999999997,-2.0044932,0.101286165,12.427116,0.8189254,0.015067832
424,0.9146208,0.9187552,-3.998883,-1.9494615000000002,0.209294,10.940822,0.12943494,0.39806822
425,-0.22008955,-0.22115108,-1.4995419,-1.9911863999999997,0.146044,12.474354,0.37253392,0.18814197
426,0.22749546,0.22866164,-2.5257002999999996,-2.2534165,0.17954484,11.800477,0.5468595,0.25106728
427,1.0886171999999998,1.0899252000000001,-5.331064700000001,-1.9436467,0.16950978,10.848462,0.3203992,0.13481468
428,1.4891055,1.4923886999999998,-3.332325,-1.9921738000000002,0.17984572,9.953927,0.63029164,0.108091906
429,1.3056276000000002,1.3060194,-2.69118,-1.3529798000000002,0.16154325,10.574353,0.24817228,0.13142799
430,0.23327692,0.23379126,-3.9993019999999997,-2.0044932,0.101286165,12.427116,0.8189254,0.015067832
431,1.4975308,1.5014346,-3.1424,-1.2939183,0.19480844,9.797836,0.713463,0.27940705
432,-0.611217,-0.6137949,-1.9994618000000002,-1.5486053,0.120694995,13.794251999999998,0.88143116,0.07576986
433,1.3773606000000003,1.37681,-2.9988653999999997,-1.6225985,0.21544048,10.441608,0.492957,0.10343558
434,1.2878007,1.288316,-2.4542200000000003,-1.2544968,0.11403730000000001,10.791597,0.66099703,0.03709936
435,1.3773606000000003,1.37681,-2.9988653999999997,-1.6225985,0.21544048,10.441608,0.492957,0.10343558
436,1.3352518,1.3408835,-1.6312712,-1.6056498,0.17577082,10.600477,0.2524599,0.26219922
437,0.23196085,0.23228605,-3.6653576,-1.6414866000000001,0.13579899,11.9985075,0.82077205,0.06256831
438,1.2878007,1.288316,-2.4542200000000003,-1.2544968,0.11403730000000001,10.791597,0.66099703,0.03709936
439,1.5732605,1.5810075000000001,-7.141311,-1.8630316000000002,0.1798815,9.778036,0.39743355,0.19027676
440,1.2354848,1.237093,-4.8324313,-1.4719223999999997,0.12482889999999999,10.971183,0.48298192,0.03880663
441,0.08967280400000001,0.08978054,-3.8561455999999996,-1.6688313000000001,0.13061455,12.216289999999999,0.8650758,0.072655216
442,0.42966837,0.4282978,-7.164674300000001,-0.9185049999999999,0.1324941,11.578337,0.27002636,0.11890538
443,-0.14235047,-0.14287911,-1.7265747,-1.9306444999999999,0.13742648,12.42098,0.8418357,0.060676022999999996
444,-0.45816624,-0.46121025,-5.398010299999999,-2.4473865000000004,0.09577478,13.062119000000001,0.66500735,0.026013996
445,1.4511551999999999,1.4531896,-5.164528400000001,-1.9845743000000002,0.17781470000000002,10.407886,0.27679625,0.13184823
446,0.8464574,0.84679615,-2.3223667000000003,-0.81768394,0.13099919999999998,11.467584,0.71829087,0.15009236
447,0.25877452,0.25960526,-2.6652703,-1.6981490000000001,0.12506620000000002,11.9339695,0.82956517,0.03400368
448,1.219799,1.2238377,-3.8558214,-1.7758482,0.17599198,10.834878,0.58080053,0.11619194599999999
449,0.57451814,0.5748631,-2.0584233,-1.2045542,0.15243582,11.741609,0.46425542,0.12610312
450,0.57451814,0.5748631,-2.0584233,-1.2045542,0.15243582,11.741609,0.46425542,0.12610312
451,1.3093371,1.3120924999999999,-2.8881712000000004,-0.30920136,0.10619499,10.094253,1.1784705,-0.008082684
452,1.3702577,1.3746566999999998,-1.9439015,-1.8649586,0.15954924,10.579819,0.3314915,0.10485956
453,0.12103836,0.12106257,-4.398848,-1.6174619,0.12113905,12.308662,1.0165005,0.041406757999999995
454,0.12374112,0.12433794,-3.1902852000000004,-1.3770136,0.1432527,12.569676,0.49017829999999996,0.19782464
455,-0.09115815,-0.091267675,-3.1648633,-1.5914217,0.109083205,13.878035999999998,0.58427894,0.046392325
456,1.1971873,1.1988657,-4.397940599999999,-1.7931511000000002,0.16836736,10.827633,0.6724140000000001,0.08266665
457,1.5738325,1.5757233999999998,-2.2410002,-1.1473255,0.18066095,10.062036,0.38811824,0.25087497
458,0.12103836,0.12106257,-4.398848,-1.6174619,0.12113905,12.308662,1.0165005,0.041406757999999995
459,1.4591541000000001,1.4579877,-4.6989875,-1.2365903,0.1956795,9.544727,0.41070116,0.19020620000000002
460,0.11712527,0.117407046,-1.642321,-1.7585021,0.14569620000000003,12.1439705,0.591775,0.0768993
461,1.5691838,1.5720135,-3.1648777000000003,-2.05138,0.17720506,9.786133,0.52971834,0.06521825
462,-0.46335208,-0.46474633,-2.4995463,-1.4804653,0.13931227,13.147074,1.1056663999999998,0.088136956
463,1.5242472,1.528527,-5.159539,0.47490847,0.21076889999999998,9.415516,0.5485855,0.65029055
464,1.2846601,1.2863322,-2.9989004,-1.8626923999999998,0.15574025,10.355183,0.45560488,0.037765127
465,1.2483171,1.2475686000000001,-2.5994937,-1.6856433999999998,0.11378321,10.937874,0.89439815,0.012818276000000002
466,-0.0038792193,-0.0038862145,-2.428156,-1.5511613000000002,0.12137413,12.193147999999999,0.6856273,0.11005036
467,0.30721092,0.3088478,-2.5702817000000002,-2.1470942,0.09093704,14.776527999999999,0.7056522,0.02565534
468,1.3271178,1.3271178,-3.4989529000000004,-1.4905993999999998,0.17587954,10.221651,0.45877665,0.070864595
469,1.661572,1.6695861,-1.3329358,-1.8209703000000002,0.17693262,9.998451,0.39369699999999996,0.19083554
470,0.6999044,0.70018446,-3.132961,-1.0705183,0.15517302,11.739435,0.68983924,0.17206073
471,0.12064549,0.12100852,-2.0796229999999998,-1.3873008,0.12431005,12.016186,0.4195133,0.11669402
472,0.92260003,0.9230616,-2.7197418,-0.9350369000000001,0.11779556,11.394252,0.93141204,0.08289389
473,0.7282356,0.73035365,-2.7987783,-2.1262014,0.11979549,11.649822,0.76989216,0.020141523
474,1.2760486999999998,1.2783496,-2.3995113,-1.7854368999999999,0.11992156,10.672965,0.53954595,0.01641423
475,1.3430587999999999,1.3446723999999999,-5.5976267,-1.8831668999999998,0.16442864,10.585662,0.42590547,0.10394306
476,1.2290964,1.2315595,-2.6658814,-1.9189904999999998,0.14770305,11.009333,0.9122716000000001,0.036657996
477,0.23327692,0.2338147,-3.3326352,-1.9364120999999999,0.08607687,12.427116,0.58179873,-0.005960870500000001
478,1.3430587999999999,1.3446723999999999,-5.5976267,-1.8831668999999998,0.16442864,10.585662,0.42590547,0.10394306
479,1.4132409,1.4155058,-5.1646743,-2.0074015,0.14236148,10.478336,0.43576762,0.07296087
480,1.2511992,1.2479546000000001,-3.8325187999999994,-2.0714563999999998,0.16502705,10.472965,0.9556384,0.06594595
481,-0.35207596,-0.35334802,-2.8324606,-1.8432305,0.09332025,12.903972999999999,0.9189480999999999,0.008529731
482,1.3519673,1.3538628000000001,-2.9989529,-1.2512290000000001,0.10226489,10.421650999999999,0.49020118,-0.0047763567
483,1.3519673,1.3538628000000001,-2.5705311,-1.2406697,0.10130907,10.421650999999999,0.50165933,-0.005704857
484,-0.24625388,-0.24699487,-3.9987202000000006,-1.2696644,0.1139427,14.220979999999999,0.5226092000000001,0.07092903
485,1.4600575,1.46357,-2.8313843999999997,-2.402892,0.2133968,10.400477,0.2718747,0.10577141
486,1.4600575,1.46357,-2.8313843999999997,-2.402892,0.2133968,10.400477,0.2718747,0.10577141
487,1.4402700000000002,1.4428671999999998,-2.7977486000000003,-2.5048163,0.23869132,10.438505000000001,0.29564095,0.10658364
