,207175_at_zscore_abs,209613_s_at_radian_tanh,204589_at_radian_tanh,205913_at_radian_tanh,229554_at_zscore_tanh,209612_s_at_radian_tanh,209613_s_at_recip_tanh,205913_at_radian_square,(202766_s_at*211161_s_at)_square,209613_s_at_radian_square,207175_at_zscore_negative,(207175_at*229554_at)_negative,(204589_at*211161_s_at)_negative,(201125_s_at*207175_at)_relu,(206488_s_at*209687_at)_relu,209613_s_at_square_relu,209596_at_square_relu,209612_s_at_recip_relu,(204589_at*212667_at)_relu,(204589_at*205913_at)_relu,(226997_at_ln*223121_s_at),(223122_s_at_recip*201852_x_at_mmnorm),((204589_at*223121_s_at)*201150_s_at),(207175_at_zscore*212488_at),(201744_s_at_recip*212489_at),((213069_at*223122_s_at)*226875_at),((200665_s_at*221729_at)*209596_at),(209687_at_mmnorm*207175_at_zscore),(209612_s_at_radian*215076_s_at),(209612_s_at_square*213069_at),((200665_s_at*207175_at)*37892_at),((203325_s_at*221729_at)*203325_s_at),((212354_at*223122_s_at)*207175_at_zscore),(221730_at_degree*37892_at),(209687_at_mmnorm*220988_s_at),(212489_at_square*209612_s_at_degree),(209613_s_at_recip*212489_at_square),(212354_at_radian*225241_at_recip),(205382_s_at_sigmoid*(201150_s_at*212489_at)),((221730_at*228481_at)*206488_s_at),(209613_s_at_radian*(201125_s_at*207175_at)),(209613_s_at_recip*203666_at),(220988_s_at_sigmoid*(204589_at*212667_at)),((209596_at*227061_at)*201125_s_at),(204589_at_radian*(203325_s_at*221729_at)),((200665_s_at*207175_at)*(204589_at*212667_at)),(223122_s_at_recip*212667_at),(207175_at_mmnorm*209612_s_at),(212354_at_radian*200665_s_at),(209613_s_at_radian*201744_s_at),(209613_s_at_radian*212667_at),((207175_at*229554_at)*212354_at),(229554_at_zscore*201125_s_at),((204589_at*212667_at)*228766_at_recip),(229554_at_zscore*223122_s_at),(205382_s_at_sigmoid*204589_at),((203666_at*203980_at)*205382_s_at),(209612_s_at_recip*207175_at_zscore),(205913_at_radian*(203325_s_at*221729_at)),(229554_at_zscore*212354_at),((201125_s_at*207175_at)*212488_at),((213069_at*223122_s_at)*37892_at),((204589_at*211161_s_at)*205422_s_at),((204589_at*212667_at)*225241_at_recip),(212354_at_radian*205913_at),((212489_at*221729_at)*(203325_s_at*211161_s_at)),(204589_at_radian*(213069_at*223122_s_at)),((212489_at*221729_at)-(200665_s_at*221729_at)),((201125_s_at*207175_at)-209955_s_at),((203325_s_at*221729_at)-228766_at_recip),(37892_at_sigmoid-(213069_at*223122_s_at)),(209612_s_at_recip-205382_s_at),(204589_at_radian-209687_at_mmnorm),((200665_s_at*207175_at)-(212354_at*223122_s_at)),((213069_at*223122_s_at)-209612_s_at_degree),(205382_s_at_sigmoid-221729_at),((203325_s_at*211161_s_at)-212354_at),(209613_s_at_radian-212354_at),((206488_s_at*209687_at)-211719_x_at),(207175_at_mmnorm-203325_s_at),((212489_at*221729_at)-207175_at_ln),(223122_s_at_recip-209687_at_mmnorm),((200665_s_at*207175_at)-201147_s_at_ln),(201147_s_at_ln-37892_at),((212489_at*221729_at)-209612_s_at_recip),((200665_s_at*207175_at)-209955_s_at),(209613_s_at_recip-215076_s_at),(205913_at_radian-221730_at_degree),(37892_at_sigmoid-232458_at),(201147_s_at_ln-226237_at),(209612_s_at_radian-(213069_at*223122_s_at)),((202766_s_at*211161_s_at)-223122_s_at_recip),(212489_at_square-201852_x_at_mmnorm),((201125_s_at*207175_at)-201744_s_at),(209687_at_mmnorm-212489_at),(221541_at_radian-209687_at),(206488_s_at_sigmoid-226237_at),(207175_at_ln-205913_at),((200665_s_at*207175_at)-203666_at),(220988_s_at_sigmoid-209613_s_at),((212489_at*221729_at)-232458_at),((201150_s_at*212489_at)-(213069_at*223122_s_at)),(209612_s_at_recip-209613_s_at),(201147_s_at_ln-223121_s_at),(221730_at_degree-203666_at),(205382_s_at_sigmoid-202766_s_at),(207175_at_zscore-213247_at),(209612_s_at_degree-212354_at),(229554_at_zscore-221730_at),(205382_s_at_square-212489_at),(207175_at_mmnorm-209687_at),(209613_s_at_recip-226997_at),(209613_s_at_radian-(212354_at*223122_s_at)),(209612_s_at_radian-206488_s_at),(203666_at*203980_at)_recip,209613_s_at_radian_recip,209687_at_mmnorm_recip,(223122_s_at_sigmoid/201744_s_at),(209687_at_mmnorm/228481_at),(229554_at_zscore/203980_at),(221541_at_radian/209613_s_at_recip),(204589_at_radian/223122_s_at),(205382_s_at_square/206488_s_at),(209612_s_at_square/201744_s_at),(207175_at_zscore/228766_at),(209613_s_at_recip/223121_s_at),((201125_s_at*207175_at)/201744_s_at_recip),((204589_at*205913_at)/202766_s_at),((204589_at*212667_at)/228766_at_recip),(228766_at_recip/205913_at),((221730_at*228481_at)/201125_s_at),(221730_at_degree/220988_s_at),(205913_at_radian/209613_s_at),((213069_at*223122_s_at)/201852_x_at),(207175_at_ln/209612_s_at),(206488_s_at_sigmoid/212489_at),((204589_at*205913_at)/205382_s_at),(221541_at_radian/201150_s_at),Tissue
119,0.31915867,0.37668404,0.6487752,1.0,-0.6022147,0.36312577,0.04402439,110.17463,20779872000000.0,0.15696631,0.31915867,-2492.4001,-143966.14,93666.0,41277.598,515.29004,21345.21,0.04587156,83447.91,26642.021,212.30634,0.00013444721,100906.1,-584.5391,0.45964345,19453826.0,1891211400.0,-0.008071271,1357.9012,322640.4,973645900.0,1388925600.0,-193745.94,1182758.5,7.4375567,25114906.0,885.7815,0.12548788,8522.18,2339884.8,37109.508,1.5242289,83447.91,17429146.0,726632.8,136575400000.0,2.701807,0.14584598,309347.72,122.22454,746.3026,2170132.8,-811.55634,1675.6609,-485.6799,44.3,452415.72,-0.014640306,9864492.0,-606.54254,171549280.0,281583500.0,100171640.0,689.08264,9139.225,433078630000.0,365969.0,-12854465.0,93114.0,939796.7,-473328.1,-336.95413,0.7478916,1029602.56,472080.03,-634.9,4802009.0,-870.30383,39654.7,-1477.8933,90166.234,-0.0238549,1636647.1,-587.41876,90170.58,1636102.6,-3568.856,-1977.667,-38.8,-1056.4187,-473328.72,4558494.5,20107.146,93357.5,-141.77472,-350.0802,-1062.9,-597.013,1636620.0,-21.7,90130.83,-464806.9,-22.654129,-30.418728,1953.5635,-1401.7,-102.81916,378.34784,-35.396614,113427.2,-350.99332,-270.85593,-607051.7,-117.21951,0.00074489013,2.524043,0.02528921,0.003241491,4.4103956e-05,-0.017953992,20.8792,0.0011089799,965.7228,1.5404861,-0.0064088088,0.0011623446,28895962.0,18.993385,4155705.5,3.3389293e-05,17.078953,6.7601614,0.46239692,42.66763,0.2012392,0.007052186,79.05644,0.015304302,1.0
120,0.20115533,1.0,1.0,1.0,0.3489225,1.0,0.0005286529,126.41429,3.183128e+16,1089.967,-0.20115533,-776078.75,-57423076.0,4368384.0,3033123.8,3578150.5,68245770.0,0.00047395614,14400541.0,1201755.1,38333.24,3.2939075e-05,86732070000.0,1152.3385,0.12923583,27538358000.0,2521966300000.0,0.05417744,2451416.5,12289746000.0,328361380000.0,233955080000.0,21945330.0,5621826600.0,421.53052,1262309500000.0,5520.1655,0.24042846,27429416.0,8905029000.0,144220660.0,0.78060895,14400541.0,48884634000.0,1719457900.0,320106530000000.0,0.6861079,155.0213,4334039.5,825495.0,254853.28,7525325000.0,1832.9916,21321.5,4097.798,1865.5,14200161000.0,9.533881e-05,593768300.0,3531.66,25024725000.0,458824600000.0,19719084000.0,20458.22,109022.86,5252920600000000.0,1011306900.0,-266761280.0,4366414.0,52810336.0,-31060636.0,-837.6995,32.289783,-86867656.0,30939748.0,-11919.8,136355870.0,-9663.585,2982925.5,-4430.027,38520864.0,-0.2692425,22228776.0,-14764.201,38520870.0,22226814.0,-66569.9,-380564.47,-3777.2,-6495.301,-31060600.0,178413230.0,10441945.0,4343380.0,-3231.1306,-3142.7263,-6502.0,-637.43384,22227308.0,-1890.6,38517092.0,-3631220.0,-1891.5995,-5469.501,379099.12,-5795.1,-491.29886,111191.75,-6641.9355,698509.94,-3196.7266,-1095.1995,-109096410.0,-911.9753,5.899229e-08,0.030289585,0.26933137,3.999376e-05,0.0001906096,3.1726162e-05,102285.984,0.0028938865,739.6093,178.03932,0.0002978314,9.651883e-08,109226640000.0,207.33858,9726126000.0,2.2983609e-06,1864.9174,243.16383,0.005943863,758.12006,0.0032068782,0.0003094634,1434.5889,0.006370316,1.0
121,0.31545913,0.09569934,1.0,0.29945725,-0.0465133,0.25434607,0.17984082,0.09543359,2116516700000000.0,0.009214677,0.31545913,-48151.402,-38001132.0,327961.0,103976.59,30.25,107636470.0,0.06711409,9442979.0,34208.79,3862.0752,3.402286e-05,1492334300.0,-1865.7515,0.031118497,6788881000.0,1569105600000.0,-0.012760552,11313.573,456519.16,14441461000.0,16741349000.0,-8797156.0,2407956000.0,25.439465,441087740.0,93940.625,0.29504353,872263.8,262754290.0,31481.996,130.8,9442979.0,18658523000.0,441704160.0,11991982000000.0,1.1038587,0.10675886,1623786.5,2217.3257,469.01273,303373100.0,-177.50655,54615.266,-206.02583,1932.7,19545200.0,-0.021171754,4045203.2,-293.26398,1939692500.0,103501530000.0,10286907000.0,25336.676,1946.3403,185067390000000.0,307014820.0,-143880000.0,326957.9,13094524.0,-9101595.0,-287.4329,33.691525,-26616896.0,9100742.0,-10241.1,25131822.0,-6300.3037,75516.695,-1278.4928,7362016.5,-0.0402248,1269929.8,-11365.338,7362021.0,1268933.1,-43504.516,-211747.69,-1517.1,-2981.4377,-9101596.0,46005616.0,516673.28,304862.2,-718.7595,-491.95093,-2986.9,-13.245653,1269216.9,-4.5,7360503.0,-8229332.0,-5.432886,-629.8379,211028.6,-2338.8,-281.91547,-5446.693,-3695.7466,81937.45,-527.79285,-432.31818,-27886832.0,-196.73994,1.4709493e-05,10.417415,0.04045073,4.329229e-05,0.00011208293,-0.00049255963,197.16985,0.007620978,419.57486,0.009611322,-0.0018245179,0.00028574286,7575506000.0,14.62039,1632691100.0,0.00032676215,349.7517,336.6958,0.056167867,528.2749,0.29894948,0.0013912076,118.98709,0.029541874,1.0
122,0.2941207,0.99968123,1.0,0.34480685,-0.33059496,0.99968785,0.0039919945,0.12926745,3.814935e+16,19.11482,0.2941207,-37654.89,-48798516.0,485940.94,1393063.8,62750.25,16486847.0,0.003982477,12437779.0,32286.38,124.84941,0.0021434969,56021076.0,-1542.3984,0.18073569,414403230.0,818993300000.0,-0.046227578,444420.12,153762990.0,7123623000.0,51796447000.0,-195252.66,357162750.0,51.002357,54987360000.0,15257.585,0.04073272,3547152.0,447352480.0,2124558.0,3.4702594,12437779.0,14712462000.0,472446900.0,51533790000000.0,31.023457,2.4868555,1586399.9,47292.027,34695.71,97721970.0,-1410.9789,30492.229,-87.8663,1567.3,188259250.0,-0.001171329,6209664.5,-891.44104,2548322800.0,1072532800.0,50203914000.0,11185.054,933.0726,1051295400000000.0,17064298.0,-190443780.0,483927.12,17271240.0,-623818.44,-1072.096,27.197374,3479475.0,609432.44,-5758.0,93372470.0,-2590.828,1342058.8,-2998.99,11258840.0,-0.15326282,4143320.5,-1712.622,11258845.0,4141313.5,-101407.39,-207736.94,-1697.3,-5813.922,-623815.06,195318600.0,3822024.5,475124.03,-1954.8428,-1860.4442,-5819.6,-15.8267765,4142458.0,-249.5,11257147.0,2923332.5,-250.49602,-13.02191,206868.0,-6272.2,-312.59412,11791.77,-3626.0435,1147443.4,-1888.8901,-565.39606,-663847.75,-733.1175,5.6948065e-06,0.22872567,0.15717213,9.2447925e-05,0.0009394628,-0.0017004757,7128.19,0.10693724,1558.5062,5.828954,-0.0007210608,0.0002026404,5256375000.0,5.146716,5073369600.0,0.00011900881,147.66891,640.1766,0.0014352808,10.371426,0.019009255,0.00051150896,30.115084,0.015683338,1.0
123,0.33739212,0.4723779,0.99999875,0.14898117,-0.55788153,0.6547983,0.034000494,0.022529507,31515333000000.0,0.2632991,0.33739212,-4509.12,-2432510.8,142053.11,251416.7,864.36,12822844.0,0.022271713,1083458.0,3519.98,56.878864,0.0003479546,11441892.0,-338.03317,0.1851157,28789274.0,37107930000.0,-0.013057522,10241.011,1884364.8,265589000.0,821081700.0,-57885.254,23141920.0,26.808407,529549500.0,7001.487,0.07448409,1255750.9,28749058.0,72891.26,5.5306125,1083458.0,2314099500.0,7167916.5,483458500000.0,15.598705,0.1953101,149122.02,1257.6224,1358.298,4558720.5,-1694.285,3584.049,-106.86893,409.3,1847074.2,-0.0075143008,150608.56,-636.6794,142323000.0,94409790.0,30649636.0,4573.483,151.7494,2705550500000.0,1133112.9,-9806411.0,141913.81,1003399.4,-158617.6,-200.67772,7.104931,274651.38,156046.02,-1225.2,4862227.5,-1010.4869,231951.8,-818.29565,556323.0,-0.03280857,446210.94,-588.08484,556326.94,446078.75,-13068.266,-38880.766,-368.1,-818.6848,-158617.81,5613852.0,205843.64,139602.2,-453.66132,-491.35342,-824.8,-4.633489,446055.47,-28.4,555957.8,1097132.2,-29.377728,-2.9848247,38718.312,-943.6,-50.33739,1561.5806,-679.22974,39826.79,-507.39563,-279.06598,-171566.19,-494.71634,0.00010865833,1.9488361,0.038701322,0.0004080134,0.00045264704,-0.011126363,471.7688,0.042095654,81.29261,0.8225591,-0.0011160838,0.0033676836,348157950.0,3.726424,327529340.0,0.00038464792,21.565678,56.129513,0.005105385,21.580761,0.088341005,0.0022040997,17.538515,0.005797586,1.0
124,0.26492074,0.13872601,1.0,0.61957294,-0.5214841,0.5793474,0.12435301,0.5246274,3709618000000.0,0.019495515,0.26492074,-20670.0,-3678552.8,528417.5,82963.77,64.0,2832152.5,0.026385223,996317.2,35279.15,104.64035,0.0025150608,14800308.0,-137.99722,0.20465161,170012600.0,3176892200.0,-0.020119354,10639.043,2689965.2,139773330.0,133023520.0,-9644.209,1717081.8,41.481052,104242930.0,6000.6016,0.11618717,207312.42,2311011.0,73781.0,91.825,996317.2,231484820.0,2826401.0,1120342500000.0,51.179043,0.5173996,191996.08,149.48395,163.64207,32859098.0,-1880.7631,4695.18,-13.24481,850.1,3413524.5,-0.006989993,137978.64,-919.4443,275252700.0,5330584.5,384040930.0,4172.182,1151.4382,180607480000.0,636284.06,-1827978.1,528164.6,190496.23,-42883.83,-34.573612,14.761099,1088079.6,40713.316,-271.8,3020094.0,-1589.5603,40000.473,-698.2863,59765.39,-0.03227668,1124477.1,-117.72926,59770.453,1124230.9,-16083.575,-13813.287,-235.6,-224.82925,-42884.168,1926036.9,48004.754,527346.9,-219.02406,-933.9333,-230.4,-36.40932,1123749.1,-7.0,59533.88,164427.6,-7.9736147,-11.829256,13079.412,-444.1,-108.664925,581.81006,-241.67838,978.05994,-941.68634,-294.875,-36403.99,-87.43852,1.0136151e-05,7.1619725,0.0759448,0.0009340557,0.0006980221,-0.004306597,62.13372,0.6479058,13.588649,1.3416871,-0.0012484484,0.0067934785,565723800.0,79.26117,211418500.0,0.00011355507,8.066819,25.291122,0.090538956,5.961857,0.13431868,0.004564126,1019.6286,0.008208322,1.0
125,0.37128258,0.006981204,0.9999999,0.5688167,-0.46382374,0.5851157,0.9866143,0.41702121,88893330000000.0,4.8738788e-05,0.37128258,-283.8,-5536108.0,5163.9004,1385.67,0.16000001,2914190.2,0.026041666,1536639.0,17893.201,131.76973,0.00096132845,3243916.5,-900.6944,0.2671406,156369260.0,39722672000.0,-0.0,14837.03,1537818.8,302478.97,5085705000.0,-5830.6216,965395.44,0.0,4162094300.0,4729313.0,0.11344641,406430.72,290697.53,36.050827,317.75,1536639.0,340270370.0,28843874.0,23356834000.0,26.303806,0.0,22991.729,35.944008,22.183134,36894.0,-1728.7777,24199.04,-60.66239,483.6,2258145000.0,-0.009668817,2206830.5,-65.28237,12527105.0,2507048.2,122901600.0,76831.95,83.95034,53806805000000.0,1063342.9,-20110764.0,4962.0005,3417353.5,-125981.33,-951.7739,8.4404125,-504.05078,123782.17,-2295.3,17036336.0,-129.99301,-2876.23,-1488.2,3158330.8,0.008278145,15195.564,-15.515476,3158331.2,14998.049,-22135.5,-48511.69,-417.1,-1212.7155,-125981.66,9428326.0,1891725.1,15.300293,-1375.4,-50.69297,-1216.1,-36.594536,15072.85,0.6,3157913.2,280448.38,-0.37395835,-18.315477,48385.234,-822.6,-12.071282,2070.158,-847.2022,904547.8,-56.1,-329.4,-15703.993,-24.029795,4.214964e-07,143.23946,0.0,0.00019422756,0.0,-2.690246e-05,2.1628118,0.06987096,36677.05,0.2864002,-0.00584697,0.11013216,26586858.0,21.725597,97576580.0,0.00042562248,3.4186747,211.10677,1.6144295,9.325255,0.010558986,0.0007270612,18.79933,0.018297901,1.0
126,0.3275487,1.0,1.0,0.17954667,0.99998647,1.0,0.0015605482,0.032947417,8.626202e+17,125.08341,0.3275487,-368355.7,-333645400.0,583628.1,1905168.2,410624.62,547045300.0,0.0014467592,169962820.0,56874.48,37134.027,4.723901e-05,816748700000.0,-5910.813,0.19976194,135383695000.0,37264480000000.0,-0.23818353,1198530.1,2437041000.0,125917130000.0,5744690000000.0,-66982744.0,34568070000.0,4826.6626,5097781700000.0,200878.02,0.23704989,350479170.0,8089951700.0,6527337.5,8.50359,169962820.0,806245240000.0,41155944000.0,566435300000000.0,2.3750324,3.879919,13426781.0,635205.94,347591.94,5756441600.0,51317.766,547913.6,77896.945,5468.7,1024349060.0,-0.0004738841,78267560.0,93026.55,10531920000.0,2521993600000.0,479515150000.0,147716.69,2836.5957,2.9846923e+17,6371139000.0,-1226047700.0,577570.8,431192420.0,-66750664.0,-512.49854,94.71965,-201164340.0,66711060.0,-32364.0,812808400.0,-15616.217,1828584.1,-13322.794,367200320.0,-0.7270934,3332692.5,-37773.215,367200320.0,3326644.2,-99350.0,-914927.44,-10638.8,-22790.514,-66750652.0,928773500.0,128722630.0,526832.5,-11344.872,-8329.282,-22798.6,-6.1849136,3327252.5,-639.8,367189700.0,283728500.0,-640.7985,-4825.6133,909478.5,-15222.3,-1701.4275,23975.44,-15962.547,251310.66,-8535.694,-2166.1985,-204497020.0,-211.13628,5.0031775e-07,0.08941289,0.7271698,1.7606997e-05,0.00032036734,0.016228966,132272.88,0.0072939238,1176.7754,8.411875,-0.0010559275,3.22781e-07,33147510000.0,3.7360153,52722467000.0,0.00030997372,4204.4014,137.84012,0.0002832619,986.17975,0.0060982145,8.8139896e-05,110.974594,0.0066821086,1.0
127,0.18716432,0.9573267,1.0,0.45732862,-0.24869189,0.98150283,0.009123835,0.24396503,223439350000000.0,3.659113,0.18716432,-109586.23,-16308522.0,850154.9,357997.72,12012.159,7469289.0,0.0074682604,5038780.0,45928.07,5264.6675,7.92974e-05,2441959700.0,-609.3883,0.08300225,2157079000.0,108971730000.0,-0.014625045,78924.09,36118390.0,13517784000.0,5222783000.0,-934617.4,572542800.0,27.505327,6541584400.0,7779.8145,0.08744761,1755660.5,440526050.0,1626244.9,8.173358,5038780.0,2055635200.0,111564904.0,18951904000000.0,1.800928,3.1643064,678594.3,21280.799,5939.1123,317416500.0,-770.716,21974.62,-437.927,1622.9,38872790.0,-0.0013977919,1945459.6,-735.76306,2768019200.0,12481955000.0,12379799000.0,8716.1045,1430.663,36548637000000.0,98372500.0,-37129700.0,849188.9,3938750.2,-3472997.0,-735.49255,28.246809,-1232357.2,3465326.0,-2969.4,13322078.0,-2894.5872,310168.12,-1325.9763,2742861.5,-0.07756008,3761202.5,-3587.729,2742867.2,3760242.8,-33771.594,-159304.67,-1005.9,-2571.129,-3472995.8,14947888.0,852667.5,839029.9,-923.3219,-932.7547,-2576.4,-22.664495,3760313.0,-108.6,2741860.2,-1717337.5,-109.59253,-785.129,158409.38,-1486.5,-110.087166,4775.4043,-2780.6538,540036.9,-967.27637,-774.5909,-4993564.0,-367.763,1.892069e-05,0.5227717,0.07814013,8.988764e-05,0.00018252776,-0.0043053892,3786.165,0.016429786,1461.6597,1.6116143,-0.0008162421,1.1529047e-05,9457973000.0,30.876013,1155392300.0,0.00015410244,392.3039,452.5715,0.004506644,220.77835,0.04208741,0.0010829542,62.44469,0.018169306,1.0
128,0.24860314,1.0,1.0,0.25107837,0.8116714,1.0,0.00093519094,0.06582478,2.819631e+16,348.30032,0.24860314,-284300.62,-34808988.0,1008820.8,536699.5,1143402.6,61547170.0,0.0009033424,6222262.0,13687.17,14773.63,0.00011977313,36300493000.0,-1478.5671,0.07396118,6158522400.0,1737387800000.0,-0.01460992,1530589.5,2546115300.0,18456938000.0,80500140000.0,-3956456.0,1122668000.0,13.640063,431570650000.0,6363.2954,0.09635376,51544220.0,3806175700.0,18827426.0,0.5914149,6222262.0,74476540000.0,429223840.0,29766187000000.0,1.8566151,17.43093,1972041.6,658209.2,124717.94,1257035300.0,6099.8545,16982.156,4074.1912,931.1,1050347300.0,-0.00022457376,6776490.5,5004.733,5999961600.0,28853445000.0,50069250000.0,7769.087,1134.395,2575704500000000.0,121530880.0,-198853180.0,1006535.2,26412538.0,-7478472.0,-839.2991,16.191994,-11130926.0,7415046.5,-8665.1,113936980.0,-4402.8374,462791.9,-3047.7844,22605514.0,-0.05849022,4783813.0,-3849.9673,22605520.0,4781535.5,-79219.8,-290982.1,-1340.2,-6288.2676,-7478453.5,167917570.0,6804271.5,973552.3,-2608.4412,-698.55566,-6295.5,-9.467822,4783188.5,-1068.3,22604178.0,44065748.0,-1069.2992,-1964.7675,290349.94,-4490.6,-498.9486,59004.926,-5077.4683,701816.0,-741.3843,-1786.2991,-15914728.0,-704.5792,7.99069e-07,0.05358251,0.058768045,2.8353914e-05,5.6764264e-05,0.0005719887,45813.453,0.004514853,973.0964,34.746277,-0.000678502,4.7399453e-07,35579597000.0,3.0472815,2279836700.0,0.0001856638,975.668,1253.6938,0.00023993583,157.43855,0.0047264476,0.0003833621,16.30784,0.002168225,1.0
129,0.22145115,0.8750821,1.0,0.3856345,-0.3860613,0.9970069,0.012885884,0.16537373,3274483000000.0,1.834333,0.22145115,-60841.95,-2010402.8,465069.94,143320.0,6021.76,556068.5,0.0053676865,478751.66,14739.579,126.3706,6.4482694e-05,9480953.0,-165.84477,0.014941512,105776070.0,2055882900.0,-0.0125432825,21108.402,31486818.0,486792320.0,91562450.0,-77108.12,23906274.0,13.214417,9864671.0,11.909278,0.2312882,19723.52,34655104.0,629879.3,9.550258,478751.66,25520300.0,3010532.0,371102900000.0,3.1337473,3.5827532,85439.87,2755.6123,1024.9913,87721930.0,-829.432,3102.7327,-98.3299,632.6,2756625.0,-0.0011886803,110884.28,-587.04785,348290880.0,137587760.0,336943520.0,4400.2905,586.3248,26342935000.0,2418949.0,-2732299.0,464506.34,272669.6,-219087.8,-133.79463,10.984311,426952.28,208414.6,-811.0,1065730.6,-1440.4457,132090.0,-335.78076,24679.37,-0.05250052,775141.1,-622.10864,24684.793,774583.4,-6491.787,-38066.91,-140.7,-413.20865,-219085.55,1809553.2,924.1444,463035.34,-30.343359,-711.3308,-418.1,-17.869339,774405.9,-76.6,24543.1,-199365.28,-77.59463,-17.208633,37326.215,-568.4,-32.42145,9232.403,-664.8072,17872.041,-716.58075,-237.58711,-348193.38,-196.74846,4.8537615e-05,0.7383477,0.056641307,0.0004914971,0.00021718294,-0.014646157,408.88596,0.04571823,89.51221,17.05873,-0.0014351986,0.00055786135,946231300.0,25.886158,73871380.0,0.00027814944,85.0599,163.16895,0.005240486,82.41379,0.029150084,0.032894738,110.16128,0.008121376,1.0
130,0.27106464,0.84769666,0.99999875,0.6827608,-0.46160206,0.9978731,0.013985102,0.69600207,1517110800000.0,1.5572803,0.27106464,-29337.799,-1012849.8,451970.62,43384.68,5112.25,447561.0,0.005099439,509452.25,19554.98,72.62419,8.318172e-05,2115374.2,-156.16034,0.27564767,65272444.0,713614200.0,-0.0027266622,14929.684,40266452.0,94832420.0,6235416.5,-16007.214,3429312.5,8.983768,198748340.0,247.3986,0.119706325,55461.0,23181430.0,564018.8,3.6755242,509452.25,62171040.0,313312.88,269601490000.0,10.847562,2.5224593,31012.615,602.11676,1554.0228,15091364.0,-1473.1681,3261.538,-57.32483,409.1,6414078.0,-0.0013822776,36608.055,-256.8632,260380270.0,21541108.0,127517790.0,6792.697,429.14716,14449026000.0,858295.6,-1025617.5,451267.8,43880.473,-120206.08,-109.29491,7.130083,470145.62,108971.375,-307.8,351296.78,-513.1521,41683.28,-142.08714,41065.367,-0.0013482831,529193.56,-173.98451,41070.395,528495.94,-4362.086,-19135.955,-451.5,-61.18452,-120203.66,1231710.5,17688.99,451488.12,-132.98994,-168.60034,-65.4,-42.768253,528935.94,-70.5,40617.9,-64746.08,-71.4949,-7.1845202,18873.988,-496.5,-100.57107,10721.302,-334.49936,11813.49,-173.38713,-349.58603,-59051.88,-246.7774,1.704064e-05,0.80133957,0.010059085,0.002072539,3.6262023e-05,-0.0022362077,343.17535,0.062196355,47.747765,79.69992,-0.0017353691,0.0011279044,218075820.0,39.30649,79576440.0,0.00013393408,31.405193,21.427376,0.011668075,59.852158,0.025659073,0.007518797,178.91107,0.011509965,1.0
131,0.33990252,0.74657285,1.0,0.522265,0.056513794,0.96676624,0.018081212,0.3357615,3284189000000000.0,0.9315474,0.33990252,-31546.2,-24662440.0,185808.0,399885.84,3058.0898,49873256.0,0.00855432,1604781.8,39129.52,21285.943,6.063403e-05,6535011000.0,-969.0621,0.09560333,8461743600.0,675623860000.0,-0.033086356,124295.48,19704444.0,203389060.0,273786810000.0,-1591247.0,97245976.0,76.30539,12386571000.0,33441.74,0.01723628,2379009.2,335069950.0,179335.77,10.122966,1604781.8,20598780000.0,948885100.0,967956800000.0,0.21714723,0.47083536,160401.8,13728.923,1314.1714,23552392.0,214.52888,8109.054,354.74207,1178.6,2895845.2,-0.002907635,26729160.0,42.2382,529738620.0,3048723200.0,189900780.0,2122.727,432.61682,1312642400000000.0,185983410.0,-85099970.0,185413.9,46128556.0,-9041289.0,-34.991447,20.473108,-4078310.0,9034592.0,-7770.9,124196584.0,-745.6348,384607.34,-5935.296,10569003.0,-0.09718124,603163.44,-330.2671,10569007.0,602776.25,-60920.48,-288391.97,-4112.0,-38.567062,-9041288.0,57307844.0,1849327.8,171583.6,-1359.8027,-1178.0715,-44.5,-29.30818,602610.56,-54.3,10564894.0,-6662281.0,-55.291447,-3162.5671,287832.75,-2737.7,-529.5399,5951.2764,-5033.3433,-134.90002,-1191.1959,-825.38196,-4681479.5,-333.65973,1.2086281e-05,1.0360901,0.09734072,7.0301736e-05,0.00049087603,0.0003827745,725.99866,0.0032805642,3.6490912,0.96071607,-0.0017175468,5.705374e-06,2643007200.0,14.287625,317586300.0,0.00015220052,263.21814,367.89456,0.010478288,215.23396,0.033291876,0.00073534815,1117.9863,0.0075044967,1.0
