,(((PAY_AMT6_mmnorm+PAY_3_mmnorm)*(EDUCATION_sigmoid+PAY_0_sin))/PAY_AMT5_sin_radian_adde),(((AGE_relu*PAY_0_adde)+AGE_adde)/((AGE_relu*PAY_0_adde)-MARRIAGE_sin)),((PAY_4_square_mmnorm+LIMIT_BAL)/(BILL_AMT5_relu+BILL_AMT1)_adde),((PAY_0_sin_mmnorm+LIMIT_BAL_radian_radian)/((PAY_AMT4_mmnorm*PAY_0_square)+AGE_relu)),(((PAY_0_radian*LIMIT_BAL)+PAY_0_adde_mmnorm)/(BILL_AMT5_relu+BILL_AMT1)_adde),((BILL_AMT1_mmnorm_sigmoid+EDUCATION_sigmoid)/((EDUCATION/AGE)+PAY_5_adde)),((((LIMIT_BAL/SEX)/AGE_relu)*EDUCATION_tanh)/(PAY_0_sin_mmnorm+BILL_AMT2)),(((PAY_AMT6_mmnorm+PAY_AMT5_square)+SEX_adde)/((EDUCATION/AGE)+PAY_5_adde)),((((LIMIT_BAL/SEX)/AGE_relu)*EDUCATION_tanh)*((PAY_AMT5_sin+MARRIAGE_sin)+(PAY_AMT2_relu+PAY_0_sin))),(((PAY_0_relu+PAY_AMT6_mmnorm)+SEX_radian)*((PAY_3_mmnorm+AGE)-(PAY_4_square/SEX))),((PAY_4_square_mmnorm+PAY_3_mmnorm_sigmoid)*((PAY_AMT3_sigmoid*PAY_0_tanh)+(PAY_0_square/SEX_adde))),((SEX_adde_ln*LIMIT_BAL_radian_mmnorm)-(PAY_AMT6_mmnorm+PAY_3_mmnorm)_relu),(((PAY_3_mmnorm*PAY_4_square)*BILL_AMT5)-(PAY_AMT4_mmnorm_mmnorm+PAY_AMT1)),(((PAY_0_mmnorm/AGE)+PAY_AMT6_mmnorm)-PAY_0_tanh),((SEX_adde_ln*LIMIT_BAL_radian_mmnorm)+((PAY_AMT5_sin+PAY_AMT3)+EDUCATION)),((PAY_4_square_mmnorm+PAY_3_mmnorm_sigmoid)+(PAY_0_adde_ln+(PAY_0_relu+PAY_AMT6_mmnorm))),(PAY_3_mmnorm_sigmoid_exp+(PAY_0_adde_ln+(PAY_0_relu+PAY_AMT6_mmnorm)))
1825,0.2710594,1.2328888,0.5771688,0.5054467,0.020150838,0.45590878,0.024142588,1.372683,2105.3289,79.358734,1.221199,-0.3604465,-4200.014,-0.9043209000000001,1901.0887,4.1993127,5.420354
1826,0.064805426,1.4087471999999999,1.3157272,0.18290383,1.3157272e-05,0.50140023,0.027338305,1.340483,1071628.8,0.6318092,0.0,-0.18225323,-5000.01,0.005555555699999999,1002.01776,1.549834,2.7329652
1827,0.07103508,1.3948946000000002,20.288805,1.6185862,1.4491999e-05,0.5258565,0.59662956,360376.94,7889726.0,1.9809122,0.0,0.36228454,5945.5967,0.0075566918,4.392947,1.6352497,2.7367482000000005
1828,0.05500268,1.4205649,1.1021868000000001,5.3483825,4.4987220000000003e-07,0.4869581,0.06453703,3532381.5,98846024.0,0.6404731,0.0,0.6465868,-10041.071,0.012401376,7027.418000000001,1.5550926,2.7382237999999997
1829,0.14526744,1.2939141,0.86138606,1.8052384,0.015035098,0.51704633,0.021099614,13443068.0,18912142.0,43.788585999999995,0.53528297,0.25428265,-0.009692431,-0.7263539999999999,5001.562,2.8910186,4.07415
1830,0.056252703,1.3965256000000001,1.2953953999999999,1.1064665,1.4393282e-06,0.45891994,0.041469563,3286734.2,13711603.0,1.3509352,0.0,0.09223746,-5000.008,0.013457768,5001.521,1.5592918,2.742423
1831,0.06583597,1.403743,0.7038146,0.46923083,2.3460489e-06,0.5073575,0.014833478,9030874.0,1445935.5,1.4792851999999999,0.0,-0.09706422,-5000.0015,0.0068915533,1023.1168,1.5517256000000001,2.7348567999999998
1832,0.07833662,1.4046698999999998,6.094281700000001,3.5274365,2.7085694e-06,0.8171437,0.87514067,31921094.0,35694484.0,1.5142223,0.0,0.5586722,7853.5273,0.027314235,4906.8354,1.5924281999999998,2.7551513
1833,-0.004355667,1.6501776999999997,12.217058999999999,2.2006207000000004,-0.21322319,0.70988363,0.21617576,32534040.0,19954784.0,1.4925032,-0.29977357,0.41711899999999996,-1211.6176,0.7713896,13101.211000000001,1.0937297,2.2387662
1834,0.07510872,1.4020225,0.8746876,3.4205330000000003,3.722075e-07,0.5480357,0.019525634,143384060.0,779467600.0,2.1116464,0.0,0.7492791,-70000.016,0.019894332,13004.546999999999,1.5649663999999999,2.7480977
1835,0.06633771,1.4076327,0.7740191,0.6719347,1.935046e-06,0.29366648,0.04198029,0.7801233,10423815.0,0.7364482,0.0,-0.08050144,41471.19,0.010134289,2.1242275,1.6361955,2.7376943
1836,0.05643551,1.4125006000000002,0.79390085,2.1380057,6.903486e-07,0.47019735,0.015167028,9095591.0,15924033.0,1.4414966999999999,0.0,0.25272828,-7000.0063,0.014572596,4500.4736,1.558346,2.7414772999999997
1837,-0.004036312,1.670039,21.37404,3.265911,-0.37304023,1.6454756999999998,0.62768173,2402825.2,6030410.5,0.96342176,-0.092091665,0.5079986,-6520.0,0.7651656,2.5931656000000003,1.0867121000000002,2.2317482999999996
1838,0.0004908842,1.4111751000000001,1.1611942,0.19366288,1.1611894500000001e-05,0.7829387,-376.09174,50784836.0,416.24615,0.5689960999999999,0.0,0.016233537,-0.00049919484,0.007395596,1.8424724,1.5831458999999999,2.6502345000000003
1839,0.06619867,1.4065771,0.6968901,0.65425223,1.7422253000000001e-06,0.50878114,0.026420865,9022297.0,8117967.5,0.78146046,0.0,-0.078776345,-5000.0034,0.008266944,4001.1362,1.5528378,2.735969
1840,0.06597398,1.4099262,0.6306067,0.44923028,2.5224270000000003e-06,0.50520813,0.029436097,555795.2,2850811.0,0.70091337,0.0,-0.1314719,-1718.0024,0.008173306,1506.1934,1.5522931,2.7354243
1841,-0.004067325,1.6401519,30.934334000000003,1.0416273999999999,-0.53988355,1.6663661,0.21366794,157986610.0,-545.8508,0.64751714,-0.06785297,0.13070813,-12171.0,0.7640332,1.0208111,1.1479366000000002,2.2317482999999996
1842,0.06655051,1.4004595,0.9573978999999999,0.9111921000000001,1.4729198e-06,0.50962305,0.021521829,3256463.0,4273905.0,1.793691,0.0,0.04591094,-3000.0040000000004,0.010220114,3002.4707,1.5555086,2.7386397999999996
1843,-0.0,2.5299308,-1585.6082,1.6790241000000001,55.34815,1.8255371,-30.709658,4.898289,-360.29332999999997,0.7853982,0.34534549999999997,0.46141624,-0.0,0.9640276,2.4614162,0.2507393,1.3178278
1844,0.06482855,1.2907107,198.49164,2.8711792999999997,3.4644675000000005,0.7870223000000001,3.8869636,15464.098,8545177.0,48.365303000000004,0.32327214,0.7985397,-944.00354,-0.7522358,3.8993125,2.8616242,4.006660500000001
1845,0.070592344,1.4321873999999999,0.55142844,0.15384191,1.1028569e-05,0.51265806,0.050338347,14042.716999999999,584502.1,0.41220114,0.0,-0.20031400000000002,-1600.0006,0.009009651,1217.1267,1.5501479999999999,2.7332792
1846,0.13016585,1.4012598,1.3997921999999998,0.35734227,5.599148e-06,0.2920179,0.028887125,104928.92,1369778.1,1.446585,0.0,-0.31748682,67487.805,0.005894132,1.9426821,1.7837098999999998,2.8210778
1847,0.10877706,1.4269729,0.63148683,1.4818512,1.0524781e-06,0.46061167,0.016699111000000003,4698579.0,5484661.0,0.98271817,0.0,-0.17316298,-8000.0063,0.011783107,4100.9683,1.6024708,2.823512
1848,0.054010257,1.4005125,0.7276566999999999,0.34940132,2.9106270000000002e-06,0.45686823,0.016935665,364897.72,2119547.2,0.874387,0.0,-0.13090444,-2212.0017,0.006335998000000001,694.8979,1.5517256000000001,2.7348567999999998
1849,0.070086494,1.3983662000000001,1.2296011,0.07528434,2.4592024e-05,0.52425355,0.02734266,1.6959355,114520.375,1.6475909,0.0,-0.2,-1069.0006,0.0042553190000000005,254.0,1.549834,2.7329652
1850,0.054279584000000006,1.4077624,7.3676767000000005,2.0444546000000003,6.1397310000000005e-06,0.2614495,0.3272825,608927.0,10156891.0,0.67974114,0.0,0.20685183,-1500.0,0.006879643,1501.0203,1.551158,2.7342892000000005
1851,0.0029835273,1.6769538,1.0160565000000001,1.1737787,-0.017732516,0.5020857,0.035433814,8943890.0,4633042.0,1.0434052,-0.30221770000000003,-0.01622884,-3000.0032,0.7703584,3001.2007,1.0960767,2.2792082000000002
1852,0.14161362,1.41426,2.4715924,1.0967777,4.4938047e-06,0.52039456,0.071305625,799275.4,-269.10474,1.1441766000000002,0.0,-0.1918775,-4604.0034,0.007983771,1316.2157,1.6002198,2.8212613999999996
1853,-0.00013043905,2.5535426,59.75654,2.2480981,-2.085896,1.8105303,1.6917256999999999,12297631.0,13222354.0,1.1369798,0.06499056,0.5199361,-4206.004,0.9764948,3059.8623,0.26320654,1.3302951
1854,0.065578096,1.4255308,0.76814044,0.7507694,2.5604680999999998e-06,0.50058645,0.054315887,514602.88,5785908.0,0.49702355,0.0,-0.11353598,-2000.0018,0.010269864,2002.0005,1.5521038,2.7352352000000004
1855,0.26782125,1.2459513,0.7067765,0.6744262,0.02467681,0.50029886,0.020591294,788188.5,1799.4408,49.81326,1.0846986,-0.32275856,-1700.0013,-0.94074047,1038.0573,4.1567526,5.3777943
1856,-0.0002552473,2.5123482000000004,28.122128000000004,1.9020101999999999,-0.9816471999999999,1.8388203,0.20862749,155527680.0,40115604.0,3.2001603,-0.06762141,0.68847024,-14515.017,0.98838323,9448.782,0.27509496,1.3421835
1857,0.065030016,1.4055763000000001,1.4191354999999999,0.4031554,5.676542e-06,0.50246984,0.07475328,1444272.0,4946004.5,0.75831795,0.0,-0.13090444,-2005.0016,0.0070197587,1003.00104,1.5517256000000001,2.7348567999999998
1858,0.06454975,1.4321873999999999,0.8120364000000001,0.15384191,1.6240728999999998e-05,0.4946334,0.06438942,356477.28,454659.0,0.41114795,0.0,-0.20026860000000002,-1279.0016,0.008964254,502.82687000000004,1.5501025,2.733234
1859,0.26568136,1.2334577,0.6793585999999999,0.5197277,0.023718583999999997,0.29327777,0.017929688,678913.8,1642924.0,72.169624,1.2326001,-0.29895577,71444.0,-0.9494336999999999,1802.237,4.2355480000000005,5.374957
1860,0.06680059,1.4269729,1.8142368000000002,0.87261635,5.1835335999999995e-06,0.49752522,0.06874165,3222697.0,2700025.8,1.022981,0.0,-0.07989511,-2000.0032,0.013687901,1001.7711,1.5555219999999998,2.7386532000000003
1861,0.13598729999999998,1.2911863000000001,0.6851688,0.35119490000000003,0.011962562,0.30715024,0.031182136000000003,470367.75,2163907.8,47.22482,0.56662345,-0.13374177,0.0,-0.75034356,2802.0771,2.8678246,4.050955999999999
1862,0.06506849,1.4335046999999999,0.80015725,0.71468455,3.200629e-06,0.4988838,0.022485578,174429.14,2411587.0,0.8085201999999999,0.0,-0.11765137,-2106.0017,0.010604151499999999,2002.6278,1.5513473,2.7344785
1863,0.0014899754999999999,1.661837,49.361779999999996,2.0325279999999997,-0.86150074,0.77669007,4.4015889999999995,2736272.0,9794540.0,1.1022706,-0.29977357,0.2960116,9.296097,0.7672598,701.4044,1.0890443,2.2340807999999996
1864,0.0015590265,1.6588460999999999,40.252959999999995,1.0489686000000003,-0.7025100999999999,0.778579,1.1809345,773975.1,4445938.5,1.3515366000000002,-0.28136492,0.102457315,-1403.0011,0.7719165,5.3929644,1.0735013,2.2389457000000004
1865,0.0706818,1.3943914,3.0782156,0.5168103000000001,6.8404793e-06,0.52762336,0.04551237,52333.9,1122818.9,1.9304854,0.0,-0.032987475,-2301.0005,0.004414928,2908.405,1.5505452,2.7336764
1866,0.054643635,1.4077624,0.64099294,0.18290383,6.4099036e-06,0.45212734,0.023724132999999998,9103956.0,1692369.5,0.62290406,0.0,-0.18414478,9870.385,0.007447109,300.0298,1.6333582,2.7348567999999998
1867,0.06971636,1.4139097,0.80866146,1.4432751,1.0782153000000001e-06,0.53578836,0.03706003,355616.06,18805304.0,0.56199604,0.0,0.048454896,-5039.001,0.00625,1504.0753,1.549834,2.7329652
1868,0.07082343,1.405646,0.8130339,0.8947396000000001,1.4782433e-06,0.5328683000000001,0.016237883,374864.1,4416670.0,1.4059056,0.0,0.00775744,-3530.0032,0.0071603859999999995,2036.0510000000002,1.5517311000000003,2.7348623
1869,0.056069218,1.4087471999999999,3.0538101,3.2290777999999998,1.6072685000000001e-06,0.45835406,0.107152335,5826532.5,40197064.0,0.9057061,0.0,0.44906455,-8000.008000000001,0.013121768999999998,2500.9731,1.5574002,2.7405314
1870,0.06797822,1.4269729,0.75658906,2.7003207000000002,6.8780827e-07,0.5144880000000001,0.025325902,8934056.0,29852900.0,1.0928612,0.0,0.23181388,-6809.0073,0.016460918,5001.4526,1.5582948,2.7414259999999997
1871,0.035043247,1.4192848,13.820870999999999,0.56153786,5.5283464e-05,0.79910344,0.20872627,2.5847585,3738422.0,0.96342176,0.0,-0.016138128999999998,-976.2004,0.007142857,697.08386,1.5453873,2.6904235
1872,0.0654429,1.4139097,1.1038902,0.9673103000000001,2.2077804e-06,0.5035175999999999,0.06718001,1021018.2,5217207.0,0.6626770000000001,0.0,-0.04340574,-1759.0027,0.009376738,1646.0537,1.5529606000000002,2.7360919999999997
1873,-0.0040359306,1.6733658,7.410796,3.1609647,-0.12934013,0.71098655,1.9744438999999998,12191449.0,1583819.5,0.9285152,-0.092091665,0.46606764,-1860.2021,0.7652979,2.566056,1.0867121000000002,2.2317482999999996
1874,0.2326351,1.2980664,0.5941574000000001,1.632423,0.010370935999999999,0.27099609999999996,0.026889525,7840189.0,52257540.0,32.96549,0.44203034,-0.080558,266262.38,-0.75326085,0.49290165,2.9935818,4.1329910000000005
1875,0.070086494,1.3997979,0.5926024999999999,0.07692096,1.1852049e-05,0.524786,0.024457738,1.3358299999999999,252421.47,0.8063421,0.0,-0.2,-1150.0002,0.0043478264,2003.0,1.549834,2.7329652
1876,0.06858771,1.4279643999999998,0.75452083,5.3513126,3.5929563e-07,0.5395139,0.042459357999999996,7671468.0,346114900.0,0.6773398,0.0,0.5170819000000001,-16117.01,0.018869286000000002,7093.891,1.56037,2.7435012000000003
1877,0.058437015999999994,1.4205649,0.63425905,5.022007,2.7576482000000004e-07,0.50192213,0.029261831000000002,29053426.0,193698500.0,0.94916207,0.0,0.5824001,-18138.014,0.023347795,10001.024,1.5660388,2.7491703
1878,0.054010257,1.4154108,1.3786055,1.7846234,1.5317838999999997e-06,0.46009746,0.06676319,363566.34,13318378.0,0.6035592,0.0,0.09980367,-3073.002,0.008343165999999999,2012.1285,1.5517256000000001,2.7348567999999998
1879,0.06634982,1.4294701,0.88050306,0.65512747,3.5220123e-06,0.5003117,0.020325582,627629600.0,2352909.8,0.93368137,0.0,-0.11981341,-1814.0013,0.012008622,1138.254,1.5535092,2.7366405
1880,0.25583172,1.295136,0.6094851,0.17541106,0.01064662,0.2411279,0.02915302,0.6452640000000001,843.89453,37.173008,0.70109427,-0.38603634,26137.6,-0.7503111,2502.0178,2.9973650000000003,4.136774
1881,-0.00024220707999999999,2.65695,91.13784,3.3854303,-3.1813097000000004,1.6378481000000003,2.8225527,487812.22,1347077.9,0.9646414000000001,-0.06762141,0.6043195,-1506.0002,0.9677066999999999,2488.9849,0.25441837,1.321507
1882,0.026744034,1.3959606000000002,1.2014153,2.5182648,5.7210246e-07,0.45839205,6.2688665,162610640.0,10760.462,0.8744099,0.0,0.62761784,28176.984,0.003921569000000001,288923.6,1.5453873,2.6904235
1883,0.07177902,1.3960912,0.5841400999999999,0.24378628,2.9207007999999998e-06,0.52885026,0.011448376000000001,1440937.4,766130.7,2.138089,0.0,-0.14315657,-2000.0024,0.0098991245,1603.9929,1.555887,2.7390182000000003
1884,-0.005545894599999999,1.6337606000000002,1.6598203999999999,1.3911679,-0.02896854,0.7311314,0.04140473,197354.39,38027964.0,3.2976022000000005,-0.29977357,0.2819001,-40368.926,0.8011773,20078.416,1.1241214,2.2691576
1885,0.05378829,1.4139097,1.1710756000000002,3.4423267999999996,6.505975399999999e-07,0.7628216,0.02764095,2.1253011,117714070.0,0.56199604,0.0,0.42113720000000004,-12557.003999999999,0.00625,5054.621,1.549834,2.7329652
1886,0.27416417,1.2328888,1.003187,1.6275183000000002,0.035019822,0.51221037,0.048331868,4420926.5,22842446.0,69.98602,1.0597891000000002,-0.07983520599999999,150344.0,-0.9364773000000001,2.5998544999999997,4.248789,5.388198
1887,0.004552834,1.6387504000000002,52.250454,1.4519048,-0.9119162000000001,0.81483656,0.44844806,2357320.2,4412438.0,1.9091373999999999,-0.29977357,0.28735775,-5124.8022,0.7749613000000001,9325.832,1.0976982,2.2427344
1888,0.016620733000000002,1.6268573999999998,1.0104815,0.3447743,-0.01763452,0.82137156,1.1308641000000001,2582637.2,-563.2325400000001,2.0016785,-0.11487585,-0.29920924,93804.62,0.76751757,2.104838,1.2256817,2.3650903999999997
1889,6.2912027e-06,1.670039,193.59868,2.2867837000000004,-3.3788416,0.7986911,61896.32,12328.483999999999,-2414.438,0.9641446,-0.2860437,0.41915613,0.0,0.7653188,234.70443999999998,1.0618862,2.1901994
1890,0.001622202,1.637415,5.541441000000001,2.2655177,-0.096714646,0.7898449000000001,0.13284466,467175.75,295112320.0,2.0012832,-0.29977357,0.53785765,-26855.152000000002,0.7759917,5317.5703,1.098784,2.2438202
1891,0.0014487196,1.6271243,8.022533000000001,2.0836558000000003,-0.14001651,0.7840261,0.41224557,2258724.2,26384672.0,1.3401542,-0.29977357,0.42340085,-5559.439,0.76496154,8003.454000000001,1.0874479,2.2324843
1892,-3.4722518e-05,2.571065,51.81619,2.2445297,-1.8087256,1.7991618999999999,7.406853,6063259.5,7618239.0,0.7064096,0.06499056,0.47583956,-963.0029,0.9673510000000001,3425.0308,0.25406277,1.3211513000000001
1893,-0.005778555,1.6502664,15.590775,2.0892363,-0.27210385,0.7079838,2.6019947999999995,296856060.0,113941384.0,2.1277107999999996,-0.25863242,0.26501065,-2017.0216,0.8076166,1122.3945,1.1094692,2.2749137999999998
1894,0.064805426,1.4205649,19.425314,1.2142895,3.5318728e-05,1.7571946,1.6459264999999998,5.974699,1721.8689,0.91455257,0.0,0.009654671,-2000.0,0.007142857,2.2096546000000004,1.6314666000000002,2.7329652
1895,0.0015176022,1.6236805,284.54684,0.2682659,-4.965701999999999,1.8395689999999998,1.5427961000000001,6.269408,0.0,2.1932945,-0.10242977,-0.02103725,-274.0,0.76824766,2.0838618,1.1528358,2.2366476000000004
1896,0.055795528,1.4246705,0.5110444000000001,1.1905358,1.0220888000000002e-06,0.45982575,0.014688565,4992886.0,7324673.5,1.1177433,0.0,-0.01906617,-4900.0063,0.015447676,4001.408,1.5575893,2.7407207000000002
1897,0.07103508,1.3983662000000001,0.8656816999999999,0.5289699000000001,2.1642043e-06,0.5321673000000001,0.08610849,359440.53,2285947.2,1.0023581,0.0,-0.07955566,-1321.0016,0.008038426,1364.9512,1.553617,2.7367482000000005
1898,0.0014842694,1.6401519,20.29174,2.0809444999999998,-0.35415040000000003,0.7849033000000001,2.116873,55442532.0,20994558.0,0.8281415000000001,-0.26868656,0.37596440000000003,-2082.4165,0.7672318,4192.395,1.0899107,2.234947
1899,0.07583549,1.4087471999999999,0.72233564,1.1982952,1.031908e-06,0.5348636999999999,0.023242755,5599947.5,7777511.0,1.5032783,0.0,0.06593065,-4182.1577,0.012175992,4004.5889,1.5564544,2.7395856
1900,0.0016183083999999999,1.6229552999999999,48.170864,2.6265389999999997,-0.84073055,0.7914146,0.7503193,165853710.0,33437250.0,1.6514337,-0.26868656,0.7581237,-10527.412,0.77478683,756.32434,1.0981805,2.243217
1901,0.066804506,1.3950398000000002,0.84072894,0.74245286,1.2934291e-06,0.5136459,0.025628562999999997,2453437.8,11603952.0,1.2125261999999999,0.0,0.008043289,-3300.0040000000004,0.008621743000000001,4501.2676,1.5547521,2.7378833
1902,0.064805426,1.4099262,15.235470000000001,2.1028675999999997,1.2696221e-05,1.7938347,0.25638905,6.084771599999999,3005.4438,1.1588986000000001,0.0,0.28220576,-1005.0,0.005714285699999999,2.4822059,1.6314666000000002,2.7329652
1903,0.07039065,1.3960912,0.51757264,0.41952708,1.4787788999999998e-06,0.53756994,0.009960048,316951.34,1173989.9,1.932909,0.0,-0.07632953,-2777.0017,0.0059684766000000005,973.0984,1.5519562,2.7350874
1904,0.07120189999999998,1.4089121,1.0019767,0.8843979999999999,2.0039533000000002e-06,0.5254208,0.029078297000000003,1284741.0,3029659.8,1.3618772,0.0,-0.015093908,-2111.0032,0.009497393,2003.6488,1.553617,2.7367482000000005
1905,-1.8604485e-05,2.5828645,18.543335,1.3998433000000001,-0.6472842,1.6617215,6.860523700000001,6.3310213,8559084.0,1.2316611000000002,-0.06762141,0.33516377,-255.0029,0.9643113000000001,4479.3354,0.25102305,1.3181117
1906,0.26462987,1.2304429,1.0184925999999999,1.4365431,0.03555412,0.2973402,0.048670325,2873158.0,22423892.0,79.487656,1.0597891000000002,-0.062811226,162939.19,-0.95472527,1.6225231000000002,4.231765,5.371174
1907,4.843708e-06,1.6502664,65.44724000000001,1.3941378999999998,-1.1422285,0.7806575,36550.895,2.6577396,0.0,1.1629658999999999,-0.09821189,0.31414723,-0.0030483091,0.7647861,2.314482,1.1232921999999999,2.1903808
1908,0.05468981,1.4076327,1.5511777,1.248238,2.0682369e-06,0.4556249,0.06956044,870619.6,7722687.0,0.78999406,0.0,0.04467179,-3000.005,0.009188512,3001.5786,1.553617,2.7367482000000005
1909,0.06534812599999999,1.4306126000000001,0.63735247,0.41872659999999995,4.2490165000000005e-06,0.289879,0.027309855,179992.05,943655.1,0.8513470999999999,0.0,-0.15985848,-1670.0,0.010485062,2611.1304,1.5516233,2.7347546
1910,0.054409675,1.4077624,0.5220593,0.43675166,2.0882337e-06,0.45577675,0.010746963,1605939.2,2883390.0,1.3167183,0.0,-0.11973208,35763.926,0.009149507,2.0719213,1.6350605,2.7365592
1911,0.05796825,1.4225408000000002,1.2362236999999998,2.0490122,1.3735818999999998e-06,0.4606715,0.0322415,644895.9,20313572.0,1.4031475,0.0,0.13973323,-10006.016,0.024087127000000003,1612.1783,1.5665138,2.749645
1912,0.07031849,1.4351556,0.5146386,0.71468455,2.0585509999999998e-06,0.30338573,0.023703592000000002,707284.2,5654168.0,0.70511305,0.0,-0.11613813,38541.6,0.009090909,1202.5701,1.6314666000000002,2.7329652
1913,0.06446318,1.4384112,0.55894905,0.16849352,1.1178980500000001e-05,0.4934763,0.02553887,355428.3,229928.89,0.7400196,0.0,-0.2,-1383.0004,0.00952381,198.82686999999999,1.549834,2.7329652
1914,-0.009814227,2.5991614,5.1417737,4.5298300000000005,-0.17948174,1.6512772,-0.31897727,192153880000.0,9717595000.0,2.7880387000000004,-0.06340747,0.87669194,5345.343000000001,1.0146437,121834.0,0.26511005,1.4101464
1915,0.11786892,1.3039392,0.5202975000000001,1.0459485,0.009082465999999999,0.46045494,0.027569741000000002,6719691.5,8637736.0,30.869732,0.56662345,-0.045002207,-0.00705314,-0.746871,3384.9045,2.8678188,4.05095
1916,0.034869973,1.41426,33.881820000000005,0.5071955,0.00013552723,0.80332434,4.1100106,335198.3,628514.1,0.52534413,0.0,-0.029012889,-390.0,0.006451613,393.8449,1.5453873,2.6904235
1917,-0.004214053,1.670039,13.525333999999999,3.918603,-0.23605783,0.70964813,3.9323094,19591292.0,10001754.0,1.0629802,-0.29977357,0.6301840999999999,-4018.5005,0.7687728,266.5235,1.0903194,2.2353556
1918,6.030388000000001e-05,1.6280812,4.173014,0.116082534,-0.07281168,0.8220466000000001,-0.85362566,2.6591895,12.734158,1.8554819,-0.09821189,0.019490056000000002,-0.0022383253,0.76495636,3.0209656000000003,1.1244328000000001,2.1915214
1919,0.10840109,1.403743,1.278575,0.6215396,3.1964344e-06,0.26253527,0.048817806,303588.06,1828973.2,0.7385786999999999,0.0,-0.27860987,51620.793,0.00783733,1.0359489,1.6831577000000002,2.8225665
1920,-0.00028380967,2.6138809,7.8210745,2.6505852,-0.27300692,1.7776678,0.07764679,100835010.0,18059470.0,1.8640081000000002,-0.06762141,0.5388406,-54318.047,0.9912546,6988.4756,0.27796632,1.3450548999999998
1921,0.13104472,1.2865659,0.7295802,1.0137246,0.012734728999999998,0.5209117999999999,0.023360752000000002,4196946.5,20803406.0,59.597680000000004,0.56662345,0.11288019999999999,-0.005301126999999999,-0.7498600000000001,5883.1177,2.8696572999999996,4.052788700000001
1922,0.15037692,1.185848,0.5743635,0.07843639999999999,0.030102077999999997,0.29144377,0.018212296,0.9908691999999999,419172.03,134.74986,1.6361713,-0.4,18257.596,-0.9841851999999999,2.0,5.423989,6.5633974
1923,-0.005367310699999999,1.6295768999999998,5.9250016,2.1329305,-0.10340908,0.72059184,0.12866592,48628270.0,27119584.0,3.3672302000000003,-0.29977357,0.5798448,-19847.713,0.7965753000000001,28860.705,1.1196933,2.2647294999999996
1924,0.0016413991,1.3051562,47824.36,1.3973916000000002,834.80237,1.6420540000000001,3694.478,4.943271,5977.1987,25.507265,0.37790918,0.21012399999999998,0.0,-0.748412,1.2129613000000001,2.8977315,3.9648201000000003
1925,0.06516715,1.4028616000000003,2.3113136,0.38348925,9.245255e-06,0.5019138,0.05771733,77139.11,701069.44,1.4743118,0.0,-0.11701581,-1172.0007,0.0057557295,1203.899,1.5507116,2.7338428
1926,0.065070204,1.4351556,1.0530608,0.71468455,4.212235999999999e-06,1.7318301999999999,0.05059924,4.5960712,1992.2451,0.33252209999999993,0.0,-0.12983003,-1000.0,0.00990806,2.0709872,1.6322838,2.7337822999999997
1927,0.6320292,1.3007338,1.0852579,0.67416096,0.018945705,0.14259325,0.054368578,102261.49,5271.0503,-15.304359,1.7839174,-0.89635664,1865582.0,-0.7496659000000001,2502.9333,4.047157299999999,4.3933773
1928,0.027507478,1.4294701,0.51364833,0.40127966,3.4243224e-06,0.4515344,1.1595746999999998,521750.6,13748594.0,0.89481276,0.0,-0.060291644000000005,-410.00967,0.010555908999999999,1710.9536,1.5272017,2.692646
1929,-0.01640365,1.670039,11.869232,1.6329544,-0.20714924,0.70493895,0.82655376,2.692212,138.3649,1.0812367,-0.34028763,-0.11033088,2122.3813,0.76901305,1160.2935,1.164268,2.3649013
1930,0.08303692,1.397114,2.0088112000000002,1.5642152,1.6070490000000001e-06,0.5071527,0.07709625,145061900.0,231172770.0,4.512501,0.0,0.2463603,-5000.0109999999995,0.06089255,3002.8347,1.6066448999999998,2.789776
1931,0.12947206,1.4065771,1.2297806999999998,0.5740897,3.5136590000000003e-06,0.50332564,0.055827367999999995,1443568.6,3266.3684,0.74538434,0.0,-0.2954771,-5600.0015,0.007220916,1503.0365,1.6006453999999999,2.8216867000000003
1932,-0.0,2.6807504,55.38836,0.6356809,-1.9334151999999998,1.7291509999999999,39423.312000000005,5.885969599999999,-68.11101,0.7679449,0.21273357,0.08386187,0.0,0.9640276,2.0838618,0.2507393,1.3178278
1933,0.0040872577,1.6268573999999998,121.77157,2.2426362,-2.1252835,0.82175463,7.135712599999999,2.6583582999999997,201797120.0,1.8360863,-0.29977357,0.69668776,-475.0006,0.76348096,2014.7966,1.0867121000000002,2.2317482999999996
1934,-0.00815598,1.6502664,7.1023436,1.7423459,-0.12395573,0.45118278,0.19833848,237090.83,2535846.8,1.2739215,-0.30221770000000003,0.19705953,-1219.001,0.7657357,7866.778,1.0924431000000001,2.2755744
1935,0.24193005,1.2313086000000002,0.6507155,1.3266051,0.02271569,0.26964456,0.011641093,5923548.0,9794676.0,82.233154,1.2326001,-0.044154525,220499.19,-0.9539363000000001,3001.2236,4.2323319999999995,5.3717413
1936,0.06680988,1.4114225,3.2352972,0.29183975,2.1568647e-05,0.49944952,0.16067283,2277983.2,989657.8,0.80257624,0.0,-0.17122714,-1102.0001,0.012781296000000001,1002.4394,1.5565546000000001,2.739686
