,EDUCATION_sigmoid,PAY_AMT3_sigmoid,PAY_AMT2_sigmoid,(LIMIT_BAL/SEX),(EDUCATION/AGE),BILL_AMT5_relu,PAY_AMT4_relu,PAY_0_relu,PAY_AMT2_relu,AGE_relu,PAY_0_sin,PAY_AMT5_sin,MARRIAGE_sin,PAY_AMT3_sin,PAY_5_tanh,PAY_AMT5_tanh,PAY_0_tanh,EDUCATION_tanh,PAY_AMT6_mmnorm,BILL_AMT1_mmnorm,PAY_0_mmnorm,PAY_AMT4_mmnorm,PAY_3_mmnorm,PAY_4_square,PAY_2_square,PAY_AMT5_square,PAY_AMT6_square,PAY_0_square,LIMIT_BAL_radian,PAY_0_radian,PAY_6_radian,SEX_radian,PAY_AMT1_adde,PAY_0_adde,PAY_5_adde,AGE_adde,SEX_adde,default.payment.next.month
2365,0.95257413,0.5,1.0,50000.0,0.11111111,70.0,70.0,0.0,100.0,27.0,0.0,-0.8732973,0.9092974,0.0,-0.7615942,1.0,0.0,0.9950548,0.00018915534,0.0628482,0.2,0.00011272142,0.0,4.0,0.0,40000.0,10000.0,0.0,872.6646,0.0,-0.017453292,0.017453292,2.7182817,2.7182817,1.7182817,29.71828,3.7182817,0.0
2366,0.7310586,1.0,1.0,85000.0,0.024390243,59477.0,2076.0,0.0,4742.0,41.0,0.0,-0.8415524,0.84147096,-0.9267506,0.0,1.0,0.0,0.7615942,0.019734576,0.23737669,0.2,0.0033429952,0.2,0.0,0.0,3154176.0,108847490.0,0.0,2967.0598,0.0,0.0,0.034906585,80002.72,2.7182817,2.7182817,43.71828,4.7182817,0.0
2367,0.880797,1.0,1.0,65000.0,0.055555556,140254.0,10200.0,2.0,6230.0,36.0,0.9092974,0.98016804,0.84147096,-0.9879664,0.0,1.0,0.9640276,0.9640276,0.008644399,0.1932722,0.4,0.016425122,0.2,0.0,4.0,19360000.0,20884900.0,4.0,2268.928,0.034906585,0.034906585,0.034906585,2.7182817,4.7182817,2.7182817,38.71828,4.7182817,1.0
2368,0.95257413,0.5,0.5,40000.0,0.07692308,0.0,0.0,-0.0,0.0,39.0,-0.9092974,0.0,0.84147096,0.0,-0.9640276,0.0,-0.9640276,0.9950548,0.0,0.020086022,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,1396.2634,-0.034906585,-0.034906585,0.034906585,2.7182817,0.71828175,0.71828175,41.71828,4.7182817,0.0
2369,0.7310586,1.0,1.0,360000.0,0.030303031,2153.0,2163.0,-0.0,1234.0,33.0,-0.84147096,0.12360304,0.84147096,0.96381146,-0.7615942,1.0,-0.7615942,0.7615942,0.00056368293,0.02276276,0.1,0.0034830917,0.1,1.0,1.0,94864.0,88804.0,1.0,6283.185,-0.017453292,-0.017453292,0.017453292,899.71826,1.7182817,1.7182817,35.71828,3.7182817,0.0
2370,0.880797,0.5,1.0,240000.0,0.037037037,17903.0,17964.0,-0.0,11680.0,54.0,-0.84147096,-0.9661178,0.9092974,0.0,-0.7615942,1.0,-0.7615942,0.9640276,0.0011727632,0.030362593,0.1,0.028927537,0.1,0.0,1.0,3721.0,384400.0,1.0,4188.79,-0.017453292,0.034906585,0.017453292,64463.72,1.7182817,1.7182817,56.71828,3.7182817,0.0
2371,0.7310586,0.5,1.0,225000.0,0.027027028,1649.0,1649.0,0.0,24965.0,37.0,0.0,-0.097631924,0.9092974,0.0,-0.7615942,1.0,0.0,0.7615942,0.001011981,0.06872653,0.2,0.0026553946,0.1,1.0,1.0,27164944.0,286225.0,0.0,7853.9814,0.0,-0.017453292,0.034906585,17598.719,2.7182817,1.7182817,39.71828,4.7182817,0.0
2372,0.7310586,1.0,1.0,115000.0,0.032258064,82460.0,3316.0,2.0,5091.0,31.0,0.9092974,-0.6021683,0.9092974,0.8898719,0.0,1.0,0.9640276,0.7615942,0.0047288835,0.18445604,0.4,0.005339775,0.2,0.0,0.0,5363856.0,6250000.0,4.0,4014.2573,0.034906585,0.0,0.034906585,6533.7183,4.7182817,2.7182817,33.71828,4.7182817,1.0
2373,0.880797,1.0,1.0,80000.0,0.06896552,14657.0,359.0,0.0,1047.0,29.0,0.0,-0.8011346,0.9092974,0.9300395,0.0,1.0,0.0,0.9640276,0.0018915534,0.03569245,0.2,0.00057809986,0.2,0.0,0.0,30625.0,1000000.0,0.0,1396.2634,0.0,0.0,0.017453292,1286.7183,2.7182817,2.7182817,31.71828,3.7182817,0.0
2374,0.95257413,1.0,1.0,220000.0,0.075,69792.0,5000.0,0.0,5000.0,40.0,0.0,-0.9879664,0.84147096,-0.9879664,0.0,1.0,0.0,0.9950548,0.009457767,0.091476165,0.2,0.0080515295,0.2,0.0,0.0,25000000.0,25000000.0,0.0,7679.4487,0.0,0.0,0.034906585,5002.7183,2.7182817,2.7182817,42.71828,4.7182817,0.0
2375,0.880797,1.0,1.0,45000.0,0.057142857,56236.0,4600.0,2.0,2500.0,35.0,0.9092974,0.0,0.84147096,0.61592174,0.0,0.0,0.9640276,0.9640276,0.0030264854,0.103308916,0.4,0.0074074073,0.2,0.0,0.0,0.0,2560000.0,4.0,1570.7963,0.034906585,0.034906585,0.034906585,2702.7183,4.7182817,2.7182817,37.71828,4.7182817,1.0
2376,0.880797,1.0,1.0,25000.0,0.060606062,17446.0,632.0,0.0,1278.0,33.0,0.0,0.9164974,0.9092974,0.9992092,0.0,1.0,0.0,0.9640276,0.001117908,0.039400514,0.2,0.0010177133,0.2,0.0,0.0,446224.0,349281.0,0.0,872.6646,0.0,0.0,0.034906585,1267.7183,2.7182817,2.7182817,35.71828,4.7182817,1.0
2377,0.880797,1.0,1.0,60000.0,0.055555556,5940.0,1770.0,0.0,4615.0,36.0,0.0,0.0,0.9092974,-0.89415866,0.0,0.0,0.0,0.9640276,0.015090814,0.02431763,0.2,0.0028502415,0.2,0.0,0.0,0.0,63648484.0,0.0,2094.395,0.0,0.034906585,0.034906585,3234.7183,2.7182817,2.7182817,38.71828,4.7182817,0.0
2378,0.7310586,1.0,1.0,150000.0,0.03846154,31257.0,1200.0,-0.0,2000.0,26.0,-0.84147096,0.21918997,0.9092974,0.9300395,0.0,1.0,-0.7615942,0.7615942,0.0037831068,0.05944586,0.1,0.0019323671,0.2,0.0,0.0,9000000.0,4000000.0,1.0,2617.994,-0.017453292,0.0,0.017453292,2002.7183,1.7182817,2.7182817,28.71828,3.7182817,0.0
2379,0.7310586,1.0,1.0,175000.0,0.03125,63593.0,4000.0,0.0,2200.0,32.0,0.0,0.58198476,0.84147096,0.21918997,0.0,1.0,0.0,0.7615942,0.015132427,0.10899699,0.2,0.006441224,0.2,0.0,0.0,400000000.0,64000000.0,0.0,6108.6523,0.0,0.0,0.034906585,8009.7183,2.7182817,2.7182817,34.71828,4.7182817,0.0
2380,0.95257413,0.5,1.0,120000.0,0.06,0.0,0.0,-0.0,780.0,50.0,-0.84147096,0.0,0.9092974,0.0,-0.9640276,0.0,-0.7615942,0.9950548,0.0,0.020597752,0.1,0.0,0.1,1.0,1.0,0.0,0.0,1.0,2094.395,-0.017453292,-0.034906585,0.017453292,2.7182817,1.7182817,0.71828175,52.71828,3.7182817,1.0
2381,0.7310586,1.0,1.0,150000.0,0.03125,2328.0,2336.0,-0.0,9297.0,32.0,-0.9092974,-0.5803166,0.9092974,-0.97196776,-0.9640276,1.0,-0.9640276,0.7615942,0.020540379,0.021179024,0.0,0.0037616747,0.0,4.0,4.0,17139600.0,117917880.0,4.0,2617.994,-0.034906585,-0.034906585,0.017453292,1608.7183,0.71828175,0.71828175,34.71828,3.7182817,0.0
2382,0.95257413,0.5,0.5,30000.0,0.057692308,29106.0,0.0,2.0,0.0,52.0,0.9092974,-0.23671997,0.84147096,0.0,0.0,1.0,0.9640276,0.9950548,0.0,0.06144554,0.4,0.0,0.4,0.0,9.0,352836.0,0.0,4.0,523.59875,0.034906585,0.0,0.017453292,2.7182817,4.7182817,2.7182817,54.71828,3.7182817,0.0
2383,0.95257413,0.5,1.0,140000.0,0.07317073,205.0,205.0,-0.0,1686.0,41.0,-0.84147096,-0.5220396,0.84147096,0.0,-0.7615942,1.0,-0.7615942,0.9950548,0.0,0.02289266,0.1,0.00033011273,0.1,0.0,1.0,44742720.0,0.0,1.0,2443.461,-0.017453292,-0.017453292,0.017453292,2.7182817,1.7182817,1.7182817,43.71828,3.7182817,0.0
2384,0.880797,1.0,1.0,20000.0,0.08,19053.0,618.0,0.0,1344.0,25.0,0.0,0.8116386,0.9092974,-0.87753195,0.0,1.0,0.0,0.9640276,0.0014716286,0.04276743,0.2,0.000995169,0.2,0.0,0.0,335241.0,605284.0,0.0,349.06586,0.0,0.0,0.017453292,1596.7183,2.7182817,2.7182817,27.71828,3.7182817,1.0
2385,0.7310586,1.0,1.0,250000.0,0.022222223,5127.0,5127.0,-0.0,4730.0,45.0,-0.84147096,0.7150872,0.84147096,-0.4205226,-0.7615942,1.0,-0.7615942,0.7615942,0.003253472,0.025140332,0.1,0.008256039,0.1,1.0,1.0,11560000.0,2958400.0,1.0,8726.646,-0.017453292,-0.017453292,0.034906585,2405.7183,1.7182817,1.7182817,47.71828,4.7182817,0.0
2386,0.95257413,1.0,0.5,65000.0,0.07692308,100160.0,3800.0,0.0,0.0,39.0,0.0,-0.97045535,0.84147096,-0.26208395,0.0,1.0,0.0,0.9950548,0.009457767,0.14077799,0.2,0.006119163,0.4,0.0,0.0,14440000.0,25000000.0,0.0,2268.928,0.0,0.0,0.034906585,8902.719,2.7182817,2.7182817,41.71828,4.7182817,1.0
2387,0.880797,1.0,0.5,25000.0,0.083333336,28315.0,29328.0,0.0,0.0,24.0,0.0,-0.2878167,0.9092974,-0.10610741,-0.7615942,1.0,0.0,0.9640276,0.0022433824,0.041986715,0.2,0.047227055,0.4,0.0,0.0,1100401.0,1406596.0,0.0,872.6646,0.0,0.0,0.034906585,3502.7183,2.7182817,1.7182817,26.71828,4.7182817,0.0
2388,0.7310586,1.0,0.5,110000.0,0.03448276,1960.0,0.0,1.0,0.0,29.0,0.84147096,0.13202307,0.9092974,0.99380183,0.0,1.0,0.7615942,0.7615942,0.0,0.020086022,0.3,0.0,0.0,1.0,4.0,15444900.0,0.0,1.0,1919.8622,0.017453292,-0.017453292,0.017453292,2.7182817,3.7182817,2.7182817,31.71828,3.7182817,0.0
2389,0.880797,1.0,1.0,200000.0,0.037037037,-0.0,6.0,0.0,5101.0,54.0,0.0,-0.9999902,0.84147096,0.1498772,-0.9640276,1.0,0.0,0.9640276,1.8915534e-06,0.07413249,0.2,9.661836e-06,0.2,0.0,0.0,121.0,1.0,0.0,3490.6584,0.0,-0.034906585,0.017453292,2140.7183,2.7182817,0.71828175,56.71828,3.7182817,0.0
2390,0.880797,1.0,1.0,25000.0,0.044444446,20264.0,1004.0,0.0,1660.0,45.0,0.0,-0.7392416,0.84147096,0.21918997,0.0,1.0,0.0,0.9640276,0.001186004,0.07964341,0.2,0.0016167472,0.2,0.0,0.0,1006009.0,393129.0,0.0,872.6646,0.0,0.0,0.034906585,2323.7183,2.7182817,2.7182817,47.71828,4.7182817,0.0
2391,0.95257413,1.0,1.0,25000.0,0.06122449,19342.0,699.0,0.0,1302.0,49.0,0.0,0.6961234,0.9092974,0.5439705,0.0,1.0,0.0,0.9950548,0.0015624232,0.084260784,0.2,0.0011256039,0.2,0.0,0.0,720801.0,682276.0,0.0,872.6646,0.0,0.0,0.034906585,1678.7183,2.7182817,2.7182817,51.71828,4.7182817,0.0
2392,0.880797,1.0,1.0,120000.0,0.04255319,1149.0,3.0,-0.0,5753.0,47.0,-0.84147096,-0.28775898,0.84147096,-0.03548868,0.0,1.0,-0.7615942,0.9640276,0.007725104,0.023347968,0.1,4.830918e-06,0.1,0.0,1.0,3094081.0,16679056.0,1.0,2094.395,-0.017453292,-0.017453292,0.017453292,262.7183,1.7182817,2.7182817,49.71828,3.7182817,1.0
2393,0.880797,1.0,1.0,210000.0,0.04761905,212737.0,8000.0,0.0,9000.0,42.0,0.0,0.997843,0.9092974,0.9881522,0.0,1.0,0.0,0.9640276,0.01702398,0.2788425,0.2,0.012882448,0.2,0.0,0.0,64000000.0,81000000.0,0.0,3665.1914,0.0,0.0,0.017453292,8802.719,2.7182817,2.7182817,44.71828,3.7182817,0.0
2394,0.880797,0.5,1.0,15000.0,0.054054055,11677.0,564.0,2.0,1188.0,37.0,0.9092974,-0.95104533,0.84147096,0.0,0.0,1.0,0.9640276,0.9640276,0.00081147644,0.030883506,0.4,0.00090821256,0.4,4.0,4.0,181476.0,184041.0,4.0,523.59875,0.034906585,0.0,0.034906585,3002.7183,4.7182817,2.7182817,39.71828,4.7182817,0.0
2395,0.880797,1.0,1.0,120000.0,0.057142857,128496.0,5000.0,0.0,3000.0,35.0,0.0,0.6106837,0.9092974,-0.7068199,0.0,1.0,0.0,0.9640276,0.015132427,0.33353585,0.2,0.0080515295,0.2,0.0,0.0,6400000000.0,64000000.0,0.0,4188.79,0.0,0.0,0.034906585,10002.719,2.7182817,2.7182817,37.71828,4.7182817,0.0
2396,0.7310586,1.0,1.0,130000.0,0.027027028,120518.0,5000.0,0.0,8000.0,37.0,0.0,-0.9879664,0.84147096,0.99292284,0.0,1.0,0.0,0.7615942,0.018915534,0.24967,0.2,0.0080515295,0.2,0.0,0.0,25000000.0,100000000.0,0.0,4537.856,0.0,0.0,0.034906585,10002.719,2.7182817,2.7182817,39.71828,4.7182817,0.0
2397,0.98201376,0.5,0.5,100000.0,0.0952381,2621.0,2621.0,-0.0,0.0,42.0,-0.84147096,0.0,0.9092974,0.0,-0.7615942,0.0,-0.7615942,0.9993293,0.0,0.027214803,0.1,0.004220612,0.2,4.0,0.0,0.0,0.0,1.0,3490.6584,-0.017453292,-0.017453292,0.034906585,2002.7183,1.7182817,1.7182817,44.71828,4.7182817,0.0
2398,0.880797,1.0,1.0,15000.0,0.03773585,19420.0,2000.0,0.0,1500.0,53.0,0.0,0.0,0.84147096,-0.80122477,0.0,0.0,0.0,0.9640276,0.00283733,0.03910529,0.2,0.003220612,0.2,0.0,0.0,0.0,2250000.0,0.0,523.59875,0.0,0.034906585,0.034906585,1502.7183,2.7182817,2.7182817,55.71828,4.7182817,1.0
2399,0.880797,1.0,1.0,20000.0,0.05882353,14272.0,4000.0,0.0,1500.0,34.0,0.0,0.82687956,0.84147096,0.95895845,0.0,1.0,0.0,0.9640276,0.0018915534,0.042627033,0.2,0.006441224,0.2,0.0,0.0,1000000.0,1000000.0,0.0,349.06586,0.0,0.0,0.017453292,1302.7183,2.7182817,2.7182817,36.71828,3.7182817,1.0
2400,0.95257413,1.0,1.0,10000.0,0.08571429,9565.0,329.0,0.0,1153.0,35.0,0.0,-0.16738541,0.84147096,-0.5139009,0.0,1.0,0.0,0.9950548,0.00034047963,0.029974204,0.2,0.00052979065,0.2,0.0,0.0,174724.0,32400.0,0.0,174.53293,0.0,0.0,0.017453292,1138.7183,2.7182817,2.7182817,37.71828,3.7182817,1.0
2401,0.880797,1.0,1.0,150000.0,0.071428575,82668.0,2578.0,0.0,3516.0,28.0,0.0,0.3468191,0.9092974,-0.3546847,0.0,1.0,0.0,0.9640276,0.004350573,0.18954839,0.2,0.004151369,0.2,0.0,0.0,5290000.0,5290000.0,0.0,2617.994,0.0,0.0,0.017453292,3503.7183,2.7182817,2.7182817,30.71828,3.7182817,0.0
2402,0.880797,1.0,1.0,110000.0,0.05,42954.0,1600.0,0.0,3814.0,40.0,0.0,-0.80122477,0.9092974,0.9300395,0.0,1.0,0.0,0.9640276,0.0030264854,0.16335836,0.2,0.0025764895,0.2,0.0,0.0,2560000.0,2560000.0,0.0,1919.8622,0.0,0.0,0.017453292,5002.7183,2.7182817,2.7182817,42.71828,3.7182817,0.0
2403,0.95257413,0.5,0.5,40000.0,0.08108108,0.0,0.0,-0.0,0.0,37.0,-0.9092974,0.0,0.0,0.0,-0.9640276,0.0,-0.9640276,0.9950548,0.0,0.020873299,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,1396.2634,-0.034906585,-0.034906585,0.034906585,2.7182817,0.71828175,0.71828175,39.71828,4.7182817,0.0
2404,0.880797,1.0,1.0,210000.0,0.08,4727.0,0.0,2.0,1500.0,25.0,0.9092974,0.82687956,0.9092974,-0.99390197,0.9640276,1.0,0.9640276,0.9640276,0.0018915534,0.029892853,0.4,0.0,0.2,0.0,0.0,1000000.0,1000000.0,4.0,3665.1914,0.034906585,0.0,0.017453292,1502.7183,4.7182817,4.7182817,27.71828,3.7182817,1.0
2405,0.7310586,1.0,1.0,460000.0,0.030303031,154177.0,5593.0,0.0,7000.0,33.0,0.0,0.26284024,0.9092974,-0.4277195,0.0,1.0,0.0,0.7615942,0.011517669,0.23140915,0.2,0.009006442,0.2,0.0,0.0,31696900.0,37075920.0,0.0,8028.5146,0.0,0.0,0.017453292,6052.7183,2.7182817,2.7182817,35.71828,3.7182817,0.0
2406,0.880797,1.0,1.0,50000.0,0.041666668,67146.0,5000.0,0.0,3782.0,48.0,0.0,0.21918997,0.84147096,-0.9879664,0.0,1.0,0.0,0.9640276,0.00567466,0.16315104,0.2,0.0080515295,0.2,0.0,0.0,9000000.0,9000000.0,0.0,1745.3292,0.0,0.0,0.034906585,3643.7183,2.7182817,2.7182817,50.71828,4.7182817,0.0
2407,0.7310586,1.0,1.0,310000.0,0.02631579,2581.0,2856.0,-0.0,620.0,38.0,-0.84147096,-0.16699906,0.9092974,-0.43738502,-0.7615942,1.0,-0.7615942,0.7615942,0.0017402292,0.036009982,0.1,0.004599034,0.1,1.0,1.0,17614808.0,846400.0,1.0,10821.041,-0.017453292,-0.017453292,0.034906585,8640.719,1.7182817,1.7182817,40.71828,4.7182817,0.0
2408,0.880797,1.0,1.0,220000.0,0.0625,1797.0,1802.0,-0.0,5820.0,32.0,-0.84147096,-0.8690105,0.84147096,-0.8690105,-0.7615942,1.0,-0.7615942,0.9640276,0.0034085794,0.0221395,0.1,0.0029017713,0.1,1.0,1.0,1435204.0,3247204.0,1.0,3839.7244,-0.017453292,-0.017453292,0.017453292,3084.7183,1.7182817,1.7182817,34.71828,3.7182817,0.0
2409,0.880797,0.5,1.0,50000.0,0.045454547,12743.0,2000.0,1.0,3056.0,44.0,0.84147096,-0.9879664,0.84147096,0.0,0.0,1.0,0.7615942,0.9640276,0.00567466,0.08518715,0.3,0.003220612,0.4,4.0,4.0,25000000.0,9000000.0,1.0,872.6646,0.017453292,0.0,0.017453292,2.7182817,3.7182817,2.7182817,46.71828,3.7182817,1.0
2410,0.880797,0.5,1.0,30000.0,0.04761905,30389.0,1068.0,0.0,3000.0,42.0,0.0,0.9726721,0.84147096,0.0,0.0,1.0,0.0,0.9640276,0.0,0.051992986,0.2,0.0017198068,0.2,4.0,0.0,5094049.0,0.0,0.0,523.59875,0.0,0.0,0.017453292,4493.7183,2.7182817,2.7182817,44.71828,3.7182817,0.0
2411,0.880797,1.0,1.0,75000.0,0.048780486,73377.0,2800.0,2.0,3300.0,41.0,0.9092974,0.21918997,0.84147096,-0.9802873,0.9640276,1.0,0.9640276,0.9640276,0.0052963495,0.110059805,0.4,0.0045088567,0.4,4.0,4.0,9000000.0,7840000.0,4.0,2617.994,0.034906585,0.034906585,0.034906585,3002.7183,4.7182817,4.7182817,43.71828,4.7182817,1.0
2412,0.880797,1.0,0.5,15000.0,0.08,11223.0,0.0,3.0,0.0,25.0,0.14112,-0.8461722,0.9092974,0.68980706,0.9640276,1.0,0.9950548,0.9640276,0.0013240874,0.03201981,0.5,0.0,0.4,4.0,4.0,1085764.0,490000.0,9.0,523.59875,0.05235988,0.034906585,0.034906585,1502.7183,5.7182817,4.7182817,27.71828,4.7182817,1.0
2413,0.880797,1.0,1.0,150000.0,0.054054055,60363.0,1925.0,0.0,4002.0,37.0,0.0,0.41253042,0.9092974,-0.9879664,0.0,1.0,0.0,0.9640276,0.009457767,0.11369439,0.2,0.003099839,0.2,0.0,0.0,28259856.0,25000000.0,0.0,2617.994,0.0,0.0,0.017453292,4119.7183,2.7182817,2.7182817,39.71828,3.7182817,0.0
2414,0.880797,1.0,1.0,105000.0,0.0625,84877.0,84890.0,0.0,10000.0,32.0,0.0,0.926909,0.84147096,-0.30561438,-0.7615942,1.0,0.0,0.9640276,0.0066147624,0.26848063,0.2,0.13669887,0.2,0.0,0.0,8690704.0,12229009.0,0.0,3665.1914,0.0,-0.017453292,0.034906585,8440.719,2.7182817,1.7182817,34.71828,4.7182817,0.0
2415,0.880797,0.5,0.5,50000.0,0.037037037,0.0,0.0,1.0,0.0,54.0,0.84147096,0.0,0.9092974,0.0,-0.9640276,0.0,0.7615942,0.9640276,0.0,0.020086022,0.3,0.0,0.0,4.0,4.0,0.0,0.0,1.0,872.6646,0.017453292,-0.034906585,0.017453292,2.7182817,3.7182817,0.71828175,56.71828,3.7182817,1.0
2416,0.95257413,1.0,1.0,80000.0,0.05357143,7886.0,1238.0,0.0,2401.0,56.0,0.0,0.15877149,0.84147096,-0.98354965,0.0,1.0,0.0,0.9950548,0.007085759,0.08555717,0.2,0.0019935588,0.2,0.0,0.0,3297856.0,14032516.0,0.0,1396.2634,0.0,0.0,0.017453292,1824.7183,2.7182817,2.7182817,58.71828,3.7182817,0.0
2417,0.880797,1.0,1.0,20000.0,0.04347826,17484.0,1360.0,0.0,1500.0,46.0,0.0,-0.580513,0.9092974,-0.6230358,0.0,1.0,0.0,0.9640276,0.038848724,0.0468219,0.2,0.0021900162,0.2,0.0,0.0,1690000.0,421809440.0,0.0,349.06586,0.0,0.0,0.017453292,2002.7183,2.7182817,2.7182817,48.71828,3.7182817,0.0
2418,0.880797,1.0,1.0,25000.0,0.041666668,31401.0,1000.0,0.0,1880.0,48.0,0.0,0.9300395,0.84147096,0.9300395,0.0,1.0,0.0,0.9640276,0.00283733,0.07824469,0.2,0.001610306,0.2,0.0,0.0,4000000.0,2250000.0,0.0,872.6646,0.0,0.0,0.034906585,2002.7183,2.7182817,2.7182817,50.71828,4.7182817,0.0
2419,0.95257413,0.5,1.0,10000.0,0.069767445,1462.0,1462.0,1.0,2924.0,43.0,0.84147096,-0.7742151,0.14112,0.0,-0.7615942,1.0,0.7615942,0.9950548,0.0,0.025457866,0.3,0.0023542673,0.1,0.0,4.0,37271024.0,0.0,1.0,349.06586,0.017453292,-0.017453292,0.034906585,2.7182817,3.7182817,1.7182817,45.71828,4.7182817,0.0
2420,0.880797,0.5,0.5,10000.0,0.055555556,-0.0,0.0,1.0,0.0,36.0,0.84147096,0.0,0.84147096,0.0,-0.9640276,0.0,0.7615942,0.9640276,0.0,0.020053219,0.3,0.0,0.0,4.0,4.0,0.0,0.0,1.0,349.06586,0.017453292,-0.034906585,0.034906585,2.7182817,3.7182817,0.71828175,38.71828,4.7182817,0.0
2421,0.880797,1.0,1.0,50000.0,0.08695652,4768.0,1000.0,2.0,2000.0,23.0,0.9092974,0.82687956,0.9092974,0.82687956,0.0,1.0,0.9640276,0.9640276,0.0018915534,0.06284689,0.4,0.001610306,0.2,0.0,4.0,1000000.0,1000000.0,4.0,872.6646,0.034906585,0.0,0.017453292,1002.71826,4.7182817,2.7182817,25.71828,3.7182817,1.0
2422,0.7310586,0.98201376,1.0,150000.0,0.033333335,23018.0,23087.0,-0.0,1541.0,30.0,-0.84147096,-0.8860087,0.9092974,-0.7568025,-0.7615942,1.0,-0.7615942,0.7615942,0.0075851292,0.024566934,0.1,0.037177134,0.1,0.0,1.0,3984016.0,16080100.0,1.0,2617.994,-0.017453292,-0.017453292,0.017453292,2427.7183,1.7182817,1.7182817,32.71828,3.7182817,0.0
2423,0.9975274,1.0,1.0,270000.0,0.1875,51264.0,53500.0,-0.0,27787.0,32.0,-0.9092974,-0.24814403,0.9092974,-0.9990641,-0.9640276,1.0,-0.9640276,0.9999877,0.22772601,0.051693823,0.0,0.08615137,0.0,4.0,4.0,1228572500.0,14493993000.0,4.0,4712.389,-0.034906585,-0.034906585,0.017453292,52400.72,0.71828175,0.71828175,34.71828,3.7182817,0.0
2424,0.7310586,1.0,1.0,250000.0,0.035714287,44360.0,6015.0,0.0,2001.0,28.0,0.0,-0.9663353,0.9092974,-0.6164915,0.0,1.0,0.0,0.7615942,0.007825357,0.09413847,0.2,0.00968599,0.2,0.0,0.0,100020000.0,17114768.0,0.0,8726.646,0.0,0.0,0.034906585,2359.7183,2.7182817,2.7182817,30.71828,4.7182817,0.0
2425,0.98201376,1.0,1.0,250000.0,0.10526316,9255.0,30844.0,-0.0,24905.0,38.0,-0.9092974,-0.8007014,0.9092974,-0.9078494,-0.9640276,1.0,-0.9640276,0.9993293,0.006680967,0.02304093,0.0,0.04966828,0.0,4.0,4.0,75603020.0,12475024.0,4.0,8726.646,-0.034906585,-0.034906585,0.034906585,2267.7183,0.71828175,0.71828175,40.71828,4.7182817,0.0
2426,0.7310586,1.0,1.0,140000.0,0.029411765,1089.0,1089.0,-0.0,19497.0,34.0,-0.9092974,-0.70697695,0.9092974,0.49947068,-0.9640276,1.0,-0.9640276,0.7615942,0.0,0.023750791,0.0,0.0017536231,0.0,4.0,4.0,796199100.0,0.0,4.0,4886.922,-0.034906585,-0.034906585,0.034906585,1358.7183,0.71828175,0.71828175,36.71828,4.7182817,0.0
2427,0.880797,1.0,1.0,25000.0,0.05263158,25229.0,2610.0,0.0,1675.0,38.0,0.0,0.0,0.9092974,0.8934287,0.0,0.0,0.0,0.9640276,0.0037831068,0.06132089,0.2,0.0042028986,0.2,0.0,0.0,0.0,4000000.0,0.0,872.6646,0.0,0.034906585,0.034906585,1657.7183,2.7182817,2.7182817,40.71828,4.7182817,0.0
2428,0.7310586,1.0,1.0,55000.0,0.03125,103867.0,0.0,2.0,6000.0,32.0,0.9092974,-0.28871152,0.84147096,0.4288091,0.9640276,1.0,0.9640276,0.7615942,0.0075662136,0.1702326,0.4,0.0,0.2,0.0,4.0,99121940.0,16000000.0,4.0,1919.8622,0.034906585,0.034906585,0.034906585,2.7182817,4.7182817,4.7182817,34.71828,4.7182817,1.0
2429,0.95257413,1.0,1.0,50000.0,0.078947365,40416.0,2000.0,0.0,3000.0,38.0,0.0,0.21918997,0.9092974,-0.9879664,0.0,1.0,0.0,0.9950548,0.002269864,0.085920624,0.2,0.003220612,0.2,0.0,0.0,9000000.0,1440000.0,0.0,872.6646,0.0,0.0,0.017453292,3002.7183,2.7182817,2.7182817,40.71828,3.7182817,0.0
2430,0.7310586,1.0,0.5,210000.0,0.025,143681.0,9524.0,0.0,0.0,40.0,0.0,0.9092974,0.84147096,-0.11517409,0.0,0.9640276,0.0,0.7615942,0.008996229,0.19180131,0.2,0.015336554,0.4,0.0,0.0,4.0,22619536.0,0.0,3665.1914,0.0,0.034906585,0.017453292,11762.719,2.7182817,2.7182817,42.71828,3.7182817,0.0
2431,0.7310586,1.0,1.0,500000.0,0.03125,179853.0,5576.0,0.0,10910.0,32.0,0.0,0.27145708,0.84147096,0.6965129,0.0,1.0,0.0,0.7615942,0.011591439,0.4210389,0.2,0.008979066,0.2,0.0,0.0,45118090.0,37552384.0,0.0,8726.646,0.0,0.0,0.017453292,9826.719,2.7182817,2.7182817,34.71828,3.7182817,0.0
2432,0.880797,1.0,1.0,10000.0,0.074074075,6837.0,596.0,3.0,1095.0,27.0,0.14112,0.0,0.84147096,0.9978033,0.9640276,0.0,0.9950548,0.9640276,0.0,0.026514128,0.5,0.00095974235,0.2,0.0,4.0,0.0,0.0,9.0,349.06586,0.05235988,0.05235988,0.034906585,2.7182817,5.7182817,4.7182817,29.71828,4.7182817,1.0
