,oz1_adde_ln,oz25_adde_ln,oz8_adde_ln,oz21_cos_exp,oz10_rbfFeature_exp,oz12_radian_exp,oz2_radian_exp,oz4_sin_exp,oz1_adde_radian,oz5_adde_radian,oz4_relu_radian,oz2_radian_radian,oz13_radian_radian,oz19_negative_radian,(oz2_zscore+oz23),(oz4_sin+oz19_negative),(oz2_relu+oz18_recip),(oz19_sin+oz19_negative),(oz4_negative+oz2),(oz8_adde+oz1),(oz2_zscore+oz9),(oz12_zscore+oz4_radian),(oz8_adde+oz3),(oz21_cos+oz12),(oz2_sin+oz2_radian),(oz18_recip+oz11),(oz19_zscore+oz4_recip),(oz10_rbfFeature+oz9_negative),(oz2_cos+oz15_sin),(oz10_rbfFeature+oz12),(oz8_adde+oz13),(oz1_adde+oz2_negative),(oz13_recip+oz21),(oz2_zscore+oz8),(oz2_zscore+oz5_adde),(oz24_cos+oz20_recip),(oz2_relu+oz20_sin),(oz4_zscore-oz21_cos),(oz20_recip-oz13_recip),(oz9_negative-oz2_negative),(oz12_zscore-oz10),(oz23_cos-oz19_sin),(oz4_zscore-oz9),(oz17_relu-oz2_radian),(oz2_sin-oz2_radian),(oz15_sin-oz25_adde),(oz4_relu-oz18),(oz4_relu-oz25),(oz20_sin-oz17_negative),(oz19_sin-oz10),(oz2_negative-oz11),(oz8_adde-oz4_negative),(oz25_zscore-oz11),(oz16_rbfFeature-oz1),(oz20_sin-oz25_adde),(oz17_relu-oz2_sin),(oz24_cos-oz16_rbfFeature),(oz25_adde-oz9),(oz25_adde-oz6_adde),(oz8_adde-oz5),oz2_relu_cos,oz3_relu_cos,oz1_adde_cos,oz9_negative_cos,oz13_recip_cos,oz11_rbfFeature_cos,(oz4_relu*oz17_relu),(oz21_cos*oz1_recip),(oz4_zscore*oz1_cos),(oz23_relu*oz4_recip),(oz8_radian*oz23),(oz20_sin*oz18_recip),(oz1_recip*oz17),(oz13_recip*oz2),(oz5_adde*oz11_rbfFeature),(oz19_negative*oz2),(oz25_zscore*oz8_radian),(oz13_radian*oz4_recip),(oz12_zscore*oz20_recip),(oz4_zscore*oz7),(oz12_zscore*oz24),(oz4_relu*oz6),(oz4_sin*oz9),(oz2_relu*oz2_negative),(oz8_radian*oz9),(oz8_adde*oz22),(oz21_cos*oz8_adde),(oz8_adde*oz3),(oz8_radian*oz13_recip),(oz15_sin/oz9_negative),(oz3_relu/oz18),(oz4_relu/oz20_sin),(oz1_cos/oz4_negative),(oz20_sin/oz24),(oz17_negative/oz6),(oz23_relu/oz1),(oz12_radian/oz22),(oz1_cos/oz10_rbfFeature),(oz19_zscore/oz20_rbfFeature),(oz2_relu/oz17),(oz10_rbfFeature/oz4_radian),(oz2_sin/oz6_adde),(oz15_sin/oz12),(oz4_sin/oz17_negative),(oz4_zscore/oz10),(oz5_adde/oz16_rbfFeature),(oz20_rbfFeature/oz22),(oz4_recip/oz1_recip),(oz2_sin/oz13_recip),(oz23_cos/oz19),(oz19_zscore/oz5_adde),(oz25_zscore/oz21),oz13_radian_mmnorm,oz2_zscore_mmnorm,oz4_zscore_mmnorm,oz15_sin_mmnorm,oz25_zscore_mmnorm,oz19_rbfFeature_mmnorm,oz26
426,1.230835,0.21213624,0.12128124,2.3429668,0.75983506,0.9997193,0.9985328,0.46351805,0.059761595,0.04438909,-0.0,-2.5626938e-05,0.0003959424,-0.017455835,0.34644353,-1.7690556,-0.7525481,-0.15859598,0.79300624,1.8347479,-1.3677768,-0.031397827,0.8014401,0.83533704,-0.08549739,0.3516358,-0.13942993,1.0089525,1.4076933,-0.29073483,2.4287446,3.5082157,1.3214613,-1.6735097,2.4591372,-0.7890311,-0.5528874,-1.7289913,-2.476341,1.1994781,-1.476711,0.06715995,0.40603304,0.0014683154,-0.082560755,-0.82508636,1.3288187,1.4819654,-2.0184746,-0.6190724,-1.0200557,0.25180787,-2.5868907,-0.5906772,-1.7892036,0.08402907,0.8028337,2.5199227,0.05017972,1.3039165,1.0,1.0,-0.96036303,0.28325835,0.7183645,0.9870459,0.0,1.2063067,-0.66791165,-0.49093258,-0.011944887,0.41607434,-2.0764744,-0.06472391,-0.40981477,0.08414053,0.04112911,-0.02586357,0.027463714,1.426192,-0.006562432,0.0,0.9869778,-0.0,0.03560622,-1.3704575,0.9612018,-0.36973116,-0.021341097,0.32037073,0.0,0.0,0.8676996,-1.3554995,-0.95655894,0.6101028,0.00023120316,-2.7710845,3.5439727,0.0,17.940819,-0.07084266,-25.572577,-0.52464294,-0.6008217,22.091064,-0.23259282,-0.80467194,-0.10922117,0.90857726,0.39344284,-2.685511,0.8728,0.47320974,0.2421661,0.705615,0.07439214,0.004576415,-0.39008206
427,0.8267657,0.8598135,0.120484956,2.2946715,1.3042941,1.0021495,0.9748987,0.48591128,0.039896715,0.03542328,-0.0,-0.00044369276,-0.0005140803,-0.0007403337,0.007227421,-0.7641473,0.80122495,-1.2718141e-05,-0.65026003,0.6956755,-3.0747862,0.10901211,-0.24235737,0.95361286,-1.0189035,-0.5892514,-1.197798,1.883162,-0.44720137,0.38868505,-0.55958223,3.7424707,-0.0019179583,-3.0475242,0.5723182,3.499323,0.33083183,-1.6372906,3.5582802,0.16094267,1.5874947,0.06367741,0.81079924,0.17677237,-0.9680601,-2.923912,-1.248089,0.35556173,0.48218247,1.5068153,2.8470337,0.3217464,1.0347366,0.35981548,-2.0318882,1.1448325,0.6061439,3.98022,-0.568568,1.8167212,1.0,1.0,-0.65570587,-0.046686765,0.82952017,0.9871103,-0.0,-1.9210238,-0.7324649,-1.8163444,-0.040647414,0.2650707,-0.3500503,0.8630807,-0.32622367,0.061784245,0.009873514,0.03653073,0.3650361,0.42237973,0.124063835,-0.0,1.1673971,-0.0,0.044893533,1.0841299,0.9369416,-1.5458724,0.016446114,-0.3469502,-0.0,-0.0,1.1261055,0.32822073,-0.71054536,-3.3871903,0.002234131,3.4177868,-0.4820723,-0.0,-18.878033,-0.3389233,-4.56168,4.7685905,0.55087084,-27.974165,-0.09160092,0.53623927,1.6766257,2.5008886,0.020910094,-0.602305,0.027663112,0.08419129,0.26262203,0.21940401,0.39856687,0.58245426,0.012169303
428,1.4297744,1.193349,0.82622385,2.707935,0.78244054,1.0027905,1.0214887,0.49693784,0.07291561,0.056979936,-0.0,0.0003710755,-0.00033927208,0.013110001,0.08796644,0.05185741,2.606844,0.06866962,1.9925733,3.7441502,-0.073022485,0.14621982,2.535065,1.1558423,0.9597296,0.4938498,-2.0428388,1.0464638,1.3452106,-0.08568145,1.1709105,2.9595876,-0.98521686,0.7851721,4.4834886,-0.44023603,0.46579725,-1.7709781,-0.2763282,2.5099702,1.8884798,1.1084032,0.51700944,-0.02126106,0.91720754,-2.2982621,-0.7201109,-0.57982624,-2.5360823,1.0462661,-0.32334393,1.510271,1.4749415,-1.7101543,-4.05048,-0.9384686,0.98462725,4.589909,-0.25276685,1.7382469,0.34536457,0.9688159,-0.5095246,0.27538988,0.62328815,0.99848855,0.0,0.6825649,-0.08607277,0.0,0.00855783,-1.0447999,-1.2221589,-1.0937401,0.17951976,0.9150249,-0.0043902406,0.025101697,-0.18755913,-1.327392,0.11927146,-0.0,0.9033439,-1.483936,0.009776172,-3.1664479,2.2759624,0.5720592,0.006794848,0.7739938,0.34770998,0.0,0.14345416,-1.007623,2.1423554,-0.0,-0.002010547,-0.4528113,-3.7206378,-0.682941,18.15175,0.2642922,6.2625084,-0.3920425,0.4481818,-13.023454,-0.14573951,-1.8846425,-1.0452331,-0.56703246,-0.23019612,-6.640443,0.19000724,0.8423492,0.27183196,0.999923,0.667768,0.9996305,-0.35274908
429,0.32038403,0.13862453,1.1529428,2.7180443,1.3124403,1.015522,0.97468483,1.6025692,0.024044646,0.035315156,0.00857155,-0.00044752203,-0.00012693652,0.024104934,-3.1370478,1.8527192,-0.7168336,0.39904743,-1.9602419,1.8268754,-1.5596572,0.89152646,2.5757031,1.8824259,-1.0204774,-0.23194388,0.6543865,0.36168203,0.880615,1.1544015,2.7507925,2.846785,-2.412984,-1.0206447,0.55354595,4.2379246,0.28774706,-0.50855327,5.825903,-1.3793344,0.9768649,0.88582474,0.5811532,0.6244312,-0.9691951,-0.36957073,1.8861376,2.0607026,0.8865371,-0.8881536,0.9842385,3.6586142,-2.055264,1.4404209,-0.8609457,1.5936263,0.71198785,1.2384865,-2.712843,3.8623729,1.0,1.0,0.19194108,0.99597126,-0.73723286,0.9730195,0.29407397,-0.7458555,0.11210084,-0.0,-0.013071301,-0.20626676,-0.4466499,3.525558,-0.4710914,-2.0290291,-0.012312278,-0.0148090515,3.025128,0.36626515,-0.5506074,0.5614675,-0.042347495,-0.0,-0.0007040145,-2.5031314,3.1672237,-1.874518,-0.018814962,8.676789,0.0,1.7067547,-0.4645448,-0.46143165,-0.5237595,0.0,-0.019490888,0.83911055,13.885944,-0.0,31.719843,-0.25762713,0.8828445,-0.78760195,-5.232238,20.275486,0.12592253,-2.7297654,0.41455624,0.069682196,-0.6829078,118.77007,0.387203,0.08062804,0.63728076,0.889561,0.0491744,0.06317684,0.043705426
430,0.5473991,1.4522691,1.3219564,2.7182605,1.3185406,0.96967626,0.98365617,0.3803744,0.030172393,0.03064433,-0.0,-0.00028760964,2.5498119e-05,0.025670497,-0.19461226,0.50421184,1.1773462,0.47580546,0.36744493,2.761221,-2.3085704,-1.7880875,2.9506536,-0.76432043,-0.8264874,1.8525095,-2.2339678,1.6404567,1.4194014,-1.4877871,3.8344574,2.6729176,11.94271,0.08783096,0.81115156,-1.647132,-0.5083141,-2.3122602,-13.82204,0.41976446,-0.5454575,1.7266762,0.05166328,1.2839073,-0.79352975,-3.4398158,-0.84936786,-1.5545171,0.75911444,0.22473234,0.26900345,2.4391403,0.8801317,1.1582197,-4.781113,2.0774372,0.059556708,5.63673,-0.060908318,4.713243,1.0,1.0,-0.1572985,0.2053929,0.8140477,0.96029913,-0.0,-1.010572,-0.72054267,-0.57183605,0.013515486,-0.5984616,-1.2808377,-11.27964,0.49640396,-1.388691,0.028026419,-0.0011138469,3.3104079,-0.6564844,2.3662817,-0.0,1.3183749,-0.0,-0.024578042,-3.2837582,3.7507226,-3.0009708,0.21527888,0.6107224,-0.0,0.0,0.41863152,0.3791914,-0.7845786,-0.75796205,0.035172243,1.9856471,-5.2555428,-0.0,-12.079598,-0.18690893,-0.47212908,0.762646,1.0758605,10.408462,-0.31981865,0.75443894,-0.06780209,-0.49746057,-0.8381108,-393.5051,0.5287689,0.22942972,0.11670035,0.9164916,0.94828045,0.7771697,-0.040449172
431,0.7882222,1.2610524,0.36113033,2.4531245,0.8821092,1.001389,1.002592,2.3053296,0.038388215,0.047093604,0.017253265,4.5179473e-05,0.00053056655,0.0064075827,0.021417603,1.2023511,0.8457657,0.008191675,-0.8402238,0.91615134,0.17185092,0.096829675,1.6119694,0.9768991,0.1503609,1.425653,0.64428246,-0.14890055,1.7414062,-0.04590269,3.1766977,2.0511672,1.0311766,-1.1349416,2.8466544,2.1704147,0.8017057,0.09167147,0.8302512,0.12485421,0.6191365,1.3508856,0.96557266,0.45902315,0.1451837,-2.776749,-0.44525462,0.1776874,1.115002,0.1806243,-0.87651813,2.4234898,0.08305496,0.32439792,-2.8757434,0.31383944,0.9604286,3.5056722,0.6281769,1.4549674,0.9890214,0.98437303,-0.5880828,0.9997248,0.8396618,0.9611609,0.45632136,-1.7296915,0.85889214,-0.0,0.0028439655,0.45570725,-0.8897697,0.08515327,0.75448364,0.054450676,-0.018170837,0.03075166,0.1117561,0.5211382,0.055556923,0.18058127,0.019595396,-0.021997476,-0.0005254936,-2.2379384,1.2876707,0.2540133,-0.012859706,-32.069244,0.123461865,1.5129384,-0.8784833,0.93587714,-2.5269582,0.0,-0.0008900885,-6.9229918,-1.3957847,0.32129914,-7.2704673,0.05093916,9.459602,-1.8093638,-1.8330376,-13.879876,-0.16873471,-0.5248139,0.25738198,-2.7019224,-0.13612865,1.7750237,0.99782526,0.5390965,0.78092444,0.87619233,0.7342563,0.67383397,0.98419243
432,0.8832102,1.073587,1.4221764,1.3619138,0.8294116,0.9945713,0.9991069,0.9098816,0.042213432,0.043585934,-0.0,-1.5594063e-05,-0.00036391456,0.013014436,0.9565089,0.65123147,-0.62392026,0.06720644,0.043389443,3.8465037,-0.7806547,-0.31369123,4.203384,-0.0029935539,-0.052063406,-1.9977696,-11.318912,0.5423981,0.018302977,-0.49892318,2.9514728,2.4698439,-2.0938272,1.3766341,2.4460723,1.2062969,0.9938677,-0.40351993,1.521992,0.67824453,-0.6105055,1.2122502,0.63480777,0.28550676,-0.05027646,-3.9062426,1.6027689,-0.2075739,1.278481,-0.97693086,1.4250417,4.0515523,1.5815271,0.55323416,-1.931988,0.3357832,0.26775843,3.6552925,-0.1058979,4.3671255,1.0,0.99836165,-0.7498632,0.74554986,0.66965103,0.9630411,-0.0,-1.0309074,-0.09041293,-10.654561,0.025113275,-0.6200942,-0.94988215,0.04285089,-0.68106717,-0.038172666,0.005175479,0.22045238,-0.21372727,-0.114178084,0.31901443,-0.0,0.06888858,-0.0,-0.01817809,3.2799482,1.280703,0.23736574,-0.020860076,-1.3440328,-0.035719372,-0.0,10.1018,-0.97214085,-0.90793914,-3.3632362,-0.006880934,-5.108277,-13.378216,-0.0,113.30445,-0.016877998,3.1434302,0.3318214,-0.3170524,9.847201,0.07049257,3.167949,0.06113072,-0.7158432,-0.29874197,-0.16524728,0.1671218,0.48254552,0.4681471,0.009806514,0.5606352,0.030530542,0.40963674
433,1.1782062,1.3311151,0.16325788,2.4537075,0.75964737,1.0111544,1.0118754,0.36985102,0.05669775,0.035134893,-0.0,0.0002060433,-7.1707516e-05,0.019874373,1.4816519,0.14406288,2.177064,0.2306205,2.3506365,1.7076004,1.772044,0.60666305,0.49464113,1.533166,0.63779527,-0.07638621,-1.7365749,-1.3702062,0.7717368,0.36066502,0.9419384,2.5721416,-4.704556,-0.8642028,2.6898198,0.23265243,-0.3168053,-2.572674,3.6554387,-0.41890508,-0.42894238,1.601271,-2.7703793,1.2677916,0.61418444,-3.7933564,-0.6663718,-1.0669802,0.2863915,-1.9729236,0.9006496,-0.4968959,2.6445642,-0.35918966,-4.7784677,0.6536072,0.6541978,2.6899567,2.3736596,1.8825411,0.7798312,1.0,-0.99428636,0.45777503,-0.44782785,0.9946078,-0.0,1.6927544,-1.4450454,-0.48076445,-0.02164774,-1.4904674,2.4131498,-2.8733852,-0.20914799,0.770229,-0.028710263,0.0024539775,-0.3768349,-0.20437182,0.3816063,0.0,-1.0894508,-0.4575173,-0.029457692,1.9401219,1.0567808,-0.8037692,0.11424931,0.0073900823,-0.0,0.0,0.51526517,-1.6550132,0.97927403,1.5179592,0.006731486,-3.1381328,4.082554,0.5286041,9.407671,0.44346043,-0.01273573,0.77731884,-1.5730959,11.767557,-0.1693458,-0.31671762,-0.14735919,-0.60873187,-0.5659422,-2.3384678,0.43849415,0.6887834,0.011983722,0.4959528,0.80796915,0.023994952,-2.128058
434,0.28038514,1.1932982,0.9124992,0.91496104,1.2870017,0.982195,0.9744566,0.5084289,0.023101868,0.03777929,-0.0,-0.0004516085,3.6072415e-05,-0.013009063,-1.520694,-1.4217944,1.5563623,-0.067124784,-0.73963875,1.0958968,0.14016688,-1.0428222,2.257678,-1.1182147,-1.0219835,1.9198803,-0.60033065,-1.3711367,0.9570883,-0.7770257,2.6089578,2.8061829,10.104396,-1.7110277,0.68130887,-2.5378008,-0.3294129,-0.65440243,-11.423621,-3.1059952,-0.5321515,0.32106072,-2.3667283,0.49824253,-0.97023296,-2.428991,-0.64252394,-0.579659,0.14295435,1.1759442,1.1190252,1.7476346,0.21643105,1.1211263,-3.6273537,1.4684755,0.7147275,1.6744888,-0.69240165,3.044227,1.0,1.0,0.24464816,-0.052631292,-0.55688196,0.9642454,-0.0,0.06372516,-0.13025506,0.0,0.0001486952,-0.51268584,-0.33870137,-12.519498,0.5805772,1.105035,-0.0023052162,-0.0027820496,3.067954,1.1308726,-1.1471031,-0.0,-1.0981514,-0.0,-0.0064529944,3.117122,-0.22134367,-0.57994974,-0.03356614,-0.53524816,-0.0,0.0,0.235891,-0.29574314,-0.37134022,0.0,-0.014354108,0.69454557,-4.912635,-0.0,-19.459572,-0.24962977,-0.84418064,1.432,1.4934086,-7.91396,-0.12128609,1.8772833,-0.11795789,1.3406869,0.34451607,0.3494116,0.53858924,0.07682556,0.28092825,0.9344748,0.6677199,0.7547661,-0.46781087
435,1.332753,0.048760712,0.7915517,0.90798056,1.0739818,1.0245262,1.0135007,2.6023438,0.066173576,0.077250905,0.022243507,0.00023405577,-0.00016521223,0.014897845,1.7368355,1.8099961,17.661015,0.09994292,-0.50609934,3.280003,0.3276574,1.4112364,3.6865957,1.291766,0.70836717,17.744453,-0.06936419,0.51245993,1.0583348,1.4596714,1.6644583,3.023107,-0.17631543,0.2572807,5.194895,2.4496083,1.314784,1.371629,3.573633,1.2094467,2.1487122,1.3205137,1.7161837,0.6480743,0.6815464,-0.71068585,1.2152618,2.942772,1.2079089,0.006078601,-1.620158,3.4812772,-2.5209455,-1.1782502,-0.50354487,-0.03347206,0.82483524,1.491056,-1.4010159,0.49894905,0.71905154,0.090893134,-0.79616,0.90428823,-0.26961985,0.99851775,0.8430352,-0.08994935,0.6086395,0.75960946,-0.008641882,9.230556,0.6163754,-1.4166976,0.24102056,0.65585935,0.014900016,-0.007427436,2.4027333,0.74829835,-1.0658097,-0.340659,-0.42186096,-0.59037673,0.0039374596,2.3656857,-0.21302918,3.2656,0.016459042,0.7691983,24.99737,2.3323622,-0.37453383,-0.7121152,2.4747188,0.90207314,0.022603186,6.6877875,-4.824109,1.1615684,3.2087157,0.28354183,0.24438785,-1.4458573,-1.6783788,-42.127598,0.1651413,0.8420708,-0.3769166,-0.6641095,-0.1929466,-1.0010005,0.3516564,0.7148496,0.8634907,0.6696416,0.020762086,0.9996803,-0.8155468
436,1.492946,0.60297143,1.1105449,0.88994896,1.2330464,1.0202807,1.0255886,0.82624674,0.07767041,0.061976418,-0.0,0.00044098834,5.5113233e-06,-0.0071962397,1.037621,-0.603176,0.87625575,-0.011583537,1.6397194,4.767917,1.4248364,1.1476012,3.5647566,1.033786,1.0176975,-0.1451003,-4.7947264,0.23305519,-0.7887033,1.3598651,3.0541048,3.0025074,56.958843,1.7661341,4.999391,-625.3779,1.4460816,-0.07554495,-681.1763,1.4712466,-0.033739805,0.5160779,-0.1685688,1.1730605,0.9671639,-2.7390506,1.7500154,0.8907406,1.1967297,-0.78396213,-1.8740025,2.8439722,-1.3175095,-2.0012891,-1.8291388,0.20589662,0.7965735,1.8511084,-2.0343816,2.2033067,0.12280625,0.8634411,-0.25920817,0.9997223,0.28913125,0.97158575,-0.0,-0.067319624,0.030821085,0.0,-0.002277972,0.00091295515,0.6919128,80.01496,-0.84852785,-0.5968987,-0.004942022,-0.0016443214,-720.3873,0.22655301,1.1688002,-0.0,0.0044981083,-2.0957754,-0.00013069139,-2.2361927,-0.35397232,1.6052746,0.30650318,-38.676792,-0.30213705,0.0,-0.8353087,-0.0015732894,-1.0478177,-0.0,-0.027259126,-0.76573765,-7.283808,1.2080834,-62.501385,0.2569784,-0.7923571,0.15927355,-0.16218227,-13.181882,0.076892026,-9.018457,0.017955659,2.223568,0.11617065,-0.5280624,0.5102072,0.9074044,0.44000366,0.044245213,0.24454442,0.00970754,1.0810951
437,1.4278489,1.3605644,1.3657906,1.4882332,1.3026183,0.9820003,1.0245256,1.7581898,0.07277535,0.0815683,0.010464412,0.00042288954,9.1570415e-05,-0.020892218,2.7947989,-0.63275117,2.1327975,-0.26607502,0.7886978,5.3702583,1.242072,-1.0307595,5.643261,-0.64311355,1.007617,-0.9703149,2.8655062,0.41126335,-0.4156571,-0.7763269,4.219428,2.7814558,4.4884996,2.589497,6.0624785,-0.80030227,0.3981068,0.202277,-4.0257077,1.5351515,-0.23877597,-0.7667515,0.7467537,-0.024229785,0.95915747,-4.4955697,-0.7435569,-0.5805444,-1.6768265,1.7334088,0.32658362,4.5183864,2.8955495,-1.4958826,-4.8885503,-0.98338723,-0.056742318,4.0452795,1.4605417,1.9635822,0.18152,-0.15304069,-0.5164232,0.98923147,-0.9829364,0.9824944,-0.0,0.27392802,0.071429014,2.3447602,0.029457048,-0.73720515,-0.47309542,4.6181893,-0.875756,-1.6618024,0.024739645,0.008750651,0.7279359,0.31857747,-1.7410892,-0.16813698,-0.08288612,-1.927278,-0.003077775,1.5286522,1.5580821,6.757773,0.06970323,-4.065553,1.2839034,-0.60552645,-0.19860148,-0.59214413,-2.4486208,0.968584,-0.046564057,0.45039904,-4.9907613,-2.021738,25.264322,0.40338284,0.57382077,0.8217713,-0.7475459,-105.15444,-0.6151829,2.4208124,0.29561403,0.13717996,0.25625974,1.0161748,0.59013015,0.8905631,0.6685992,0.20141146,0.8405278,0.34508044,1.1669472
438,1.0889119,1.1014727,0.6258011,2.254474,1.2539417,1.0274508,1.0052557,2.5553246,0.05185442,0.07018358,0.02124646,9.148863e-05,-0.00043199476,0.0021083914,1.4568971,1.0589813,5.336755,0.00029359758,-0.916993,2.1225011,-0.6262748,1.5736424,3.8999386,2.3645363,0.30108643,6.443005,0.70060587,1.1530564,0.31412417,1.7779113,0.45158803,2.6707,-1.3267949,-0.54804873,4.321713,-1.7426175,-0.20369676,0.40502495,-1.1878453,1.2271041,1.8457478,0.523139,2.1447062,-0.005241913,0.29060262,-3.6497054,1.0187786,0.9270208,-0.862203,0.17284358,-1.7069294,3.0870757,-1.116133,-0.38011488,-3.5126297,-0.29584453,0.27772635,3.935358,1.5736268,0.56680167,0.95523614,-0.44340962,-0.98549104,0.6004244,0.7615199,0.9639737,-0.0,3.2161877,1.1792433,0.9499519,-0.01712615,-2.5385358,-1.4170351,-0.21178181,-1.0826687,0.03628159,-0.0043016067,-0.020332552,-2.938665,-0.5475684,2.2041764,-1.5622209,-0.8694714,-0.09020381,0.01372519,2.312663,1.5199455,3.7959442,0.010442997,-0.6917743,10.224907,-2.4151685,-0.7953673,-0.35499147,-0.27909496,4.575159,0.021894358,4.278663,0.59712464,-0.8385465,10.650802,0.2061682,-0.4131889,2.6193924,-4.1518106,-31.574408,-0.16364236,0.20763254,-0.41955346,-3.332982,-0.030056125,-0.46723297,0.10389581,0.58218807,0.84699404,0.17944402,0.58444685,0.6570351,0.7151075
439,0.8702409,0.7344658,1.0640123,2.6869783,1.2436476,0.97346354,0.9916361,1.1046253,0.04166949,0.04658871,0.001739591,-0.00014659259,-0.00033501445,0.024344971,-0.533735,1.4943703,-1.9888433,0.41030025,-0.58090633,2.5671797,0.15271944,-1.5400006,2.663423,-0.5525519,-0.47127348,-3.7968473,8.637424,-0.4161467,1.0703814,-1.3229206,1.7981879,2.868721,-0.75691664,-0.3017823,2.1878607,0.12258917,-0.9405694,-0.88869613,0.092475295,-1.1154304,-3.226386,1.9831986,-0.53447425,0.64133424,-0.45447522,-1.9004107,0.60247606,0.7335847,-0.3076343,-2.66921,2.2892392,2.9976466,1.1737733,0.09152442,-3.0249376,1.0958095,1.1786516,1.4501729,0.7718445,2.9469206,1.0,1.0,-0.72888345,0.8055487,0.6143247,0.9683332,0.063085414,-2.9879992,0.09431464,-0.0,-0.00016389732,1.8706452,-1.9133717,0.43757093,-0.67355514,-0.67125756,-0.0019891027,-0.19258231,1.2592797,0.048656385,0.5395747,-0.14011362,0.06310642,-0.0,0.0019889919,-2.6895447,2.8644087,-0.6797269,-0.0028516822,-0.29006454,0.0,-0.10596903,-9.48904,2.6875124,0.4502447,0.0,0.028979257,4.337492,-9.962079,-0.0,125.344765,-0.3526598,-0.119377844,-0.15721402,0.059194095,-11.156111,-0.15094374,-3.3188686,0.5090635,-0.715937,-0.5228123,-4.1629896,0.19396129,0.3606488,0.52424234,0.5919788,0.3184583,0.10569161,0.7677851
440,-0.25767457,0.20645393,0.70181274,2.7151773,1.0811063,1.0194656,0.97089833,0.37144846,0.013488719,0.040992204,-0.0,-0.00051545864,0.00040619646,-0.028699555,-0.81087863,-2.6347086,-0.5736136,-0.64706826,0.017716646,0.07197142,-1.0463862,1.0752898,1.1590755,2.1034372,-1.0221791,-1.3321364,1.0603456,-0.56862664,-1.0451697,1.1825649,3.3508708,2.4649978,0.7977388,-2.393873,0.65568256,-4.099225,-0.19495644,-2.7095804,-5.8464274,-2.3387625,2.2106485,-0.36177868,-2.3573346,0.029533606,-0.96311194,-2.1534238,1.7433338,1.4889706,-1.405211,2.1028109,2.4506736,0.30753887,-0.73119295,1.7183832,-1.4242675,0.99264556,1.2243283,0.5826996,-1.6222419,2.387008,1.0,1.0,0.71592605,0.7981299,0.7317391,0.9924084,0.0,-0.51343644,0.6260158,-0.51589906,-0.010790592,0.11182966,0.6220997,-1.2689885,-0.28958833,2.782511,0.018223066,-0.013611196,-5.6323104,-1.6635842,0.08158171,-0.0,-0.6403686,-0.0,-0.007909727,-2.6032515,2.015101,-1.7316025,-0.009173533,1.4291623,0.0,0.0,-0.21401443,-2.640944,9.081133,-0.45343024,-0.014940042,-4.6924024,17.006233,0.0,-2.6131868,-0.348107,-0.8366191,-0.81829494,1.5474434,-10.344246,-0.074969426,1.1377693,-1.3236575,0.38648176,0.7004726,-31.15742,0.88232297,0.017411709,0.0016943216,0.03794363,0.07237604,0.20400116,-0.85607326
441,1.1678567,0.68274236,1.2559125,1.1869417,1.111846,1.0108111,1.0092534,1.0050516,0.056113984,0.041537967,8.79437e-05,0.00016075956,-0.00053627335,0.014505072,-1.003244,0.83611816,1.5729581,0.09241998,0.5227037,4.0078535,1.3555737,0.6165011,3.6624207,0.787485,0.5127951,1.9116398,197.62834,-0.7215454,1.8171096,0.72212654,1.7505591,2.6873522,0.83053964,1.3207655,2.9079568,1.4620391,1.4626472,-0.16633876,1.3958473,-0.29982454,1.9602582,0.7781948,-0.82252574,0.4732213,0.4943734,-1.0261347,-0.95170164,0.7440223,1.417337,0.6051856,-1.3941667,3.5160794,-1.6057775,-0.21512875,-1.0443935,-0.021152109,0.35253417,1.1517313,-2.2512465,3.8493721,0.8639461,0.9885639,-0.99729997,0.6766691,0.84296435,0.99987984,0.0024308807,0.34495914,0.0044318596,-0.0,-0.021186773,0.977177,0.9710544,-0.29977167,0.03689979,0.4385959,-0.01022988,-6.0979166,0.5102798,0.0012552381,-0.5447856,0.007619995,0.00416993,-0.27851215,0.0114504285,-1.9128987,0.6017225,0.5315015,-0.007859358,-1.1517658,0.15822476,0.005389643,-174.46727,-1.0578246,-0.31901342,-0.0,-0.019736763,8.291761,-2.982389,1.0939207,1205.5627,0.119035326,1.5470798,-0.01044454,-0.003751418,8.449008,-0.5117282,98.59737,-0.88655084,-0.04757118,-0.34937504,-0.528651,0.0070524216,0.646646,0.49691492,0.9765817,0.2882195,0.9995514,-1.2465295
