,oz35_relu_sigmoid,oz2_relu_sigmoid,oz13_relu_sigmoid,oz2_mmnorm_sigmoid,oz20_sin_sigmoid,oz3_radian_sigmoid,oz35_zscore_degree,(oz12+oz14)_degree,oz2_mmnorm_degree,oz3_radian_degree,oz1_sin_degree,(oz23+oz43)_degree,(oz35-oz42)_degree,(oz37_degree+oz27_mmnorm),((oz8-oz50)+oz36),(oz30_zscore+oz1),(oz20_sin+oz10),(oz48_tanh+oz7),(oz13_relu+(oz14+oz48)),((oz13-oz14)+oz27),(oz28_tanh+(oz27+oz34)),((oz2-oz13)+oz46),((oz15+oz41)+oz2),((oz14+oz48)+oz44),(oz30_zscore+oz50),(oz22_degree+(oz11+oz37)),(oz48_tanh+(oz14-oz29)),(oz29_zscore+oz3),((oz8-oz50)+oz14),((oz42-oz48)+oz9),((oz17-oz20)+oz11),(oz14_mmnorm+oz46),(oz3_radian+(oz11+oz50)),(oz37_tanh+oz40),(oz28_tanh+oz1_sin),(oz27_mmnorm+oz3),(oz1_radian+oz32_zscore),(oz33_radian+oz45),((oz11+oz50)+oz38),(oz35_zscore+(oz1-oz31)),(oz1_radian+oz2_zscore),(oz45_sin+oz42),(oz2_relu+oz28),((oz8-oz50)+oz34),(oz39_sin+oz47),(oz29_zscore+oz29),((oz4+oz9)+oz45),(oz1_radian+oz27_mmnorm),(oz22_degree+oz17),(oz3_radian+oz1),(oz36_radian+(oz12+oz47)),((oz15+oz41)-oz18),(oz28_tanh-oz28),(oz48_tanh-oz37_degree),(oz35_relu-(oz3+oz17)),(oz2_degree-oz21),(oz7_radian-oz5_tanh),((oz17-oz20)-oz12),(oz23_degree-(oz13-oz14)),(oz23_degree-oz36),((oz13-oz14)-oz4),(oz33_radian-oz13_relu),((oz13-oz14)-oz34),(oz18_mmnorm-oz1),(oz30_zscore-oz29_zscore),(oz48_tanh-oz2_degree),((oz42-oz48)-oz46),(oz1_radian-oz37_degree),((oz2-oz47)-oz5),(oz2_zscore-oz49),((oz14+oz48)-oz15),((oz27+oz48)-oz37),((oz22-oz36)-oz26),(oz2_relu-oz39),(oz27_mmnorm-oz4),((oz14-oz29)-(oz2-oz13)),(oz27_mmnorm-oz30),((oz2-oz47)-oz13),(oz32_zscore-oz45),(oz39_sin-(oz13-oz14)),((oz27+oz48)-(oz22-oz36)),((oz2-oz47)-oz1),(oz30_zscore-(oz35-oz42)),(oz3_tanh-oz26),((oz1-oz31)-(oz35-oz42)),(oz48_relu-(oz1+oz9)),((oz4+oz9)-oz1),(oz12_mmnorm-oz46),(oz12_mmnorm-oz18_mmnorm),oz35_relu_zscore,oz1_tanh_zscore,(oz4+oz41)_zscore,oz35_sin_zscore,oz1_radian_zscore,oz2_relu_zscore,(oz3+oz6)_zscore,(oz7_radian*(oz35+oz48)),(oz7_radian*oz19),(oz18_mmnorm*(oz11+oz50)),((oz1-oz31)*oz1),(oz35_zscore*(oz2-oz13)),((oz3+oz17)*(oz35+oz48)),(oz13_relu*oz45),(oz29_zscore*oz19),((oz42-oz48)*(oz8-oz50)),(oz39_sin*(oz14+oz48)),(oz28_tanh*oz29_zscore),(oz1_tanh*oz2_mmnorm),(oz5_tanh*oz17),(oz11_degree*oz1),(oz36_radian*oz28),(oz3_tanh*oz37),(oz3_radian*oz39),(oz22_degree*oz12_mmnorm),((oz3+oz17)*(oz12-oz31)),(oz27_relu*oz23),(oz22_degree*(oz35+oz48)),(oz2_degree*oz2_zscore),(oz20_sin*oz37),((oz12+oz47)*oz32),(oz35_zscore*(oz13-oz14)),((oz12+oz14)*(oz1-oz31)),((oz12+oz14)*oz37),((oz4+oz9)*oz41),((oz3+oz17)*(oz14+oz48)),((oz1+oz9)*(oz35-oz42)),(oz29_radian*oz1_tanh),(oz3_tanh*oz11),(oz27_mmnorm*oz50),(oz2_degree*oz28),(oz8-oz50)_tanh,oz2_mmnorm_tanh,oz37_tanh_tanh,oz1_radian_tanh,oz18_mmnorm_tanh,oz27_relu_tanh,oz27_mmnorm_tanh,(oz27+oz34)_radian,oz2_degree_radian,oz32_zscore_radian,(oz14+oz48)_radian,(oz35-oz42)_radian,oz2_mmnorm_radian,(oz4-oz18)_radian,(oz11-oz45)_radian,oz35_zscore_square,oz2_relu_square,oz3_tanh_square,oz32_zscore_square,oz45_sin_square,oz29_zscore_square,oz39_sin_square,oz51
542,0.5,0.57840157,0.5,0.6475146,0.7157564,0.5014544,-47.63884,167.97757,34.843403,0.33333325,4.580395,55.033993,10.503635,-34.628464,0.8423715,-0.27476045,-0.30235952,0.36082304,1.5989625,-2.6354785,1.7253457,0.6380124,1.452621,3.1798882,-2.0484402,78.04255,0.8140972,1.1053734,2.0427487,-1.281908,-2.0562143,-0.22553968,-3.389376,0.9624494,0.4256528,0.83755803,-0.36090687,1.0343668,-2.7563045,-0.76805574,0.31777024,-0.14498836,0.67677826,2.1361253,1.339877,1.5436941,1.7573385,0.50562155,81.179726,0.08584614,2.8900645,1.8794285,-0.01485315,35.46579,-1.15579,16.851337,-0.114675105,-2.0337834,98.09024,95.36887,-3.293727,-0.019566344,-4.015115,0.21427721,-1.1268289,-17.784698,-0.26603353,35.134087,-1.0094972,-0.16099298,0.8871742,0.9931029,1.0019495,0.186011,-0.12041432,-1.2516572,0.8588362,0.5226129,-1.4162368,2.7989247,-0.97030425,-0.9738534,-0.53811187,-0.026763767,-0.11992414,0.1875178,0.623377,2.0875988,0.6986525,-0.7739962,0.11580569,0.74985415,-0.997016,0.080068424,-0.21125805,-0.48835844,-0.00023452858,-0.0003038458,-0.9992245,0.00507371,-1.4406226,-0.5602418,-0.0,-0.484835,-1.075067,0.207604,0.26690185,0.048564196,0.09471325,-7.8020616,0.00032895379,-0.19714552,0.0007574976,79.7914,1.9214802,0.055973344,-38.951286,5.731992,-0.566278,-1.0462267,2.2192254,0.18587042,-1.7977011,0.29867816,1.8480649,0.029110722,0.0010755194,-0.5470674,-0.853981,6.532608,0.6584649,0.542811,-0.49778906,0.0013967578,0.28609285,0.033596627,0.46543324,0.024079189,0.31621525,-0.006323391,0.027907161,0.0031995904,0.010613908,0.023870204,-0.04809212,0.6913168,0.099992104,0.1033704,0.13126391,0.75581026,0.596046,0.016857566,0.017943945
543,0.83980674,0.7944913,0.5,0.71309763,0.7310363,0.4978608,94.97463,-45.46544,52.166443,-0.49026096,54.585194,-55.21228,139.85236,23.926329,0.31096703,1.2604005,0.62278855,1.3227187,1.5697708,-1.3322089,-0.58254343,2.169352,0.5133108,1.9662001,-0.49904606,60.996445,1.8845071,-1.5349758,0.92036456,-1.5777757,1.1878345,-0.0037390292,1.5215899,1.0906521,0.13151872,-0.030376881,0.060390323,1.2764148,0.6336515,4.4153266,1.3856957,0.17824751,0.19180584,1.3662038,1.3122725,-2.0889072,1.3120884,0.49268967,60.540623,1.8710643,-0.40338027,-0.1829769,0.33923495,-22.536278,0.783337,76.38926,0.24273401,0.4815324,17.229511,16.71391,-0.36551517,-0.019069536,-1.5708381,-1.5600564,0.42549437,-76.54595,-1.9561514,-23.433638,1.2801292,2.705628,1.2825359,1.1326972,1.3255047,-0.23962998,1.3092194,-1.702575,1.0787948,2.3444214,-1.2678995,2.214629,-0.18981695,-0.83990157,-3.0601046,-0.86099976,0.3168223,-1.0859381,-1.863017,0.7892244,-0.017903924,2.181264,1.4529597,-1.4117773,1.351475,1.8805616,1.6689532,0.28329843,0.022721851,-0.009704906,0.48898062,5.183443,4.404157,2.8967352,-0.0,1.4798374,-2.4686804,1.5694231,0.8578913,0.86901176,-0.3216768,151.84604,0.014161847,-0.18611676,-0.013620878,17.851343,0.15234382,-0.0,196.25508,104.81668,0.4095203,-0.010785096,-2.0137606,-2.1882997,-0.32500008,-0.018698463,1.371123,6.701595,-0.017394617,-0.64072454,0.055266283,-89.903885,0.7658514,0.7213608,0.36972514,0.032793812,0.30911314,-0.0,0.42998976,0.0041648666,1.3522134,0.00048144464,0.02739767,0.042601462,0.015890809,-0.0033756315,0.0019981905,2.7477047,1.8284813,0.20650074,0.00076091825,0.92609906,1.091429,0.9995571,0.70683277
544,0.5,0.5,0.6162475,0.5128556,0.63335,0.49640787,-44.57192,148.92003,2.9469397,-0.8232781,-49.201008,-34.86955,-31.057829,-99.15474,2.142518,-1.1586653,1.9396849,-0.117924094,2.512212,-1.2418153,2.0183215,-2.6051955,-1.673112,2.8816738,-0.9211299,100.60691,0.8373225,0.32736766,3.7571657,0.14302027,-0.06768966,0.39468515,0.5625793,-1.4029608,0.038610578,-0.39752904,1.6441395,-0.95622945,1.1105475,-1.6658787,-1.6101627,-1.0375017,1.4583426,3.629848,-1.7298684,2.3007164,0.17456466,0.407724,100.11119,-1.0471348,-0.13935032,0.7362623,-0.5610123,100.086,1.6848295,-92.61023,0.6157436,-2.5571256,-77.08691,-77.96239,-1.1783096,-0.4992017,-2.3628068,1.3053176,-1.2765453,91.68264,-0.2519465,99.56246,0.39878815,-0.789057,2.2255323,2.0611029,0.45719087,0.49562082,0.25567645,2.396809,0.55158556,-0.8107014,2.592843,0.53265905,-1.5719717,0.6957152,0.416162,-2.114726,-0.34589046,0.6542692,2.138009,1.3701553,0.5573999,-0.7739962,-1.1911877,0.19672452,-0.94678867,-1.0332826,-0.78515047,-0.7592019,0.0024031987,0.018500391,0.15724829,0.91704637,1.6064125,0.37211826,-0.44081646,-1.9564012,-1.8023617,-0.96949464,1.0325093,-0.039861985,0.5398691,-81.1961,-0.0033791258,1.1763706,0.0071215336,83.802505,-2.126375,0.0,-22.301249,145.16653,-0.9500216,-0.22765788,0.7843345,-2.3079154,-4.5173335,0.11627175,-3.4346282,0.052902758,-0.015556506,-0.92875934,-0.33856872,-132.96748,0.9790981,0.051388495,-0.73522,-0.018023213,0.2659977,-0.0,0.4017627,0.01956499,-1.5913411,0.029010246,0.035579607,-0.009460756,0.00089768926,0.0172457,0.04019244,0.60517013,0.0,0.4581261,2.7627914,0.6432446,1.3239859,0.2261743,-0.06805247
545,0.8131398,0.7994311,0.5,0.71491694,0.3258855,0.50314146,84.29802,-32.38004,52.676926,0.7199758,54.66172,72.39519,2.3747406,-54.460537,-0.82562786,1.3690608,1.0073557,0.79814804,0.75903606,-1.9879899,-0.6251362,3.1093616,2.7012482,-0.07384169,-0.2718682,100.57179,2.377662,-0.9717301,-0.4970635,0.31764618,2.7677913,0.55862457,0.15120514,-1.7128808,1.8733413,1.1715947,-0.32638696,-0.03090249,0.71072376,1.3446352,1.4055374,1.408226,2.9673238,-2.024133,1.950792,-3.382566,-0.83506584,0.4737217,102.45791,1.2789626,0.2555256,1.1213963,-0.6652668,55.47084,-0.6903231,79.06045,-0.7326661,2.947876,97.0439,95.401855,-1.5088265,-0.010031792,-0.44353938,-0.6994436,1.7943702,-78.666626,0.78593105,54.934258,-0.51308,-8.08239e-05,-0.3020954,1.4438169,1.7835287,-0.13348484,0.78528315,-1.2781376,0.3490061,2.144835,-0.32761908,2.8410022,-1.4781072,-0.83593446,0.06121713,0.4368969,-0.16808987,-0.15494764,-2.0805917,0.2924358,-0.26227123,1.8490468,1.2975643,-0.054521,1.3496802,1.2670302,1.7243599,0.98524976,0.008782917,0.0008357786,0.07860191,-0.16038005,4.5567183,4.5409727,0.0,-0.33829728,-0.49900562,0.75790626,-1.5552095,0.7840688,1.061713,37.235306,-0.005543575,-0.59123033,0.019052837,30.778051,-4.5082045,-0.0,212.28325,109.603035,0.69661534,-0.090222076,-2.7108164,0.07157072,0.54162747,-0.2095527,1.6401747,0.032571808,-0.025167573,0.31657264,-0.1691459,125.53893,-0.5547254,0.7256068,-0.6312921,0.022099191,0.5131181,-0.0,0.42322886,-0.026955746,1.3827425,-0.0060822936,0.013247678,0.00072338735,0.01604631,-0.0092637455,0.009320796,2.1646593,1.9119772,0.38055867,0.12144511,0.00043552284,2.861869,0.9970252,0.15957116
546,0.7863847,0.7670016,0.5,0.7034042,0.2731742,0.49937797,74.70918,-6.083458,49.478428,-0.14256275,57.154804,77.03484,98.258095,-15.460738,-2.1350784,2.3013587,0.331191,-1.3094376,-2.3902779,2.17329,0.6016745,0.0040609837,-0.509053,-1.7712319,2.5246053,-61.697365,-1.5902534,-0.7603418,-3.0936093,0.8176801,1.3013201,-1.1932187,0.22000617,0.9464992,1.2986262,0.5773231,0.6530955,-1.3712794,-0.4756512,1.5368966,1.2182449,-1.3882326,1.5021719,-2.0683782,0.9830816,-1.2352492,-1.8274353,0.7460768,-58.4743,1.4981449,1.365342,-2.4101477,-0.009627491,15.465419,0.006559968,67.82819,0.05375859,1.4163632,57.485916,59.42532,2.2105079,-0.017358577,1.8727021,-0.7850419,1.4185047,-68.9807,1.7606018,16.206816,1.267356,1.3537102,-1.2291175,0.1525211,0.31995457,-0.27694046,1.5249791,-2.1536098,-0.08043927,1.2902417,1.9808253,-0.41065282,0.38181764,-0.297495,-0.91420174,0.69005156,-1.4819521,-1.8322119,-1.9741474,2.1825197,0.19242811,1.5506779,1.3777454,-0.96081054,1.3083246,1.5013839,1.377201,-0.3412845,-0.004205671,-0.010219332,0.15921497,0.34961033,1.6671436,0.52582854,0.0,-0.6087261,-0.7782923,-2.3777573,-0.18600501,0.7817499,-0.09230038,-129.089,-0.0028958058,0.0399899,-0.0036536527,-54.402676,0.15389903,0.7892588,-24.295551,81.37615,0.27635527,0.86135066,1.8325502,-0.024736468,0.029984757,0.2553902,-3.0994956,3.14211,-0.009755911,0.21260321,1.2409965,21.211052,-0.9218326,0.6980881,-0.2683915,0.026185,0.6141709,0.6456922,0.6168386,0.0052462486,1.1914576,0.010941547,-0.04171822,0.029931128,0.015071992,-0.02643703,-0.0025737393,1.7002108,1.4195715,0.020051893,0.39300925,0.95369786,0.38165098,0.9895512,-0.074800804
547,0.5,0.5,0.6662648,0.50418293,0.35866416,0.49254298,-29.632061,27.390024,0.9586812,-1.7091526,-44.6221,15.60489,-91.61251,-89.85794,-3.5533664,-1.3207154,-0.055229783,0.6608958,-0.9797853,1.8445934,0.2698745,-3.8613882,-1.7102338,-0.20350516,1.8426185,46.28889,-1.8702174,-1.1499376,-2.887368,2.202793,-0.8462496,-1.08809,1.0519501,-1.6938567,-0.012774169,-1.0172089,-1.4348258,-1.3821217,2.3276758,-4.457992,-1.7503538,0.09602994,1.0106446,-3.5757484,2.5610137,1.1181504,-1.7416599,0.65269417,46.068302,-2.2786684,2.6235747,1.0281849,-0.24461609,89.71912,3.3428483,-97.80088,0.8063921,-1.9720938,3.765201,6.0835667,1.440455,-0.67024237,2.3407474,2.460448,0.36890745,97.15924,3.7324333,90.51063,-2.3489892,-1.4473504,-0.6439543,1.0625232,2.2386706,-1.0674815,0.9605457,1.3621383,-0.2357145,-4.0866127,0.0076423883,-0.29586452,-2.4969397,-1.1464357,2.5270624,-0.6769421,-2.341875,2.3186774,1.9103966,2.243711,0.57230014,-0.7739962,-1.5014886,0.5421234,-0.66614616,-2.249963,-0.78515047,-1.0417236,-0.044454582,0.045052763,0.22891556,8.862254,1.2420459,5.708011,-0.97010005,0.96772474,-5.4698944,-1.463886,0.42837462,-0.016363628,1.2748668,-21.55441,-0.020223416,1.4801074,-0.03184334,37.39408,2.4517026,0.057968594,-81.45256,167.67111,0.91847235,-3.6874793,-0.6060555,-1.8838913,-0.7555011,-0.34764186,5.586316,3.707426,-0.009540408,-0.1566691,0.63277984,-99.033066,-0.9838953,0.016730584,-0.72526443,-0.039229482,0.20850703,0.5867796,0.5992292,-0.00865952,-1.7102482,-0.024357399,-0.029166626,-0.027906768,0.000292031,0.013256969,0.027410446,0.2674721,0.0,0.87711376,1.9476327,0.97217953,0.31272143,0.7673559,0.068428785
548,0.605054,0.5,0.5197325,0.5404096,0.39207458,0.4951732,24.452816,120.52002,9.281447,-1.1062655,-29.314497,155.52718,10.909051,8.732042,-0.54365677,-0.0034731627,-0.5291388,1.1354321,2.4952543,-1.0807325,0.89063394,-2.067892,-2.2554822,1.9037395,1.0290163,-2.1764255,3.9224942,-2.7608972,1.2719389,-1.7766085,-0.8075608,0.18963629,-1.1260402,1.0025142,0.34188408,-0.48539275,-0.83775496,-0.74892217,-0.60584015,0.31561998,-1.2224889,-0.42499232,1.2689713,-0.71217614,-0.23167771,-3.3084354,-3.0676703,0.6114989,-0.37532216,-0.55639404,-0.68869066,-0.51457095,-0.41545272,-7.4329467,1.1923,-69.69676,0.79939216,0.28157032,74.54117,73.2548,-0.35315418,-0.10552633,-1.1178477,0.89363354,2.1882443,70.149826,0.1867662,-8.1205435,1.0604577,-2.011365,3.947379,1.1150135,0.5671493,-1.3096251,1.7792146,4.53575,0.08752674,-0.09371332,-0.10601425,2.4775841,1.0439453,0.5223437,0.34321404,-0.4482239,-0.3015611,2.5498645,-1.8082175,1.4310577,0.29809725,-0.013114801,-0.75662655,-0.4789745,0.5629012,-0.5373548,-0.78515047,-0.43131533,0.009993782,-0.013385401,-0.3946026,0.059703678,-0.55118036,-0.9589906,-0.05704599,2.775497,0.18781894,2.334343,-1.4122587,-0.0795022,-0.2695031,49.302143,-0.004986092,-0.11364097,-0.025286213,-0.46863168,-0.7189668,0.54905474,-0.8965282,84.27705,-0.062091164,0.5669597,-0.64507955,-0.23382653,0.29778135,-1.1447941,-1.8502237,-0.3282568,0.014166007,1.2860957,0.30758247,-88.15747,-0.30817527,0.16058958,0.13970867,-0.009373645,0.34216934,0.4059592,0.5517354,0.00064778427,-1.2125082,-0.014457976,0.0421721,0.0033230872,0.0028272907,-0.010994509,-0.015354863,0.18214303,0.0,0.6443889,0.68621516,0.43713546,2.7378054,0.9333265,0.13792709
549,0.5,0.686797,0.8160073,0.6780874,0.61064464,0.50879425,-34.59031,-113.75588,42.685135,2.0156956,45.235935,-60.116684,-33.55102,-36.24574,3.2091346,0.63022745,-1.013186,2.0137901,0.35169446,3.4400744,-0.066801846,0.93370146,2.781407,-2.1601036,-1.5371894,-50.088562,0.009881914,0.8362529,0.2091986,-0.06099251,0.8522767,1.687226,0.3917645,-0.9230982,-0.14126343,2.6117275,-0.257153,-0.56737936,-1.3464999,2.00841,0.80146307,-0.55348945,-0.8790032,2.331351,1.9410015,-2.358296,1.182173,0.61191446,-51.354446,0.9452005,0.58714586,1.3049263,0.7334111,37.27716,-1.7207825,44.870617,-0.95811456,-0.3806503,-7.8400173,-6.141704,1.7698078,-1.4916264,2.5760968,-0.1997487,0.89965034,-44.552525,-2.1224067,36.857655,-2.6240807,1.8465412,-1.8042724,1.4557247,-3.4468012,-0.71021646,-0.72804886,0.2788319,0.87568426,-1.6481822,0.2922443,-2.096729,3.0994463,-1.0686749,0.30578327,-0.19494945,3.1977007,-0.86686444,0.8374332,-1.2427826,-0.31501257,-0.7739962,1.096248,1.8965889,-0.765304,0.9104753,0.63986933,1.5328201,-0.0037709356,-0.0050933156,0.25327134,2.377086,0.42522046,-0.23554863,-0.8420002,0.2180635,-0.87842536,-1.1346005,1.0978012,0.53724796,-0.29068503,84.15344,-0.04053532,-0.6205819,0.052609093,-20.181726,2.2732418,-0.028676532,6.9892635,35.341618,-0.28936923,-0.15358458,-1.8678262,-5.1861515,1.276642,2.3237288,-1.9579628,-0.78080255,-0.014837397,1.5576849,-0.74944824,-74.86846,0.94819236,0.6321543,-0.51311266,0.015881509,0.61084694,0.33298892,0.53421974,0.015079254,0.78518724,-0.0047653746,-0.019858928,-0.010220226,0.013002636,0.0110442145,0.038035277,0.36447158,0.6165191,0.93145645,0.07454858,0.2869235,1.3910855,0.99432665,-0.36854774
550,0.7138093,0.5,0.5,0.6246427,0.718904,0.5006432,52.392113,41.491318,29.180828,0.14740378,33.883972,-6.56125,111.18489,63.67677,-1.6325319,-0.10054052,-0.46121472,1.4368342,0.7238277,-1.5352902,1.2509387,-1.1335332,0.743211,-0.19150305,0.3120349,76.42064,-0.97819805,1.8315272,-0.22348815,-2.8397994,0.8576317,-1.0615208,1.4830397,1.9170516,1.5182421,0.45184293,-1.2654177,-0.05829639,0.9422026,1.9603896,-0.011400135,-1.1127799,1.6356024,0.41413224,-0.85856265,3.3674045,-0.3679667,0.3154832,76.52179,0.6353503,-0.2538161,1.1483954,-0.7087471,-63.000317,-0.87576723,-1.4684571,-0.15114225,0.031425834,70.24932,70.43661,-2.0294752,0.028005576,-1.8593736,-0.23398986,-2.4174416,1.6573288,0.24937236,-63.361286,0.43231022,-1.4885812,0.5026952,-1.3619018,3.1438396,0.23457952,-0.83635116,-1.8833964,1.0373906,1.1593122,-1.1901598,0.65625083,-2.6387146,-0.029082,-2.6738608,0.9073162,-0.89456785,1.1804368,-0.91444236,2.285992,0.22048739,0.8562529,0.84982413,1.2044057,1.0748192,0.63309425,-0.78515047,0.024865149,0.024247652,-0.004523477,0.5903922,0.6618694,0.48755103,2.3350844,0.0,-0.4099142,0.7888322,-0.1682422,1.5609386,0.28518948,0.27874598,15.7752695,-0.03071549,0.16186616,-0.0006034983,46.370995,1.439456,-0.0,97.696526,0.028847832,1.0386215,0.29986542,-0.8126267,0.7574532,0.80096155,-0.15336968,1.2954525,-1.5324028,0.016451009,0.06367692,0.3182464,-2.1022627,-0.505418,0.46940082,0.6655233,0.0110436035,0.37891126,-0.0,0.29536977,0.005656322,-0.022432962,-0.02227846,0.0126331765,0.033868857,0.008888989,0.02659082,0.009100425,0.8361547,0.0,0.02141697,1.6293545,0.0074295574,2.8362715,0.05402558,0.01760174
551,0.68835366,0.5,0.5,0.51928216,0.70457095,0.49707854,45.425823,-15.06379,4.4213448,-0.6695631,-57.205402,51.306503,-13.145348,-48.825424,-0.49324167,-0.06449866,1.0395,0.89544976,-0.24189943,0.43566164,0.054069504,-2.120407,-2.6259189,-0.6767902,2.59872,35.46807,0.79179245,-1.7781425,-2.250642,1.9710598,0.22601527,-1.2036136,1.6092784,-1.0874398,-1.2076538,-0.057797074,-0.94953734,-1.0408312,0.18737662,0.1276142,-1.5323131,0.14989316,-0.21236703,-1.5076115,-1.0736818,-2.2166042,1.0513742,0.5833701,36.440998,-1.6386554,-0.72330016,-2.6813703,0.003135994,50.000446,0.76719505,-86.949036,0.62096226,-0.9752746,88.330605,87.488594,-0.487898,0.018381247,0.1723611,2.5887728,2.67105,86.68826,1.8451006,49.408794,0.56922036,-1.7976886,0.37693846,1.9001875,-1.5970366,-0.28537327,0.08796388,0.888119,-0.9499232,0.6956158,0.13807106,0.24561149,1.2913697,1.4790018,1.7919003,-1.927705,-0.43578643,0.6777729,3.737556,2.1455183,-0.2771107,0.63948774,-1.4214569,0.014211725,0.9667138,-1.6277834,-0.78515047,-0.13427034,0.008291111,0.0029798073,1.5590492,1.0822861,-0.5229362,0.036091883,0.0,-0.5697508,-0.5269007,-0.06809848,0.23194921,-0.07142802,-0.42741734,-54.50625,-0.0032539875,0.50449705,-0.0033348952,24.47516,0.03983494,0.6165406,51.117844,129.52487,-0.7499477,0.6800356,0.02846591,0.17489378,0.2268521,-1.0635583,-0.0061052255,0.009219568,0.017900443,-0.34187847,0.63394225,18.290112,-0.87895507,0.07701422,-0.6029179,-0.028388342,0.74508023,0.37974146,0.5453691,0.0045954613,-1.5031649,-0.01607695,-0.0042219413,-0.004004302,0.0013468186,-0.018060917,0.02869195,0.6285798,0.0,0.3418652,0.84850144,0.760332,1.2289482,0.079251066,-0.16022144
552,0.7502724,0.6075903,0.50238013,0.65553033,0.44764596,0.49875298,63.060646,76.52299,36.866306,-0.28580236,30.213514,96.6161,-25.52016,29.899143,1.514946,1.9429522,0.38476753,-0.17567107,-0.32614252,-1.4970468,0.6433899,2.0323753,0.50844157,1.0880321,2.1863434,-80.838455,-1.544824,0.93860257,0.6606321,2.5087347,0.39538848,2.1209242,0.12136316,-0.6958001,1.438323,-0.22717577,-1.0116333,-1.4166018,-0.37823194,1.278397,0.44710755,0.55497736,1.9705536,1.8535142,1.5786508,2.4481974,-1.8920486,0.06832105,-79.83067,0.55046135,2.0804274,-0.3039214,-0.6223616,-30.184587,0.52975583,23.832644,0.4406198,-0.24466145,35.979534,35.08866,1.050247,0.006717344,-1.229439,0.06314242,0.16309762,-25.393461,0.29947662,-29.830822,0.15397742,-0.66055524,-0.46974882,-2.3630462,-1.3500092,-0.53491366,1.1223917,-1.6284275,-1.328182,-0.3249016,0.41151214,0.83959365,0.443372,-0.8708304,1.8329134,0.6573268,0.62319183,-1.1600058,-1.0146582,-0.71809435,0.26801544,1.1882184,0.7651727,-0.80513036,1.2092506,0.5557275,0.008304356,0.49308267,0.002178956,0.002548261,0.078159936,0.09874835,0.47070447,0.4228069,-0.013641632,1.0615778,1.2140913,-0.2772832,1.1154301,0.32467481,-0.37470374,-21.40192,0.023479862,-0.14492561,-0.004849062,-71.5375,0.533166,-0.0,-59.81824,10.956932,-0.10946841,-2.108104,-0.014878218,0.23744036,0.6955896,0.028855952,-0.19143201,-0.51667917,0.0107777165,0.1871315,0.046833344,38.409718,0.5632585,0.5672362,0.4449044,0.00969412,0.55014694,-0.0,0.058559548,-0.004670637,0.43719435,-0.01782553,-0.0058584283,-0.007773886,0.0112301195,-0.025114128,0.0132706165,1.2113556,0.19113892,0.0774324,1.0431104,0.9810884,1.4991674,0.6824008,-1.9152513
553,0.8004586,0.5,0.5,0.6183732,0.2942834,0.49931917,79.63301,-7.0938544,27.653751,-0.15602544,-48.40472,-81.35885,151.30412,65.32436,1.9233575,-0.5198632,0.75081426,-0.32139993,-0.27314162,-3.5186634,-1.1125154,0.3242817,-0.51618147,-1.6985667,-1.1362991,-17.880524,1.9224467,-1.5440571,4.0334573,0.17257944,0.2886905,-0.13794714,-2.3639264,2.1244073,-1.7307997,0.1818059,0.6298053,-1.5976324,-2.2355843,0.74732816,-0.1313783,-2.2502813,-1.4029047,2.8633971,0.09524423,-2.7753692,-2.8207717,0.3202693,-18.31375,-1.0089552,-2.5066242,-0.39734116,0.5169269,-65.927864,1.5827187,-5.884637,0.54230803,2.6274734,12.081102,9.729016,-2.1123905,0.024373645,-3.2921257,1.514548,1.8744006,5.5766006,1.5692577,-65.0041,1.3737745,0.47355112,0.7256172,-3.4167218,1.6087401,-1.7083012,1.2111901,1.4682211,-0.14829424,2.2908702,2.2693734,3.9763103,-2.5971756,1.7877896,-2.1543863,1.1392856,-3.2832851,1.3316388,-0.1925335,1.1128151,-0.46677226,1.7038889,-1.1746511,-0.19797459,1.3342097,-1.0067354,-0.78515047,1.0592675,-0.0038996127,-0.017765498,-1.2002372,0.6465343,1.9396212,0.0697604,0.0,2.279074,1.273361,-0.27056345,1.2297654,-0.36883992,0.01994685,42.578648,0.0155154355,-0.17554641,-0.004651974,-0.75926083,0.23934044,-0.0,6.587027,0.741846,-0.99207675,-1.6147392,-4.1497684,0.079552375,-0.14043018,-0.71486783,0.0528681,-3.5165322,0.018504016,0.11430424,-0.54818815,9.1440325,0.9880484,0.44836265,0.67094594,-0.017560257,0.468632,-0.0,0.32553995,-0.0039538275,-0.1137593,0.011298692,-0.0047672205,0.046089873,0.008423815,-0.015154305,0.015419477,1.931706,0.0,0.023954237,0.4190845,0.99737984,1.926632,0.98121125,0.38944787
