,char_freq_%21_sin_abs,word_freq_your_sin_abs,char_freq_%21_negative_abs,char_freq_%24_negative_exp,char_freq_%21_negative_exp,word_freq_make_sin_exp,(char_freq_%28_relu+word_freq_address),(char_freq_%28_relu+char_freq_%28_sin),(word_freq_you_tanh+capital_run_length_longest),(char_freq_%28_mmnorm+word_freq_business_tanh),(word_freq_all_negative+word_freq_edu),(word_freq_your_sin+word_freq_business),(char_freq_%21_degree+word_freq_report),(word_freq_re_mmnorm+word_freq_labs),(word_freq_hp_mmnorm+capital_run_length_total_recip),(capital_run_length_total_recip+word_freq_lab),(word_freq_your_sin+capital_run_length_average_ln),(char_freq_%21_relu+char_freq_%24_negative),(word_freq_free_square+word_freq_labs),(word_freq_re_mmnorm+word_freq_857),(word_freq_hp_degree+char_freq_%24),(word_freq_free_mmnorm+word_freq_857),(capital_run_length_average_relu+word_freq_email),(capital_run_length_longest_ln+capital_run_length_average),(word_freq_email_relu+word_freq_3d),(capital_run_length_longest_degree+word_freq_order),(char_freq_%21_square+word_freq_remove),(word_freq_free_square+word_freq_re),(char_freq_%28_sin+word_freq_all_negative),(capital_run_length_total_square+char_freq_%21_degree),(char_freq_%28_relu+word_freq_receive),(word_freq_all_negative+word_freq_your),(char_freq_%21_relu+capital_run_length_longest),(word_freq_our_tanh+word_freq_receive),(word_freq_re_square+word_freq_parts),(capital_run_length_longest_ln+word_freq_hp),(word_freq_free_mmnorm+capital_run_length_average_recip),(word_freq_your_sin+word_freq_george),(capital_run_length_average_recip+word_freq_email),(word_freq_will_recip+word_freq_all),(word_freq_hp_sin+char_freq_%24_negative),(word_freq_make_sin+word_freq_will),(word_freq_all_tanh+word_freq_our_negative),(word_freq_you_tanh+capital_run_length_total_square),(word_freq_our_negative+word_freq_1999),(word_freq_make_sin-word_freq_1999),(word_freq_your_recip-word_freq_original),(word_freq_make_sin-word_freq_labs),(word_freq_all_tanh-word_freq_pm),(capital_run_length_longest_mmnorm-word_freq_people),(word_freq_business_negative-char_freq_%21),(char_freq_%28_mmnorm-capital_run_length_longest),(word_freq_free_square-word_freq_money),(word_freq_business_tanh-word_freq_3d),(word_freq_free_square-word_freq_remove),(word_freq_make_sin-word_freq_telnet),(word_freq_re_mmnorm-char_freq_%23),(word_freq_re_mmnorm-char_freq_%5B),(word_freq_business_tanh-word_freq_telnet),(capital_run_length_average_recip-word_freq_remove),(char_freq_%24_negative-word_freq_conference),(word_freq_business_tanh-word_freq_business_degree),(word_freq_all_tanh-capital_run_length_total_recip),(char_freq_%28_sin-word_freq_business_tanh),(word_freq_hp_sin-word_freq_data),(word_freq_hp_sin-char_freq_%23),(word_freq_our_tanh-word_freq_our_square),(word_freq_re_mmnorm-word_freq_our),(char_freq_%21_degree-word_freq_will),(word_freq_hp_mmnorm-word_freq_meeting),(word_freq_you_relu-word_freq_table),(capital_run_length_longest_degree-word_freq_3d),(capital_run_length_average_relu-char_freq_%21_degree),(word_freq_your_recip-word_freq_business_degree),(char_freq_%28_mmnorm-capital_run_length_average_recip),(word_freq_you_relu-word_freq_people),(char_freq_%21_square-word_freq_85),(word_freq_free_mmnorm-capital_run_length_longest_ln),(word_freq_you_tanh-word_freq_lab),(capital_run_length_total_recip-word_freq_labs),(word_freq_all_tanh-word_freq_mail),(word_freq_email_relu-word_freq_addresses),(char_freq_%21_negative-word_freq_money),(word_freq_our_tanh-char_freq_%21_square),(capital_run_length_longest_ln*word_freq_business),(capital_run_length_longest_mmnorm*capital_run_length_average_ln),(word_freq_hp_sin*word_freq_hp_degree),(word_freq_our_negative*word_freq_will),(capital_run_length_longest_ln*word_freq_will_recip),(char_freq_%28_relu*capital_run_length_total_recip),(capital_run_length_average_ln*word_freq_free),(capital_run_length_average_relu*word_freq_make_sin),(char_freq_%21_square*word_freq_free),(word_freq_make_sin*word_freq_make),(char_freq_%21_degree*char_freq_%24_negative),(char_freq_%21_tanh*word_freq_our_negative),(char_freq_%21_negative*char_freq_%28),(char_freq_%21_square*capital_run_length_average),(capital_run_length_average_relu*word_freq_you_tanh),(capital_run_length_longest_mmnorm*word_freq_re_square),(char_freq_%28_relu*capital_run_length_longest),(capital_run_length_average_relu*char_freq_%28_mmnorm),char_freq_%24_negative_adde,word_freq_hp_mmnorm_adde,word_freq_our_square_adde,word_freq_all_tanh_adde,char_freq_%21_square_adde,capital_run_length_average_relu_adde,word_freq_will_recip_adde,word_freq_free_square_radian,capital_run_length_average_recip_radian,word_freq_all_tanh_radian,word_freq_your_sin_radian,word_freq_hp_sin_radian,word_freq_our_negative_radian,char_freq_%21_negative_radian,word_freq_your_sin_negative,char_freq_%21_relu_negative,capital_run_length_average_relu_negative,char_freq_%21_degree_negative,word_freq_business_tanh_negative,capital_run_length_total_recip_negative,word_freq_hp_recip_negative,class
2377,0.37648574,0.0,0.386,1.0,0.67977047,1.0,0.0,0.0,4.0,0.0,0.0,0.0,22.11617,0.0,0.0625,0.0625,0.47000363,0.386,0.0,0.0,0.0,0.0,1.6,2.9862943,0.0,229.18312,0.148996,0.0,0.0,278.11618,0.0,0.0,4.386,0.0,0.0,1.3862944,0.625,0.0,0.625,0.0,0.0,0.0,0.0,256.0,0.0,0.0,0.0,0.0,0.0,0.00030036044,-0.386,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,-0.0,0.0,-0.0625,0.0,-4.25,0.0,0.0,0.0,22.11617,0.0,0.0,229.18312,-20.51617,0.0,-0.625,0.0,0.148996,-1.3862944,0.0,0.0625,0.0,0.0,-0.386,-0.148996,0.0,0.0001411705,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.23839359,0.0,0.0,0.0,0.0,2.7182817,2.7182817,2.7182817,2.7182817,2.8672776,4.3182817,2.7182817,0.0,0.0109083075,0.0,0.0,0.0,-0.0,-0.006736971,-0.0,-0.386,-1.6,-22.11617,-0.0,-0.0625,-0.0,0
2378,0.07792093,0.0,0.078,1.0,0.9249644,1.0,0.55,1.0726873,16.0,0.056398686,-1.46,0.0,4.469071,0.04528478,0.16955414,0.0058479533,0.93687737,0.078,0.0,0.04528478,195.3786,0.0,2.552,5.324589,0.0,916.7325,0.006084,0.97,-0.9373128,29245.469,0.55,-1.46,16.078,0.0,0.9409,6.1825886,0.39184952,0.48,0.39184952,1.46,-0.26519614,0.0,0.8976526,29241.0,0.48,-0.48,-0.48,0.0,0.8976526,0.0015018021,-0.078,-15.943602,0.0,0.0,0.0,0.0,0.04528478,0.04528478,0.0,0.39184952,-0.0,0.0,0.8918047,0.52268726,-0.26519614,-0.26519614,0.0,0.04528478,4.469071,0.1637062,0.0,916.7325,-1.9170709,0.0,-0.33545083,0.0,-0.473916,-2.7725887,0.0,0.0058479533,0.8976526,0.0,-0.078,-0.006084,0.0,0.0014070044,-51.813652,-0.0,0.0,0.0032163744,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0429,0.015526368,0.0,0.0014130457,8.8,0.14392945,2.7182817,2.881988,2.7182817,3.6159344,2.7243657,5.270282,2.7182817,0.0,0.0068390644,0.015666993,0.0,-0.004628546,-0.0,-0.0013613568,-0.0,-0.078,-2.552,-4.469071,-0.0,-0.0058479533,-3.41,0
2379,0.0,0.0,0.0,0.9890602,1.0,1.0,0.045,0.08998482,25.0,0.004614438,-0.08,0.0,0.0,0.0,0.17171398,0.0017667845,0.896088,-0.011,0.0,0.0,202.83806,0.0,2.45,5.6688757,0.0,1432.4745,0.0,0.0,-0.035015184,320356.0,0.045,-0.08,25.0,0.16838105,0.0,6.758876,0.40816328,0.0,0.40816328,0.51,-0.39895093,0.43,-0.090170234,320356.0,-1.7881393e-09,-0.17,0.0,0.0,0.07982977,-0.07759712,-0.0,-24.995386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40816328,-0.181,0.0,0.07806298,0.044984814,-0.38795093,-0.38795093,0.13948105,-0.17,-0.43,0.089947194,0.0,1432.3945,2.45,0.0,-0.40354884,-0.08,0.0,-3.218876,0.0,0.0017667845,0.07982977,0.0,-0.0,0.16838105,0.0,0.002153195,-78.68694,-0.0731,1.3841166,7.9505306e-05,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.125,0.011305373,2.7072818,2.888229,2.7471817,2.7981114,2.7182817,5.1682816,3.1482818,0.0,0.007123793,0.0013932922,0.0,-0.006771021,-0.0029670598,-0.0,-0.0,-0.0,-2.45,-0.0,-0.0,-0.0017667845,-3.54,0
2380,0.0,0.0,0.0,1.0,1.0,1.0,0.369,0.7296829,10.0,0.037838392,-2.25,0.0,0.0,0.035014007,0.123890296,0.015873017,0.70902056,0.0,0.0,0.035014007,128.9155,0.0,2.032,4.334585,0.0,572.9578,0.0,0.75,-1.889317,3969.0,0.369,-2.25,10.0,0.0,0.5625,4.552585,0.492126,0.0,0.492126,2.25,0.7780732,0.0,0.9780261,3969.0,0.0,0.0,0.0,0.0,0.9780261,0.0009010813,-0.0,-9.962162,0.0,0.0,0.0,0.0,0.035014007,0.035014007,0.0,0.492126,-0.0,0.0,0.9621531,0.36068293,0.7780732,0.7780732,0.0,0.035014007,0.0,0.10801728,0.0,572.9578,2.032,0.0,-0.4542876,0.0,-0.75,-2.3025851,0.0,0.015873017,0.9780261,0.0,-0.0,0.0,0.0,0.0006388852,100.305695,-0.0,0.0,0.005857143,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0005068582,3.6899998,0.076887615,2.7182817,2.826299,2.7182817,3.696308,2.7182817,4.750282,2.7182817,0.0,0.008589218,0.017069776,0.0,0.013579939,-0.0,-0.0,-0.0,-0.0,-2.032,-0.0,-0.0,-0.015873017,-2.25,0
2381,0.45555896,0.0,0.473,1.0,0.6231301,1.0,0.0,0.0,15.988119,0.0,0.0,0.0,27.100904,0.11951447,0.037037037,0.037037037,0.8977193,0.473,0.0,0.11951447,0.0,0.0,2.454,5.1620502,0.0,859.4367,0.223729,2.56,0.0,756.1009,0.0,0.0,15.473,0.0,6.5536,2.7080503,0.40749797,0.0,0.40749797,0.0,0.0,0.0,0.0,729.9881,0.0,0.0,0.0,0.0,-2.56,-2.5585983,-0.473,-15.0,0.0,0.0,0.0,0.0,0.11951447,0.11951447,0.0,0.40749797,-0.0,0.0,-0.037037037,0.0,0.0,0.0,0.0,0.11951447,27.100904,0.0,2.56,859.4367,-24.646904,0.0,-0.40749797,-5.7220458e-08,0.223729,-2.7080503,0.98811895,0.037037037,0.0,0.0,-0.473,-0.223729,0.0,0.001258317,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.54903096,2.4248438,0.009186063,0.0,0.0,2.7182817,2.7182817,2.7182817,2.7182817,2.9420106,5.1722817,2.7182817,0.0,0.0071121813,0.0,0.0,0.0,-0.0,-0.008255407,-0.0,-0.473,-2.454,-27.100904,-0.0,-0.037037037,-0.0,0
2382,0.36720285,0.0,0.376,1.0,0.68660235,1.0,0.0,0.0,15.965414,0.0,1.01,0.0,21.543213,0.09430439,0.014925373,0.014925373,0.83724755,0.376,0.0,0.09430439,0.0,0.0,2.31,5.01805,0.0,859.4367,0.141376,2.02,0.0,4510.543,0.0,0.0,15.376,0.0,4.0804,2.7080503,0.43290043,0.0,0.43290043,0.0,0.0,0.0,0.0,4489.9653,1.01,-1.01,-1.01,0.0,-2.02,-1.0085983,-0.376,-15.0,0.0,0.0,0.0,0.0,0.09430439,-0.09369561,0.0,0.43290043,-0.0,0.0,-0.014925373,0.0,0.0,0.0,0.0,0.09430439,21.543213,0.0,2.02,859.4367,-19.233213,0.0,-0.43290043,1.01,0.141376,-2.7080503,0.9654137,0.014925373,0.0,0.0,-0.376,-0.141376,0.0,0.0011735548,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.32657856,2.2301056,0.0057194233,0.0,0.0,2.7182817,2.7182817,2.7182817,2.7182817,2.8596578,5.0282817,2.7182817,0.0,0.007555538,0.0,0.0,0.0,-0.0,-0.006562438,-0.0,-0.376,-2.31,-21.543213,-0.0,-0.014925373,-0.0,0
2383,0.18492937,0.0,0.186,1.0,0.83027357,1.0,0.0,0.0,4.9995933,0.0,-1.06,0.0,10.657015,0.0,0.04,0.04,0.22314355,0.186,0.0,0.0,0.0,0.0,1.25,2.6362944,0.0,229.18312,0.034596,0.0,-1.06,635.65704,0.0,-1.06,4.186,0.78566384,0.0,1.3862944,0.8,1.06,0.8,2.12,0.0,1.06,-0.2743361,625.9996,-1.06,0.0,0.0,0.0,0.78566384,0.00030036044,-0.186,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,-0.0,0.0,0.7456638,0.0,-1.06,0.0,-0.33793616,-1.06,9.597014,0.0,4.25,229.18312,-9.407015,0.0,-0.8,4.25,0.034596,-1.3862944,0.99959314,0.04,0.78566384,0.0,-0.186,0.7510678,0.0,6.7023495e-05,0.0,-1.1235999,1.4694719,0.0,0.0,0.0,0.0,0.0,-0.0,-0.19491737,-0.0,0.043245,1.2494915,0.0,0.0,0.0,2.7182817,2.7182817,3.8418818,3.5039456,2.7528777,3.9682817,3.7782817,0.0,0.013962634,0.013712421,0.0,0.0,-0.018500488,-0.0032463125,-0.0,-0.186,-1.25,-10.657015,-0.0,-0.04,-0.0,0
2384,0.0,0.8866269,0.0,1.0,1.0,1.0,0.09,0.17987856,16.974766,0.009228876,0.0,0.8866269,0.0,0.0,0.06771299,0.015384615,1.5641527,0.0,0.0,0.0,62.4524,0.0,1.969,4.7415886,0.0,916.7325,0.0,0.0,0.08987855,4225.0,0.63,1.09,16.0,1.032988,0.0,3.8625886,0.50787205,0.8866269,0.50787205,0.54,0.8866269,0.54,-0.54,4225.9746,-0.54,0.0,1.09,0.0,0.0,-0.5384982,-0.0,-15.990771,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.50787205,-0.0,0.0,-0.015384615,0.08987855,0.8866269,0.8866269,0.20138797,-0.54,-0.54,0.052328374,2.18,916.7325,1.969,1.09,-0.49864316,1.6400001,-0.54,-2.7725887,0.97476566,0.015384615,-1.63,0.0,-0.0,0.49298796,0.0,0.0010175097,55.37198,-0.29160002,1.497198,0.0013846154,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,1.9193135,0.0,1.44,0.018171657,2.7182817,2.77061,3.0098817,2.7182817,2.7182817,4.6872816,3.2582817,0.0,0.00886404,0.0,0.015474559,0.015474559,-0.009424779,-0.0,-0.8866269,-0.0,-1.969,-0.0,-0.0,-0.015384615,-1.09,0
2385,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,11.975259,0.0,0.0,0.0,0.0,0.0,0.018867925,0.018867925,0.8792117,0.0,0.0,0.0,0.0,0.0,2.409,4.8068953,0.0,630.2536,0.0,0.0,0.0,2809.0,0.0,0.0,11.0,0.0,0.0,2.3978953,0.41511,2.19,0.41511,1.09,0.0,1.09,0.0,2809.9753,0.0,0.0,0.0,0.0,0.0,0.0010012015,-0.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41511,-0.0,0.0,-0.018867925,0.0,0.0,0.0,0.0,0.0,-1.09,0.0,2.19,630.2536,2.409,0.0,-0.41511,2.19,0.0,-2.3978953,0.9752592,0.018867925,0.0,0.0,-0.0,0.0,0.0,0.00088026805,0.0,-0.0,2.613706,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,2.3493993,0.0,0.0,0.0,2.7182817,2.7182817,2.7182817,2.7182817,2.7182817,5.1272817,3.808282,0.0,0.007245036,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-2.409,-0.0,-0.0,-0.018867925,-0.0,0
2386,0.628793,0.8512734,0.68,1.0,0.506617,1.0,0.0,0.0,18.0,0.0,0.0,-0.8512734,38.96113,0.3888889,0.03448276,0.03448276,0.21343732,0.68,0.0,0.3888889,0.0,0.0,2.9,5.790372,0.0,1031.324,0.4624,8.33,0.0,879.9611,0.0,4.16,18.68,0.0,69.3889,2.8903718,0.3448276,-0.8512734,0.3448276,0.0,0.0,0.0,0.0,841.0,0.0,0.0,4.16,0.0,0.0,0.0017020424,-0.68,-18.0,0.0,0.0,0.0,0.0,0.3888889,-0.2911111,0.0,0.3448276,-0.0,0.0,-0.03448276,0.0,0.0,0.0,0.0,0.3888889,38.96113,0.0,0.0,1031.324,-36.061127,4.16,-0.3448276,0.0,0.4624,-2.8903718,0.0,0.03448276,0.0,0.0,-0.68,-0.4624,0.0,0.0018121828,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.34096,0.0,0.11810285,0.0,0.0,2.7182817,2.7182817,2.7182817,2.7182817,3.1806817,5.618282,2.7182817,0.0,0.006018377,0.0,-0.014857524,0.0,-0.0,-0.011868239,0.8512734,-0.68,-2.9,-38.96113,-0.0,-0.03448276,-0.0,0
2387,0.18001333,0.0,0.181,1.0,0.8344354,1.0,0.181,0.36101332,34.807568,0.018560296,0.56,0.0,10.370536,0.052287582,0.006535948,0.006535948,1.5040774,0.181,0.0,0.052287582,0.0,0.0,4.5,8.0263605,0.0,1948.0565,0.032761,1.12,0.18001333,23419.371,0.181,0.0,34.181,0.0,1.2544,3.5263605,0.22222222,0.0,0.22222222,0.0,0.0,0.0,0.0,23409.807,0.0,0.0,0.0,0.0,-1.12,0.0033039649,-0.181,-33.98144,0.0,0.0,0.0,0.0,0.052287582,-0.037712418,0.0,0.22222222,-0.0,0.0,-0.006535948,0.18001333,0.0,0.0,0.0,0.052287582,10.370536,0.0,1.12,1948.0565,-5.870536,0.0,-0.20366193,1.12,0.032761,-3.5263605,0.8075689,0.006535948,0.0,0.0,-0.181,-0.032761,0.0,0.004969419,0.0,-0.0,0.0,0.0011830066,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.032761,0.1474245,3.6340601,0.0041444935,6.154,0.08352133,2.7182817,2.7182817,2.7182817,2.7182817,2.7510428,7.2182817,2.7182817,0.0,0.0038785094,0.0,0.0,0.0,-0.0,-0.0031590457,-0.0,-0.181,-4.5,-10.370536,-0.0,-0.006535948,-0.0,0
2388,0.0,0.0,0.0,1.0,1.0,1.0,2.12,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.07692308,0.07692308,0.26236427,0.0,0.0,0.0,0.0,0.0,1.3,2.6862943,0.0,229.18312,0.0,0.0,0.0,169.0,0.0,0.0,4.0,0.0,0.0,1.3862944,0.7692308,0.0,0.7692308,0.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.00030036044,-0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692308,-0.0,0.0,-0.07692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.18312,1.3,0.0,-0.7692308,0.0,0.0,-1.3862944,0.0,0.07692308,-2.12,0.0,-0.0,0.0,0.0,7.8803845e-05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.7182817,2.7182817,2.7182817,2.7182817,2.7182817,4.018282,2.7182817,0.0,0.01342561,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-1.3,-0.0,-0.0,-0.07692308,-0.0,0
2389,0.35788324,0.0,0.366,1.0,0.6935028,1.0,0.0,0.0,15.998938,0.0,0.0,0.0,20.970255,0.08776844,0.035714287,0.035714287,0.6931472,0.366,0.0,0.08776844,0.0,0.0,2.0,4.7080503,0.0,859.4367,0.133956,1.88,0.0,804.9703,0.0,0.0,15.366,0.0,3.5344,2.7080503,0.5,0.0,0.5,0.0,0.0,0.0,0.0,784.99896,0.0,0.0,0.0,0.0,-1.88,0.001401682,-0.366,-15.0,0.0,0.0,0.0,0.0,0.08776844,0.08776844,0.0,0.5,-0.0,0.0,-0.035714287,0.0,0.0,0.0,0.0,0.08776844,20.970255,0.0,3.77,859.4367,-18.970255,0.0,-0.5,3.77,0.133956,-2.7080503,0.9989378,0.035714287,0.0,0.0,-0.366,-0.133956,0.0,0.00097157195,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.267912,1.9978756,0.004954105,0.0,0.0,2.7182817,2.7182817,2.7182817,2.7182817,2.8522377,4.7182817,2.7182817,0.0,0.008726646,0.0,0.0,0.0,-0.0,-0.0063879048,-0.0,-0.366,-2.0,-20.970255,-0.0,-0.035714287,-0.0,0
2390,0.11375324,0.0,0.114,1.0,0.892258,1.0,0.229,0.45600373,17.996937,0.023482362,0.0,0.0,6.5317187,0.06022409,0.027777778,0.027777778,0.5877867,0.114,0.0,0.06022409,0.0,0.0,1.8,4.6332135,0.0,974.02826,0.012996,1.29,0.22700374,1302.5317,0.229,0.0,17.114,0.0,1.6641,2.8332133,0.5555556,0.0,0.5555556,0.0,0.0,0.0,0.0,1296.997,0.0,0.0,0.0,0.0,0.0,0.0016019223,-0.114,-16.976517,0.0,0.0,0.0,0.0,0.06022409,0.06022409,0.0,0.5555556,-0.0,0.0,-0.027777778,0.22700374,0.0,0.0,0.0,0.06022409,6.5317187,0.0,3.24,974.02826,-4.731719,0.0,-0.5320732,3.24,0.012996,-2.8332133,0.9969371,0.027777778,0.0,0.0,-0.114,-0.012996,0.0,0.0009415886,0.0,-0.0,0.0,0.006361111,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.026106,0.0233928,1.7944868,0.002665759,3.8930001,0.04226825,2.7182817,2.7182817,2.7182817,2.7182817,2.7312777,4.518282,2.7182817,0.0,0.009696274,0.0,0.0,0.0,-0.0,-0.0019896752,-0.0,-0.114,-1.8,-6.5317187,-0.0,-0.027777778,-0.0,0
2391,0.12864251,0.3801884,0.129,1.0,0.87897396,1.4625599,0.581,1.1298602,16.37136,0.05957752,0.0,0.3801884,7.3911557,0.42641458,0.15476018,0.39401606,1.4431734,0.129,0.39,0.42641458,179.90875,0.39,2.895,5.6675887,0.0,916.7325,0.016641,0.78,0.54886013,62008.39,0.581,0.39,16.129,0.6527067,0.6084,5.9125886,0.34542313,1.5601884,0.34542313,0.39,0.0015926529,0.7701884,-0.78,62001.37,2.8610229e-08,-0.3998116,-0.39000002,-0.009811594,-0.78,0.0015018021,-0.129,-15.940422,0.0,0.0,0.0,-0.009811594,0.036414567,0.036414567,-0.39,0.34542313,-0.0,0.0,-0.004016064,0.54886013,-0.38840735,0.0015926529,0.044306695,-0.7435854,7.001156,-1.8092558,0.39,916.7325,-4.4961557,0.39,-0.2858456,0.39,-0.373359,-2.7725887,-0.018639758,-0.38598394,0.0,0.0,-0.129,0.63606566,0.0,0.0015963932,0.2865322,-0.3042,1.0813096,0.002333333,0.0,1.1006454,0.0,0.14827348,-0.0,-0.100065544,-0.074949,0.048175696,1.0750879,0.00091369636,9.296,0.17247692,2.7182817,2.869026,3.3266816,2.7182817,2.7349226,5.6132817,3.1082816,0.0,0.006028771,0.0,0.0066355392,2.7797036e-05,-0.013613568,-0.0022514747,-0.3801884,-0.129,-2.895,-7.3911557,-0.0,-0.004016064,-3.14,0
2392,0.061960287,0.8819578,0.062,0.955042,0.93988293,1.0512493,0.289,0.5739938,32.924625,0.12930295,0.0,0.98195785,3.5523384,0.16233426,0.0993904,0.0009746589,1.578599,0.015999999,0.2041,0.0023342671,117.50234,0.0105,2.007,5.472736,0.0,1833.465,0.003844,0.0941,0.28499383,1052679.5,0.33900002,1.08,32.062,0.05,0.0025,5.515736,0.5087561,0.93195784,0.49825612,0.48,0.84136236,0.52997917,0.0,1052676.9,0.27,-0.22002083,1.08,-0.11002083,-0.16,0.0031037244,-0.162,-31.970366,-0.0058999984,0.099667996,0.0441,-0.22002083,0.0023342671,-0.012665733,-0.170332,0.49825612,-0.146,-5.62991,-0.0009746589,0.18532583,0.88736236,0.88736236,0.0,0.0023342671,3.0723383,0.09841575,1.62,1833.465,-1.5453384,-4.649578,-0.46862116,1.62,-0.206156,-3.455236,0.9246242,-0.15902534,-0.1,-0.05,-0.111999996,-0.003844,0.3465736,0.002162182,104.22634,-0.0,1.6635532,0.00028167642,0.14629462,0.10030819,0.00080723997,0.0024989585,-0.16340756,-0.0,-0.017918,0.0077149076,1.8557208,7.759311e-06,9.248,0.059477337,2.6722817,2.8166976,2.7182817,2.7182817,2.7221258,4.7252817,3.1982818,0.0007696902,0.00869621,0.0,0.015393068,0.015487394,-0.0,-0.0010821042,-0.8819578,-0.062,-2.007,-3.5523384,-0.099667996,-0.0009746589,-2.05,0
2393,0.06395632,0.9424888,0.064,0.9464851,0.93800503,1.0617982,0.33,0.6540431,25.940228,0.15326652,0.0,1.0624888,3.66693,0.19280112,0.10961219,0.0011148272,1.6475645,0.009000003,0.2261,0.0028011205,129.54346,0.0095,2.024,5.242876,0.0,1432.3945,0.004096,0.0961,0.32404304,804612.7,0.33,1.23,25.064,0.0,0.0036,5.478876,0.50357115,1.0024887,0.49407116,0.19,0.71675265,0.249964,0.0,804609.94,0.32,-0.260036,1.23,-0.130036,-0.19,0.0024028835,-0.184,-24.966162,-0.0239,0.1194273,0.0361,-0.260036,0.0028011205,-0.01519888,-0.2005727,0.49407116,-0.175,-6.7560663,-0.0011148272,0.20461574,0.77175266,0.77175266,0.0,0.0028011205,3.47693,0.10849736,1.74,1432.3945,-1.64293,-5.6454935,-0.46023196,1.74,-0.245904,-3.2093759,0.9402266,-0.18888517,-0.12,-0.06,-0.124000005,-0.004096,0.3862651,0.0016942149,99.93307,-0.0,0.6115864,0.000367893,0.13396439,0.12136714,0.00077824,0.0035978402,-0.20168115,-0.0,-0.02112,0.008290304,1.9030186,8.650381e-06,8.25,0.06849056,2.6632817,2.8267791,2.7182817,2.7182817,2.7223778,4.742282,2.9082818,0.0006300639,0.008623169,0.0,0.016449532,0.013469624,-0.0,-0.0011170107,-0.9424888,-0.064,-2.024,-3.66693,-0.1194273,-0.0011148272,-2.26,0
2394,0.0,0.8248857,0.0,1.0,1.0,1.0,0.141,0.28153324,15.748704,0.0144585725,0.0,0.8248857,0.0,0.0,0.104370855,0.011235955,1.9811378,0.0,0.0,0.0,111.15381,0.0,3.178,5.88605,0.0,859.4367,0.0,0.0,0.14053325,7921.0,0.141,0.97,15.0,0.0,0.0,4.6480503,0.31466332,0.8248857,0.31466332,0.0,0.93261504,0.0,0.0,7921.7485,0.0,0.0,0.97,0.0,0.0,0.001401682,-0.0,-14.985541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31466332,-0.0,0.0,-0.011235955,0.14053325,0.93261504,0.93261504,0.0,0.0,0.0,0.0931349,0.97,859.4367,3.178,0.97,-0.30020475,0.97,-1.94,-2.7080503,0.7487043,0.011235955,0.0,0.0,-0.0,0.0,0.0,0.0016206977,103.66371,-0.0,0.0,0.0015842697,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,2.3793824,0.0,2.115,0.045949344,2.7182817,2.8114166,2.7182817,2.7182817,2.7182817,5.8962817,2.7182817,0.0,0.005491911,0.0,0.014396972,0.016277203,-0.0,-0.0,-0.8248857,-0.0,-3.178,-0.0,-0.0,-0.011235955,-1.94,0
