,oz1_sin_exp,oz2_tanh_exp,oz5_rbfFeature_exp,oz4_sin_exp,oz17_tanh_exp,oz25_degree_degree,oz2_tanh_degree,oz4_sin_degree,oz1_sin_degree,oz5_sin_degree,oz17_rbfFeature_degree,oz19_sin_degree,(oz2_degree+oz4_sin),(oz1_degree+oz16_square),(oz14_relu+oz1),(oz17_rbfFeature+oz12),(oz1_radian+oz22),(oz1_tanh+oz25),(oz22_relu+oz24),(oz4_sin+oz23),(oz15_radian+oz7),(oz3_radian+oz10),(oz2_relu+oz1_square),(oz21_degree+oz24_zscore),(oz12_radian+oz5),(oz13_tanh+oz17_tanh),(oz9_square+oz12),(oz16_square+oz9_square),(oz1_sin+oz10),(oz1_degree+oz19),(oz14_relu+oz4),(oz22_relu+oz22),(oz2_relu+oz2),oz2_tanh_adde,oz20_rbfFeature_adde,oz21_degree_adde,oz22_relu_adde,oz16_square_adde,oz1_relu_adde,oz4_sin_adde,oz7_rbfFeature_radian,oz20_square_radian,oz19_sin_radian,oz3_radian_radian,oz4_sin_radian,oz1_tanh_radian,oz1_sin_radian,oz2_relu_recip,oz3_radian_recip,oz1_square_recip,oz3_zscore_recip,oz2_tanh_recip,oz1_tanh_recip,oz20_square_recip,oz19_rbfFeature_zscore,oz20_radian_zscore,oz2_degree_zscore,oz21_degree_zscore,oz22_relu_zscore,oz9_sin_zscore,oz1_tanh_zscore,oz2_degree_mmnorm,oz15_radian_mmnorm,oz20_square_mmnorm,oz1_degree_mmnorm,oz20_radian_mmnorm,oz17_tanh_mmnorm,oz2_relu_mmnorm,oz26
166,1.8330088,1.784362,0.8655947,2.7158186,2.1914427,5290.1504,33.177746,57.24383,34.718876,53.198868,9.010517,-52.074455,38.87439,40.0498,0.6509706,-0.03572981,1.2170873,2.183795,1.1759125,-0.30366838,-0.55620277,1.0143965,1.0848114,13.190248,1.1869721,-0.14792943,-0.0034173876,2.9415126,1.6254194,36.157295,1.6133814,2.4114513,1.3220974,3.2973428,2.464944,15.938357,3.9240074,5.4702187,3.3692522,3.7173753,-0.0026849555,0.025603428,-0.015862787,-8.838647e-05,0.01743747,0.00998892,0.010575975,0.6610487,-197.46565,2.3598113,-3.444702,1.7269341,1.7472652,0.68167794,-1.2740399,-1.2117908,0.66137946,0.23084931,1.3916972,-0.5662668,0.87897646,0.6941409,0.61304224,0.48965782,0.63975453,0.14986676,0.9183006,0.38711348,-0.6744201
167,2.6513126,2.4311094,0.83229744,0.54939,1.9647669,930.92786,50.89857,-34.31712,55.866524,-57.20948,13.985816,-57.25592,80.41923,77.188065,1.3469679,1.1212709,-0.8127127,1.1569126,-0.5553554,-1.9272628,-0.23595499,-0.9907986,3.2283566,11.463751,-1.5005956,-0.23684156,2.547936,1.6832494,-0.014207184,75.56748,-0.6421852,-0.83622175,2.828068,3.6066294,2.8690686,14.737666,2.7182817,2.7307675,4.0652494,2.119335,0.004876031,0.010833669,-0.017441152,-2.6817448e-05,-0.010453593,0.015242584,0.017017918,1.414034,-650.81854,0.5511699,-11.353246,1.1256853,1.145035,1.6110232,0.48431566,0.7882543,1.4147415,0.20988281,-0.7768244,-1.2906032,1.3376642,0.9141966,0.11608502,0.20719056,0.7855396,0.7275091,0.8602404,0.8280655,-0.19424357
168,0.6536895,1.2631102,0.8567036,0.69704115,0.4515059,5067.2407,13.382981,-20.678669,-24.357742,41.05429,-14.77153,34.34049,13.2737465,-24.621346,-0.43909758,-1.4072328,0.55886686,1.1306739,1.177671,-0.67326295,1.7606263,-0.009841543,0.43077636,-6.124456,0.7787576,-1.6145134,1.3207111,3.0072234,-0.41173995,-24.515743,-0.36924443,1.1330612,0.47593933,2.9518588,2.5146692,-4.01762,3.2848125,3.255373,2.7182817,2.3573709,-0.0032800063,0.0026700348,0.010460711,-0.00040534255,-0.006299083,-0.0072063967,-0.007419793,0.23796967,-43.058132,5.186542,-0.75113034,4.2812414,-2.4219167,6.5367284,-0.47185904,0.3913245,0.23808874,-0.117622495,0.24209209,1.3416595,-0.62231505,0.57049847,0.255812,0.05106346,0.41142654,0.61287,0.07827759,0.13935624,0.8434398
169,0.38113284,0.40310463,0.8574104,0.50419927,2.0463674,-3809.9863,-52.0566,-39.23521,-55.26792,37.200333,-15.6792555,-57.257915,-87.72883,-102.40574,-1.5177172,0.6434195,1.2066944,-2.1111567,1.1532662,0.8310582,-0.775006,-1.3498801,3.3769314,-17.04764,0.722628,-0.069835186,1.0067654,2.9731274,-2.2895942,-106.823616,-0.4343811,2.4775345,-1.5192052,1.8097227,2.5666802,-14.2438135,3.957049,5.601718,2.7182817,2.033498,-0.0040305913,0.04352766,-0.017441759,-0.00043446582,-0.011951729,-0.016590549,-0.016835572,-0.0,-40.17184,0.29612684,-0.7007803,-1.1006439,-1.0520022,0.40097016,1.4597034,1.5800151,-1.5199654,-0.29619256,1.4511232,0.39563537,-1.4416281,0.056974024,0.35134384,0.83245337,0.11848429,0.95618117,0.88187885,0.0,0.0048683826
170,2.7050083,1.5917627,0.79671067,0.36788446,0.87243485,-65.62091,26.63348,-57.294994,57.015312,-16.874239,0.40522408,-10.135165,27.84673,86.44713,1.4718112,-0.43358618,-0.17663397,0.8799331,-0.7964974,-0.8842672,-1.3394518,0.13694641,2.6696982,59.47021,-0.30663478,0.7986407,-0.043411344,2.5158076,1.1014823,84.15074,-1.5655718,-0.20232192,1.0069404,3.1831236,2.999968,62.985386,2.7182817,4.836842,4.190093,1.7182953,0.004843577,0.010524632,-0.003087348,0.0005335314,-0.017453054,0.015706608,0.017367858,0.5034702,32.712772,0.46163192,0.57066005,2.151269,1.111207,1.6583279,1.4566897,-0.7769303,0.50372213,1.0523858,-0.7768244,-0.79116356,1.3781774,0.6480895,0.5814882,0.20128033,0.81168956,0.27546084,0.42854238,0.2948347,-1.6452057
171,1.5655283,1.9272131,0.8854462,1.4852036,0.9564337,3677.9368,37.59032,22.663458,25.681301,-53.110832,-3.2756689,55.288082,45.423782,28.831879,1.5979233,0.38653564,0.18947518,1.5543332,0.5341987,-0.70576197,-1.473412,0.8415933,1.0019083,-94.58816,-1.1784797,0.6705686,2.378802,4.137224,1.2973778,27.935038,1.5398153,0.3627266,1.5717818,3.3743567,2.6340356,-92.222885,2.899645,4.9204106,3.1830585,3.1138337,0.00378894,0.028738087,0.016841713,-0.00013196764,0.006903684,0.0075741955,0.007822972,0.7858909,-132.25433,4.629255,-2.307119,1.5242163,2.3043098,0.6073227,-1.2958769,-1.2838299,0.78628415,-1.6578653,-0.45063895,-1.3205914,0.6681514,0.7306254,0.90858734,0.5496072,0.600754,0.1290608,0.47742295,0.4602217,-1.571107
172,0.5427851,0.42288682,0.7541796,0.41043496,0.62117946,434.87167,-49.31165,-51.024055,-35.010113,-45.531593,13.358257,57.295498,-75.1372,-36.99722,-0.657376,0.9596402,1.1778306,-0.444145,0.024383545,0.5207631,-0.588618,-0.14430901,0.43214318,-94.40551,-0.9057943,-1.4047222,1.8655739,1.8067287,-0.7732719,-36.090946,-1.098526,2.378608,-1.2958487,1.8576311,2.9071832,-90.52172,3.9075856,3.385931,2.7182817,1.827744,-0.004651668,0.023305919,0.017453207,0.00031278294,-0.015542816,-0.010063821,-0.010664691,-0.0,55.800014,2.3140478,0.97340685,-1.1619116,-1.7342609,0.74887806,-1.3249259,1.1561433,-1.2964971,-1.6281594,1.3621625,1.1751122,-0.87179154,0.12224874,0.46198967,0.44571865,0.3657055,0.83376086,0.24792331,0.0,-0.45250443
173,0.45458704,0.43529153,1.2589133,0.49982986,0.48321643,-271.22778,-47.65515,-39.733906,-45.170033,18.87209,-15.3261175,-53.521347,-69.09052,-50.261604,-0.90814817,-0.6013137,-0.9720506,-0.80286294,-1.3458376,-0.63628364,0.7721221,1.0149646,0.8247331,-85.68486,0.3298207,-1.3751262,1.628506,3.733777,0.22254705,-53.23885,-0.7663185,-0.9562004,-1.1937535,1.8865423,2.8481479,-81.62006,2.7182817,4.4897304,2.7182817,2.024794,-0.00040817042,0.024212457,-0.016303536,7.071621e-05,-0.0121036405,-0.012570598,-0.0137595795,-0.0,246.80753,1.2125136,4.3054495,-1.2022997,-1.3884219,0.7208394,0.9436259,-1.1784143,-1.1943508,-1.4727185,-0.7768244,1.3223237,-1.0906537,0.15208548,0.39906612,0.4630559,0.31317824,0.15950638,0.11437094,0.0,-0.4629697
174,0.40678114,0.58331454,0.93349475,0.3689956,0.6157949,5450.6885,-30.884071,-57.122196,-51.536404,11.947605,-15.265207,-3.8331296,-35.534042,-62.944077,0.2542696,-1.1084783,1.2575939,0.85330105,2.6585965,-1.2456458,0.74173564,0.031628154,1.2512167,37.153965,0.19537008,-1.4148412,1.1937424,3.1815062,-0.84734225,-64.15674,-0.12008929,2.5542336,-0.60278565,2.179253,2.5470603,38.490074,3.9953985,3.8639953,2.7182817,1.7213113,0.0049352106,0.00014119352,-0.0011676381,-0.00035795936,-0.017400417,-0.014086094,-0.015698887,-0.0,-48.757748,0.7992221,-0.8505577,-1.8551886,-1.2390442,123.61256,1.0153831,-0.08998828,-0.60308725,0.62464803,1.5200956,-1.3283186,-1.2229687,0.3247925,0.9731435,0.0027001163,0.26910114,0.4738598,0.24329382,0.0,0.38523763
175,0.38470516,0.3980611,0.9477163,2.213097,1.8421208,-2514.624,-52.777992,45.51536,-54.7334,-41.43235,5.237641,46.75121,-90.68201,-106.92528,-0.373428,1.8196466,0.35230643,-1.7196825,0.49911827,1.2645812,-1.2999573,1.0346648,3.500619,-29.84249,-0.77816117,1.3686498,2.2066588,0.7532052,0.10702205,-106.24567,2.4155736,0.76992285,-1.5965645,1.797132,2.607207,-27.238422,3.103243,2.9930606,2.7182817,3.5126748,0.0048955795,0.023515105,0.0142412335,-0.00048232792,0.013864772,-0.016644929,-0.016672747,-0.0,-36.18553,0.28566378,-0.63124084,-1.0855998,-1.0485651,0.7422162,-0.5925054,-1.1613203,-1.5973634,-0.5231047,-0.084463656,0.85565895,-1.446376,0.03436625,0.26409927,0.44971925,0.111498475,0.16444337,0.82596576,0.0,0.4139456
176,0.54370403,0.96533257,0.7765727,1.251747,1.2280138,4538.216,-2.0215414,12.865204,-34.913197,-22.284584,-16.081236,16.27957,-1.7978406,-36.368946,-0.6552409,0.3977847,-1.0572664,0.80723214,-1.4781625,0.4959706,0.33923888,-0.13004479,0.42934063,-51.93263,-0.38763878,0.43807727,3.3959317,3.8910642,-0.7163665,-37.254433,0.22647114,-1.0458302,-0.035297208,2.6829991,2.9262657,-47.735447,2.7182817,3.8918695,2.7182817,2.942822,-0.0022245639,0.010749698,0.0049590403,-0.00040192358,0.0039189653,-0.010038917,-0.010635168,-0.0,-43.424404,2.329153,-0.75751984,-28.342617,-1.7385633,1.6236078,-1.3734723,-0.7851935,-0.03531487,-0.88102436,-0.7768244,1.3376132,-0.86961716,0.49063778,0.13489616,0.20558463,0.3661527,0.27307433,0.61033,0.0,1.1199297
177,0.49748757,0.7484271,0.8308655,1.5271516,1.532382,-1348.7518,-16.603252,24.25928,-40.003036,-18.199644,-0.256285,-19.635939,-16.66951,-42.97074,-0.77285874,0.39255866,1.1052362,-1.059442,0.424178,1.1878035,0.5638724,-1.2376041,0.5973106,1.6280022,-0.31631398,0.9841238,2.9049795,3.8187456,-1.9224826,-44.63134,0.43719983,2.2374501,-0.29832765,2.4285002,2.4895413,5.0411787,3.8370068,4.0290794,2.7182817,3.141686,-0.004933232,0.03514614,-0.0059814495,-0.00023223842,0.0073897997,-0.011320009,-0.012185622,-0.0,-75.15247,1.6741709,-1.3110021,-3.4508765,-1.5418091,0.49659202,0.0075076893,-1.419768,-0.29847693,0.040562484,1.2352248,-1.3420937,-0.98146695,0.41376862,0.43555287,0.6721594,0.34151626,0.08979991,0.72807336,0.0,1.1902492
178,2.5932152,2.3354595,0.8390751,0.70148474,0.5423044,-2982.219,48.598774,-20.314575,54.59706,29.31596,14.067602,-6.2442684,71.249855,108.09326,1.8789392,-0.7923224,1.1691003,0.045961678,1.5560776,-1.3880717,-0.03241406,0.40182853,4.780145,-42.56778,0.5190019,-1.153914,0.14914262,1.6249712,1.3409076,107.54608,-0.36243942,2.2726133,2.4994655,3.5664904,2.4507368,-40.26948,3.8545885,3.156262,4.597221,2.3637254,-0.0016980933,0.0012796038,-0.001902113,0.0002411953,-0.006188174,0.016657382,0.016631216,1.2497327,72.361664,0.283253,1.2623177,1.1789552,1.0477812,13.639606,-0.51829976,-0.27090457,1.2503581,-0.75065345,1.2668457,1.189205,1.4611876,0.86618054,0.91433656,0.024471875,0.8969674,0.4216085,0.17571536,0.73184985,0.5347097
179,0.9015179,0.8374835,0.75390595,0.5646713,1.5604589,2677.489,-10.161623,-32.745197,-5.940155,56.835857,15.909525,-29.83602,-10.841733,-5.5772314,0.13688608,1.8595009,0.9910578,0.7121199,-0.5313742,-1.0487406,-1.2385615,0.82465005,0.010787294,13.739595,1.4716145,1.3625821,4.3321834,3.1239724,0.7162497,-6.498562,-0.36759865,1.9857411,-0.1792492,2.540928,2.6896276,17.982883,3.7111523,3.0918982,2.7182817,2.1467702,0.0049364474,0.04032264,-0.009088572,8.246801e-05,-0.009974757,-0.001806242,-0.0018094748,-0.0,211.63713,92.70165,3.6919177,-5.6384473,-9.662765,0.43284103,0.68297213,-1.5207332,-0.17933889,0.2665509,1.0088731,-1.3370564,-0.15083744,0.44856864,0.71981955,0.77115834,0.48164573,0.06063965,0.7377282,0.0,0.8592526
180,2.0034797,1.5890288,0.7901672,0.3691386,1.5014367,-1684.881,26.534994,-57.099995,39.814007,53.38333,13.55854,26.241644,27.724632,44.419544,0.7682607,1.015037,-0.16300261,0.13267279,-1.4295286,0.19684124,1.162032,-1.6323402,1.0915043,-24.580244,1.212692,-0.18740228,3.5629337,3.1859894,-0.957699,44.49384,-1.4881042,-0.17641129,1.0025597,3.1814048,2.990879,-20.431717,2.7182817,3.119733,3.4865425,1.7216988,-0.004917497,0.0324394,0.007993662,0.00035333005,-0.017393654,0.011273378,0.012128041,0.50127983,49.39657,1.6942706,0.8617016,2.1592534,1.5481867,0.5380276,-0.76388204,1.3640019,0.50153065,-0.4042459,-0.7768244,-1.3357793,0.9911201,0.6474494,0.26451296,0.62039375,0.6643224,0.89379346,0.71722513,0.293552,-1.5713948
181,2.6408744,2.4864388,1.19809,2.081354,0.45001638,5738.6177,52.187943,41.998867,55.640507,-56.508396,14.323076,14.725764,88.5388,76.197044,1.7410243,-1.4038152,-1.7378155,2.6172934,0.89177746,0.9853135,-0.48154685,0.6372563,3.3009734,35.872627,-1.7656364,-1.7139561,0.5619099,2.2185614,1.602462,76.454124,1.2339338,-1.7610255,3.0650003,3.6291332,2.7849798,37.698685,2.7182817,2.7211332,4.0481215,3.4513004,0.0014974051,0.005253975,0.0044857245,0.00010305185,0.0127935875,0.015170579,0.016949069,1.5325001,169.36418,0.56545943,2.9544842,1.0978738,1.1504698,3.3219216,-0.39281595,-0.5489371,1.533267,0.61082876,-0.7768244,-1.3376659,1.3313776,0.94881773,0.45422363,0.10048054,0.7819519,0.34130865,0.07652047,0.8974399,0.36980394
182,0.60874367,0.6546658,1.1827033,1.4886987,2.113564,-459.36975,-24.272226,22.798124,-28.439215,-50.61043,-16.109812,3.847816,-25.505981,-28.9369,0.48122257,-0.37520313,-0.12065523,-0.6171676,0.15641242,2.06809,-0.91982675,0.76733685,0.26977468,25.370018,-1.0845364,-0.16341686,-0.015222512,0.90124583,0.2727575,-29.692127,1.4098502,-0.11159002,-0.4521081,2.2946515,3.0010962,27.931808,2.7182817,3.5407162,2.7182817,3.1161842,0.004844889,0.004657592,0.0011721118,-3.1042317e-05,0.006944706,-0.008329332,-0.008663081,-0.0,-562.242,3.7067971,-9.808065,-2.3605487,-2.0954013,3.747278,-1.2513591,-0.5168438,-0.45233428,0.4402793,-0.7768244,0.3715243,-0.7203564,0.36882716,0.32350677,0.089074895,0.3946066,0.35057765,0.89905936,0.0,0.6395466
183,1.9903939,2.0391464,1.0907086,0.5461714,2.5364122,-4666.2466,40.82504,-34.65377,39.43855,53.527164,8.048436,-48.290318,50.5206,44.357586,1.9662323,1.4158391,0.11753837,-0.7808218,-1.2178617,-0.77401435,-1.3296745,0.36218897,1.4686732,-12.13417,1.2283403,0.13527048,1.7411933,1.3251503,1.0504447,42.49575,0.55750144,0.20857608,1.7846141,3.430813,2.75423,-8.093077,2.8225698,3.5776062,3.4774697,2.1134593,-0.0027836575,0.0031717052,-0.014710073,1.3409656e-06,-0.010556143,0.011180549,0.012013669,0.89230704,13015.467,1.7350079,227.04912,1.4034469,1.5610406,5.5028105,0.36517265,-0.42650586,0.8927535,-0.18878824,-0.58926034,-0.846691,0.9830155,0.7617249,0.09193176,0.060657755,0.66242194,0.37666857,0.9960376,0.52253956,-1.9755703
184,1.444832,1.9374846,0.75800496,0.4057409,0.6221493,1038.0168,37.89489,-51.683113,21.084448,-53.348267,15.754266,-19.951427,44.664227,22.293278,0.3768497,1.9750837,1.5059351,0.67616653,2.2438846,-1.1759758,0.93232507,0.8135032,0.93729717,91.81854,-1.1677523,0.085406184,4.417973,3.4192348,1.1983731,21.236227,-1.1244737,2.9987156,1.5905629,3.3796723,2.7183475,93.79193,4.2176394,3.419663,3.0951314,1.8162413,0.004817936,0.0022763507,-0.0060775527,-0.0002945553,-0.015743578,0.006282635,0.0064226906,0.79528147,-59.253025,7.0414743,-1.0336431,1.5119659,2.778021,7.667225,0.42731792,0.36132511,0.7956794,1.5903305,1.9198004,-1.338146,0.5553876,0.7333697,0.1923829,0.043534365,0.5823366,0.6042057,0.24875286,0.46572086,-1.9955378
185,0.41905788,0.42458838,0.7884234,2.0058155,1.5752594,4795.481,-49.08157,39.880764,-49.832783,-51.639847,-3.8668592,52.72971,-72.67484,-57.52559,-0.36553305,1.1021951,1.672007,0.677165,2.2362223,0.0021330714,0.25101203,-1.455329,1.1123664,4.165722,-1.1023127,-0.43461892,1.4640915,3.197978,-2.3257933,-59.260296,1.4590371,3.3808296,-1.2805637,1.8616467,2.5707312,6.337923,4.4086967,5.621853,2.7182817,3.4143324,0.0046561304,0.0011142417,0.016062388,1.2531774e-05,0.012148377,-0.013676788,-0.015179935,-0.0,1392.7233,0.8989843,24.295448,-1.1673583,-1.2761252,15.663831,0.19587286,0.25279486,-1.2812046,0.06320628,2.26342,0.69264543,-1.187233,0.12671566,0.9126782,0.021309374,0.2824837,0.5728606,0.7427479,0.0,0.28578177
186,0.75342464,0.79651445,1.1956183,2.7016604,2.2295437,2269.1357,-13.035361,56.944355,-16.221937,-56.891293,10.521846,47.721336,-12.273656,-13.443689,1.4060271,1.2736677,1.329041,0.411799,-0.35861063,-0.6610663,-1.4071692,-0.20322214,0.082398936,-15.734911,-1.6706657,-0.09773427,3.4621265,5.375286,-0.48778686,-15.462559,3.1530628,2.668102,-0.23156197,2.4907718,2.9668615,-11.32312,4.052333,5.7214684,2.7182817,3.7121482,0.0045197946,0.033174466,0.014536751,2.5106312e-05,0.017346244,-0.004876788,-0.004941485,-0.0,695.1755,12.136079,12.127033,-4.3954115,-3.57885,0.52610624,0.89866996,-1.3793693,-0.23167783,-0.24519134,1.6224929,1.3410304,-0.41892114,0.43328053,0.33967096,0.6344516,0.44327432,0.10146767,0.92746633,0.0,0.96644086
187,0.39109927,0.5416086,0.98858976,0.36831766,2.4580035,5042.5186,-35.13444,-57.22756,-53.788925,25.994831,15.66107,1.5231192,-41.910995,-69.8365,-1.2191123,0.56313634,0.89506716,0.696647,2.499552,-2.009072,-1.2329278,-1.3569486,1.4862348,-59.686005,0.4759657,-0.016968012,0.4154509,0.13913357,-2.2767406,-69.823395,-1.521994,1.8326894,-0.7140524,2.10507,2.883301,-58.551723,3.6346264,2.7317636,2.7182817,1.7194724,-0.0025954773,0.00015275073,0.00046396867,-0.0003316457,-0.017432513,-0.014650156,-0.016385045,-0.0,-52.626324,0.6728412,-0.9180432,-1.6307582,-1.1913383,114.25997,0.019429449,-0.093598776,-0.71440965,-1.0698985,0.8712398,0.4655085,-1.2722161,0.29227543,0.6435287,0.0029211442,0.24804303,0.472817,0.9793401,0.0,-0.018512757
188,0.7700669,0.4522152,1.0948302,0.58179903,0.7554069,3089.6216,-45.46976,-31.033123,-14.970114,56.933487,8.948829,14.347182,-62.482613,-12.572258,-0.26434574,-0.88115543,0.3107493,0.68279696,-0.6450119,0.778308,-1.0605094,-0.3107762,0.06987867,-55.14364,1.6652063,-1.1851032,-0.58454543,3.0264323,-0.5999917,-14.892795,-0.5723752,0.630726,-1.0810741,1.9246846,2.6068568,-51.464504,3.0336447,5.291918,2.7182817,2.1766515,-0.0024232639,0.012406004,0.0043704016,0.00048760383,-0.009453231,-0.0045091584,-0.0045601577,-0.0,35.794003,14.310519,0.62441075,-1.2600852,-3.8706322,1.4068424,-0.77098453,0.8435184,-1.0816151,-0.94614124,-0.20963784,0.8360973,-0.38682407,0.18501538,0.51342094,0.237261,0.44803044,0.7434702,0.35195342,0.0,1.371951
189,2.6485627,1.9015466,0.96512115,0.6269754,0.417837,-1486.5908,36.82214,-26.748417,55.807064,-0.044748016,9.671654,28.558397,43.232933,79.20494,2.6844363,0.57765687,-0.38893628,0.41939157,0.17370518,-0.997942,1.7392704,0.533738,2.5645812,56.78873,0.00635486,-0.65601665,2.3302577,4.215946,1.4816222,77.4322,0.85637355,-0.41236454,1.5254102,3.3609493,2.4804149,59.333218,2.7182817,5.012825,4.0606213,2.2514338,0.0027902978,0.032661833,0.008699385,0.00045610446,-0.008148034,0.015223339,0.016999805,0.7627051,38.266,0.5549771,0.66753364,1.5560143,1.1464825,0.5343635,-1.1880491,1.3686703,0.76308674,0.9886115,-0.7768244,-1.3193927,1.335984,0.7238494,0.69038236,0.62464774,0.7845702,0.8951417,0.037068427,0.44664398,-1.0603197
190,2.0696442,2.4976516,1.3168463,0.6405432,1.1568116,5058.451,52.44574,-25.521759,41.675613,31.69173,15.649675,54.915787,88.911385,49.270123,0.81449145,-1.2218038,0.6301428,2.212953,0.5616105,-1.7622145,-0.949943,1.3717662,2.2229671,-32.908386,0.5600191,-0.7110343,0.542027,4.640172,2.1126175,47.94848,-0.46166423,1.2318546,3.1191418,3.6336327,2.7498477,-30.135761,3.334209,5.3214846,3.5327733,2.272843,0.0020083308,0.00025200009,0.016728306,-0.00023517715,-0.0077743726,0.011729668,0.012695118,1.5595709,-74.21339,1.5073946,-1.2946202,1.0924772,1.4879613,69.25907,-0.5496313,0.1202206,1.5603513,-0.57369816,0.33093303,1.3278531,1.030958,0.956729,0.27934843,0.004819259,0.674006,0.5345712,0.5785682,0.91329265,-0.42638075
191,2.324682,2.3844433,1.2784256,1.7029406,1.9061939,-3282.1042,49.788063,30.50178,48.333755,-52.412506,14.676884,1.5251328,76.66931,58.76281,1.5582952,0.48451373,0.062411234,-0.23655003,0.9476124,0.12071732,-0.9021465,-1.1205716,2.3366988,45.250095,-1.1509548,0.20479262,0.41160673,1.4256083,-0.26690853,57.547077,1.1157558,0.089779,2.6576812,3.5872474,2.9430752,47.0652,2.7631712,3.960637,3.7222033,3.2506382,0.00044171896,0.0019144638,0.00046458203,-0.00017592669,0.009291373,0.013320984,0.014723305,1.3288406,-99.207756,0.9922031,-1.7306361,1.1507934,1.3102105,9.116544,-0.2844529,-0.33136156,1.3295056,0.7743871,-0.6960898,-0.55734235,1.1698929,0.8892994,0.74682236,0.036613386,0.7136844,0.40414762,0.84414685,0.77817583,-1.0011529
192,0.8648949,1.5993807,0.94111043,1.2000456,0.66697544,1541.3822,26.907045,10.448432,-8.316322,46.191963,-16.01922,56.59146,29.379044,-7.492968,-0.14566177,1.0721498,-1.0020931,0.3248917,0.5230157,0.83897007,-1.3642967,-1.300635,0.53079563,-95.89501,0.9612964,-1.0556452,2.1443386,1.6454368,-1.4209723,-6.931966,0.1833857,-0.99955076,1.0191566,3.1878984,2.4943635,-93.700005,2.7182817,3.5711179,2.7182817,2.9006412,0.0010612037,0.012300114,0.017238745,-0.00043301395,0.0031827744,-0.0025244486,-0.0025332968,0.5095783,-40.306534,47.131237,-0.7031299,2.1293967,-6.913705,1.4189537,1.0890431,-0.83991075,0.5098333,-1.6836587,-0.7768244,1.0427427,-0.21354271,0.64987457,0.8143708,0.23523588,0.47289023,0.25727117,0.28574857,0.29841164,0.5711499
193,2.5821335,2.3815987,1.0472753,2.6903236,0.8253918,5127.0063,49.719673,56.703423,54.35169,-56.581474,14.952327,50.777454,76.84853,108.93146,3.368978,1.8792208,-1.1267531,2.517389,0.4545116,0.89352727,-1.50577,1.7603328,4.9065266,94.649216,-1.3844835,-1.107311,4.039856,2.905919,2.6894794,109.53629,2.903095,-1.159788,2.6479743,3.5860538,2.9060628,96.91276,2.7182817,3.202598,4.6110415,3.7079432,-0.00030275775,0.00014079781,0.015467698,0.0003398045,0.01727285,0.016678598,0.016556472,1.3239871,51.362747,0.2791316,0.89600074,1.1523764,1.0464483,123.95996,1.4078022,-0.08986209,1.3246497,1.6448264,-0.7768244,1.341516,1.46304,0.887881,0.9931406,0.0026925486,0.89986235,0.4738962,0.39906755,0.7753336,1.5031909
194,0.3714124,0.5706514,0.97792166,0.46111023,2.4388976,2073.8142,-32.141598,-44.3537,-56.748158,-56.69715,-6.6254773,17.754744,-37.114384,-81.68286,-1.432427,0.8695188,-0.9929153,-0.2604429,-0.14585929,0.73681635,0.16846845,1.5306123,2.0518472,20.928635,-1.4089217,0.97929543,1.6154771,1.0194786,0.5690009,-81.75696,-0.88532084,-0.9679147,-0.6342574,2.157305,2.7319582,23.79285,2.7182817,3.1074386,2.7182817,1.9441636,-0.0021756005,0.003208347,0.0054084044,-0.00050319155,-0.01351091,-0.015571181,-0.017286478,-0.0,-34.68519,0.48736572,-0.6050679,-1.782605,-1.1208715,5.4399643,-1.4007959,-0.4289624,-0.6345747,0.36800465,-0.7768244,0.9566765,-1.352629,0.31559506,0.18493795,0.061358515,0.20336166,0.3759591,0.97519064,0.0,0.10539285
195,0.4285404,0.39349976,1.3230972,2.6855934,2.2731144,-1174.9685,-53.438324,56.602592,-48.550735,10.193437,-16.18308,-35.93686,-95.18665,-121.223946,-2.1305795,0.62068933,1.5596914,-1.3300965,2.1318998,-0.67582893,-0.27069467,-0.8521601,4.539369,27.270344,0.1946239,-0.06652504,1.2371246,1.1832441,-1.677813,-122.751175,1.7265062,3.1937542,-1.6785626,1.785607,2.7639987,29.453335,4.315159,3.5675387,2.7182817,3.7061834,-0.004926189,0.026553797,-0.010946995,-0.000379038,0.017242137,-0.016967751,-0.014789401,-0.0,-46.046288,0.22029494,-0.8032574,-1.0721852,-1.0286155,0.6572805,0.122106105,1.2340759,-1.6794026,0.46684822,2.0951908,-0.7333428,-1.474561,0.010402739,0.8309547,0.5078333,0.05712518,0.8562689,0.93775785,0.0,0.37752533
196,0.6648888,1.0888962,1.0439254,1.3024142,2.0308638,5128.662,4.8795624,15.138671,-23.384441,-6.410722,15.880485,-7.718805,5.155631,-22.078415,1.249587,0.69058263,1.2404491,1.1650037,1.7969351,0.47301656,1.3674295,0.85428077,0.26211646,-49.43955,-0.10490752,0.27562582,0.6639312,2.2598622,0.46838567,-24.222893,1.9373926,2.4955733,0.17074248,2.8034463,2.6568604,-47.27069,3.9660683,4.7276287,2.7182817,2.9825015,0.003144586,0.014203846,-0.0023512826,-0.00038816847,0.0046115033,-0.006933782,-0.0071233083,0.08537124,-44.96319,5.6578617,-0.78436315,11.741991,-2.517139,1.2287722,-0.10130395,0.9025714,0.085413955,-0.8729088,1.4673448,-0.6442354,-0.5985135,0.52590245,0.79260945,0.27164418,0.41534072,0.7605256,0.87783486,0.04999383,1.1472464
