,((oz2_relu+oz1_square)+oz5),(oz2_relu_mmnorm+oz4),(oz4_sin_exp+oz15_radian),(oz20_radian_mmnorm+oz4),(oz1_sin_degree+oz2_degree),(oz4_sin_degree+oz2_tanh_recip),(oz4_sin_adde-oz17_tanh_mmnorm),((oz2_relu+oz1_square)-oz20_square_radian),(oz4_sin_exp-oz17_tanh_mmnorm),(oz5_sin_degree-oz9_square),((oz2_relu+oz2)/oz1_tanh_recip),((oz2_relu+oz1_square)*oz2_tanh_adde),oz4_sin_adde_recip
152,0.2863065,0.6987279000000001,1.8970982,1.624582,-69.96176,34.898117,3.2563317000000005,0.47595236,1.7974488999999998,-14.7732315,0.34686387,1.1343076,0.29748395
153,0.98923004,0.36495328,0.80524594,0.013173252,73.42351,-9.465461999999999,2.2996662,1.0450858,0.5981418000000001,-4.6139083,0.6213342,3.6764550000000003,0.39534268
154,2.1155014,0.05370992,1.0677156,0.46281624,-95.68146999999999,1.4733155,2.5954102999999997,1.4818926000000001,0.8785959000000001,33.821290000000005,0.6138113000000001,3.1071009999999997,0.36075482
155,0.41917711,-0.29799109999999995,0.47410008,-0.73578286,88.5919,-41.948215000000005,1.2228656,1.3256828999999999,-0.27005082,-48.036057,1.0697466999999998,4.6905675,0.5095249
156,1.6977057,1.2218268,2.5623767,2.09871,-135.40793,52.702515000000005,2.683771,2.567792,1.5850425,-47.429390000000005,1.2596664,4.781826000000001,0.27337290000000003
157,1.7661301999999999,-1.6527201,0.35240653,-1.3579556000000002,29.050098,-66.26568,1.1856111999999999,0.43266135,-0.16690895,55.309155000000004,-0.06369982,1.1518111,0.58084303
158,2.5878468,2.332287,2.744293,2.3393927000000003,132.64911,58.36894,2.7818956000000004,2.8213046000000004,1.7800373,-14.573853,2.3082993,10.2292,0.26901975
159,0.8525418,-1.0905312,0.39391527,-0.9551421999999998,37.238686,-40.721767,0.84960276,0.42360198,-0.5564525,21.638012,0.09413943,1.2460942,0.55285877
160,4.233594999999999,0.56978536,1.0800427,0.6550676,103.69171,5.777038,1.8140043000000001,2.5544057000000002,0.09864235,56.0153,1.4581978,8.705359,0.3579432
161,2.9357822000000002,0.60535705,1.7778791,1.1778368000000001,-144.44116,31.506702,3.2743604,2.004083,1.7536209999999999,45.619015000000005,1.3624187,3.6240883000000004,0.30419755
162,1.2891248,-0.33200806,0.54101634,-0.42103812,77.94742,-32.889183,1.1161113999999999,1.4260549999999999,-0.44934480000000004,-10.207806,0.81175816,4.638849,0.47406104
163,-1.1087163999999998,-1.4110913,0.35944727,-0.7541923,42.069736,-46.229584,1.003547,0.56799835,-0.35033596,-59.811156999999994,0.11226026,1.6231472,0.5801148
164,1.2249749,-0.54053915,0.51302695,-0.17543316,16.392025,-31.803772,2.079026,0.24158727,0.5230409,44.977753,0.022344477,0.7134794,0.47871783
165,2.3184563999999996,-0.90870976,0.45116192,-0.7227051,-146.5575,-46.259840000000004,1.4738698000000001,1.0702311000000002,-0.0012706517999999999,53.55515,1.3201268,1.945716,0.51825005
166,2.275152,2.000495,2.7226923,1.7632482,72.59418000000001,58.970764,2.7990746,1.059208,1.797518,53.00929300000001,0.7566666999999999,3.5769951,0.269007
167,1.7124515,0.1858803,0.52626234,0.08532387,136.8847,-33.191433,1.2590945,3.2175229,-0.31085038,-58.880244999999995,2.469853,11.643486,0.47184613
168,1.2295951999999999,-0.22988819,0.68234885,0.24362555,-10.723085000000001,-16.397427,2.2790932999999995,0.4281063,0.61876357,38.58416,-0.1965135,1.271591,0.4242014
169,4.083553299999999,-0.75430673,0.4952742,0.20187443,-142.31197,-40.335854,1.1516191999999998,3.3334038,-0.3776796,37.110640000000004,1.4441084,6.1113095,0.49176344
170,2.3707545,-1.270737,0.37285322,-1.290111,85.86203,-55.143726,1.2897530000000001,2.6591735,-0.06065792,-17.271486,0.9061681,8.497978999999999,0.5819721
171,-0.18431556,0.86689043,1.5099194,0.5357295,70.70953,24.187673999999998,2.6364107000000003,0.9731702,1.0077806999999999,-55.045930000000006,0.6821052,3.380796,0.32114753
172,-0.48633084,-1.0985260000000001,0.4081896,-0.26476514,-109.256775,-52.185966,1.5798206,0.40883726,0.16251165,-46.670673,0.7472052,0.8027626,0.5471226
173,1.1603801,-0.7663185,0.4937858,-0.6068121,-113.56706000000001,-40.936207,1.9104232,0.8005206,0.38545892,16.909761,0.8597915999999999,1.5558938999999998,0.49387738
174,1.4612833,-1.4929368,0.3976086,-1.0190771,-86.07347,-58.977385999999996,1.4780176,1.2510755,0.12570179,9.911813,0.48649246,2.7267177000000005,0.5809524
175,2.6922943999999998,0.9180075000000001,2.198905,1.0824508999999998,-146.20981,44.429764,2.686709,3.4771037000000002,1.3871313,-41.910778,1.5226183,6.291074299999999,0.28468335
176,0.029860586,0.22647114,1.229755,0.49954545,-36.935577,-15.477413,2.3324919,0.41859093,0.641417,-25.00206,0.020302515,1.1519206,0.3398099
177,0.2740671,0.43719983,1.5233101999999998,0.5269997,-57.09595,20.808403,2.4136126,0.5621645000000001,0.7990782,-20.707592,0.19349195,1.4505689,0.31830043
178,5.3172607,0.36941043,0.7265476,0.059169084000000004,126.20147,-19.13562,2.18801,4.7788653,0.52576935,28.128970000000002,2.3854842,17.048342,0.42306098
179,1.4547937,-0.60834664,0.5779911,-0.54770696,-16.210376999999998,-38.383644,1.4090421,-0.029535346,-0.17305689999999999,54.085503,0.018550508,0.027409736,0.46581602
180,2.2906107999999996,-1.1945522,0.35497156,-0.59431076,68.535225,-54.94074200000001,1.0044737,1.059065,-0.34808654,50.598793,0.64757025,3.4725172999999994,0.5808217
181,1.5642011999999998,1.7201891,2.0786397,1.1640576999999999,143.44629,43.096740000000004,3.3747800000000003,3.2957193999999994,2.0048334999999997,-58.724106000000006,2.6641293,11.979672,0.28974587
182,-0.8131206,0.40922928,1.4780931000000002,0.75980693,-54.343098,20.437576,2.217125,0.26511708,0.58963937,-50.689243,0.21576205,0.6190389000000001,0.3209053
183,2.6747541,-0.12700337,0.52158564,-0.27287436,90.56397,-33.250324,1.1174217,1.4655015,-0.44986618,53.06134,1.1432208000000001,5.0387435,0.4731579000000001
184,-0.26012784,-0.6587528,0.38721934,-0.52026796,66.65071999999999,-50.171146,1.5674883999999998,0.9350208000000001,0.15698802,-56.06612,0.5725524999999999,3.1677573,0.55058765
185,-0.010361075,0.76988226,2.0307782,1.3427428999999997,-123.20367399999999,38.713406,2.6715846,1.1112521999999998,1.2630676,-51.934253999999996,1.0034782,2.0708332,0.29288304
186,-1.6072915,1.4599834999999999,2.6920307,1.5614511999999998,-29.489459999999998,52.54894300000001,2.7846818,0.04922447,1.7741939999999998,-59.26339300000001,0.0647029,0.20523694,0.26938578
187,1.9571425999999998,-1.521994,0.3770318,-1.0491768999999997,-94.70111,-58.858315000000005,0.74013233,1.4860821000000002,-0.6110224,25.869179000000003,0.59936994,3.1286285,0.5815737
188,1.7531900000000002,-0.5723752,0.5826585999999999,0.17109501,-76.91109499999999,-32.293209999999995,1.8246981,0.057472665,0.22984561,56.48069,0.27930170000000004,0.1344944,0.45942128
189,2.5638,-0.03907913,0.6385181,0.40941859999999997,99.50684,-25.192401999999998,2.2143655,2.5319192000000004,0.589907,-1.9661509999999998,1.3305133999999998,8.619427,0.44416140000000004
190,2.8090777,0.45162842,0.6272718,0.07290694,131.03243999999998,-24.429281,1.6942747,2.2227151000000003,0.061975002,29.654761999999998,2.0962520000000002,8.077446,0.43997762
191,1.1817583999999999,1.3395576,1.7178906000000003,0.9655295,124.47071000000001,31.652572999999997,2.4064913,2.3347843,0.85879374,-52.59576,2.0284383000000004,8.382317,0.30763188
192,1.4684997,0.48179734,1.2190735000000001,0.44065687,20.880361999999998,12.577828,2.6148927000000004,0.5184955,0.9142969999999999,45.399364,-0.14741106,1.6921226000000003,0.34475136
193,3.4937991999999998,2.2022104,2.7201438,1.900773,130.21056000000002,57.8558,3.3088756,4.906386,2.291256,-59.003080000000004,2.5304396000000002,17.595067999999998,0.2696913
194,0.62573135,-0.88532084,0.44213924,-0.50936174,-93.088425,-46.136303000000005,0.9689728999999999,2.0486388,-0.5140804,-57.327473,0.56586087,4.4264603,0.51436
195,4.718230200000001,1.7265061999999998,2.7056223999999998,2.582775,-144.72528,55.530407,2.7684255,4.5128155,1.7478354999999999,9.859449,1.631866,8.105528999999999,0.26981935
196,0.14999348,0.3173886,1.3201283000000001,1.0279204,-18.493029999999997,26.880661,2.1046667,0.24791262,0.42457932,-6.6612372,-0.06783196,0.7348294,0.33528903
197,1.3500008999999997,1.0332040999999998,2.3325462000000003,1.2865592,-54.149254000000006,47.386105,3.5400496,0.10099042,2.3234904,53.497882999999995,0.19960715,0.24684179,0.27954623
198,0.7542717,1.6108022,2.7051442000000003,2.297514,-20.44245,79.5608,2.76333,0.20632958,1.7631686999999998,27.247614000000002,-0.03516913,0.59637415,0.26894819999999997
199,0.34464318,0.57863605,1.7087438999999998,1.0736789,-91.14664499999999,29.974328999999997,2.3628535,0.50129443,0.8255471,-10.871169,0.57315975,0.9939969999999999,0.30626329999999996
200,4.0911846,-1.3972768,0.352848,-0.61509705,-131.4858,-57.532497,1.4099158999999999,5.183301999999999,0.050062865,-51.46693,1.5044135,9.395303,0.57693464
201,0.89734703,-0.45627582,0.6214351,0.3105173,-97.768036,-26.785606,1.3378017,1.4292163999999998,-0.29622704,-31.785332,0.64541537,2.9881506,0.43904445
202,-0.26426646,-0.24199247,0.6570673,0.0098885,35.154655,-23.847395000000002,2.1849065,0.44968036,0.5584778,-40.263474,0.16735461,1.3955753,0.4431173
203,0.26096654,1.3303893999999998,2.6276965,1.4435791999999998,-23.59669,48.637363,3.6718597,0.042485985999999996,2.6235573,8.094186,0.038068086,0.1899198,0.27103776
204,-0.754895,-1.6248566999999998,0.37252966,-1.2845639,-32.450302,-58.725586,0.9891129000000001,0.047455344,-0.36221248,-42.717746999999996,-0.1792831,0.10859192,0.58148235
205,-0.66831005,-0.16772941,0.8758447,0.793316,-77.838234,-10.880964,1.9587631,0.09298223,0.25367242,-42.63268,0.35329732,0.26915058,0.39195123
206,-0.14190066,1.4426558,2.2949831,1.3182359,40.7954,49.050064,3.5322652000000003,0.79384476,2.276834,-46.609916999999996,-0.12774545,2.6998648999999997,0.28185531
207,0.5933807,1.5464917,2.7124612,2.2365375,-105.34608500000002,55.983025,2.7858102000000002,0.8971957,1.7853031000000004,-17.919275,0.7584806,1.761179,0.26896279999999995
208,3.2115557,-0.3139476,0.72358686,-0.021813422000000002,-141.34259,-18.798195,1.8172433000000001,3.3632474,0.14209342,-9.770246499999999,1.4275243,6.113181,0.41502970000000006
209,3.704446,1.3192573,1.486038,1.3438355,136.16547,23.4945,2.9758868,2.4164941000000004,1.3450696000000002,53.694603,2.3092096,8.932067,0.3216163
210,1.5152974,1.120454,2.0403218,1.6209809,69.57593,42.931422999999995,2.7560642000000004,1.0522232,1.366579,24.035378,0.6843638000000001,3.4611135,0.2912982
211,0.64869547,1.0673658000000001,1.3859023000000001,1.1588757,109.4945,21.03379,2.9958223999999998,1.7839168,1.3450732,-52.666743999999994,1.5692671999999999,6.415774,0.32630736
212,2.7758486,1.4631733,2.0210369999999998,0.7868456,116.7697,41.793274,2.5508592,2.274324,1.1546383,24.885197,1.8342317,8.23054,0.29185054
213,-0.42541236,-0.5734638000000001,0.5385823000000001,-0.28324753,49.265644,-34.57567,1.476043,0.6661195,-0.06096846,-53.472733,0.30325758,1.9893763999999998,0.48800012
214,2.4911418,-0.6960986,0.5139807,-0.61767316,-74.92827,-39.122738,2.0341725,1.0366852,0.48376456,56.397854,0.34724313,2.4683080000000004,0.48145140000000003
215,-0.40108812,1.5465219,2.7203298,2.0122335,-108.50177,56.088646,2.738757,0.54279035,1.7382506999999998,-47.35341,0.7663475000000001,1.0198848,0.26896274
216,0.20677082,0.70341724,1.7122004000000002,0.8681270000000001,-9.714491,35.099182,2.3620057,0.3981841,0.81732535,-13.352386,-0.18384185,1.1980525,0.30722827
217,1.4810206,0.11174975,1.146081,0.298526,-63.75284,4.101373000000001,2.7229862000000002,0.46934372,1.0111601000000001,47.566265,0.28315365,1.1174222,0.35338196
218,-1.3160152,-1.5725346000000002,0.34054914,-0.9034808000000001,-94.4984,-58.564682,1.4037478,0.38157415,0.053344607,-56.894825,0.58950055,0.7480866999999999,0.58197623
219,1.4896288,1.5546585,2.7369015,2.3320286,-119.05153,56.036636,3.6584345999999996,1.8933528999999998,2.6582107999999995,-24.011972,0.9656556000000001,3.6649127,0.26895085
220,-0.8313328000000001,0.9754193999999999,2.3112004,1.1175948,-104.2289,46.254227,3.3179023,0.35586166,2.0602765,-54.455006000000004,0.681751,0.71662664,0.28199050000000003
221,1.5542697,0.9714497,2.2929732999999994,1.8959928,-96.99243,45.81876,2.6426107999999995,1.1221421,1.3821135,19.477009,0.64341074,2.3746815,0.28216815
222,5.827602400000001,2.1457376,2.5247335,1.212719,152.69843999999998,53.805195,3.4321723,4.338005,2.3036897,55.36212,3.097436,15.99053,0.2748296
223,4.0592384,2.2431445,2.5876647999999998,1.9881433000000002,147.86072,55.99239,3.4086019999999997,3.1172957,2.3395052000000005,45.662773,2.7559845000000003,11.398435000000001,0.27198145
224,-0.68625706,1.0477332000000001,1.9363273,1.5623748,18.475070000000002,40.289673,2.4089055,0.56576794,0.9727733000000001,-55.18745,-0.23375,1.8906821,0.29532596
225,-0.7897626,-0.43028656,0.65296096,0.32739493,-10.480483999999999,-26.809628000000004,2.0883818,0.017164914,0.44616574,-43.216415000000005,-0.062491915999999995,0.07375666,0.43456522
226,-1.1999563,-0.68076986,0.51204735,0.11993784,-65.596405,-37.492096000000004,1.2640784999999999,0.061346300000000006,-0.29189587,-54.894059999999996,0.23880559,0.16208115,0.47872308
227,1.1036146,0.95820355,2.256985,1.4776744,-89.90825,45.657932,3.3190402999999997,0.17995846,2.0489243999999998,45.43655,0.46364376,0.34172420000000003,0.28277009999999997
228,-1.1822178,-0.48492578,0.6271713000000001,0.29861662,-45.238613,-28.566947999999996,2.2391963,0.019064775,0.614475,-55.673153000000006,0.11255839999999999,0.07824734,0.4440223
229,0.0934442,-0.049990054000000006,0.94934326,0.47465956,-31.680020000000003,16.566843,2.1418312000000004,0.4619553,0.42649790000000004,-20.909834,-0.054048494,1.279302,0.3787169
230,-0.6043955,-1.1070452,0.39497077,-0.94182277,56.62436999999999,-55.805446999999994,1.5362371000000001,0.8429915000000001,0.18576041,-59.047169999999994,0.27710137,2.8744977,0.5819369000000001
231,1.3382809,0.6053341,1.0932378999999999,0.22031820000000002,107.30623,6.1214857,2.6652188,2.7429755,0.95042336,-59.271214,1.5692487,9.505407,0.35706162
232,0.3983483,-0.34062788,0.73944694,-0.090492755,-112.26937,-20.282486,1.9689982,0.40091059999999995,0.30079275,-0.91597056,0.7711445,0.76248264,0.41942742
233,0.4387387,0.36380562,1.4459238,0.7450104000000001,-95.84886,18.831003,2.135231,1.3079523000000002,0.48848546,-44.77172,0.62200326,2.7213068,0.32529688
234,2.4327204,1.6549330000000002,2.072954,0.88214827,130.01928999999998,43.25501,2.5253356,2.4217257,1.1578631000000001,-3.5994687000000005,2.183259,8.8834305,0.28955433
235,2.5406387,0.18225431,0.8035581999999999,0.06250328,63.640119999999996,-13.031943,1.8400048999999998,0.8797386,0.15161604,56.82239499999999,0.5287919,2.9734669,0.40594515
236,1.97567,-0.9719143,0.39244622,-0.5972191,109.67441000000001,-55.977516,1.6205223,2.2869182,0.27006346,-22.588535,1.6378049,8.112204,0.5819465
237,5.3033705,1.8996366999999998,2.5342057000000002,1.8579742,122.730774,55.10661999999999,3.2283819,4.119848999999999,2.1308317000000003,51.849895000000004,2.1648967,14.586220999999998,0.27331647
238,2.2637053,1.797898,2.4871004,2.0825095,98.05643,53.812656000000004,3.3835059999999997,1.5044576,2.2504165,35.792065,1.2778141,5.4173856,0.27506077
239,-1.2449233999999998,-1.6238899,0.3809778,-0.7722784,32.479553,-92.94932,0.9047450999999999,0.38003194,-0.44654750000000004,-57.39074300000001,-0.015757103,1.0919818000000001,0.5814999
240,0.6331176,0.8830245000000001,2.1900802,1.3047457,-45.600685,42.431118,3.4508586,0.033901136,2.1254387,31.586226,0.11297919599999999,0.07649462,0.28645545
241,2.043932,-1.1964566,0.38365632,-0.39942372,-126.59621000000001,-54.487095,0.8334408999999999,1.2644784,-0.55983347,36.926285,1.0587358,2.3805444,0.55943036
242,4.098651,0.043202102,0.4763157,-0.32107717,137.43358,-38.99698,1.0294123,3.8889727999999995,-0.4921102,11.077414,2.5688999,14.014863,0.4955558
243,3.3055995000000005,-1.2622912,0.37247643,-0.7201305,-128.99515,-55.754417000000004,0.9440062,1.6606487,-0.4358229,57.116642000000006,1.1086308,3.087714,0.5664140000000001
244,3.7903366000000003,0.5910028,0.71663326,-0.13101053,142.8135,-15.942673999999998,2.3137102,4.836441000000001,0.6355859,-52.29788,2.8956478,17.627823,0.41307962
245,-0.8403478000000001,1.3887688999999999,2.6990526000000004,1.8817217000000002,-29.988482,53.822754,3.634491,0.010996613,2.606472,-44.548775,0.043763958,0.025562348,0.27014172
246,-0.7470253000000001,-1.3949456,0.38201195,-1.0905973999999998,-61.52775,-59.06389,0.740926,0.5454154999999999,-0.6191808000000001,-56.05775500000001,0.25051105,1.2956135,0.57679987
247,1.9142738999999998,0.7734804,1.1528869,0.6563703000000001,114.125534,10.662161,2.0034256,2.6250365,0.29929662,-37.381190000000004,1.7697768,9.177719999999999,0.34698898
248,1.0382609,-0.21672906,0.8120338,-0.019240752,-47.49756,-14.777917,2.0920227,0.14757803,0.39528957,41.924225,0.16717236,0.38526928,0.39948142
249,1.0524627,0.53305924,1.6577824,1.1536826999999998,-105.88582,27.885607,2.274925,0.6270781,0.71071994,23.477018,0.74975455,1.2007375,0.30993795
250,0.35153508,-1.2998238000000002,0.3824484,-1.6380549999999998,89.928604,-55.211437,1.7215735,1.9976956000000001,0.36761722,-57.84275,1.0667843000000001,6.710196000000001,0.5800755999999999
251,0.6355283,-1.4681171,0.37841666,-0.8802731,44.04906,-52.81610500000001,1.1272326000000001,0.5440149000000001,-0.2234762,4.568062,0.23579888,1.6312516000000001,0.58181256
252,2.891189,0.46339774,0.8095665,0.4702465,91.557846,-8.983416,1.6350114,1.3674443,-0.06822777,57.192974,1.0551243000000001,4.827276,0.39375216
253,0.7476146,0.48578772,1.2481403,1.182506,49.947983,16.458026999999998,2.933843,0.60020924,1.2474794,3.3354676,0.3661066,1.9898913,0.33775413
254,1.5904046,1.1211078,2.4904249,1.7747682,-89.02221999999999,49.834705,3.4626589999999995,1.3088478000000001,2.304831,14.833758,0.5246156999999999,2.8268452,0.27632979999999996
255,2.5207319999999998,0.91816336,1.2448676,0.80844235,117.81051000000001,15.095672,2.2266192000000005,2.4342942,0.5401669,4.8323255,1.8685511000000001,8.611001,0.337791
256,0.1691942,0.8550399,2.114275,1.4978296999999998,-66.06455,41.94198,3.0554829,0.011360016,1.7093585,7.1511307,0.12790158,0.030402575,0.28794554
257,-0.30303925,0.5112817,1.5333989,1.3763481000000002,50.818684000000005,35.840233000000005,2.6398976000000003,0.89441115,1.0344915000000001,-54.651996999999994,0.13673957,2.6195207000000003,0.31659737
258,-1.2809948999999998,-0.15058722,0.8685764000000001,0.2724856,1.6109982,-13.153148000000002,2.379314,0.06321784,0.6717426,-56.8922,-0.05543594,0.16105238,0.3893682
259,0.24874610000000003,0.06279875,0.8059164000000001,0.6319173,63.657692000000004,-10.108317999999999,2.405443,0.9220381,0.7088281999999999,-37.78595,0.5690376,2.9973617000000004,0.399579
260,3.11688,2.0102348,2.4533668,2.0538945,111.956375,51.936558000000005,2.66108,1.6804435000000002,1.4842427,56.357117,1.1805633999999998,6.2709203,0.27733803
261,1.5537148,1.9220988999999997,2.4380889999999997,1.6199648000000002,138.6063,51.538525,3.4891612999999997,3.2475693,2.3017929,-56.87011700000001,2.5210803,11.734904,0.27790967
262,2.5240888999999997,1.534621,2.4086727999999997,1.6464462,99.50607,52.465545999999996,3.5459563999999997,2.6836915,2.3703627999999997,-10.161716,1.3300649,9.006439,0.27727115
263,3.7142475,-1.7489131999999998,0.34851903,-1.5601633999999998,-136.64212,-57.485859999999995,1.0123484,4.531062599999999,-0.34800840000000005,-43.136955,1.4963948999999999,8.221156,0.57666713
264,-0.7790216999999999,0.68004334,1.8455129000000001,1.5729282,-103.00806999999999,34.693153,2.3860582999999997,0.92022026,0.914359,-57.105392,0.7284643,1.8762157,0.29876536
265,2.965259,1.5899695,2.7237139999999997,2.453023,-124.83275,56.080486,2.878087,2.893021,1.8777713,0.5527873000000001,1.1128445,5.514782,0.26895472
266,0.8212178,1.2485873,2.198352,0.94610834,28.68057,46.57676,2.8712034,0.57119983,1.5550358,9.059399,-0.12315519999999999,1.9980513999999998,0.28581026
267,2.6932752,-1.6117002,0.39273047,-1.1626065,-99.11144,-58.748363,1.5226125,1.3974918,0.17168158,53.85389300000001,0.6661308000000001,2.868538,0.5816935999999999
268,-0.6870788000000001,0.019777888,1.0027969,0.9112600000000001,-115.55467,-0.04207933,1.9908887,0.7061703,0.27280378,-59.458138,0.8764101999999999,1.3785409,0.3652223
269,4.098457,-0.47350097,0.4219303,-0.6699544,122.46096000000001,-51.437702,1.7872294999999998,4.668831,0.3867704,-30.941409999999998,2.2519774,16.556004,0.5557284
270,0.8545394000000001,-1.6833664000000002,0.36666940000000003,-0.90557516,-79.496994,-58.95288000000001,0.8592571,0.99580014,-0.49513867,-9.4131565,0.41475272,2.2497317999999997,0.5798409000000001
271,0.39832044,-1.1460202,0.35137728,-0.917084,85.88698000000001,-55.659259999999996,0.84613013,1.5288838,-0.50429237,-52.353497,1.0240164,5.1060247,0.5819659
272,-0.87639153,-0.8819254999999999,0.38714552,-0.6878889,32.276115000000004,-47.191159999999996,0.92024803,0.38127232,-0.50390613,-55.088226,0.15311170000000002,1.1651489,0.543655
273,1.3104746,1.304273,2.5982435,1.7799846000000001,-77.62448,53.37445,2.9557374,0.7698577,1.8967438,28.229176000000002,0.41298857,1.6874162,0.27151970000000003
274,-0.11472452,0.26585737,1.2751318,0.5017326,-100.8928,13.621822,2.0374243,1.222911,0.3568902,-56.512856000000006,0.6955599,2.4995756,0.33545583
275,2.956544,1.2940295,1.4570388,1.3961188,143.80333000000002,23.56737,2.7906537,3.478563,1.1603708000000001,-31.3436,2.705384,12.802199,0.32150114
276,1.6329651,0.958304,2.2775008999999997,0.97839344,-146.01915,45.79067,2.636192,1.7608685000000002,1.3661492,-12.297065,1.373803,3.257318,0.28276548
277,2.5282294999999997,1.5561858,2.6880952999999996,2.3771625,-94.79788,55.809875,3.2230442000000004,0.9485565,2.2228608,56.654309999999995,0.62024,1.9814612,0.26894915
278,-0.8598983,0.9408052,2.2426348,1.0197382,-97.46462,44.991096,2.8458447000000002,0.54474354,1.5630206,-56.81896,0.64922696,1.1358902,0.28358218
279,-1.3286159,0.43290108,1.5129251,1.0448635,22.094573999999998,6.847885000000001,3.0129127999999996,0.20889132,1.3963346,-57.515076,-0.025046386,0.5626611,0.31869587
280,1.6197455,-1.1542315,0.37323449999999997,-1.0694888,-72.28734,-54.42934399999999,1.2680368,0.61751133,-0.13503742,45.921017,0.36007595,1.4550576000000002,0.55438596
281,1.2890167,-0.62751347,0.4564965,-0.20870650000000002,69.2609,-37.898579999999995,1.0062954,1.585425,-0.50482064,-16.896008,0.49219003,4.7817154,0.50063163
282,3.1126864,-0.75514096,0.36413014,-0.70035416,106.320206,-55.961525,1.6955743000000003,1.6460971999999998,0.34339657,55.82881999999999,1.4153241,5.9428625,0.58102626
283,-0.37958467,-1.2756708,0.3689933,-1.097229,28.732775,-54.99154300000001,1.0368940999999998,0.4684616,-0.31365007,-43.002453,0.031508714,1.4793413,0.5819008000000001
284,1.3243897,0.8158763000000001,2.079122,1.5608839,-131.7272,40.656162,2.7158742,0.45478240000000003,1.3408768,43.188602,0.99026084,0.8351772,0.29014033
285,1.6091563999999998,1.4438753999999998,2.0987802,0.9095869000000001,91.45186600000001,44.278717,3.3910046,1.3582423000000001,2.0398400000000003,9.745171000000001,1.1175848,4.876316,0.2883185
286,2.4105792,-0.041417867000000004,0.6921378,0.08016607,56.85084499999999,-21.600179999999998,1.9972776,0.7710723,0.35186046,55.473324,0.43850824,2.5348607999999997,0.43278372
287,1.7550956000000002,0.87232333,2.1257892000000003,0.997742,-150.05649,42.803413,2.5056577,1.6241971000000002,1.1723188,3.2989802000000004,1.4237485,2.956727,0.2870176
288,1.2951902,1.2188627,2.5743449000000003,1.3903408000000002,-98.8228,52.228916,3.4440482000000006,1.6470368999999998,2.3437342999999995,-22.882143,0.6562484000000001,3.464751,0.27344897
289,1.0986212,-0.27393293,0.4351452,-0.7302436,124.68495,-48.061275,0.86169887,2.4423529999999998,-0.57394016,-58.861015,2.0518245999999998,8.770706,0.5378708000000001
290,2.923155,0.8383451999999999,2.0944624,1.7866879,-111.88211000000001,41.297717999999996,3.458621,1.4513534,2.100165,56.30099499999999,0.8511051,2.9140964,0.28886545
291,-1.2592931,0.91337746,2.1943436000000003,1.8502439999999998,-76.30473,43.804276,2.5663638,0.31976002,1.2633733,-59.287147999999995,0.4119576,0.745582,0.28491214
292,0.8497200999999999,-0.63344514,0.53009975,-0.43794665,-132.0677,-35.073376,1.2914693000000002,2.5462973,-0.28162605,-59.3144,1.2035813,4.7596846,0.470288
293,4.684573,0.33381063,0.60129523,0.45803297,134.00856000000002,-25.417343,1.2702463,4.9641123,-0.35550743,-18.023466,2.6637068,18.026754,0.44347537
294,0.76047164,-1.5551283,0.37386096,-1.3984537000000001,-117.50995,-58.508109999999995,0.7283808,1.1981226,-0.62209916,-25.781805,0.92866564,2.320982,0.58193517
295,-0.17653148,-1.1864703,0.4093313,-0.7534783,-47.36789,-55.384345999999994,0.96883655,0.12954181,-0.42667508,-18.084475,0.16390118,0.29714748,0.55827546
296,3.5249615,-0.11710346,0.9043389999999999,0.34710243,-149.25513,-7.7778410000000004,1.6515977,2.2404822999999996,-0.060116827000000005,52.71284,1.4543271,4.023171,0.38440165
297,-0.03916365,1.5000377,2.7149553,2.363995,-80.06639,55.477931999999996,2.7237112999999997,0.59254116,1.7194203999999997,-35.543479999999995,0.45255086,1.3156055,0.26912254
298,0.5847932,-0.69248414,0.40572986,-0.6517914,78.930176,-49.757103,1.5529392,1.2372172,0.13932839,-35.33153,0.8860841,4.1252699999999995,0.54900265
299,2.5765355,1.8337021,2.6530411,2.1767355999999998,79.263275,58.13081,3.6967833,1.2223178999999997,2.6739092,55.730663,0.8934728999999999,4.134758000000001,0.26991814
300,3.2506633,1.3323098,2.6468325,2.1401796,-142.94058,54.569653,2.697299,2.0963995,1.6497443999999999,50.141865,1.3462916999999999,3.8364325,0.2710043
301,-0.6218637,-0.10017348,0.83715963,-0.075418666,-35.56214,-4.9000897000000005,1.638388,0.94116825,-0.06223762,-57.586209999999994,-0.23245259,2.7967248,0.39615077
302,-1.1613833,-0.9084668,0.43714377,-0.39691079999999995,-31.469565999999997,-48.76442,1.0269251,0.07055397,-0.44829687,-54.442516000000005,0.074422725,0.17216499,0.51820993
303,1.4188976,-1.0381589,0.44443282,-0.4919442,-47.970993,-58.24646,1.7689838,0.6555867,0.33471300000000004,39.218643,0.07565581,1.7094778999999998,0.53855777
304,0.83784974,0.37620148,0.85969144,0.14368176,79.23776,-5.5353055,2.5617134999999998,1.1541761000000001,0.85056245,-20.854858,0.8657299,3.974629,0.3851433
305,-0.24569955,-0.0035508273,1.0137515,0.37619475,-34.354996,-9.918874,1.8683218999999998,0.26670559999999993,0.15004635,-29.85132,0.04929186,0.70541507,0.36836064
