,oz4,oz1_tanh,oz2_negative,oz4_radian,oz2_negative_adde,(oz2_adde_degree+oz48),((oz4_radian*oz32)+oz4_relu),(oz34_relu_sigmoid+oz2_sin),oz4_relu_sigmoid_mmnorm,(oz3_tanh_exp-oz1_tanh),(oz2_adde_ln-oz5_radian_tanh),oz1_relu_degree_sigmoid,(oz5_adde*oz2_sin)_tanh
155,-1.0967624,-0.7482138,0.5061275,-0.019142115,3.224409,126.89374,-0.028389763,0.015206128000000001,0.0,1.20279,0.81106746,0.5,-0.6872696999999999
156,0.7295957,-0.16407658,-0.368138,0.012733848,2.3501437000000003,177.33855,0.73900765,0.8598788,0.51234686,1.7401717,1.1255833999999998,0.5,0.764811
157,-0.12080143,0.5626154999999999,-0.10897814,-0.0021083825,2.6093037,162.9825,0.0012782419,0.60876256,0.0,0.08248526,1.0467385,1.0,0.24430001
158,-0.13642158,-0.8282388,1.5720478,-0.0023810056,4.2903294999999995,65.72437,-0.0025593594,-0.40275890000000003,0.0,1.2401206,0.15630405,0.5,-0.9189751
159,0.45686606,0.28485036,-0.10763934,0.007973817,2.6106423999999997,162.13904,0.46998334,0.6074316,0.32922685,1.0319862,1.0395405,1.0,0.28000027
160,0.86714154,-0.12418315,-0.13859000000000002,0.015134475,2.5796916000000003,162.23674,0.8702939000000001,0.8689209999999999,0.59866047,1.6500814,1.0431266,0.5,0.40345407
161,-0.58538914,0.98200125,-1.6678872999999999,-0.010216968,1.0503944,251.82701,0.0102998065,1.8359694,0.0,-0.044267892999999996,1.469368,1.0,0.9968360999999999
162,-1.2719437,0.62018853,-0.0013695382999999999,-0.022199605,2.7169123,155.41176000000002,0.037629973,0.6880841,0.0,-0.062707424,1.0074403,1.0,0.0031784546999999996
163,0.19063284,0.7669578,-0.7514571,0.0033271706,1.9668246999999999,200.50843999999998,0.190778,1.1827041999999999,0.13933325,1.5704353000000002,1.2217472,1.0,0.99152005
164,1.4483829,0.7745986,-0.571034,0.025279048999999998,2.1472477999999997,186.7656,1.4526043,1.1552699,0.90832305,1.3926828000000002,1.1711177,1.0,0.9689677
165,0.9306113000000001,0.88597274,-0.78383934,0.016242232,1.9344424,200.19115,0.9167709999999999,1.5356244,0.636925,1.5016305,1.2274133999999999,1.0,0.9947421000000001
166,1.5880104,0.28001913,-0.6882904000000001,0.02771601,2.0299914,194.11697,1.5865539,1.1352176999999999,0.96869206,2.077831,1.2067163,0.9999998999999999,0.9842457
167,0.614481,0.9591185999999999,-1.6924477,0.010724716,1.0258341,252.81287000000003,0.6287284000000001,1.4926096000000002,0.43682384,1.6779494,1.4323225,1.0,0.99997485
168,0.1468641,0.39008427,-0.83527607,0.0025632620999999998,1.8830056,204.38773999999998,0.14993647,1.5375364,0.107474685,1.9157218999999996,1.2541084999999998,1.0,0.9891058
169,0.6036544,0.84189236,-0.50654244,0.010535756,2.2117392999999996,185.3896,0.58952904,1.1417997,0.42957962,1.5803312,1.1409205,1.0,0.97332084
170,-0.9251710999999999,0.45672834,-0.94626397,-0.016147282,1.7720177,209.947,0.018476222,1.43154,0.0,0.42160922,1.3076226999999998,1.0,0.9458271
171,0.46788383,0.66655946,-1.3666353999999998,0.008166113000000001,1.3516463,233.39532000000003,0.4662331,1.4792315,0.33688736,1.2593353999999999,1.395741,1.0,0.9973390999999999
172,-1.5269743999999998,0.09211393,0.7283451999999999,-0.02665073,3.446627,115.53813000000001,0.030608003999999998,-0.16563565,0.0,0.3818025,0.70110196,0.99499714,-0.86518157
173,0.64676845,0.59182274,-0.3362785,0.011288238999999999,2.3820033,175.00249,0.6292572,0.8299763000000001,0.45828807,1.6649307,1.0988403999999998,1.0,0.8435756999999999
174,1.4540035,-0.941709,1.0640401000000002,0.025377147000000003,3.782322,94.853546,1.4580482,-0.18733674,0.9108579,1.7091153000000001,0.5143555999999999,0.5,-0.9493292999999999
175,-1.7279824000000001,0.5848941999999999,-1.1808715,-0.030158982,1.5374103000000001,222.38788,-0.015591767,1.7338078999999997,0.0,-0.10298473,1.3709992,1.0,0.9619625
176,-0.36413140000000005,0.92597294,-1.251271,-0.0063552917000000006,1.4670107,226.45392999999999,0.0065292184999999996,1.4493847,0.0,0.83282506,1.3582447,1.0,0.99875605
177,-0.32579848,-0.05874671,0.5322785,-0.005686256,3.2505603,123.7048,-0.0016037294,0.14059651,0.0,0.7853168,0.79152226,0.5,-0.80221915
178,0.11716949,0.7886675,-0.4701258,0.0020449935,2.2481560000000003,183.79555,0.1143163,1.0923936,0.08580017,0.9420815,1.1456571000000002,1.0,0.9203411
179,1.6312695,0.8738075999999999,-0.89540905,0.028471022999999998,1.8228726000000002,206.22238000000002,1.6347761,1.2804649,0.9863088,1.7190964,1.2417936,1.0,0.99938416
180,0.5782758000000001,-0.86299163,1.4996516000000002,0.010092816,4.217933,68.637215,0.56705123,-0.35221457,0.41250885,1.3314784,0.21509689,0.5,-0.93769735
181,1.2753999,0.8696166,-1.7146375,0.022259928,1.0036441999999999,253.32947000000001,1.2634665,1.5251718,0.8259692,1.8118085,1.4387112,1.0,0.9999696
182,1.3961218999999998,0.7513141,-1.5981201999999999,0.024366923,1.1201615,247.33428999999998,1.3799719,1.5782572,0.884331,1.9411607,1.4206853000000002,1.0,0.999927
183,0.9283524999999999,-0.5042412000000001,1.0082238000000001,0.016202807,3.7265055,97.67444,0.9511879000000001,-0.19067132,0.6355808000000001,1.0078806,0.55127865,0.5,-0.9192814
184,0.36409298,0.14996755,-0.56927013,0.0063546209999999995,2.1490116,187.59403999999998,0.3734028,1.0390174,0.26401055,0.7542974,1.1959891000000002,0.99982625,0.85772085
185,-1.4350403999999999,0.61911976,-1.6610512,-0.02504618,1.0572306,250.7478,0.03206096,1.4959296999999998,0.0,0.06228274,1.4815603000000002,1.0,0.9849528000000001
186,-1.3402983999999998,0.37294662,0.15529518,-0.02339262,2.8735769,145.55675,-0.016028855,0.34532827,0.0,0.19192451,0.9566886,1.0,-0.275617
187,-0.6303968000000001,0.9455541999999999,-1.6638042000000002,-0.0110025,1.0544776000000002,249.66414,0.00971803,1.495678,0.0,0.53215843,1.4613806,1.0,0.9985879999999999
188,-1.6194925,-0.5134105999999999,-0.0032354328,-0.028265476,2.7150464,155.14923000000002,-0.042054586,0.5032354,0.0,0.99132013,1.0144966,0.5,0.0063277557
189,-1.0479736,-0.72379977,1.5390643999999998,-0.01829059,4.257346,68.787125,-0.0040391716,-0.49949658,0.0,1.3886645,0.17047620000000002,0.5,-0.9835046000000001
190,1.4091603000000001,-0.53514516,1.5920058000000001,0.024594486000000002,4.3102875,64.13512,1.3945883999999997,-0.4997751,0.8903885,1.3821014999999999,0.12916952,0.5,-0.9721668
191,0.7631063,0.3777042,-1.142729,0.0133187175,1.5755527,220.67656000000002,0.75052327,1.4097698,0.5337863,2.3060691,1.3188883999999998,1.0,0.9994968000000001
192,1.2712611999999999,-0.3807636,0.83079344,0.022187692999999998,3.5490751000000005,108.65633999999999,1.2802799999999999,-0.19184196,0.8238957,1.0606472,0.6413951,0.5,-0.9410591999999999
193,-1.0349526,-0.7163717,1.3478086999999999,-0.018063331000000002,4.0660906,77.54911,0.024860648,-0.47524112,0.0,1.2196171,0.33499008,0.5,-0.91254926
194,0.07102064,0.6109562,-0.9696600000000001,0.001239544,1.7486217,211.3017,0.0712969,1.3246934,0.052044152999999996,1.1189692,1.2915288,1.0,0.99373704
195,-1.3625943999999999,0.7980674,-1.0533803,-0.023781757999999997,1.6649015,216.29965,0.04049155,1.3691001,0.0,-0.24402225,1.3360889,1.0,0.9591787
196,0.19456217,-0.47138983,1.3622323,0.0033957503999999996,4.080514,77.21366,0.19690056,-0.47832924,0.14218736,1.188574,0.31329787,0.5,-0.9742850000000001
197,1.117996,0.31544033,-0.48405528,0.019512711000000002,2.2342265,182.02243,1.0875044,1.2294999,0.74371743,2.0505123,1.146998,1.0,0.9372845
198,1.4699262,0.90958965,-0.9829828000000002,0.025655052,1.7352988999999999,212.61163,1.4598267,1.6729141,0.9179906999999999,1.7480491000000002,1.2610649,1.0,0.99976933
199,-1.1671793,0.35972074,-0.8489662,-0.020371122,1.8693156000000002,203.50677,0.031973682,1.4292159,0.0,0.14770618,1.2853934,1.0,0.8967676
200,1.0688248,-0.7014571,-0.07556736,0.01865451,2.6427145,158.60461,1.0767271999999999,0.68571675,0.7166114,2.1305767999999996,1.032533,0.5,0.18108267
201,-0.27066174,0.697393,-0.4761157999999999,-0.0047239386,2.242166,184.45795,-0.0013149941000000001,0.9583304,0.0,0.5428024,1.1579268999999999,1.0,0.8709589
202,0.14325870000000002,-0.10083209,0.12861024,0.0025003361999999998,2.8468918999999997,147.33011000000002,0.14371242,0.37174404,0.104845285,1.0662638999999998,0.95557934,0.5,-0.30849993
203,-0.39065507,0.26422366,-1.0888605,-0.006818217,1.6294212,217.15651,0.011413834,1.3860993000000001,0.0,1.7991587,1.3264008999999999,0.99999976,0.9944333000000001
204,-1.2443202,0.17230308,-0.47264704,-0.021717483,2.2456348,183.16873,0.011141966000000001,1.2526308000000002,0.0,0.46367759999999997,1.163403,0.99995327,0.8200141
205,-0.2551401,-0.7230853,0.84579796,-0.0044530346,3.5640797999999996,106.668655,0.007637289,-0.22622758,0.0,1.3770673999999998,0.6351342,0.5,-0.93505585
206,-0.47593328,0.92526436,-1.4911356000000002,-0.008306603000000001,1.2271461000000001,239.8048,-0.014092443,1.7785877,0.0,0.011424005,1.4373776000000003,1.0,0.9911252
207,0.5479898,0.86576706,-1.1240083,0.009564226,1.5942733999999998,219.65434,0.5487353,1.4018395000000001,0.39197719999999997,1.0852582,1.3305826,1.0,0.9970078000000001
208,-0.5730184,-0.8960606,1.3784223999999998,-0.010001056999999999,4.096704,75.070854,0.014323701000000001,-0.16675371,0.0,1.3986337,0.308483,0.5,-0.9439190000000001
209,1.4683458999999999,0.33280954,0.04136866,0.02562747,2.7596505000000002,153.60709,1.5082612,0.5546234999999999,0.9172859,2.0885873,0.9655773000000001,1.0,-0.15635978
210,0.5450599,0.5366853,-0.21004245,0.00951309,2.5082392999999996,167.17897,0.5550725000000001,0.7085014000000001,0.38998199,1.2893908,1.0660093000000002,1.0,0.5832459
211,1.4007583000000001,0.46114177,-0.400419,0.024447842999999997,2.3178627,179.1417,1.3955389999999999,0.88980424,0.8864905999999999,1.9562206000000002,1.1167908000000002,1.0,0.9087533000000001
212,-0.19217934,0.33333290000000004,-0.7819524999999999,-0.0033541621999999996,1.9363292,201.02383,-0.0018396514000000002,1.2046661,0.0,0.76903737,1.2514851999999999,1.0,0.9618286
213,-0.5594163000000001,0.13336381,0.6026919,-0.009763655999999999,3.3209736000000003,122.50206999999999,0.007939517,-0.066862166,0.0,0.49517152,0.75469524,0.9995415000000001,-0.87795
214,-0.23208299999999998,0.24796103,0.4428098,-0.0040506124,3.1610916000000002,129.00804,0.0016238433,0.07152006,0.0,0.27373493,0.8317030000000001,0.9999995,-0.73111314
215,-0.6033387,-0.86293733,0.7167781,-0.010530247,3.4350598,115.30646499999999,0.016191121,-0.156959,0.0,1.5198216,0.7063227,0.5,-0.8663168
216,-1.7435381,0.9776908000000001,-1.5182236,-0.03043048,1.2000581,241.87973,-0.05107,1.5777562,0.0,-0.53208894,1.4616581,1.0,0.9340358
217,0.6657427,-0.8078504,1.1564842,0.011619402,3.8747659,89.61445,0.6768754,-0.07923269,0.47080183,1.5017506999999999,0.45640162,0.5,-0.9590718
218,-0.024171801,-0.6496609,1.0303236,-0.0004218775,3.7486053,96.81485,-0.00031191576,-0.24634671,0.0,1.0623076999999999,0.5421127,0.5,-0.8890264000000001
219,0.020908052,0.5411158,0.0077019627,0.00036491432999999997,2.7259835999999997,155.53146,0.020967985,0.643768,0.015327334,0.29075265,0.99559385,1.0,-0.021624785
220,-1.498483,-0.9497243000000001,1.5747745000000002,-0.02615346,4.2930565000000005,66.147194,0.03980679,-0.3073234,0.0,1.503976,0.14495020000000003,0.5,-0.97025186
221,1.4816684,-0.20302658,-0.42329684,0.025859991000000002,2.2949848,179.60023,1.4455476999999999,1.1749895000000001,0.9232054,2.3922074,1.1370646999999998,0.5,0.8609196
222,1.1489577,0.8128113,-0.54360867,0.020053096,2.174673,188.31148000000002,1.1495684,1.2726338,0.760443,1.212193,1.1645994,1.0,0.9587968000000001
223,1.3645625,-0.16976170000000002,-0.57797027,0.023816109,2.1403115,188.29161000000002,1.3846183,1.1438371999999999,0.8694706,2.7530982,1.1771669,0.5,0.96214515
224,-0.21287237,-0.6940541,1.6641636999999998,-0.0037153236999999998,4.3824453000000005,61.944995999999996,-0.0029157365,-0.18942219,0.0,1.09362,0.06875473,0.5,-0.9458401
225,0.6819068,0.18782769,-0.28034509999999996,0.011901519,2.4379365,170.4263,0.70127004,0.77668726,0.48140228,1.9250816000000002,1.0853605,0.9999814,0.74201554
226,-1.536173,0.15664893,-0.15261237,-0.026811276000000002,2.5656692999999997,164.93697,0.012061398000000001,0.99315083,0.0,0.37423629999999997,1.0654350000000001,0.9998826,0.30865866
227,0.48277829999999994,0.76592416,-0.6110814999999999,0.008426071,2.1072001,192.43071,0.4712262,1.2364263999999998,0.34721243,0.3038494,1.1973032,1.0,0.9401921999999998
228,0.37466162,0.5041818,-0.5183823000000001,0.006539079000000001,2.1998994,185.17926,0.37921667,0.99547565,0.27150009999999997,1.6321685,1.1594673,1.0,0.94413936
229,-0.0009294769,0.30906245,-0.8094811,-1.6222433e-05,1.9088006000000002,203.04306,-9.586295e-06,1.2239293,0.0,1.1385568000000001,1.2540951999999999,1.0,0.9776007999999999
230,-0.13769524,-0.506371,0.557916,-0.0024032353,3.2761977000000004,123.603325,-0.00024257273999999998,-0.029419362999999997,0.0,1.1283162,0.7791560000000001,0.5,-0.82420444
231,0.14949612,0.5739569,-0.35319406,0.0026091995999999998,2.3650877,176.6809,0.14957011,1.1561104,0.10939360000000002,-0.008457303000000001,1.1238518,1.0,0.71953434
232,0.14473207,0.8556689000000001,-1.2422049,0.0025260510999999997,1.4760768,226.83316000000002,0.140495,1.6707648999999998,0.10591996,1.2926781999999999,1.354961,1.0,0.9988582
233,0.98639965,0.91184986,-1.5892313,0.01721592,1.1290505,245.55771000000001,0.96682906,1.6684988,0.6697006,1.744677,1.4129857,1.0,0.99996185
234,-1.0117671,-0.38017452,0.47864768,-0.017658668,3.1969295,127.7708,-0.027626611000000002,0.039420754,0.0,0.85963714,0.818695,0.5,-0.72834945
235,-0.16836388,0.8391181000000001,-0.87221986,-0.002938504,1.8460619999999999,204.92883,-0.0025400731,1.3088603,0.0,1.4492201,1.2523514999999998,1.0,0.99681187
236,1.2532273999999999,0.85231775,-1.4157838,0.021872943,1.302498,237.12687999999997,1.2636180000000001,1.6378405,0.8148036,1.8340907,1.368773,1.0,0.99996954
237,0.3239083,-0.6980204000000001,1.3196985,0.0056532663,4.03798,81.7983,0.31891152,-0.4686402,0.2354064,1.1791899,0.35381895,0.5,-0.92375016
238,1.3023091999999998,0.90176785,-1.068163,0.022729582999999998,1.6501186999999997,215.78946000000002,1.272676,1.376317,0.83933425,1.7323734,1.2844399,1.0,0.9998482
239,-0.04927496,0.88446003,-1.5328423,-0.0008600103,1.1854395,244.87854,0.000630182,1.4992798999999999,0.0,1.5266318,1.418635,1.0,0.99966776
240,-0.93694043,0.37339857,-1.3007472,-0.016352693999999997,1.4175346000000002,231.51037999999997,-0.0011882981,1.4637578000000002,0.0,0.41328272,1.3972023999999998,1.0,0.97927165
241,1.2948864,0.8015469,-0.853617,0.02260003,1.8646648000000001,205.47429,1.2798471000000002,1.2536627,0.83566785,1.679116,1.2494301,1.0,0.9957067
242,-1.6652223999999998,-0.055690948,-0.34533522,-0.029063613999999998,2.3729465,177.00486999999998,-0.016385937,0.9700534,0.0,0.62698346,1.1293478000000001,0.5,0.623696
243,0.2517354,0.63498,-1.2721206,0.0043936116,1.4461612,229.35332999999997,0.25303173,1.664321,0.18358159,1.6685063999999998,1.3607986,1.0,0.9991174999999999
244,0.65228003,-0.057591192,-0.46344787,0.011384433999999999,2.2548340000000002,181.50455,0.65832484,0.94703496,0.46193063,2.5399902,1.1398532,0.5,0.93092483
245,1.4031603000000001,0.86598194,-0.86460423,0.024489768,1.8536775,206.732,1.4357691000000001,1.2608385,0.88760686,1.5898355,1.2455587,1.0,0.9977881
246,-0.91178817,-0.77453053,1.6017158999999999,-0.015913706,4.319998,64.56995400000001,-0.0030524083,-0.16019416,0.0,1.1749249,0.12867483,0.5,-0.93050575
247,-1.3154289,0.4416023,-0.85533494,-0.022958564,1.8629467,206.33938999999998,-0.033850502000000005,1.2547906999999998,0.0,0.1582942,1.2817903,1.0,0.93498033
248,0.43602127,-0.8628741,1.5364625,0.0076100067000000006,4.2547445,67.82729,0.43644714,-0.49941063,0.31468225,1.4415829,0.17927548,0.5,-0.9652004999999999
249,-1.2582339,-0.032240044,1.1179957,-0.021960324,3.8362775,92.896286,0.010397505999999999,-0.39922540000000006,0.0,0.5454542,0.48081493,0.5,-0.95593834
250,0.68027526,0.7269194,-1.2739502,0.011873043,1.4443315,228.79842000000002,0.67870426,1.7434292000000002,0.48033488,1.8389947,1.353879,1.0,0.99960864
251,0.18800625,-0.12542753,-0.7155431,0.0032813281,2.0027387,196.19673,0.1914886,1.4615679,0.13742495,2.36958,1.2289903999999998,0.5,0.96103936
252,-0.08437892,0.9275810999999999,-0.67280895,-0.00147269,2.0454729,194.30872,-0.0018585569,1.1231853,0.0,0.38656425,1.2118053,1.0,0.9659344000000001
253,1.4483618,0.4331319,-0.969269,0.025278682,1.7490127,211.34117,1.4575008,1.3244722,0.90831375,2.2057853,1.2743169,1.0,0.99875176
254,-0.8219654000000001,-0.5627114000000001,1.1891541,-0.014346003000000001,3.907436,89.24296,0.0004062469,-0.17401242,0.0,1.1756649,0.4387294,0.5,-0.94432074
255,-1.2359108,-0.95633405,1.6607011999999999,-0.021570712000000002,4.378983,59.32586,0.03142766,-0.49596130000000005,0.0,1.3743411,0.07349848,0.5,-0.93636954
256,-1.7065321,0.9145848,-1.393134,-0.029784605,1.3251476999999998,237.06981000000002,-0.010007909,1.6596206000000002,0.0,-0.4362897,1.4274255,1.0,0.9566816999999999
257,1.211007,-0.27831483,0.7333516,0.021136058,3.4516335,112.08142,1.1760787,-0.16936338,0.79315925,1.2400069,0.6954638000000001,0.5,-0.89381635
258,0.84429926,-0.7584484,0.6328556,0.014735802,3.3511374,118.09245,0.84399074,-0.09144974,0.5846412,1.4725041,0.7460564000000001,0.5,-0.84319615
259,0.1743317,0.7041454,-0.21408331,0.0030426620000000002,2.5041986,167.24205,0.17708142,0.71245176,0.12748182,0.46517044,1.0667604,1.0,0.5964728
260,0.8742155,-0.5258745,0.027197657000000004,0.015257939,2.7454793,153.53635,0.8838135,0.7464125,0.6029756,1.7354473000000001,0.9938438,0.5,-0.06774171
261,1.3375238,0.7214066,-0.4013599,0.023344195,2.316922,178.49704,1.339067,0.89067054,0.8565159,1.3743303999999998,1.1240296,1.0,0.8783205
262,1.4970231,-0.8573959999999999,1.540964,0.026127982999999997,4.259246,66.89515,1.542059,-0.23718399,0.92996645,1.3091831,0.17931709,0.5,-0.94640917
263,-0.45938609999999996,-0.8947988000000001,1.0449568999999999,-0.0080178,3.7632387,95.05296,-0.011823855,-0.23664647,0.0,1.3412616000000002,0.5330196,0.5,-0.8954346
264,-0.41723272,0.96580833,-1.6907258,-0.007282085,1.027556,253.39812,0.0015422136,1.5555155,0.0,0.6368899,1.4694055,1.0,0.99821067
265,1.1080424,-0.79314744,1.0492866000000003,0.019338988,3.7675682999999998,96.96015,1.1360662000000001,-0.36706805,0.7382841,1.5154388,0.5196467,0.5,-0.9631744000000001
266,1.1376138999999998,0.49782357,0.20361526,0.019855108,2.921897,142.43262,1.106262,0.43436873,0.7543459,1.8156716,0.90088874,1.0,-0.66175026
267,0.74638283,-0.66772777,0.58708173,0.013026838,3.3053633999999996,122.53835,0.7609763,0.08670956,0.5231191,1.3843806,0.76862586,0.5,-0.80990696
268,-0.5621361999999999,-0.873366,1.2580829,-0.009811127,3.9763646,84.81532,0.004931335,-0.20463943,0.0,1.2976128999999998,0.40008238,0.5,-0.88826144
269,-0.017937012,-0.6282545999999999,0.3550233,-0.00031305992000000004,3.0733051,134.59407,2.2414274999999998e-05,0.1523878,0.0,1.9644287,0.8638116,0.5,-0.7012804
270,0.92276967,0.72840935,-0.19591387,0.016105368999999998,2.522368,167.70998,0.91751295,0.8948360999999999,0.63225293,1.1148833999999999,1.0467573000000001,1.0,0.6549377
271,0.05821373,-0.57709163,0.45498183,0.0010160212,3.1732635,129.94789,0.05650817599999999,0.060553998,0.042665124000000006,1.4266397,0.82032704,0.5,-0.80276287
272,-1.4990587,-0.24422717,-0.22937752,-0.026163511,2.4889042000000003,170.63322,0.04523279,1.0716877,0.0,1.0209409,1.0895457,0.5,0.46750823
273,0.9638216000000001,0.74994314,-1.3946396,0.01682186,1.3236421,236.70847999999998,0.9917558000000001,1.4845245,0.6565342,1.4375225,1.3879621000000002,1.0,0.99950594
274,-0.10395652,-0.51909196,0.22302464,-0.0018143835,2.9413063999999998,143.92326,0.0006611197,0.6024319,0.0,1.483032,0.9198430000000001,0.5,-0.48702163
275,1.6148947,-0.8799355999999999,1.1909553999999998,0.02818523,3.9092371,88.75386999999999,1.6522647000000001,-0.13216436,0.9797001000000001,1.4816126,0.43613279999999993,0.5,-0.9520535
276,-0.5771553,-0.6729979,-0.11926204,-0.01007326,2.5990197999999998,164.05432,0.017109608000000002,0.62760586,0.0,1.1287112,1.0576978000000001,0.5,0.2191846
277,0.056863178,-0.8057394,0.3709682,0.0009924497,3.0892498,134.81943,0.056351144000000006,0.13748208,0.041675806,2.159532,0.86403674,0.5,-0.64214534
278,-1.6537906999999998,0.30522907,0.10024372,-0.028864092999999997,2.8185256,150.74922,0.0010470449,0.3999241,0.0,0.12107584,0.9791548000000001,1.0,-0.17430073
279,1.2134869,-0.10399793,-0.2316401,0.021179343,2.4866416,168.46227,1.2342813,1.0694953,0.7944443,2.251774,1.0678301000000001,0.5,0.6682281999999999
280,0.7952266,-0.9371241,0.9552905,0.0138793215,3.6735723,100.11671,0.79144907,-0.31648147,0.55409265,2.068818,0.5755389,0.5,-0.94888985
281,-0.83257025,-0.5021067,1.3182359,-0.014531091999999999,4.0365176,79.59861,0.023576945,-0.25229526,0.0,0.9265239,0.35167673,0.5,-0.94579035
282,1.4647323,0.9563756,-1.4320332,0.0255644,1.2862486000000002,237.63544,1.4555221,1.4903879,0.9156718,1.4825808999999999,1.3825208999999998,1.0,0.99990934
283,1.0026059999999999,0.87899953,-1.5183665000000002,0.017498776,1.1999153,241.5973,0.989527,1.4986258999999997,0.6790683000000001,1.7726370999999999,1.3977403999999998,1.0,0.99995494
284,1.2878089,-0.060640737,0.5959535,0.022476505,3.3142351999999997,122.49431000000001,1.3227615,0.018011153000000002,0.83215785,1.0808402,0.75355184,0.5,-0.9037622
285,-1.4015222999999999,0.51471645,0.012150406,-0.024461177999999997,2.730432,154.28616,0.020300718,0.69031703,0.0,0.05930364,1.0113604999999999,1.0,-0.021995611
286,0.31886443,0.005806960999999999,0.12954839999999998,0.0055652340000000005,2.84783,148.20166,0.32721442,0.37081367,0.23180246,0.6401069,0.95630777,0.5824206000000001,-0.30327898
287,0.53989565,-0.070714526,-0.60364646,0.009422957,2.1146352000000004,189.92651,0.5304281999999999,1.3675971000000002,0.38646162,2.6230807,1.1821083000000001,0.5,0.9728399999999999
288,-0.58969474,-0.013210405,-0.7131964,-0.010292115,2.0050855,196.44241,0.0016474538,1.2217281,0.0,1.704277,1.2260046,0.5,0.96677005
289,-0.18482979,-0.6468107,0.5963505,-0.0032258884000000002,3.3146322,121.86242,-0.002843951,0.20323068,0.0,1.2948853999999999,0.7597284000000001,0.5,-0.8587271999999999
290,1.3701628000000001,-0.67144513,1.1722700000000001,0.023913853,3.8905517999999994,88.50735,1.3766493,-0.4216339,0.87212825,1.3056741000000003,0.45383888,0.5,-0.9131531999999999
291,-1.3985995,0.95287895,-1.4452023999999999,-0.024410166,1.2730794,239.09325,-0.029060468,1.4921233999999999,0.0,-0.5200517,1.4417052,1.0,0.94924295
292,0.22099575,0.6038678000000001,-0.07302541,0.0038571034000000003,2.6452563,160.11635,0.21933061,0.5729605,0.16135824,0.11890119,1.0312407,1.0,0.17667767
293,-0.5317466,0.79180855,-1.262041,-0.009280729,1.4562408000000002,228.06415,-0.006006806999999999,1.7137058999999997,0.0,0.28777283,1.3781502,1.0,0.9921011000000001
294,0.93828297,-0.49592617,1.3304485000000001,0.016376127,4.048730399999999,79.698006,0.94197017,-0.47125524,0.6414802,1.2100269,0.3404861,0.5,-0.9588148000000001
295,-1.3736336,-0.7806519000000001,0.36153817,-0.02397443,3.0798200000000002,134.29446000000002,0.035709582000000004,0.1462866,0.0,1.2607812,0.87062603,0.5,-0.5986361
296,-1.6523613999999998,-0.6894935000000001,1.4870563,-0.028839147000000002,4.205337999999999,70.732796,-0.006509133,-0.49649584,0.0,1.1245967,0.22284088,0.5,-0.9528565000000001
297,-1.3132397,0.88703394,-1.5746548,-0.022920357000000002,1.1436269,246.8442,-0.032376133,1.4999926000000001,0.0,-0.25013536,1.4644135,1.0,0.9797716000000001
298,-0.07218368,-0.9387525999999999,1.3130879,-0.0012598429,4.0313697,79.92269,-0.00044181917,-0.46697658,0.0,1.6622146,0.34966868,0.5,-0.9705985999999999
299,0.7261394,-0.6646428000000001,1.2186983999999998,0.012673523,3.9369802000000003,85.14088000000001,0.7101036000000001,-0.43865126,0.51012087,1.1365346,0.42156246,0.5,-0.9316540999999999
300,0.38333997,-0.37565429999999994,1.0951593000000002,0.006690544499999999,3.8134410000000005,93.34828,0.3876159,-0.3890012,0.27763903,0.90578055,0.49837956,0.5,-0.9356572
301,0.062866114,-0.94020486,1.6544869,0.0010972207000000001,4.3727684,61.891247,0.061921015,-0.49650002,0.04607272,1.4728298,0.07467553,0.5,-0.96229404
302,1.0439254999999998,-0.03921295,-0.5339475,0.018219937,2.1843342999999997,187.38291999999998,1.0596843999999999,1.2235928,0.7026336,1.5550257,1.1736121000000002,0.5,0.9138642
303,0.9738986,-0.83364487,1.4840826999999999,0.016997736,4.2023644,71.670456,0.9840312,-0.35186738,0.6624272,1.3035238,0.22614045,0.5,-0.9479120000000001
304,1.294409,0.39510632,-0.24588642,0.022591699,2.4723954,170.84668,1.2607318,0.7878086999999999,0.8354318000000001,2.102859,1.0605129999999998,1.0,0.7721116
305,-0.22029132,-0.40287942,0.517297,-0.0038448088,3.2355788,127.53011000000001,-0.0063858890000000005,0.23431385,0.0,1.2042775,0.79400325,0.5,-0.8335985
306,-0.9357015999999999,-0.20234859,-0.3114051,-0.016331073,2.4068766,173.46468000000002,-0.025640662999999998,0.8063965,0.0,0.8738031999999999,1.1178322,0.5,0.58387613
307,-1.1488569,-0.5657304,0.18712927,-0.020051336,2.905411,143.39113,-0.0021483820000000003,0.5982965,0.0,1.0074073000000001,0.94727343,0.5,-0.2981017
308,0.8553546999999999,0.7104609000000001,-0.9521494,0.014928756000000001,1.7661324,209.06923999999998,0.8534871999999999,1.5044018999999997,0.5914425999999999,1.0584441,1.2868239,1.0,0.99324983
309,1.2995026,-0.86833614,0.33729172,0.0226806,3.0555735,138.09013000000002,1.3207392,0.16906738,0.83794975,1.8710383999999998,0.8802605,0.5,-0.576973
310,1.2521927,0.03714238,-0.0036656292999999998,0.021854887000000003,2.714616,154.85801999999998,1.2375802,0.5036656,0.8142791,1.7554618000000002,0.9967833,0.89369774,0.010922359
311,-1.271462,0.33718967,-0.8394488999999999,-0.022191197000000003,1.8788328,204.55995,0.02630256,1.4341271,0.0,0.37608266,1.2795663000000002,1.0,0.9182555
