,oz3_tanh_exp_ln,oz34_relu_sigmoid_ln,oz2_adde_degree_ln,oz5_adde_degree_ln,oz5_adde_sigmoid_ln,oz4_relu_sigmoid_negative,(oz30_sin+oz10)_negative,oz1_recip_adde_negative,(oz46_radian*oz23)_negative,(oz44_recip*oz41)_negative,oz2_adde_ln_negative,oz34_relu_sigmoid_negative,(oz2_adde+oz3)_negative,((oz13_relu+oz27)+oz24_negative),(oz2_adde_degree+oz48),(oz1_sin_exp+(oz16_tanh*oz15)),(oz28_sin_sigmoid+oz25),((oz1_recip*oz43)+oz13_adde),(oz44_recip_degree+oz5_adde),((oz2_adde+oz1_recip)+oz29_negative),(oz1_sin_exp+(oz50_recip+oz4)),(oz5_adde_ln+(oz22_tanh+oz4_relu)),(oz5_radian_exp+oz38_negative),(oz1_relu_degree+(oz44_recip+oz4_relu)),((oz4_relu*oz16_zscore)+oz46_tanh),(oz37_relu_tanh+oz29_negative),(oz5_adde_ln+(oz12_adde+oz1_tanh)),(oz34_relu_sigmoid+oz25),((oz38_negative+oz10)+oz19_sin),(oz12_adde_sigmoid+(oz11_adde+oz15)),((oz28_sin*oz38_negative)+oz5),((oz28_sin*oz38_negative)+(oz44_recip+oz46_tanh)),(oz4_relu_sigmoid+(oz40_relu+oz2)),(oz44_recip_adde+(oz30_negative*oz37)),((oz30_sin+oz10)+oz43),(oz12_adde_sigmoid+(oz50_recip+oz4)),((oz28_sin*oz41)+oz1),(oz6_adde_adde+(oz22_tanh+oz4_relu)),(oz12_adde_sigmoid+oz12_adde),((oz2_adde+oz3)+oz37),((oz28_sin*oz23_zscore)+(oz1_relu+oz40_relu)),(oz1_relu_degree+oz16_zscore),(oz44_recip_adde+(oz22_tanh+oz4_relu)),(oz34_relu_sigmoid+(oz12_adde+oz1_tanh)),((oz23_zscore*oz46)+oz31_recip),(oz3_tanh_exp+(oz46_radian*oz23)),((oz40_relu+oz2)+oz42),(oz5_adde_sigmoid+oz45),((oz2_recip*oz6)+oz30_negative),(oz7_recip_degree+oz46_radian),(oz1_sin_exp+oz37_relu),(oz37_relu_tanh+oz35),((oz28_sin*oz23_zscore)+oz20),((oz3_tanh+oz2_zscore)+oz10),(oz2_adde_sigmoid+oz30_sin),((oz11_adde+oz15)+oz32),(oz2_adde_ln+oz38_negative),((oz46_tanh*oz9)+oz50_recip),((oz37_relu*oz46)+oz46_tanh),((oz4_radian*oz32)+oz4_relu),(oz4_relu_sigmoid+(oz2_adde+oz3)),((oz6_zscore*oz16_zscore)+(oz12_adde+oz4)),(oz7_recip_degree+(oz44_recip*oz41)),(oz3_tanh_exp+oz34),((oz7_recip+oz13_relu)+oz13_adde),(oz34_relu_sigmoid+oz2_sin),oz5_radian_exp_mmnorm,oz1_relu_degree_mmnorm,oz5_radian_tanh_mmnorm,oz12_adde_sigmoid_mmnorm,oz30_sin_exp_mmnorm,(oz5_adde*oz2_sin)_mmnorm,(oz44_recip+oz46_tanh)_mmnorm,(oz11_adde+oz20)_mmnorm,oz4_relu_sigmoid_mmnorm,((oz1_recip*oz43)-oz34),(oz5_adde_degree-(oz6_adde*oz1)),(oz1_relu_degree-oz2_sin),(oz28_sin_sigmoid-oz1),((oz46_radian*oz23)-(oz50_recip+oz4)),(oz3_tanh_exp-(oz16_tanh*oz12_negative)),(oz5_radian_tanh-oz20),((oz22_tanh+oz4_relu)-oz16),(oz5_adde_sigmoid-oz1),((oz1_relu+oz40_relu)-oz46_tanh),(oz1_sin_exp-(oz2_adde+oz8)),((oz28_sin*oz17)-oz21),(oz2_sin_tanh-oz35),((oz1_relu+oz40_relu)-oz16),((oz37_relu*oz23)-oz17),(oz5_radian_adde-(oz2_adde+oz8)),(oz1_sin_exp-(oz16_tanh*oz15)),((oz2_recip*oz6)-oz34),((oz28_sin*oz17)-oz11_adde),((oz44_recip+oz4_relu)-(oz11_adde+oz15)),((oz1_recip*oz43)-oz44_recip),((oz3_tanh+oz11)-oz25),(oz5_adde_degree-oz35),((oz40_relu+oz5)-oz25_zscore),((oz2_adde+oz3)-oz20),((oz22_tanh+oz4_relu)-oz4),(oz7_recip_degree-oz24),((oz37_relu*oz2)-(oz31_recip*oz29_negative)),((oz5_radian+oz24)-oz14),(oz44_recip_adde-(oz23_zscore*oz43)),(oz30_negative_degree-(oz4_relu*oz16_zscore)),(oz7_recip_degree-oz13),((oz44_recip+oz46_tanh)-oz29),((oz44_recip*oz41)-oz28),((oz3_tanh+oz2_zscore)-oz38_negative),((oz16_tanh*oz15)-(oz13_adde+oz26)),((oz28_sin*oz17)-oz29),(oz30_negative_degree-oz2),((oz4_relu*oz16_zscore)-oz3),((oz44_recip*oz41)-oz13_relu),(oz3_tanh_exp-oz1_tanh),((oz5_adde*oz47)-(oz12_adde+oz4)),((oz40_relu+oz5)-oz19_sin),(oz2_adde_ln-oz2_adde_sigmoid),((oz3_tanh+oz2_zscore)-oz7),((oz11_adde+oz20)-(oz4_radian+oz50)),(oz5_adde_ln-oz49),((oz40_relu+oz5)-oz46),(oz28_sin_sigmoid-(oz28_sin*oz41)),((oz7_recip+oz13_relu)-oz16),((oz28_sin*oz23_zscore)-oz16_zscore),(oz2_adde_ln-oz5_radian_tanh),oz2_sin_tanh_adde,(oz37_relu*oz23)_adde,oz1_relu_degree_adde,(oz40_relu+oz2)_adde,oz5_adde_ln_adde,oz5_adde_ln_sigmoid,oz34_relu_sigmoid_sigmoid,oz1_sin_exp_sigmoid,oz6_adde_adde_sigmoid,oz1_relu_degree_sigmoid,oz2_negative_adde_sigmoid,oz5_adde_sigmoid_tanh,oz5_radian_adde_tanh,(oz46_radian*oz23)_tanh,oz2_negative_adde_tanh,(oz5_adde*oz2_sin)_tanh,(oz12_adde+oz1_tanh)_tanh,(oz23_zscore*oz46)_tanh,oz1_sin_exp_tanh,oz51
229,0.36992037,-0.6931472,5.308891,5.1779017,-0.04429517,-0.5,-1.7179627,-5.8480887,0.00092437427,-7.5902042,-1.260664,-0.5,-3.9160938,2.666925,203.04306,2.5669827,-0.809149,5.442392,-516.3444,8.087452,-0.55199444,0.5037692,0.773011,9.240565,0.062959746,1.429882,4.373062,-1.0264454,0.2925676,6.4099503,0.1588845,-9.220447,1.7211405,-4.911502,2.7422185,-0.9715036,-0.46002188,4.5388923,3.8838425,2.7165313,-0.051827133,20.037804,-6.9735465,3.7433875,-0.78969985,1.446695,2.114873,0.5806047,-1.532947,-2391.0823,1.3690265,-0.7171378,0.91545904,1.9671474,1.9024953,6.051361,1.0270846,-2.0159943,0.062959746,-9.586295e-06,4.416094,2.4624126,-2383.4934,0.74695414,-39.495613,1.2239293,0.3245926,0.1254773,0.33532625,0.8542106,0.9229219,0.5175465,0.05311177,0.9682634,0.0,3.9063885,176.52869,17.58256,0.39778784,1.9200966,1.6504853,-1.6918854,-2.3554885,0.63716304,0.66820824,-1.8165716,-1.0426521,1.3364751,-0.99841505,1.3020924,-0.46074748,0.17107034,0.36493725,-5.3970284,-14.526356,12.2716465,3.3627474,178.0275,2.3160014,2.2176397,-0.624976,-2389.9573,1.0533713,-1.8306296,-5.4862986,-68.5956,-2390.6018,-7.573081,6.392815,1.4137917,-1.4268061,0.21751702,-69.405075,-0.38833094,7.5902042,1.1385568,-1.4268444,1.0488154,0.2891965,1.2041745,6.4039426,1.6831968,0.7249843,1.4968268,-43.461864,-2.5143104,1.2540952,3.337619,2.7182817,21.024769,3.9394221,3.8479564,0.75577885,0.62245935,0.7972228,0.9943183,1.0,0.87088436,0.74278855,0.9914416,-0.000924374,0.9569846,0.9776008,0.9969577,-0.052966174,0.8784702,-1.3529536
230,-0.4749034,-0.6931472,4.8185043,4.8410244,-0.10413284,-0.5,-2.1410294,-0.9256444,-0.0023698572,-0.24508391,-0.77027756,-0.5,-1.643983,-2.2167168,123.603325,0.5339246,-0.949649,-1.0816056,44.247158,1.9833655,1.977224,1.5527599,0.5917547,0.7336944,0.4762242,2.0667136,1.3218768,-0.86566424,0.19677597,2.3200943,-0.37325275,1.3453783,-0.057915986,3.123702,3.6898854,2.126209,-0.6711283,8.106122,1.7734213,2.130034,-0.088975444,0.35569888,4.2119384,1.0290791,-0.6306678,0.624315,-0.07305083,-0.25060636,-4.0981207,66.3813,1.0750371,0.90607405,-0.42009592,0.48244953,1.5218353,1.6830592,0.37087166,1.5483061,0.7280421,-0.00024257274,2.143983,1.5776763,66.61735,-1.0465356,2.8533463,-0.029419363,0.16357136,0.0,0.170273,0.078704596,0.63850534,0.14524439,0.056868378,0.27988067,0.0,-1.1080564,129.1806,0.52941936,0.9738525,-1.385868,0.047922075,0.32224202,0.40461913,1.4589429,-0.4762242,-2.1104476,1.3307767,-0.9399346,-0.355343,-0.88550305,0.0099692345,0.64404774,-1.7542499,-2.0870686,-0.8484289,-3.5102315,-0.08397651,126.144005,0.8583195,1.9751035,0.8976574,64.84596,0.9673501,0.79106313,3.0456398,-38.697,67.395615,2.8255558,0.5911002,-0.6339722,-3.2065082,1.2721128,-38.139084,0.5163828,0.24508391,1.1283162,-2.5437372,0.41093332,-0.12635595,-1.896627,0.7594904,1.3733408,-1.0268021,0.5293062,0.8030716,-0.4446743,0.779156,2.2333446,2.8456678,2.7182817,2.1603658,3.5110793,0.68843174,0.62245935,0.64313245,0.9993554,0.5,0.9636032,0.71683574,0.9911742,0.002369853,0.99715066,-0.82420444,0.4846768,0.13508795,0.52916604,0.7134716
231,-0.5700457,-0.21045688,5.170385,5.0118756,-0.07019042,-0.5373046,1.4114404,-4.2487288,-0.004192142,1.1684725,-1.1221582,-0.810214,-2.4238853,-0.9370357,176.6809,0.7064091,-1.3080847,5.6051903,49.059914,6.1867466,0.44922185,1.8452445,-0.6515875,38.39728,-0.6387538,1.9848404,3.5125697,-0.7747404,-1.382733,2.9187784,1.4869313,1.5356109,2.2408767,4.070034,-0.46966678,-0.509192,2.0374544,7.966715,2.8531075,2.847554,2.182854,38.909645,4.4103856,3.3591352,-0.94366336,0.5696917,1.9012415,0.30840826,5.9450808,39.415493,2.2602258,-0.55326104,-1.4196379,-0.6706369,-0.0016007423,2.068993,-0.527737,-1.9210359,-1.4049796,0.14957011,2.96119,4.5541687,38.26952,2.016901,6.2977524,1.1561104,0.23815632,0.25660458,0.24704266,0.592561,0.0068270266,0.37194568,0.056405544,0.32385227,0.1093936,-0.010066628,147.33286,37.09138,-0.3765342,1.3915274,-0.10329872,1.5970165,-0.5892975,0.27881247,2.8626487,-2.9138448,1.5002133,1.2860088,0.5328884,1.2488252,-2.033814,2.9667053,3.2161613,-2.0219903,-1.0806313,0.63082695,1.5933342,151.13943,2.839881,4.0225954,0.7320998,38.286053,2.0262208,0.6191067,3.704454,72.97629,37.99242,1.5364647,0.11868274,1.4333973,-6.7962112,2.859541,72.84321,0.86770356,-2.614046,-0.008457303,-6.6889353,0.532038,0.16645753,-1.6693045,2.3460774,0.2734679,2.5423484,-1.1071808,0.6630032,-1.2932943,1.1238518,3.051013,2.639336,40.15556,4.421854,3.6819303,0.72385174,0.6921551,0.862541,0.99916327,1.0,0.914126,0.73162556,0.9912996,0.004192117,0.98250455,0.71953434,0.98785436,0.23590432,0.9504636,-0.79151917
232,0.76469874,-0.3225951,5.424594,5.4206586,-0.019167684,-0.53612,0.28913426,-3.5014005,-0.046810012,-0.9296108,-1.3763669,-0.72426707,-4.9679213,1.7251333,226.83316,1.7167382,0.7042364,0.42171478,66.35382,4.8847494,1.1557174,1.3096169,2.073267,74.397545,1.111535,0.14114381,5.7869616,0.7521237,-0.120841205,3.862346,2.0018919,2.7800817,1.7783248,3.937606,-1.4265051,-0.47619182,1.9060935,5.4883375,4.5311775,4.2964144,2.5447154,74.51736,3.7447076,5.138797,3.3737075,2.195157,0.40562087,1.4456015,-0.10147299,-9264.355,2.604226,0.04613788,0.76994324,1.5265036,1.1738124,1.2126768,2.4279943,-3.208601,0.9155988,0.140495,5.504041,3.8588767,-9263.453,3.1140745,-160.38159,1.6707649,0.48164082,0.50148165,0.49385953,0.93779135,0.3592614,0.68060815,0.057160772,0.58698475,0.10591996,-1.8564239,222.41049,72.21708,-0.6005657,1.4953188,2.8835394,0.5192325,-1.4152458,-0.2959305,0.36134654,-1.5453444,0.5177643,0.6920555,-0.07548571,0.8866372,-1.4098797,3.491714,-0.873481,-4.558349,-1.6560562,-1.9799372,1.9232949,225.98177,1.198765,5.465748,-0.20754674,-9264.367,-0.09724881,0.63394994,5.7635136,-11.295233,-9262.977,2.1459832,0.10071826,0.95652044,-2.536403,-0.51247054,-12.341501,-0.8114983,0.9296108,1.2926782,-0.699698,1.9174739,0.3950644,2.0143323,4.0320334,2.5307212,-0.3344525,0.047231555,-163.04643,-0.08601558,1.354961,3.4564753,2.7182817,75.88186,3.9604867,4.0907135,0.7977727,0.67354596,0.9311331,0.996132,1.0,0.81397927,0.75350493,0.9916909,0.04677585,0.9007304,0.9988582,0.9997072,0.9907294,0.98911923,-0.27615222
233,0.97701955,-0.4024665,5.508588,5.741032,-0.00435297,-0.7283762,0.3891227,-3.368311,0.0017160471,1.3582629,-1.4603608,-0.66866875,-6.5348644,0.94356704,245.55771,3.0519068,2.005419,4.5465817,65.91326,3.9870706,2.0288982,1.923252,-0.5583997,90.18535,-0.6473776,-0.970472,4.491508,2.3288248,-2.594336,1.1144314,3.7447548,1.7502391,2.3176074,3.7863631,0.7125025,0.1804393,2.3618393,4.001024,2.7552495,6.478268,1.3568473,87.82534,4.0042787,3.4673717,0.94260764,2.6548107,0.74472123,0.88340545,-1.2697129,-33.954983,2.7168553,-0.15500173,-1.7902536,1.9591087,1.206323,-0.89073586,-0.1465913,-1.6094706,-0.33364302,0.96682906,7.263241,3.4036677,-35.30719,3.358697,4.350184,1.6684988,0.7624903,0.60415715,0.7713399,0.55682945,0.37343073,0.8661985,0.05668887,0.020372905,0.6697006,0.013918281,309.76678,87.14357,-1.1931295,0.68624103,2.912161,1.6560833,0.54818887,-0.5427362,1.8720357,-1.3466575,1.1441883,0.9165245,1.8561347,-0.8695624,-1.2978206,2.3818038,-1.7504673,-1.8922184,1.7959146,-0.3394615,-2.0656562,311.54062,1.0546042,8.143573,-0.75595284,-35.236343,1.0102888,0.26699305,3.4613042,-12.372456,-35.061142,-0.24856502,-0.6638596,4.1747947,-3.3748605,-1.5269284,-14.275422,-2.5410857,-2.4704742,1.744677,-3.4256477,3.095073,0.4736488,4.2555475,0.30708206,3.1392684,3.063345,-0.47818363,0.8374329,0.13651493,1.4129857,3.4798045,2.7182817,90.86169,4.307513,4.411087,0.8445927,0.661205,0.9380139,0.9774801,1.0,0.7556636,0.7597639,0.99211025,-0.0017160453,0.81069404,0.99996185,0.9926125,-0.09810416,0.9913043,2.4091063
234,-0.7350894,-0.6931472,4.8545394,4.7457547,-0.12588538,-0.5,0.27933484,-0.2199285,0.024744732,-0.030101739,-0.8063125,-0.5,-1.2999232,-2.4048052,127.7708,1.4050621,0.28553522,0.43498838,82.049866,-1.7546734,1.3929307,1.6396189,2.0210595,1.3969805,-0.73862225,-1.4959542,2.7710233,0.074557364,0.2516275,5.3373904,0.22067118,1.5885304,0.02135232,3.492135,0.07681057,1.6364739,-0.38086772,6.1502314,3.3744996,-0.017037153,1.348333,0.46484622,5.057353,2.5734954,-0.21227872,0.45471787,0.8732414,0.47391292,0.9503807,70.09524,0.6772863,0.6583971,0.0783633,-1.037854,0.44805524,5.98104,1.8396788,0.7952779,-0.73862225,-0.027626611,1.7999232,1.335615,70.14187,-0.106728286,2.5484467,0.039420754,0.12738895,0.0,0.13283263,0.74904394,0.11322525,0.17194742,0.056665495,0.28848863,0.0,-0.30358618,116.09125,0.46057925,1.1112415,-0.7403891,0.36471415,1.2575872,0.47770977,1.2819796,0.73862225,-0.048578918,-1.0682616,-1.0889533,-0.46438116,0.6305363,1.9800333,-0.050489426,1.0634161,-3.3058677,-3.0195806,-2.2867575,-0.2896306,114.43626,-0.28363225,2.569893,1.9538581,68.90959,1.8054819,-0.09492302,3.5817854,27.109808,71.50529,-0.8375959,-1.0899844,-2.2475827,-0.31585413,-2.0635238,27.588455,0.93971086,0.030101739,0.85963714,-0.167786,0.24860024,-0.097440064,-2.0314226,0.907086,-0.8154686,0.23793972,0.69158196,0.7593002,0.88348675,0.818695,2.2877254,2.7182817,2.7182817,2.239634,3.4158096,0.66763943,0.62245935,0.6631327,0.994558,0.5,0.9607185,0.70727795,0.9911125,-0.024739683,0.996662,-0.72834945,0.9688684,-0.8894295,0.5897523,0.7415454
235,0.8278259,-0.6104585,5.326519,5.4844756,-0.014812136,-0.5,2.4688423,-3.5391748,0.0054991306,-1.3416781,-1.278292,-0.5431018,-4.7716894,0.09797597,204.92883,1.7419896,0.65680265,0.13797921,121.815475,5.4075217,-19.215414,1.2314888,2.4033246,71.84958,0.6802776,0.9961273,4.931013,0.49099845,-0.79282695,6.113456,2.7122803,3.9586396,1.4759547,3.96208,-3.6012266,-20.837133,1.7999566,4.3696504,3.5900044,4.0921125,0.98354864,68.54262,4.566214,4.037866,-1.6744788,2.282839,1.9494345,-0.05778843,0.2018311,175.45192,2.5560787,-0.3499306,1.1350162,0.1605537,0.044679284,6.043508,2.6553307,-21.933971,0.6802776,-0.0025400731,5.2716894,3.5697384,176.77911,2.4611742,4.1295066,1.3088603,0.5301256,0.47840554,0.5423118,0.7986388,0.011603951,0.6244983,0.057428602,0.9391049,0.0,-1.1024024,238.66142,69.03113,-0.50927955,21.765993,2.3415236,-1.4474475,1.0482547,-0.23288852,0.6416428,-0.6413615,0.7719703,0.9943869,2.574935,-0.46332192,-0.45321226,3.3701677,-1.161295,-3.8079686,-3.1264057,-2.9822583,2.3820083,241.27246,1.6425004,3.2983015,-0.036395803,176.58092,1.353823,-2.5898063,4.340486,68.19859,177.08818,3.729097,0.2441647,0.3238803,-3.0385904,1.4085194,67.32637,-1.1811877,1.3416781,1.4492201,-9.74958,2.2198453,0.3051359,1.3743311,5.7429767,1.7028472,0.7607144,0.12713504,4.3149757,0.9158976,1.2523515,3.3627381,2.7182817,72.515175,3.6942363,4.1545305,0.8078731,0.63253367,0.92798084,0.9897928,1.0,0.86366403,0.7553498,0.9917656,-0.0054990756,0.9513737,0.99681187,0.99815875,-0.3053349,0.98802596,-1.2292285
236,0.9882052,-0.43104315,5.4674883,5.773403,-0.003641672,-0.7778581,-1.9050224,-3.5090675,-0.0017574137,1.0590434,-1.4192613,-0.6498309,-6.6977262,2.6892016,237.12688,1.9585452,-0.3084347,1.6189108,61.137226,3.3006685,4.785396,2.1142557,-0.6545744,74.67653,2.072756,-0.71633995,5.868311,-0.112840176,0.25463837,1.6763633,3.2084713,1.2195117,2.6555967,1.9248581,1.2981837,3.1547937,1.4651765,6.300113,4.254929,8.212844,2.0207486,74.15828,4.0764327,4.7929654,0.715672,2.688166,0.3669181,0.20194846,-0.82814366,-125.511566,4.1098323,2.5122473,1.8891909,3.392324,1.9023402,1.1872964,-0.28714275,0.9363133,-0.1580793,1.263618,7.4755845,5.353374,-126.56951,3.3047042,-0.0917809,1.6378405,0.79669094,0.4966196,0.80460536,0.9077146,0.9090626,0.87847227,0.056756686,0.5223439,0.8148036,-1.098175,317.59302,71.466225,-0.8103286,-2.188924,3.2221303,-1.5444738,-1.3132627,-0.26820004,1.7893217,-3.0999036,1.1817943,-0.847892,0.024178028,-0.88571477,-2.925805,3.230884,-0.28316635,-1.1093802,1.5100482,-1.448951,0.42473066,320.02606,4.1206193,5.102764,-0.8641482,-124.27738,3.1437545,0.22388756,2.7146945,-68.78619,-124.890976,-0.71791303,-0.87442815,4.1118107,-1.9490895,-1.341427,-68.066414,-0.42810297,-1.0590434,1.8340907,-5.0110455,2.383059,0.43502647,2.8619087,1.8985062,1.822484,3.420069,0.25362492,-3.8929129,-1.4098179,1.368773,3.4747941,0.29223633,75.172516,4.59602,4.443458,0.8487944,0.65697235,0.9305206,0.99729794,1.0,0.78625506,0.76006335,0.9921591,0.001757412,0.8623648,0.99996954,0.9994962,0.10045328,0.98891145,2.031579
237,-0.7315356,-0.6931472,4.3836865,4.5588098,-0.17307231,-0.5802765,-1.0624018,-1.5601096,0.0072978516,-7.684424,-0.3354598,-0.5,-0.46656024,-0.2378023,81.7983,0.3858074,0.6786045,3.1826143,338.5467,-0.66889924,2.686531,1.6940522,1.8485303,6.2035813,1.3191323,-0.9093104,3.0025868,0.52379894,2.2581294,2.036156,-0.49711663,7.2407103,-0.2678827,8.084578,1.5911454,3.179357,-0.02668196,7.646772,4.1504817,-0.41934037,0.23139742,1.5837761,9.7814245,2.992004,-1.1373928,0.47387168,-0.9049877,1.8179047,-0.1985125,70.62769,0.46763107,-1.0322806,-1.7395453,-0.44254994,0.25435495,0.1918258,1.2021838,0.7878697,0.80613416,0.31891152,1.0468367,5.1416864,78.29264,-0.747098,6.1040454,-0.4686402,0.06595421,0.0,0.068972334,0.89431477,0.08953911,0.09674609,0.058882575,0.010869879,0.2354064,0.6158914,98.70334,0.9686402,1.518235,-2.2261977,0.9146743,1.4810443,-0.39872217,1.7045063,-0.33459494,0.19017705,0.3377124,0.28417444,-1.1106523,1.5689276,2.4224668,0.54945475,0.450257,-2.1692152,5.1278825,-6.492049,-2.3088765,96.50206,-0.60430324,1.9659637,0.8595611,70.881065,-0.65364677,-0.8156011,8.796279,32.689793,69.53151,5.776497,6.989626,-2.9192798,-4.496462,-1.9137857,34.522488,1.4450213,6.607715,1.1791899,-4.753784,-0.36187997,-0.46649918,-2.8640163,-0.8680237,-0.85688937,-1.6963693,-0.18194199,0.72686327,-1.8239179,0.35381895,1.9701756,2.7182817,2.7182817,1.8701226,3.2288647,0.6249431,0.62245935,0.6148229,0.9984428,0.5,0.98267245,0.68637896,0.991006,-0.0072977217,0.9993783,-0.92375016,0.9864,-0.39571235,0.43628326,0.14893521
238,0.96855724,-0.6931472,5.3796544,5.7369294,-0.004450794,-0.78622335,0.11299354,-3.3932264,0.042270117,-1.2991694,-1.3314275,-0.5,-5.854888,1.1157137,215.78946,2.5720763,-0.7209389,2.9149013,-88.541565,4.245525,2.611555,2.9655876,2.4941363,84.552086,1.4123862,-0.21586485,3.720874,-0.9519881,0.02935034,3.0013914,4.1400924,-1.092888,1.8543863,3.116792,-0.93694156,0.65997076,0.6893712,7.399725,1.8863171,4.4916315,3.1341035,86.66443,2.35536,2.5321717,-3.0543282,2.591871,2.271157,-0.28977382,-0.85270005,33.490463,2.7074978,-0.5775375,2.447863,0.9276539,1.9749694,0.9417529,2.7774184,-1.10985,-0.8990025,1.272676,6.6411114,3.6519623,34.815235,2.2668958,4.8087254,1.376317,0.75824165,0.5818547,0.7671994,0.1444788,0.996701,0.7907841,0.05548948,0.5527089,0.83933425,-0.18887383,305.0665,84.01327,-0.7505537,0.0536725,1.1352731,-0.748375,-0.49617767,-0.4860438,2.3806055,-1.513304,-0.22877437,1.2821069,-0.29146004,-0.34966,-1.455498,2.8429193,1.009728,-2.0392983,-2.5829759,1.0836877,2.0912051,310.68823,4.147613,5.0595255,-0.025423884,32.238365,-0.13599557,2.3334134,2.4401147,-87.97903,32.76333,-2.7546744,-0.28142583,0.59179914,-4.1541286,0.13377838,-86.7358,0.24294543,0.5464305,1.7323734,-9.729422,3.0006752,0.35360074,0.32828832,3.8767533,1.7794703,4.1611648,1.5232809,-0.4353583,-0.12233806,1.2844399,3.422851,2.7182817,87.60787,3.7864447,4.4069843,0.8440534,0.62245935,0.9374676,0.9978125,1.0,0.8389071,0.75972277,0.9921041,-0.04224496,0.9288739,0.9998482,0.9662314,-0.984444,0.9911407,0.8591339
239,0.8800797,-0.6931472,5.4954104,5.5194197,-0.012767954,-0.5,-0.52477473,-3.4346704,-0.0012575174,-0.02853871,-1.4471834,-0.5,-5.6272445,-0.8703248,244.87854,2.4344046,0.116814315,2.1251006,38.35467,3.5667505,1.8705726,0.7339769,0.24175441,80.572014,-0.37260038,-1.400762,3.8441513,-0.1072008,0.79716563,3.7611692,0.8769024,-0.5384249,3.3757637,2.8954172,0.08992332,0.009302139,1.4422734,5.742435,2.3043516,5.359239,2.5611088,80.14772,2.5744822,2.8729587,1.1430886,2.4123492,2.4618988,-0.25800973,2.2337468,82.91481,2.6771233,0.9096904,-1.0666865,3.9390779,-0.01389426,2.2125554,0.65997005,-0.32314447,-0.37260038,0.000630182,6.1272445,1.6158116,82.95018,1.8726051,3.8838792,1.4992799,0.55811214,0.5481936,0.57017714,0.36421084,2.3290515e-05,0.7480159,0.056504555,0.6023295,0.0,0.22696397,244.2397,78.97932,-0.6718749,0.8078083,2.2052686,0.9175321,-0.90617067,-0.4085768,3.1114118,-1.795407,2.7784004,-0.14839882,2.5698566,-1.5357963,-1.7256925,2.919842,1.2189788,-2.9143238,-2.3519,-0.90493894,3.1645467,248.58047,3.5868733,6.516228,-0.6879407,81.9301,1.5001684,2.397241,3.2315767,88.99493,83.2033,-1.1799461,-1.2748774,3.2016704,-2.8117123,0.08046198,87.46208,-1.3761207,0.02853871,1.5266318,5.0847874,2.9193063,0.46123147,1.7234942,4.827947,0.40143144,3.3705037,0.6776318,1.2783008,-0.34682685,1.418635,3.4795732,2.7182817,82.696884,5.5940456,4.189474,0.81323856,0.62245935,0.9356632,0.998468,1.0,0.7659244,0.7562144,0.9918083,0.0012575168,0.8291591,0.99966776,0.98277545,0.07199781,0.9905884,0.77181345
240,-0.23993206,-0.6931472,5.439267,4.9090943,-0.089776255,-0.5,0.25191173,-5.266919,-0.0020071387,-1.1581925,-1.3910402,-0.5,-3.7743266,-1.1330105,231.51038,1.6336336,-0.9862182,8.222822,-60.485325,7.1676846,-0.12601376,0.25170463,1.2680299,21.383995,0.39008927,0.6000186,4.486409,-1.2114955,-0.80447036,5.051983,-0.08690551,-0.44069436,1.973105,1.5406075,1.2666246,-0.629027,-0.6326256,4.0429287,4.2148933,2.897396,0.83603275,20.766577,1.0121703,4.1255417,-1.6686815,0.7886884,0.04048705,-0.48353863,-0.511039,293.53638,1.4657633,-1.1573616,0.6508508,0.9021306,0.8904222,4.1618996,1.6652136,-0.23421693,0.39008927,-0.0011882981,4.2743263,3.6614225,294.68738,0.0019927025,11.110017,1.4637578,0.19170666,0.15409008,0.19929662,0.90272045,0.23157465,0.52182436,0.05616333,0.77807444,0.0,4.654887,134.75784,21.517185,0.3329108,1.5937842,0.28646785,-0.38570437,1.1034887,0.52176917,0.17463493,-2.4440923,0.25872546,1.9033101,2.2773755,-0.39197454,-1.197736,1.297893,0.18159509,-3.8878698,-5.186182,4.967148,3.021677,136.67397,1.5324967,3.3947845,0.3277778,291.82303,1.0703115,3.0975273,1.1969454,5.2743335,291.89484,-0.10684097,-0.17031717,0.7879445,-2.4729164,0.9805443,3.9735863,0.24470209,-0.47614944,0.41328272,-2.196419,0.7379435,0.40869343,0.8669216,6.1913886,0.15169734,-0.5926183,1.7502694,8.470044,1.985675,1.3972024,3.46423,2.7182817,25.199226,4.1913867,3.579149,0.7028418,0.62245935,0.81241256,0.99054855,1.0,0.80495167,0.7231114,0.99122185,0.002007136,0.8890835,0.97927165,0.9985822,0.114609934,0.89876616,-2.2513223
