,chord_length_radian_radian_exp,chord_length_sin_radian_exp,suction_side_displacement_thickness_sin_sigmoid_exp,frequency_sin_radian_exp,(free_stream_velocity_ln_negative*frequency_ln_adde),(frequency_relu_mmnorm*suction_side_displacement_thickness_adde),(suction_side_displacement_thickness_sin_exp*chord_length_relu),(frequency_sin_radian*angle_of_attack_zscore),(chord_length_sin_radian*free_stream_velocity_ln_negative),(frequency_relu_sin*frequency_ln_sigmoid),(frequency_relu_sin*frequency_ln),(frequency_relu_mmnorm*free_stream_velocity_ln_negative),(chord_length_sin_radian*frequency_relu),(suction_side_displacement_thickness_radian_sin*free_stream_velocity_adde),(suction_side_displacement_thickness_tanh_mmnorm*frequency_sin),(frequency_relu_mmnorm*angle_of_attack_degree),(chord_length_radian_negative*frequency_degree),(frequency_ln_square*suction_side_displacement_thickness_sin),(frequency_sin_radian*suction_side_displacement_thickness_tanh_mmnorm),(angle_of_attack_zscore_square*suction_side_displacement_thickness_adde),(frequency_relu_sin*chord_length_sin_radian),(suction_side_displacement_thickness_sin_exp*suction_side_displacement_thickness_tanh_square),(frequency_sin_abs*free_stream_velocity_adde),(suction_side_displacement_thickness_tanh_exp*chord_length_sin_radian),(frequency_relu_sin+free_stream_velocity_ln_negative),(frequency_sin_abs+angle_of_attack_zscore_sin),(suction_side_displacement_thickness_zscore_abs+suction_side_displacement_thickness_zscore),(suction_side_displacement_thickness_zscore_radian+free_stream_velocity_ln_adde),(suction_side_displacement_thickness_sin_exp+suction_side_displacement_thickness_sin),(free_stream_velocity_ln_radian+free_stream_velocity_ln_sigmoid),(chord_length_sigmoid_mmnorm+frequency_ln_square),(chord_length_sin_square+suction_side_displacement_thickness_radian),(chord_length_sin_radian+suction_side_displacement_thickness),(frequency_ln_square+frequency_degree),(chord_length_radian_negative+frequency_sin),(suction_side_displacement_thickness_radian_sin+suction_side_displacement_thickness_radian),(suction_side_displacement_thickness_radian_sin+free_stream_velocity_ln_adde),(chord_length_radian_negative+chord_length_sigmoid_adde),(frequency_relu_mmnorm+suction_side_displacement_thickness_sin),(suction_side_displacement_thickness_zscore_negative+chord_length_sigmoid),(suction_side_displacement_thickness_zscore_radian+free_stream_velocity_adde),(suction_side_displacement_thickness_zscore_negative+angle_of_attack_zscore),(free_stream_velocity_ln_negative+angle_of_attack_degree_sigmoid),(frequency_relu_mmnorm+suction_side_displacement_thickness_adde),chord_length_tanh_mmnorm_radian,suction_side_displacement_thickness_tanh_square_radian,angle_of_attack_zscore_square_radian,frequency_ln_sigmoid_radian,suction_side_displacement_thickness_sin_sigmoid_radian,free_stream_velocity_ln_mmnorm_radian,angle_of_attack_degree_adde_zscore,suction_side_displacement_thickness_zscore_abs_zscore,frequency_relu_mmnorm_zscore,free_stream_velocity_ln_adde_zscore,chord_length_sin_square_zscore,suction_side_displacement_thickness_radian_sin_zscore,chord_length_sin_radian_zscore,free_stream_velocity_ln_negative_negative,chord_length_sin_radian_negative,frequency_relu_mmnorm_negative,chord_length_tanh_mmnorm_negative,frequency_ln_sigmoid_negative,suction_side_displacement_thickness_radian_sin_negative,suction_side_displacement_thickness_tanh_exp_negative,(frequency_sin_abs-suction_side_displacement_thickness_radian),(suction_side_displacement_thickness_sin_sigmoid-frequency_ln),(angle_of_attack_zscore_sin-chord_length_radian_negative),(angle_of_attack_degree_sigmoid-chord_length_adde),(free_stream_velocity_ln_mmnorm-chord_length_sigmoid_adde),(suction_side_displacement_thickness_tanh_square-chord_length_adde),(frequency_ln_sigmoid-frequency_degree),(frequency_ln_negative-chord_length_degree),(suction_side_displacement_thickness_zscore_negative-angle_of_attack),(angle_of_attack_degree_sigmoid-angle_of_attack_degree),(angle_of_attack_relu_adde-angle_of_attack),(free_stream_velocity_ln_negative-chord_length_sigmoid_sigmoid),(free_stream_velocity_ln_adde-chord_length_tanh),(chord_length_radian_negative-angle_of_attack_zscore),(chord_length_radian_radian-chord_length_tanh),(suction_side_displacement_thickness_tanh_mmnorm-suction_side_displacement_thickness_sigmoid),free_stream_velocity_ln_mmnorm_adde,chord_length_sigmoid_mmnorm_adde,frequency_sin_radian_adde,frequency_ln_adde_adde,suction_side_displacement_thickness_tanh_mmnorm_adde,free_stream_velocity_ln_radian_adde,scaled_sound_pressure_level
827,1.0000155,1.0008867,1.6510568,0.98871726,-38.783424,0.31641772,0.051088456,-0.0031026544,-0.0032603475,-0.64986765,-5.086628,-0.42733875,2.215615,0.004182129,-0.059033908,55.906784,-126.999985,0.3466192,-0.001030336,0.2036635,-0.0005761729,3.2242897e-05,27.512278,0.0008912783,-4.3289566,0.92017,0.0,6.3898387,1.0113405,1.0395771,61.30734,0.0026772467,0.006548536,143300.66,-0.65101415,0.0001976512,6.3972096,3.2300923,0.12182388,0.9293753,42.31101,0.69011515,-2.6788292,2.8401055,0.0016375862,5.595673e-07,0.0013049456,0.017446315,0.008751352,0.0047911094,0.27343714,-0.5482182,-0.122601196,-0.65296197,-0.81928796,-0.41667804,-0.9194907,3.6788292,-0.000886246,-0.116161615,-0.09382678,-0.99960023,-9.88256e-05,-1.0056783,0.6500287,-7.3226304,0.2709291,-1.7690818,-2.9564686,-2.76905,-143238.44,-10.734672,-7.9833217,-480.2845,2.7182817,-4.304268,6.3463545,-0.27432376,-0.050740868,-0.410612,2.9927921,2.809923,2.706935,13.26061,2.8090854,2.7824895,127.465
828,1.0000155,1.0008867,1.6510568,1.0149593,-39.633644,0.40584013,0.051088456,0.0040601534,-0.0032603475,0.85049105,6.853014,-0.5481084,2.7916749,0.004182129,0.07725214,71.70653,-160.01999,0.36739892,0.0013483042,0.2036635,0.0007539835,3.2242897e-05,36.002743,0.0008912783,-2.8280683,1.1208035,0.0,6.3898387,1.0113405,1.0395771,64.97721,0.0026772467,0.006548536,180546.6,0.8498744,0.0001976512,6.3972096,3.2300923,0.15465216,0.9293753,42.31101,0.69011515,-2.6788292,2.8729339,0.0016375862,5.595673e-07,0.0013049456,0.017447755,0.008751352,0.0047911094,0.27343714,-0.5482182,0.083648235,-0.65296197,-0.81928796,-0.41667804,-0.9194907,3.6788292,-0.000886246,-0.1489899,-0.09382678,-0.99968266,-9.88256e-05,-1.0056783,0.8506622,-7.553742,0.2709291,-1.7690818,-2.9564686,-2.76905,-180480.7,-10.965783,-7.9833217,-480.2845,2.7182817,-4.304268,6.3463545,-0.27432376,-0.050740868,-0.410612,2.9927921,2.809923,2.7331302,13.491721,2.8090854,2.7824895,123.965
829,1.0000155,1.0008867,1.6510568,0.9881415,-40.512486,0.52277714,0.051088456,-0.003261939,-0.0032603475,-0.683333,-5.6690145,-0.70603794,3.5449839,0.004182129,-0.06206459,92.36773,-203.19998,0.38951394,-0.0010832314,0.2036635,-0.0006057525,3.2242897e-05,28.924706,0.0008912783,-4.362333,0.9535463,0.0,6.3898387,1.0113405,1.0395771,68.8829,0.0026772467,0.006548536,229251.9,-0.6843904,0.0001976512,6.3972096,3.2300923,0.19758146,0.9293753,42.31101,0.69011515,-2.6788292,2.915863,0.0016375862,5.595673e-07,0.0013049456,0.01744893,0.008751352,0.0047911094,0.27343714,-0.5482182,0.35335898,-0.65296197,-0.81928796,-0.41667804,-0.9194907,3.6788292,-0.000886246,-0.1919192,-0.09382678,-0.9997501,-9.88256e-05,-1.0056783,0.683405,-7.7926335,0.2709291,-1.7690818,-2.9564686,-2.76905,-229182.11,-11.204675,-7.9833217,-480.2845,2.7182817,-4.304268,6.3463545,-0.27432376,-0.050740868,-0.410612,2.9927921,2.809923,2.7063525,13.730613,2.8090854,2.7824895,118.955
830,1.0000155,1.0008867,1.6511168,0.9852584,-30.103642,0.027516056,0.051095888,-0.004060909,-0.0030631467,-0.8487973,-5.0982533,-0.03491229,0.3544984,0.0034887933,-0.0794027,4.8614593,-20.319998,0.20848376,-0.0013858386,0.20367439,-0.00075412384,3.392578e-05,29.287182,0.00089140795,-4.307236,1.1209619,0.0,6.1675196,1.0116323,1.0297431,35.98929,0.0026797855,0.0066940063,22954.209,-0.851806,0.00020272908,6.1747003,3.2300923,0.015908737,0.91830945,34.4112,0.6790493,-2.4563167,2.7341907,0.0016375862,5.8868767e-07,0.0013049456,0.017409768,0.0087519875,0.0,0.27343714,-0.5654922,-0.78894544,-1.3702881,-0.81928796,-0.40561217,-0.9194907,3.4563167,-0.000886246,-0.01010101,-0.09382678,-0.9975062,-0.00010136454,-1.0058246,0.850818,-5.4900126,0.2709291,-1.7690818,-3.230979,-2.7690482,-22917.312,-8.90209,-7.9943876,-480.2845,2.7182817,-4.081755,6.1238422,-0.27432376,-0.050740868,-0.40813795,2.7182817,2.809923,2.7034304,11.428028,2.8115957,2.778606,120.076
831,1.0000155,1.0008867,1.6511168,0.9918691,-30.874897,0.041274086,0.051095888,-0.0022323842,-0.0030631467,-0.46683812,-2.9070184,-0.052368436,0.44312298,0.0034887933,-0.043649666,7.2921896,-25.399998,0.22430229,-0.00076183036,0.20367439,-0.00041456087,3.392578e-05,16.099901,0.00089140795,-3.9240885,0.7378143,0.0,6.1675196,1.0116323,1.0297431,38.712994,0.0026797855,0.0066940063,28686.51,-0.46865842,0.00020272908,6.1747003,3.2300923,0.020959243,0.91830945,34.4112,0.6790493,-2.4563167,2.7392411,0.0016375862,5.8868767e-07,0.0013049456,0.017418455,0.0087519875,0.0,0.27343714,-0.5654922,-0.7572147,-1.3702881,-0.81928796,-0.40561217,-0.9194907,3.4563167,-0.000886246,-0.015151516,-0.09382678,-0.998004,-0.00010136454,-1.0058246,0.46767044,-5.713156,0.2709291,-1.7690818,-3.230979,-2.7690482,-28646.89,-9.125234,-7.9943876,-480.2845,2.7182817,-4.081755,6.1238422,-0.27432376,-0.050740868,-0.40813795,2.7182817,2.809923,2.7101176,11.651172,2.8115957,2.778606,122.966
832,1.0000155,1.0008867,1.6511168,1.0174978,-31.67369,0.059159525,0.051095888,0.0047431807,-0.0030631467,0.99230695,6.406285,-0.075061426,0.55833495,0.0034887933,0.09274312,10.452138,-32.003998,0.24129541,0.0016186727,0.20367439,0.00088082394,3.392578e-05,34.20771,0.00089140795,-2.4624348,1.2639245,0.0,6.1675196,1.0116323,1.0297431,41.638943,0.0026797855,0.0066940063,36137.887,0.9929954,0.00020272908,6.1747003,3.2300923,0.0275249,0.91830945,34.4112,0.6790493,-2.4563167,2.7458067,0.0016375862,5.8868767e-07,0.0013049456,0.017425632,0.0087519875,0.0,0.27343714,-0.5654922,-0.71596485,-1.3702881,-0.81928796,-0.40561217,-0.9194907,3.4563167,-0.000886246,-0.021717172,-0.09382678,-0.99841523,-0.00010136454,-1.0058246,0.9937806,-5.9442677,0.2709291,-1.7690818,-3.230979,-2.7690482,-36095.34,-9.356345,-7.9943876,-480.2845,2.7182817,-4.081755,6.1238422,-0.27432376,-0.050740868,-0.40813795,2.7182817,2.809923,2.7356284,11.882283,2.8115957,2.778606,125.856
833,1.0000155,1.0008867,1.6511168,1.015725,-32.49938,0.08254817,0.051095888,0.0042663612,-0.0030631467,0.89285356,5.97584,-0.10473687,0.7089968,0.0034887933,0.0834199,14.584379,-40.639996,0.25951272,0.0014559518,0.20367439,0.000792277,3.392578e-05,30.7689,0.00089140795,-2.562347,1.1640122,0.0,6.1675196,1.0116323,1.0297431,44.775677,0.0026797855,0.0066940063,45881.305,0.89308304,0.00020272908,6.1747003,3.2300923,0.03611076,0.91830945,34.4112,0.6790493,-2.4563167,2.7543926,0.0016375862,5.8868767e-07,0.0013049456,0.017431503,0.0087519875,0.0,0.27343714,-0.5654922,-0.6620227,-1.3702881,-0.81928796,-0.40561217,-0.9194907,3.4563167,-0.000886246,-0.030303031,-0.09382678,-0.9987515,-0.00010136454,-1.0058246,0.89386827,-6.18316,0.2709291,-1.7690818,-3.230979,-2.7690482,-45835.62,-9.595238,-7.9943876,-480.2845,2.7182817,-4.081755,6.1238422,-0.27432376,-0.050740868,-0.40813795,2.7182817,2.809923,2.7338846,12.121175,2.8115957,2.778606,128.246
834,1.0000155,1.0008867,1.6511168,1.0145364,-33.270634,0.11006422,0.051095888,0.0039461823,-0.0030631467,0.8260535,5.7118816,-0.13964915,0.88624597,0.0034887933,0.07715945,19.445837,-50.799995,0.27712783,0.0013466865,0.20367439,0.0007328187,3.392578e-05,28.459774,0.00089140795,-2.6294372,1.096922,0.0,6.1675196,1.0116323,1.0297431,47.808723,0.0026797855,0.0066940063,57343.496,0.82599294,0.00020272908,6.1747003,3.2300923,0.046211768,0.91830945,34.4112,0.6790493,-2.4563167,2.7644937,0.0016375862,5.8868767e-07,0.0013049456,0.017435856,0.0087519875,0.0,0.27343714,-0.5654922,-0.59856135,-1.3702881,-0.81928796,-0.40561217,-0.9194907,3.4563167,-0.000886246,-0.04040404,-0.09382678,-0.99900097,-0.00010136454,-1.0058246,0.8267782,-6.4063034,0.2709291,-1.7690818,-3.230979,-2.7690482,-57294.777,-9.81838,-7.9943876,-480.2845,2.7182817,-4.081755,6.1238422,-0.27432376,-0.050740868,-0.40813795,2.7182817,2.809923,2.7327135,12.344319,2.8115957,2.778606,129.516
835,1.0000155,1.0008867,1.6511168,0.99397004,-34.041885,0.1444593,0.051095888,-0.0016538026,-0.0030631467,-0.34625933,-2.4711156,-0.18328953,1.1078075,0.0034887933,-0.032336697,25.522663,-63.499992,0.29532132,-0.00056438183,0.20367439,-0.00030711642,3.392578e-05,11.927185,0.00089140795,-3.802853,0.6165788,0.0,6.1675196,1.0116323,1.0297431,50.94136,0.0026797855,0.0066940063,71670.57,-0.34742296,0.00020272908,6.1747003,3.2300923,0.058838032,0.91830945,34.4112,0.6790493,-2.4563167,2.7771199,0.0016375862,5.8868767e-07,0.0013049456,0.017439341,0.0087519875,0.0,0.27343714,-0.5654922,-0.51923466,-1.3702881,-0.81928796,-0.40561217,-0.9194907,3.4563167,-0.000886246,-0.053030305,-0.09382678,-0.99920064,-0.00010136454,-1.0058246,0.34643498,-6.629447,0.2709291,-1.7690818,-3.230979,-2.7690482,-71618.72,-10.041525,-7.9943876,-480.2845,2.7182817,-4.081755,6.1238422,-0.27432376,-0.050740868,-0.40813795,2.7182817,2.809923,2.7122335,12.567462,2.8115957,2.778606,130.156
836,1.0000155,1.0008867,1.6511168,0.9861133,-34.895115,0.1926124,0.051095888,-0.0038237479,-0.0030631467,-0.8007243,-5.9112434,-0.24438602,1.4179935,0.0034887933,-0.074765496,34.030216,-81.27999,0.31612232,-0.0013049041,0.20367439,-0.00071008224,3.392578e-05,27.57678,0.00089140795,-4.2575417,1.0712672,0.0,6.1675196,1.0116323,1.0297431,54.52297,0.0026797855,0.0066940063,91727.67,-0.8021114,0.00020272908,6.1747003,3.2300923,0.076514795,0.91830945,34.4112,0.6790493,-2.4563167,2.7947967,0.0016375862,5.8868767e-07,0.0013049456,0.01744239,0.0087519875,0.0,0.27343714,-0.5654922,-0.40817732,-1.3702881,-0.81928796,-0.40561217,-0.9194907,3.4563167,-0.000886246,-0.07070707,-0.09382678,-0.9993754,-0.00010136454,-1.0058246,0.8011234,-6.876307,0.2709291,-1.7690818,-3.230979,-2.7690482,-91672.24,-10.288384,-7.9943876,-480.2845,2.7182817,-4.081755,6.1238422,-0.27432376,-0.050740868,-0.40813795,2.7182817,2.809923,2.7042978,12.814322,2.8115957,2.778606,129.296
837,1.0000155,1.0008867,1.6511168,1.0163647,-35.66637,0.24764451,0.051095888,0.004438501,-0.0030631467,0.9295748,7.06914,-0.31421062,1.7724919,0.0034887933,0.08678572,43.753136,-101.59999,0.33553404,0.0015146966,0.20367439,0.00082424376,3.392578e-05,32.01036,0.00089140795,-2.526277,1.2000821,0.0,6.1675196,1.0116323,1.0297431,57.86536,0.0026797855,0.0066940063,114649.33,0.9291529,0.00020272908,6.1747003,3.2300923,0.09671682,0.91830945,34.4112,0.6790493,-2.4563167,2.8149986,0.0016375862,5.8868767e-07,0.0013049456,0.01744457,0.0087519875,0.0,0.27343714,-0.5654922,-0.28125456,-1.3702881,-0.81928796,-0.40561217,-0.9194907,3.4563167,-0.000886246,-0.09090909,-0.09382678,-0.9995003,-0.00010136454,-1.0058246,0.92993814,-7.0994506,0.2709291,-1.7690818,-3.230979,-2.7690482,-114590.555,-10.511528,-7.9943876,-480.2845,2.7182817,-4.081755,6.1238422,-0.27432376,-0.050740868,-0.40813795,2.7182817,2.809923,2.734514,13.037466,2.8115957,2.778606,127.686
838,1.0000155,1.0008867,1.6511168,0.98871726,-36.437626,0.31643465,0.051095888,-0.0031026544,-0.0030631467,-0.64986765,-5.086628,-0.40149134,2.215615,0.0034887933,-0.06066601,55.906784,-126.999985,0.3555241,-0.0010588216,0.20367439,-0.0005761729,3.392578e-05,22.376272,0.00089140795,-4.1064444,0.92017,0.0,6.1675196,1.0116323,1.0297431,61.30734,0.0026797855,0.0066940063,143300.66,-0.65101415,0.00020272908,6.1747003,3.2300923,0.12196934,0.91830945,34.4112,0.6790493,-2.4563167,2.8402512,0.0016375862,5.8868767e-07,0.0013049456,0.017446315,0.0087519875,0.0,0.27343714,-0.5654922,-0.122601196,-1.3702881,-0.81928796,-0.40561217,-0.9194907,3.4563167,-0.000886246,-0.116161615,-0.09382678,-0.99960023,-0.00010136454,-1.0058246,0.65002614,-7.322594,0.2709291,-1.7690818,-3.230979,-2.7690482,-143238.44,-10.734672,-7.9943876,-480.2845,2.7182817,-4.081755,6.1238422,-0.27432376,-0.050740868,-0.40813795,2.7182817,2.809923,2.706935,13.26061,2.8115957,2.778606,125.576
839,1.0000155,1.0008867,1.6511168,1.0149593,-37.23642,0.40586185,0.051095888,0.0040601534,-0.0030631467,0.85049105,6.853014,-0.5149563,2.7916749,0.0034887933,0.079387926,71.70653,-160.01999,0.3768377,0.0013855806,0.20367439,0.0007539835,3.392578e-05,29.28173,0.00089140795,-2.6055558,1.1208035,0.0,6.1675196,1.0116323,1.0297431,64.97721,0.0026797855,0.0066940063,180546.6,0.8498744,0.00020272908,6.1747003,3.2300923,0.15479763,0.91830945,34.4112,0.6790493,-2.4563167,2.8730795,0.0016375862,5.8868767e-07,0.0013049456,0.017447755,0.0087519875,0.0,0.27343714,-0.5654922,0.083648235,-1.3702881,-0.81928796,-0.40561217,-0.9194907,3.4563167,-0.000886246,-0.1489899,-0.09382678,-0.99968266,-0.00010136454,-1.0058246,0.8506596,-7.5537057,0.2709291,-1.7690818,-3.230979,-2.7690482,-180480.7,-10.965783,-7.9943876,-480.2845,2.7182817,-4.081755,6.1238422,-0.27432376,-0.050740868,-0.40813795,2.7182817,2.809923,2.7331302,13.491721,2.8115957,2.778606,122.086
840,1.0000155,1.0008867,1.6511168,0.9881415,-38.062103,0.5228051,0.051095888,-0.003261939,-0.0030631467,-0.683333,-5.6690145,-0.66333354,3.5449839,0.0034887933,-0.06378049,92.36773,-203.19998,0.39952084,-0.0011131795,0.20367439,-0.0006057525,3.392578e-05,23.525026,0.00089140795,-4.1398206,0.9535463,0.0,6.1675196,1.0116323,1.0297431,68.8829,0.0026797855,0.0066940063,229251.9,-0.6843904,0.00020272908,6.1747003,3.2300923,0.19772692,0.91830945,34.4112,0.6790493,-2.4563167,2.9160087,0.0016375862,5.8868767e-07,0.0013049456,0.01744893,0.0087519875,0.0,0.27343714,-0.5654922,0.35335898,-1.3702881,-0.81928796,-0.40561217,-0.9194907,3.4563167,-0.000886246,-0.1919192,-0.09382678,-0.9997501,-0.00010136454,-1.0058246,0.6834024,-7.7925973,0.2709291,-1.7690818,-3.230979,-2.7690482,-229182.11,-11.204675,-7.9943876,-480.2845,2.7182817,-4.081755,6.1238422,-0.27432376,-0.050740868,-0.40813795,2.7182817,2.809923,2.7063525,13.730613,2.8115957,2.778606,118.106
841,1.0000155,1.0008867,1.6545314,0.98487365,-34.205997,0.0,0.051519886,-0.011381399,-0.0037815196,-0.8689525,-4.627006,-0.0,0.1772492,0.018179094,-0.20603094,0.0,-10.159999,0.39501852,-0.0035959182,1.5235238,-0.0007739562,0.00020080083,64.63997,0.0008988046,-5.1401935,1.5525304,0.44609025,6.989071,1.0282426,1.0606402,28.163809,0.0028240238,0.014958246,11487.228,-0.8741839,0.0004912055,6.9854236,3.2300923,0.014071535,0.28965217,74.02218,0.5236721,-3.2668962,2.7323537,0.0016375862,3.4556654e-06,0.009731722,0.01736646,0.008788044,0.017453292,0.7467173,-0.8504834,-0.8524068,1.2428252,-0.81928796,0.22304524,-0.9194907,4.2668962,-0.000886246,-0.0,-0.09382678,-0.99502486,-0.00024560274,-1.0141705,0.87305164,-4.7948,0.68011975,-1.7690818,-2.230979,-2.768884,-11458.16,-8.208942,-11.423045,-640.7127,2.7182817,-4.892335,6.9344215,-0.74760383,-0.050740868,-0.2675949,3.7182817,2.809923,2.70304,10.734881,2.9542048,2.7927532,125.941
842,1.0000155,1.0008867,1.6545314,0.98320377,-35.158127,0.006899883,0.051519886,-0.012648576,-0.0037815196,-0.9666614,-5.3587327,-0.010774991,0.22156149,0.018179094,-0.2289699,1.6204866,-12.699999,0.4289923,-0.0039962786,1.5235238,-0.0008601266,0.00020080083,71.83682,0.0008988046,-5.2374244,1.6497612,0.44609025,6.989071,1.0282426,1.0606402,30.578173,0.0028240238,0.014958246,14354.431,-0.9714146,0.0004912055,6.9854236,3.2300923,0.016596789,0.28965217,74.02218,0.5236721,-3.2668962,2.734879,0.0016375862,3.4556654e-06,0.009731722,0.017383758,0.008788044,0.017453292,0.7467173,-0.8504834,-0.8365414,1.2428252,-0.81928796,0.22304524,-0.9194907,4.2668962,-0.000886246,-0.0025252525,-0.09382678,-0.99601597,-0.00024560274,-1.0141705,0.9702824,-5.0179434,0.68011975,-1.7690818,-2.230979,-2.768884,-14322.948,-8.432087,-11.423045,-640.7127,2.7182817,-4.892335,6.9344215,-0.74760383,-0.050740868,-0.2675949,3.7182817,2.809923,2.7013428,10.958024,2.9542048,2.7927532,127.101
843,1.0000155,1.0008867,1.6545314,1.01309,-36.144253,0.015869731,0.051519886,0.009711079,-0.0037815196,0.74277526,4.286433,-0.024782479,0.27916747,0.018179094,0.1757941,3.7271194,-16.001999,0.46565652,0.0030681859,1.5235238,0.0006603714,0.00020080083,55.15349,0.0008988046,-3.5217628,1.4243665,0.44609025,6.989071,1.0282426,1.0606402,33.18373,0.0028240238,0.014958246,18081.262,0.74424666,0.0004912055,6.9854236,3.2300923,0.019879617,0.28965217,74.02218,0.5236721,-3.2668962,2.7381618,0.0016375862,3.4556654e-06,0.009731722,0.01739806,0.008788044,0.017453292,0.7467173,-0.8504834,-0.8159165,1.2428252,-0.81928796,0.22304524,-0.9194907,4.2668962,-0.000886246,-0.005808081,-0.09382678,-0.9968354,-0.00024560274,-1.0141705,0.74488765,-5.249055,0.68011975,-1.7690818,-2.230979,-2.768884,-18047.174,-8.663198,-11.423045,-640.7127,2.7182817,-4.892335,6.9344215,-0.74760383,-0.050740868,-0.2675949,3.7182817,2.809923,2.7312868,11.189136,2.9542048,2.7927532,128.381
844,1.0000155,1.0008867,1.6545314,0.9852584,-37.163586,0.027599532,0.051519886,-0.011089755,-0.0037815196,-0.8487973,-5.0982533,-0.043099962,0.3544984,0.018179094,-0.20075147,6.4819465,-20.319998,0.505135,-0.003503774,1.5235238,-0.00075412384,0.00020080083,62.983593,0.0008988046,-5.1178155,1.5301526,0.44609025,6.989071,1.0282426,1.0606402,35.98929,0.0028240238,0.014958246,22954.209,-0.851806,0.0004912055,6.9854236,3.2300923,0.024172544,0.28965217,74.02218,0.5236721,-3.2668962,2.7424548,0.0016375862,3.4556654e-06,0.009731722,0.017409768,0.008788044,0.017453292,0.7467173,-0.8504834,-0.78894544,1.2428252,-0.81928796,0.22304524,-0.9194907,4.2668962,-0.000886246,-0.01010101,-0.09382678,-0.9975062,-0.00024560274,-1.0141705,0.85067374,-5.487947,0.68011975,-1.7690818,-2.230979,-2.768884,-22917.312,-8.90209,-11.423045,-640.7127,2.7182817,-4.892335,6.9344215,-0.74760383,-0.050740868,-0.2675949,3.7182817,2.809923,2.7034304,11.428028,2.9542048,2.7927532,129.281
845,1.0000155,1.0008867,1.6545314,0.9918691,-38.115715,0.0413993,0.051519886,-0.0060963174,-0.0037815196,-0.46683812,-2.9070184,-0.06464995,0.44312298,0.018179094,-0.110358134,9.72292,-25.399998,0.54346174,-0.0019261128,1.5235238,-0.00041456087,0.00020080083,34.62367,0.0008988046,-4.7346683,1.147005,0.44609025,6.989071,1.0282426,1.0606402,38.712994,0.0028240238,0.014958246,28686.51,-0.46865842,0.0004912055,6.9854236,3.2300923,0.02922305,0.28965217,74.02218,0.5236721,-3.2668962,2.7475052,0.0016375862,3.4556654e-06,0.009731722,0.017418455,0.008788044,0.017453292,0.7467173,-0.8504834,-0.7572147,1.2428252,-0.81928796,0.22304524,-0.9194907,4.2668962,-0.000886246,-0.015151516,-0.09382678,-0.998004,-0.00024560274,-1.0141705,0.4675262,-5.7110906,0.68011975,-1.7690818,-2.230979,-2.768884,-28646.89,-9.125234,-11.423045,-640.7127,2.7182817,-4.892335,6.9344215,-0.74760383,-0.050740868,-0.2675949,3.7182817,2.809923,2.7101176,11.651172,2.9542048,2.7927532,130.311
846,1.0000155,1.0008867,1.6545314,1.0174978,-39.101845,0.059338994,0.051519886,0.01295294,-0.0037815196,0.99230695,6.406285,-0.09266492,0.55833495,0.018179094,0.23447965,13.936185,-32.003998,0.5846343,0.004092442,1.5235238,0.00088082394,0.00020080083,73.565445,0.0008988046,-3.2730143,1.6731151,0.44609025,6.989071,1.0282426,1.0606402,41.638943,0.0028240238,0.014958246,36137.887,0.9929954,0.0004912055,6.9854236,3.2300923,0.035788707,0.28965217,74.02218,0.5236721,-3.2668962,2.7540708,0.0016375862,3.4556654e-06,0.009731722,0.017425632,0.008788044,0.017453292,0.7467173,-0.8504834,-0.71596485,1.2428252,-0.81928796,0.22304524,-0.9194907,4.2668962,-0.000886246,-0.021717172,-0.09382678,-0.99841523,-0.00024560274,-1.0141705,0.99363637,-5.942202,0.68011975,-1.7690818,-2.230979,-2.768884,-36095.34,-9.356345,-11.423045,-640.7127,2.7182817,-4.892335,6.9344215,-0.74760383,-0.050740868,-0.2675949,3.7182817,2.809923,2.7356284,11.882283,2.9542048,2.7927532,133.611
847,1.0000155,1.0008867,1.6545314,1.015725,-40.12117,0.0827986,0.051519886,0.011650815,-0.0037815196,0.89285356,5.97584,-0.1292999,0.7089968,0.018179094,0.21090803,19.44584,-40.639996,0.628773,0.0036810392,1.5235238,0.000792277,0.00020080083,66.170105,0.0008988046,-3.3729267,1.5732028,0.44609025,6.989071,1.0282426,1.0606402,44.775677,0.0028240238,0.014958246,45881.305,0.89308304,0.0004912055,6.9854236,3.2300923,0.044374567,0.28965217,74.02218,0.5236721,-3.2668962,2.7626567,0.0016375862,3.4556654e-06,0.009731722,0.017431503,0.008788044,0.017453292,0.7467173,-0.8504834,-0.6620227,1.2428252,-0.81928796,0.22304524,-0.9194907,4.2668962,-0.000886246,-0.030303031,-0.09382678,-0.9987515,-0.00024560274,-1.0141705,0.893724,-6.181094,0.68011975,-1.7690818,-2.230979,-2.768884,-45835.62,-9.595238,-11.423045,-640.7127,2.7182817,-4.892335,6.9344215,-0.74760383,-0.050740868,-0.2675949,3.7182817,2.809923,2.7338846,12.121175,2.9542048,2.7927532,136.031
